bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
ensemble-verificacion	0.4	2022	0	International Journal of Intelligent Engineering and Systems	A Multi-Stage Ensemble Neural Network for Accurate Differentiation Between False and Real Alarms in Quality Control Charts	10.22266/ijies2022.0430.15		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
cnn-textura	0.4	2021	0	Journal of Vision	Features derived from a deep neural network distinguish visual cues used by CCTV experts versus novices	10.1167/jov.21.9.1965		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.4	2021	83	Sensors International	An artificial neural network based detection and classification of melanoma skin cancer using hybrid texture features	10.1016/j.sintl.2021.100128		crossref	texture context cues convolutional network distinguish natural artificial terrain features
semantica-terreno	0.4	2021	51	Information	Deep Hybrid Network for Land Cover Semantic Segmentation in High-Spatial Resolution Satellite Images	10.3390/info12060230		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
semantica-terreno	0.4	2021	81	Remote Sensing	MFANet: A Multi-Level Feature Aggregation Network for Semantic Segmentation of Land Cover	10.3390/rs13040731		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
semantica-terreno	0.4	2021	23	ISPRS International Journal of Geo-Information	DFFAN: Dual Function Feature Aggregation Network for Semantic Segmentation of Land Cover	10.3390/ijgi10030125		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
cnn-textura	0.4	2020	2	Journal of Southwest Jiaotong University	Texture Classification Using Gradient Features with Artificial Neural Network	10.35741/issn.0258-2724.55.1.13		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.4	2019	96	Remote Sensing	A Comparative Study of Texture and Convolutional Neural Network Features for Detecting Collapsed Buildings After Earthquakes Using Pre- and Post-Event Satellite Imagery	10.3390/rs11101202		crossref	texture context cues convolutional network distinguish natural artificial terrain features
ensemble-verificacion	0.4	2018	51	IEEE Geoscience and Remote Sensing Letters	A Massively Parallel Deep Rule-Based Ensemble Classifier for Remote Sensing Scenes	10.1109/lgrs.2017.2787421		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
antropico-antiguo	0.375	2026	0	Sensing and Imaging	A Multi-scale Convolutional Neural Network for Precise Digital Terrain Model Extraction from Digital Surface Models	10.1007/s11220-025-00694-3		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
transferencia-region	0.375	2026	0	American Journal of Machine Learning	Cross-Model Watermark Transferability and Defense Mechanisms in Open-Weight Language Models	10.71465/ajml3556		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2026	0	Remote Sensing	Wetland Mapping Using Machine Learning and Deep Learning Algorithms: Assessing Spatial Transferability of Recent Approaches	10.3390/rs18081234		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2026	2	PLOS Biology	Deep learning in biology faces a transferability crisis	10.1371/journal.pbio.3003656		crossref	cross region transferability archaeological deep learning model generalisation
fusion-ortofoto	0.375	2025	0	International Journal of Scientific Engineering and Research	Multimodal Feature Fusion for Wide-Angle Image Generation	10.70729/se25626090951		crossref	multimodal fusion lidar relief and orthophoto archaeological feature detection
antropico-antiguo	0.375	2025	0	International Journal of Research Publication and Reviews	Ancient Buddhist Wisdom for Modern Digital Life: Insights from the Bhaddekaratta Sutta	10.55248/gengpi.6.0925.3401		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2025	0	PROBLEMS IN PROGRAMMING	Geographic information intelligent systems based on modern information technologies for digital terrain modelling	10.15407/pp2025.03.079		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2025	0	Architecture, Civil Engineering, Environment	Real-Time Update of Digital Terrain Model From Lidar Data	10.2478/acee-2025-0041		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2025	2	Remote Sensing	The Application of Fast Fourier Transform Filtering to High Spatial Resolution Digital Terrain Models Derived from LiDAR Sensors for the Objective Mapping of Surface Features and Digital Terrain Model Evaluations	10.3390/rs17010150		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2025	0	The South East Asian Journal of Advance Engineering and Technology	Comparison of Digital Terrain Model Elevation Aerial Photography With Terrestrial Measurements in Oil and Gas Exploration Well Areas	10.62447/seajaet.v2i1.44		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2025	17	PeerJ	GEDTM30: global ensemble digital terrain model at 30 m and derived multiscale terrain variables	10.7717/peerj.19673		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
transferencia-region	0.375	2025	21	IEEE Transactions on Neural Networks and Learning Systems	Transferability-Guided Cross-Domain Cross-Task Transfer Learning	10.1109/tnnls.2024.3358094		crossref	cross region transferability archaeological deep learning model generalisation
fusion-ortofoto	0.375	2024	120	Information Fusion	Transformer-based multimodal feature enhancement networks for multimodal depression detection integrating video, audio and remote photoplethysmograph signals	10.1016/j.inffus.2023.102161		crossref	multimodal fusion lidar relief and orthophoto archaeological feature detection
antropico-antiguo	0.375	2024	0	The South East Asian Journal of Advance Engineering and Technology	Quality Control Analysis of UAV Digital Terrain Model with GNSS Geodetic Digital Terrain Model	10.62447/seajaet.v1i3.36		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2024	0	Indonesian Journal of Applied Environmental Studies	Utilization of Digital Terrain Model (DTM) from LiDAR data for flood inundation simulation due to Ciujung River overflow in Banten Province	10.33751/injast.v5i2.10721		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2024	0	TNOA Journal of Ophthalmic Science and Research	From Ink to Pixels: Navigating the Terrain of Print Media and Digital Media in the Modern Era	10.4103/tjosr.tjosr_34_24		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2024	2	Remote Sensing	A Method for Developing a Digital Terrain Model of the Coastal Zone Based on Topobathymetric Data from Remote Sensors	10.3390/rs16244626		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
transferencia-region	0.375	2024	6	Journal of Molecular Modeling	Compositional transferability of deep learning potentials: a case study for LiCl–KCl melt	10.1007/s00894-024-06084-y		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2024	1	Journal of Vision	Contrasting learning dynamics: Immediate generalisation in humans and generalisation lag in deep neural networks	10.1167/jov.24.10.1005		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2024	2	Procedia CIRP	Deep Learning Approach for Enhanced Transferability and Learning Capacity in Tool Wear Estimation	10.1016/j.procir.2024.08.376		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2024	2	Machine Learning for Biomedical Imaging	Echocardiography Analysis with Deep Learning using Priors: Multi-centric Evaluation of Generalisation	10.59275/j.melba.2024-58fd		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2023	27	Scientific Reports	Deep transfer learning strategy for efficient domain generalisation in machine fault diagnosis	10.1038/s41598-023-33887-5		crossref	cross region transferability archaeological deep learning model generalisation
antropico-antiguo	0.375	2022	1	Geocarto International	A localized counter-based filtering approach for generating digital terrain model from medium resolution digital surface model	10.1080/10106049.2022.2076920		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2022	0	Municipal economy of cities	EXPERIENCE OF OBTAINING INITIAL DATA FROM GOOGLE EARTH TO BUILD A DIGITAL TERRAIN MODEL	10.33042/2522-1809-2022-6-173-96-100		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2022	0	Ovidius University Annals of Constanta - Series Civil Engineering	Digital Terrain Model (DTM) Extraction from Leaf-off UAV Images in a Dense Broadleaved Mixed Forest	10.2478/ouacsce-2022-0016		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
transferencia-region	0.375	2022	11	Cognition	System alignment supports cross-domain learning and zero-shot generalisation	10.1016/j.cognition.2022.105200		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2022	1	Abstracts of the ICA	AlpineBends – A Benchmark for Deep Learning-Based Generalisation	10.5194/ica-abs-4-1-2022		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2022	24	Scientific Reports	Generalisation effects of predictive uncertainty estimation in deep learning for digital pathology	10.1038/s41598-022-11826-0		crossref	cross region transferability archaeological deep learning model generalisation
antropico-antiguo	0.375	2021	2	Geomorphology	Three-dimensionally consistent contour-based network rendered from digital terrain model data	10.1016/j.geomorph.2021.107969		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2021	0	International Journal of Advanced Computer Science and Applications	Ground Control Point Generation from Simulated SAR Image Derived from Digital Terrain Model and its Application to Texture Feature Extraction	10.14569/ijacsa.2021.0120112		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2021	9	Drones	Modeling Streamflow and Sediment Loads with a Photogrammetrically Derived UAS Digital Terrain Model: Empirical Evaluation from a Fluvial Aggregate Excavation Operation	10.3390/drones5010020		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2021	15	The Planetary Science Journal	Ina Lunar Irregular Mare Patch Mission Concepts: Distinguishing between Ancient and Modern Volcanism Models	10.3847/psj/abeaa0		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
transferencia-region	0.375	2021	22	Journal of Archaeological Science	Deep learning artificial neural networks for non-destructive archaeological site dating	10.1016/j.jas.2021.105413		crossref	cross region transferability archaeological deep learning model generalisation
transferencia-region	0.375	2020	3	Azania: Archaeological Research in Africa	Archaeological manifestations of cross-cultural encounters along the Dixcove coastline, Western Region, Ghana	10.1080/0067270x.2020.1757861		crossref	cross region transferability archaeological deep learning model generalisation
antropico-antiguo	0.375	2019	28	Remote Sensing	A Fast Global Interpolation Method for Digital Terrain Model Generation from Large LiDAR-Derived Data	10.3390/rs11111324		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2019	12	Remote Sensing	Method to Reduce the Bias on Digital Terrain Model and Canopy Height Model from LiDAR Data	10.3390/rs11070863		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2019	27	Frontiers in Earth Science	Terrain Induced Biases in Clear-Sky Shortwave Radiation Due to Digital Elevation Model Resolution for Glaciers in Complex Terrain	10.3389/feart.2019.00216		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2019	0	IPTEK Journal of Proceedings Series	Analysis of Digital Terrain Model from LiDAR Data Using Hydro Enforcement Method on Aquatic Object in SEZ Tanjung Lesung	10.12962/j23546026.y2019i2.5296		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.375	2018	0	Anuário do Instituto de Geociências - UFRJ	Digital Terrain Model Generation from Filtering Data of LiDAR of Area With Rugged Terrain	10.11137/2018_3_568_579		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
mineria-duros	0.364	2026	1	Remote Sensing	Addressing Dense Small-Object Detection in Remote Sensing: An Open-Vocabulary Object Detection Framework	10.3390/rs18060851		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2026	0	Remote Sensing	Individual Urban Tree Detection from Multispectral Satellite Imagery via Point-Supervised Deep Learning	10.3390/rs18122021		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.364	2025	10	IEEE Transactions on Geoscience and Remote Sensing	Enhancing Deep Learning-Based GPR Data Inversion With Unsupervised Domain Adaptation: Comparison of Domain Classifiers	10.1109/tgrs.2025.3568384		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.364	2024	3	Remote Sensing	Remote Sensing of Target Object Detection and Identification II	10.3390/rs16163106		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2024	0	International Journal of Intelligent Systems and Applications in Engineering	Enhancing Intrusion Detection Systems with Ai: Examine the Integration of Ai into Traditional Ids to Improve Detection Rates and Reduce False Positives	10.17762/ijisae.v12i22s.7555		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2024	31	IEEE Transactions on Geoscience and Remote Sensing	Domain Adaptation With Contrastive Learning for Object Detection in Satellite Imagery	10.1109/tgrs.2024.3391621		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.364	2024	8	Remote Sensing	Multi-Domain Joint Synthetic Aperture Radar Ship Detection Method Integrating Complex Information with Deep Learning	10.3390/rs16193555		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.364	2023	0	Remote Sensing	Detector Consistency Research on Remote Sensing Object Detection	10.3390/rs15174130		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2023	0	International Journal of Engineering Trends and Technology	Combining Super Resolution and Efficient Net Models to Reduce False Positives and False Negatives in Breast Cancer Detection	10.14445/22315381/ijett-v71i5p239		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2023	30	Remote Sensing	Improving the Transferability of Deep Learning Models for Crop Yield Prediction: A Partial Domain Adaptation Approach	10.3390/rs15184562		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.364	2023	27	Remote Sensing	Deep Learning-Based Detection of Urban Forest Cover Change along with Overall Urban Changes Using Very-High-Resolution Satellite Images	10.3390/rs15174285		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.364	2022	22	IEEE Geoscience and Remote Sensing Letters	FALSE: False Negative Samples Aware Contrastive Learning for Semantic Segmentation of High-Resolution Remote Sensing Image	10.1109/lgrs.2022.3222836		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2022	3	IEEE Geoscience and Remote Sensing Letters	Focus on Hard Categories and Hard Examples: Remote Sensing Image Scene Classification via Expert Model and Hard Example Mining	10.1109/lgrs.2020.3048705		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2022	16	Remote Sensing	Eagle-Eye-Inspired Attention for Object Detection in Remote Sensing	10.3390/rs14071743		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2022	157	Remote Sensing	Transformer with Transfer CNN for Remote-Sensing-Image Object Detection	10.3390/rs14040984		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2022	15	IEEE Geoscience and Remote Sensing Letters	Deep Learning-Based Cross-Sensor Domain Adaptation Under Active Learning for Land Cover Classification	10.1109/lgrs.2021.3130285		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.364	2022	15	Remote Sensing	Aerial Imagery-Based Building Footprint Detection with an Integrated Deep Learning Framework: Applications for Fine Scale Wildland–Urban Interface Mapping	10.3390/rs14153622		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.364	2021	86	Remote Sensing	Cascade Object Detection and Remote Sensing Object Detection Method Based on Trainable Activation Function	10.3390/rs13020200		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.364	2021	106	Remote Sensing	Small Object Detection in Remote Sensing Images with Residual Feature Aggregation-Based Super-Resolution and Object Detector Network	10.3390/rs13091854		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2021	6	International Journal of Remote Sensing	Adversarial Discriminative Active Deep Learning for Domain Adaptation in Hyperspectral Images Classification	10.1080/01431161.2021.1880663		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.364	2020	9	Remote Sensing Letters	Object detection in optical remote sensing images by integrating object-to-object relationships	10.1080/2150704x.2020.1722330		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.364	2020	34	Remote Sensing	Deep Open-Set Domain Adaptation for Cross-Scene Classification based on Adversarial Learning and Pareto Ranking	10.3390/rs12111716		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
fp-modernos	0.333	2026	0	Remote Sensing	Finding the Features with LiDAR and SAR: Automated Detection of Archaeological Earthworks at Cahokia	10.3390/rs18132229		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.333	2026	0	Remote Sensing	Simultaneous Remote Sensing of HD16O/H216O Profile Using Differential Absorption Lidar: A Feasibility Analysis	10.3390/rs18020212		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.333	2025	1	Archaeological Prospection	A Multisensor Remote Sensing Approach to Archaeological Prospection: Integrating UAV and Google Earth Data in the Bayan Gol Valley, Mongolia	10.1002/arp.70011		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
prospeccion-precision	0.333	2025	4	Precision Engineering	Detecting microscale surface imperfections in powder bed fusion through light scattering and machine learning – validation of inspection principles	10.1016/j.precisioneng.2025.04.010		crossref	improving precision archaeological site detection machine learning survey validation
prospeccion-precision	0.333	2025	3	Precision Agriculture	Improving the performance of plant nitrogen assessment in drip-irrigated potatoes using optimized spectral indices-based machine learning	10.1007/s11119-025-10248-y		crossref	improving precision archaeological site detection machine learning survey validation
gran-escala-ruido	0.333	2025	2	Radioengineering	Adaptive Constant False Alarm Rate Detector Based on Long Short-term Memory Network	10.13164/re.2025.0132		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2025	1	Applied Sciences	Improved Adaptive Constant False Alarm Rate Detector Based on Fuzzy Theory for Multiple-Target Scenario	10.3390/app15126693		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2025	0	Journal of Archaeological Method and Theory	Hunting Pits as Temporal Manifestations of Landscape Domestication–Large-Scale Sampling to Identify Temporality in Land Use	10.1007/s10816-025-09727-3		crossref	large scale archaeological survey false alarm rate landscape variability
fp-modernos	0.333	2024	0	Archaeological Prospection	Remote Sensing Analysis and LiDAR Experimenting in the Espique Valley (La Peza, Granada, Spain)	10.1002/arp.1970		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
prospeccion-precision	0.333	2024	3	Forests	Precision Forestry Versus Non-Precision Archaeology—Integrating Forest Management and Archaeological Site Protection	10.3390/f15060918		crossref	improving precision archaeological site detection machine learning survey validation
gran-escala-ruido	0.333	2024	10	Process Safety and Environmental Protection	Optimizing multivariate alarm systems: A study on joint false alarm rate, and joint missed alarm rate using linear programming technique	10.1016/j.psep.2024.09.078		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2024	3	Drones	Robust Truncated Statistics Constant False Alarm Rate Detection of UAVs Based on Neural Networks	10.3390/drones8100597		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2024	0	Jordanian Journal of Computers and Information Technology	Optimization of False Alarm Rate and Misdetection Rate for a Desired Threshold Voltage in Cooperative Communication	10.5455/jjcit.71-1721045403		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2024	2	Electronics Letters	Semiparametric constant false alarm rate method for radar and sonar images	10.1049/ell2.13146		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2024	17	Signal Processing	CFARnet: Deep learning for target detection with constant false alarm rate	10.1016/j.sigpro.2024.109543		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2024	1	OALib	Artificial Radioactive Aerosol Continuous Monitor with Low False Alarm Rate Based on DS Evidence Theory	10.4236/oalib.1111280		crossref	large scale archaeological survey false alarm rate landscape variability
prospeccion-precision	0.333	2023	1	Sci Rep	Curriculum learning-based strategy for low-density archaeological mound detection from historical maps in India and Pakistan.	10.1038/s41598-023-38190-x		europepmc	improving precision archaeological site detection machine learning survey validation
gran-escala-ruido	0.333	2023	13	Scientific Reports	Constant false alarm rate detection of pipeline leakage based on acoustic sensors	10.1038/s41598-023-41177-3		crossref	large scale archaeological survey false alarm rate landscape variability
fp-modernos	0.333	2022	15	Remote Sensing	Experimental Tests for Fluorescence LIDAR Remote Sensing of Submerged Plastic Marine Litter	10.3390/rs14235914		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.333	2021	129	Frontiers in Remote Sensing	Challenges and Opportunities in Lidar Remote Sensing	10.3389/frsen.2021.641723		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
prospeccion-precision	0.333	2021	0	Sci Rep	Evaluating machine learning techniques for archaeological lithic sourcing: a case study of flint in Britain.	10.1038/s41598-021-87834-3		europepmc	improving precision archaeological site detection machine learning survey validation
gran-escala-ruido	0.333	2021	110	Pattern Recognition	Online anomaly detection in surveillance videos with asymptotic bound on false alarm rate	10.1016/j.patcog.2021.107865		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2021	6	Digital Signal Processing	Radar detection in the moments space with constant false alarm rate	10.1016/j.dsp.2021.103080		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2021	4	IEEE Transactions on Signal Processing	Impact of Covariance Mismatched Training Samples on Constant False Alarm Rate Detectors	10.1109/tsp.2021.3050567		crossref	large scale archaeological survey false alarm rate landscape variability
fp-modernos	0.333	2020	27	Remote Sensing	Geographic Disparity in Machine Intelligence Approaches for Archaeological Remote Sensing Research	10.3390/rs12060921		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.333	2020	6	Archaeological Prospection	It takes all kinds of trees to make a forest. Using historic maps and forestry data to inform airborne laser scanning based archaeological prospection in woodland	10.1002/arp.1780		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
contexto-auxiliar	0.333	2020	6	IET Information Security	Contextual‐based approach to reduce false positives	10.1049/iet-ifs.2018.5479		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
gran-escala-ruido	0.333	2020	4	IEEE Journal of Oceanic Engineering	Predicting False Alarm Rates for High-Resolution Antisubmarine Warfare Sonars in a Cluttering Environment Prone to False Alarm Rate Inflation	10.1109/joe.2019.2936642		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2020	0	Journal of The Japanese Institute of Landscape Architecture	Area Development in the Setting of Chinese “Large-scale Archaeological Sites” by Government, Residents and Companies	10.5632/jila.83.679		crossref	large scale archaeological survey false alarm rate landscape variability
fp-modernos	0.333	2019	56	Remote Sensing	sUAS-Based Remote Sensing of River Discharge Using Thermal Particle Image Velocimetry and Bathymetric Lidar	10.3390/rs11192317		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
prospeccion-precision	0.333	2019	114	Journal of Archaeological Science	Convolutional neural networks for archaeological site detection – Finding “princely” tombs	10.1016/j.jas.2019.104998		crossref	improving precision archaeological site detection machine learning survey validation
gran-escala-ruido	0.333	2019	2	China Communications	Constant false alarm rate acquisition algorithm for Compass B1C signal	10.23919/jcc.2019.11.016		crossref	large scale archaeological survey false alarm rate landscape variability
gran-escala-ruido	0.333	2018	3	Engineering and Technology Journal	Intrusion Detection System Based on Data Mining Techniques to Reduce False Alarm Rate	10.30684/etj.36.2b.3		crossref	large scale archaeological survey false alarm rate landscape variability
cnn-textura	0.3	2026	1	Artificial Intelligence in Medicine	ProtoRadNet: Prototypical patches of Convolutional Features for Radiology Image Classification Network	10.1016/j.artmed.2025.103324		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2026	0	Engineering Applications of Artificial Intelligence	Three-dimensional sparse convolutional neural network for terrain traversability analysis and autonomous motion planning	10.1016/j.engappai.2026.114595		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2026	0	Discover Artificial Intelligence	Synergistic fusion of handcrafted descriptors and deep convolutional neural network features for improved content-based image retrieval	10.1007/s44163-026-01665-7		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2026	0	International Journal of Pattern Recognition and Artificial Intelligence	Pattern Recognition Approach Using Modified Convolutional Neural Network with Data Texture Excitation	10.1142/s021800142650031x		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2026	0	Engineering Applications of Artificial Intelligence	Convolutional neural network-based vulnerability detection using image representations fused from key code slice text features and complex network metrics	10.1016/j.engappai.2025.113486		crossref	texture context cues convolutional network distinguish natural artificial terrain features
ensemble-verificacion	0.3	2026	0	ATZelectronics worldwide	Reliable In-Cabin Sensing  Without False Alarms	10.1007/s38314-026-2126-2		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
cnn-textura	0.3	2025	8	Engineering Applications of Artificial Intelligence	Adaptive lightweight temporal convolutional network with context-aware downsampling strategy for traffic flow prediction	10.1016/j.engappai.2025.111208		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2025	10	Natural Hazards Research	A Convolutional Neural Network-based approach for automatically detecting rainfall-induced shallow landslides in a data-sparse context	10.1016/j.nhres.2024.09.001		crossref	texture context cues convolutional network distinguish natural artificial terrain features
semantica-terreno	0.3	2025	0	Journal of Pipeline Systems Engineering and Practice	Detection and Effectiveness of Improved Drainage Pipe Defects–Based Semantic Segmentation Labeling Methods	10.1061/jpsea2.pseng-1898		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
semantica-terreno	0.3	2025	6	Computer-Aided Civil and Infrastructure Engineering	Pixel-wise anomaly detection on road by encoder–decoder semantic segmentation framework with driving vigilance	10.1111/mice.13443		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
ensemble-verificacion	0.3	2024	65	Remote Sensing	U-Net Ensemble for Enhanced Semantic Segmentation in Remote Sensing Imagery	10.3390/rs16122077		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
cnn-textura	0.3	2023	18	Engineering Applications of Artificial Intelligence	ICA-Net: Industrial defect detection network based on convolutional attention guidance and aggregation of multiscale features	10.1016/j.engappai.2023.107134		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2023	10	Physical Review D	Convolutional neural network to distinguish glitches from minute-long gravitational wave transients	10.1103/physrevd.107.024007		crossref	texture context cues convolutional network distinguish natural artificial terrain features
semantica-terreno	0.3	2023	6	Sensors	Enhancing Mask Transformer with Auxiliary Convolution Layers for Semantic Segmentation	10.3390/s23020581		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
cnn-textura	0.3	2022	3	ADCAIJ: Advances in Distributed Computing and Artificial Intelligence Journal	Ensemble Boosted Tree based Mammogram image classification using Texture features and extracted smart features of Deep Neural Network	10.14201/adcaij2021104419434		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2022	6	Applied Artificial Intelligence	Iterative Convolutional Encoder-Decoder Network with Multi-Scale Context Learning for Liver Segmentation	10.1080/08839514.2022.2151186		crossref	texture context cues convolutional network distinguish natural artificial terrain features
ensemble-verificacion	0.3	2022	26	Remote Sensing	Landslide Susceptibility Modeling Using Remote Sensing Data and Random SubSpace-Based Functional Tree Classifier	10.3390/rs14194803		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.3	2022	20	Remote Sensing	Remote Sensing Scene Image Classification Based on mmsCNN–HMM with Stacking Ensemble Model	10.3390/rs14174423		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
cnn-textura	0.3	2021	6	Entropy	Using Non-Additive Entropy to Enhance Convolutional Neural Features for Texture Recognition	10.3390/e23101259		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2021	34	Artificial Intelligence in Medicine	A multi-scale convolutional neural network with context for joint segmentation of optic disc and cup	10.1016/j.artmed.2021.102035		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2020	12	Neurocomputing	Texture feed based convolutional neural network for pansharpening	10.1016/j.neucom.2020.02.083		crossref	texture context cues convolutional network distinguish natural artificial terrain features
