bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
E5-consolidar	0.429	2026	0	Journal of Clinical and Scientific Research	When to stop: De-resuscitation in the intensive care unit era – A critical analysis of decision-making frameworks, prognostic tools and ethical considerations	10.4103/jcsr.jcsr_93_25		crossref	when to stop exploring research project decision framework
E1-transferencia	0.429	2025	0	Toxics	Spatio-Temporal Machine Learning for Marine Pollution Prediction: A Multi-Modal Approach for Hotspot Detection and Seasonal Pattern Analysis in Pacific Waters.	10.3390/toxics13100820		europepmc	geographic generalization gap machine learning environmental prediction
E3-deuda-tecnica	0.429	2025	0	International Research Journal of Modernization in Engineering Technology &amp; Science	MATERNAL-PREDICT: A DUAL-PIPELINE MACHINE LEARNING MODEL FOR  MATERNAL AND FETAL HEALTH MONITORING	10.56726/irjmets86892		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2025	0	International Journal for Research in Applied Science and Engineering Technology	Surface Pipeline Leak Detection Using Machine Learning	10.22214/ijraset.2025.71874		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2025	0	PLoS One	In-depth exploration of software defects and self-admitted technical debt through cutting-edge deep learning techniques.	10.1371/journal.pone.0324847		europepmc	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.429	2025	1	Machine Learning and Knowledge Extraction	Democratizing Machine Learning: A Practical Comparison of Low-Code and No-Code Platforms	10.3390/make7040141		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2025	1	Anesthesia &amp; Analgesia	Exposing the Reproducibility Crisis and Scientific Misconduct: Evolution of Learning From Published Books	10.1213/ane.0000000000007775		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2025	0	International Journal of Agriculture and Environmental Research	INNOVATION IN AGRICUTURAL PRACTICES USING AI AND MACHINE LEARNING	10.53555/eijaer.v11i1.107		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2025	0	Measurement: Sensors	Reproducibility related to machine learning assisted measurements	10.1016/j.measen.2024.101791		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2025	0	International Journal of Research Publication and Reviews	Harnessing Predictive Analytics and Machine Learning for Minority Business Resilience, Crisis Management, and Competitive Advantage	10.55248/gengpi.6.0425.1370		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2025	0	Dinasti International Journal of Education Management And Social Science	Book Sales Forecasting with Bidirectional LSTM: Outlier Handling and Overfitting Reduction Using Clipping and Early Stopping	10.38035/dijemss.v6i6.5449		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2025	2	Scientific Reports	Enhanced skin cancer classification using modified efficientNetV2L with adaptive early stopping mechanism	10.1038/s41598-025-22228-3		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2025	6	Information	Innovating Intrusion Detection Classification Analysis for an Imbalanced Data Sample	10.3390/info16100883		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2025	0	Scientific Societal &amp; Behavioral Research Journal	Bridging Ethics and Innovation in Project Management: A Framework for Sustainable Decision-Making	10.63329/av3nz12312		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2025	4	Journal of Management, and Development Research	A Data-Driven Framework for Project Risk Monitoring Using Decision Intelligence and Predictive Analytics	10.69739/jmdr.v2i2.1171		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.429	2024	0	International Journal of Innovative Research in Computer and Communication Engineering	Neural Pipeline Orchestration: Deep Learning Approaches to Software Development Bottleneck Elimination	10.15680/ijircce.2023.1107032		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2024	0	Suleyman Demirel University Bulletin Natural and Technical Sciences	EXPLORING THE IMPACT OF MACHINE LEARNING ON KYCCOMPLIANCE COSTS AND CUSTOMER EXPERIENCE	10.47344/sdubnts.v63i2.976		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.429	2024	1	Information Systems and Economics	Research on Credit Debt Liquidity Risk Measurement and Early Warning Based on Machine Learning Model	10.23977/infse.2024.050503		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.429	2024	3	Nature Machine Intelligence	The rewards of reusable machine learning code	10.1038/s42256-024-00835-5		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2024	59	Neurocomputing	Surpassing early stopping: A novel correlation-based stopping criterion for neural networks	10.1016/j.neucom.2023.127028		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2024	26	Neural Networks	Regularization, early-stopping and dreaming: A Hopfield-like setup to address generalization and overfitting	10.1016/j.neunet.2024.106389		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2024	8	Computational Mechanics	Optimizing machine learning yield functions using query-by-committee for support vector classification with a dynamic stopping criterion	10.1007/s00466-023-02440-6		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2024	17	Mathematics	Damage Detection in Structures by Using Imbalanced Classification Algorithms	10.3390/math12030432		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2024	37	Journal of Applied Data Sciences	Early Stopping on CNN-LSTM Development to Improve Classification Performance	10.47738/jads.v5i3.312		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2024	12	Energy Research &amp; Social Science	Stop procrastinating, start renovating! Exploring the decision-making process for household energy efficiency renovations	10.1016/j.erss.2024.103734		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2024	3	Pediatric Surgery International	Exploring the frontier in robotic pediatric cancer surgery: when to move forward and when to stop	10.1007/s00383-024-05726-9		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2024	1	Recent Research Reviews Journal	Exploring Artificial Intelligence PEAS Framework for Enhanced Decision-Making	10.36548/rrrj.2024.2.007		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2024	0	European Economic Letters	Reviving Ancient Wisdom in Modern Decision Making: Exploring the Aanvikshiki Framework of Kautilya's Arthashastra	10.52783/eel.v14i4.2210		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2024	0	Journal of Advances in Developmental Research	Data-Driven Decision Support: A Framework for Dynamic Resource Allocation and Capacity Planning in Multi-Project Engineering Environments	10.71097/ijaidr.v15.i2.1980		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.429	2023	8	Journal of Systems and Software	Automating Feature Model maintainability evaluation using machine learning techniques	10.1016/j.jss.2022.111539		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2023	16	Journal of Engineering Research	An automated software failure prediction technique using hybrid machine learning algorithms	10.1016/j.jer.2023.100002		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2023	15	Journal of Pipeline Systems Engineering and Practice	Comparative Analysis of Machine Learning and Deep Learning Based Water Pipeline Leak Detection Using EDFL Sensor	10.1061/jpsea2.pseng-1439		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2023	8	Journal of Pipeline Science and Engineering	Single well virtual metering research and application based on hybrid modeling of machine learning and mechanism model	10.1016/j.jpse.2023.100111		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2023	22	Journal of the Association for Information Systems	Bringing Machine Learning Systems into Clinical Practice: A Design Science Approach to Explainable Machine Learning-Based Clinical Decision Support Systems	10.17705/1jais.00820		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.429	2023	0	International Journal of Science and Research (IJSR)	Statute - Barred Collection: A Machine Learning Approach for Enhanced Debt Recovery Compliance	10.21275/sr231214183645		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.429	2023	0	International Journal For Multidisciplinary Research	Intelligent Code Coverage Optimization Using Machine Learning for Large Scale Systems	10.36948/ijfmr.2023.v05i05.20826		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2023	1	International Journal of Progressive Research in Engineering Management and Science	AUTOMATED HTML CODE GENERATION FROM HAND DRAWN IMAGES USING MACHINE LEARNING METHODS	10.58257/ijprems31221		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2023	7	IEEE Access	Exploiting All Samples in Low-Resource Sentence Classification: Early Stopping and Initialization Parameters	10.1109/access.2023.3261884		crossref	early stopping criterion imbalanced classification overfitting detection
E3-deuda-tecnica	0.429	2022	6	Software Impacts	Explainable machine learning pipeline for Twitter bot detection during the 2020 US Presidential Elections	10.1016/j.simpa.2022.100333		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2022	0	International Research Journal of Modernization in Engineering Technology and Science	SOFTWARE QUALITY PREDICTION BY USING MACHINE LEARNING ALGORITHMS	10.56726/irjmets31403		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2022	0	Advances in Engineering Technology Research	Auxiliary Teaching Software for English Reading Based on Machine Learning	10.56028/aetr.2.1.484		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2022	1	Advances in Artificial Intelligence and Machine Learning	Strengthening Machine Learning Reproducibility for Image Classification	10.54364/aaiml.2022.1132		crossref	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.429	2022	0	Crisis and Emergency Management: Theory and Praxis	Satisfaction with Online and Face-to-Face Learning: HRD Practices in Times of Crisis and Opportunity	10.14251/jscm.2022.12.9		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2022	1	Wireless Personal Communications	Early Stopping Criterion for Recursive Least Squares Training of Behavioural Models	10.1007/s11277-022-09813-9		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2022	153	Sustainability	XGBoost for Imbalanced Multiclass Classification-Based Industrial Internet of Things Intrusion Detection Systems	10.3390/su14148707		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2022	0	California History	When Do You Stop Arriving? The Project “We Are Not Strangers Here: African American Histories in Rural California”	10.1525/ch.2022.99.4.51		crossref	when to stop exploring research project decision framework
E1-transferencia	0.429	2021	7	Advances in Machine Learning &amp; Artificial Intelligence	Ensemble Machine Learning Model for Software Defect Prediction	10.33140/amlai.02.01.03		crossref	geographic generalization gap machine learning environmental prediction
E3-deuda-tecnica	0.429	2021	0	International Journal of Science and Research (IJSR)	Scalable Distributed Training Algorithms for Machine Learning Models: A Code - Centric Approach	10.21275/es211112104729		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2021	2	IEEE Transactions on Pattern Analysis and Machine Intelligence	Stopping Criterion Design for Recursive Bayesian Classification: Analysis and Decision Geometry	10.1109/tpami.2021.3075915		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2021	18	Management Decision	Strategic decision making in project management: a knowledge visualization framework	10.1108/md-02-2021-0196		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2021	8	Decision Sciences	A generalized decision support framework for large‐scale project portfolio decisions	10.1111/deci.12507		crossref	when to stop exploring research project decision framework
E1-transferencia	0.429	2020	11	Machine Learning and Knowledge Extraction	The Importance of Loss Functions for Increasing the Generalization Abilities of a Deep Learning-Based Next Frame Prediction Model for Traffic Scenes	10.3390/make2020006		crossref	geographic generalization gap machine learning environmental prediction
E3-deuda-tecnica	0.429	2020	0	International Journal of Machine Learning and Predictive Analytics	Machine Learning for Code Smell Detection and Resolution	10.67228/3142788x/ijmlpa-2020pii4x6l		crossref	reproducibility crisis machine learning research code practices
E4-seleccion	0.429	2020	4	Journal of Science and Technology	"Credit Card Fraud Detection Using Machine Learning
Classification Algorithms over Highly Imbalanced Data"	10.46243/jst.2020.v5.i3.pp138-146		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2020	1	Nature	Scientists baffled by decision to stop a pioneering coronavirus testing project	10.1038/d41586-020-01543-x		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2020	0	Journal of Emerging Technologies and Innovative Research	Stakeholder-Driven Milestone Modeling (SDMM): A Framework for Reflecting Approval Cycles, Oversight Protocols, and Decision Checkpoints in Project Management	10.56975/jetir.v7i1.560607		crossref	when to stop exploring research project decision framework
E4-seleccion	0.429	2019	13	IEEE Access	Simplified Early Stopping Criterion for Belief-Propagation Polar Code Decoder Based on Frozen Bits	10.1109/access.2019.2940135		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2019	4	Mathematics	Application of Differential Evolution Algorithm Based on Mixed Penalty Function Screening Criterion in Imbalanced Data Integration Classification	10.3390/math7121237		crossref	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.429	2019	0	Case Medical Research	Patient Decision Aid in Supporting Decision-Making About When to Start or Stop New Drugs, Join Clinical Trials, or Continue Active Surveillance in Patients With Medullary Thyroid Cancer and Their Caregivers	10.31525/ct1-nct03892993		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2019	17	Physical Review Physics Education Research	Exploring student preferences when calculating expectation values using a computational features framework	10.1103/physrevphyseducres.15.020144		crossref	when to stop exploring research project decision framework
E5-consolidar	0.429	2019	37	International Journal of Environmental Research and Public Health	“When I Go There, I Feel Like I Can Be Myself.” Exploring Programme Theory within the Wave Project Surf Therapy Intervention	10.3390/ijerph16122159		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.429	2018	39	Control Engineering Practice	Maintainability and evolvability of control software in machine and plant manufacturing — An industrial survey	10.1016/j.conengprac.2018.08.007		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.429	2018	0	KSII Transactions on Internet and Information Systems	Selecting the Optimal Hidden Layer of Extreme Learning Machine Using Multiple Kernel Learning	10.3837/tiis.2018.12.009		crossref	technical debt machine learning systems hidden costs
E4-seleccion	0.429	2018	29	IEEE Transactions on Signal Processing	A Fast Successive Cancellation List Decoder for Polar Codes With an Early Stopping Criterion	10.1109/tsp.2018.2864580		crossref	early stopping criterion imbalanced classification overfitting detection
E4-seleccion	0.429	2018	2	DEStech Transactions on Engineering and Technology Research	Early Stopping Criterion Combining Probability Density Function with Validation Error for Improving the Generalization Capability of the Backpropagation Neural Network	10.12783/dtetr/amme2017/19507		crossref	early stopping criterion imbalanced classification overfitting detection
E1-transferencia	0.4	2024	4	Open Engineering	Role of individual component failure in the performance of a 1-out-of-3 cold standby system: A Markov model approach	10.1515/eng-2022-0517		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.4	2022	32	Ecological Modelling	Testing MaxEnt model performance in a novel geographic region using an intentionally introduced insect	10.1016/j.ecolmodel.2022.110139		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.4	2019	24	Marine Biology	Predicting the performance of cosmopolitan species: dynamic energy budget model skill drops across large spatial scales	10.1007/s00227-018-3462-4		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.375	2026	0	PeerJ Computer Science	DeepCLSMOTE: deep class-latent synthetic minority oversampling technique	10.7717/peerj-cs.3461		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2026	0	IEEE Access	Rare-Beat Detection in Heterogeneous ECG: Federated Learning Under Severe Class Imbalance and Class-Missing Clients	10.1109/access.2026.3715579		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2026	0	International Journal of Research Publication and Reviews	Multi-Crop Disease Detection Using Deep Learning with Class Imbalance Handling	10.55248/gengpi.07.0426.b902		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2026	0	SSRN Electronic Journal	Predicting OTT Subscription Behavior using Deep Learning: A Multi-Class Classification Approach with Feature Engineering and Class Imbalance Handling	10.2139/ssrn.6008254		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2026	0	TANGENCE	RetinoNet: Optical Coherence Tomography based Multi-Class Retinal Disease Classification using Deep Learning Techniques and Application of Transfer Learning	10.52783/tangence.93		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2026	0	مجلة جامعة صنعاء للعلوم التطبيقية والتكنولوجيا	A Hybrid Deep Learning Ensemble for Multi-Class Malicious URL Detection in Arabic and English	10.59628/jast.v4i6.2961		crossref	rare class collapse minority class fails on holdout deep learning
E2-holdout-pequeno	0.375	2026	0	The Fibonacci Quarterly	Revisiting How Many 1’s Are Needed	10.1080/00150517.2025.2545251		crossref	how many test samples needed reliable model comparison
E4-seleccion	0.375	2026	0	International Journal of Progressive Research in Engineering Management and Science	Shift-Responsive Conformal Ensembling for Reliable Selective Classification Under Distribution Shift	10.58257/ijprems54397		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2026	0	Sleep Medicine	Validation of the Bergen Shift Work Sleep Questionnaire in workers under split shift or early morning shift	10.1016/j.sleep.2025.107168		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2026	0	Psychological Methods	Supplemental Material for Adjustment Set Selection for Estimating Optimal Treatment Rules Under Confounding	10.1037/met0000812.supp		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2026	2	IEEE Transactions on Communications	RIS With Coupled Phase Shift and Amplitude: Capacity Maximization and Configuration Set Selection	10.1109/tcomm.2025.3621094		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2026	0	Biology (Basel)	Prediction of Potential Habitat Distribution of &lt;i&gt;Cibotium barometz&lt;/i&gt; (L.) J. Sm. Under Climate Change Based on a Multi-Model Ensemble Framework.	10.3390/biology15090692		europepmc	model selection under distribution shift validation set mismatch
E2-holdout-pequeno	0.375	2025	4	Biology Letters	How many characters are needed to reconstruct a phylogeny?	10.1098/rsbl.2025.0288		crossref	how many test samples needed reliable model comparison
E1-transferencia	0.375	2024	41	Information Processing &amp; Management	Learning optimal inter-class margin adaptively for few-shot class-incremental learning via neural collapse-based meta-learning	10.1016/j.ipm.2024.103664		crossref	rare class collapse minority class fails on holdout deep learning
E2-holdout-pequeno	0.375	2024	0	SSRN Electronic Journal	Maximum-likelihood estimation with correlated normally distributed variables: how many observations are needed?	10.2139/ssrn.4764913		crossref	how many test samples needed reliable model comparison
E4-seleccion	0.375	2024	0	Journal of Quality Measurement and Analysis	Multi Criteria Decision Making Under Single-Valued Neutrosophic Set Environment for Supplier Selection	10.17576/jqma.2002.2024.11		crossref	model selection under distribution shift validation set mismatch
E1-transferencia	0.375	2023	13	Scientific Reports	Learning and predicting the unknown class using evidential deep learning	10.1038/s41598-023-40649-w		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2023	59	Information	Explainable Deep Learning Approach for Multi-Class Brain Magnetic Resonance Imaging Tumor Classification and Localization Using Gradient-Weighted Class Activation Mapping	10.3390/info14120642		crossref	rare class collapse minority class fails on holdout deep learning
E4-seleccion	0.375	2023	1	Digital Signal Processing	A gradient set matching pursuit algorithm with anti-base mismatch ability for sparse reconstruction under low SNR	10.1016/j.dsp.2023.104107		crossref	model selection under distribution shift validation set mismatch
E1-transferencia	0.375	2022	94	IEEE Transactions on Neural Networks and Learning Systems	Class-Imbalanced Deep Learning via a Class-Balanced Ensemble	10.1109/tnnls.2021.3071122		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2022	0	International Journal of Science and Research (IJSR)	A Multi-Class Cardiac Sound Diagnostic System in Deep Learning Based on PCG Signal	10.21275/sr22617104608		crossref	rare class collapse minority class fails on holdout deep learning
E2-holdout-pequeno	0.375	2022	3	iScience	How many markers are needed to robustly determine a cell’s type?	10.1016/j.isci.2021.103378		crossref	how many test samples needed reliable model comparison
E4-seleccion	0.375	2022	0	International Journal of Science and Research (IJSR)	Bayesian Shift Point Estimation of Generalized Compound Rayleigh Distribution under General Entropy Loss Function	10.21275/sr22702173645		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2022	10	Machine Learning	Open-set learning under covariate shift	10.1007/s10994-022-06237-1		crossref	model selection under distribution shift validation set mismatch
E1-transferencia	0.375	2021	0	Webology	"AN ANALYSIS OF MRI BRAIN IMAGE BY DEEP
LEARNING AND MULTI-CLASS SVM"	10.29121/web/v18i4/125		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2021	3	Minerals	Learning to Tune a Class of Controllers with Deep Reinforcement Learning	10.3390/min11090989		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.375	2021	32	Chemical Physics	Rare-class learning over Mg-doped ZnO nanoparticles	10.1016/j.chemphys.2021.111159		crossref	rare class collapse minority class fails on holdout deep learning
E2-holdout-pequeno	0.375	2021	0	Physiotherapy	Interviews to understand the experience of chronic pain: How many participants are needed?	10.1016/j.physio.2021.10.190		crossref	how many test samples needed reliable model comparison
E2-holdout-pequeno	0.375	2021	38	iScience	How many markers are needed to robustly determine a cell's type?	10.1016/j.isci.2021.103292		crossref	how many test samples needed reliable model comparison
E4-seleccion	0.375	2021	9	Frontiers in Energy Research	A Comparison of Finite Control Set and Continuous Control Set Model Predictive Control Schemes for Model Parameter Mismatch in Three-Phase APF	10.3389/fenrg.2021.727364		crossref	model selection under distribution shift validation set mismatch
E1-transferencia	0.375	2020	9	Pattern Recognition Letters	Adaptive learning of minority class prior to minority oversampling	10.1016/j.patrec.2020.05.020		crossref	rare class collapse minority class fails on holdout deep learning
E2-holdout-pequeno	0.375	2020	5	Topological Methods in Nonlinear Analysis	How many simplices are needed to triangulate a Grassmannian?	10.12775/tmna.2020.027		crossref	how many test samples needed reliable model comparison
E2-holdout-pequeno	0.375	2020	7	Biomedical Optics Express	How many photons are needed for FRET imaging?	10.1364/boe.379305		crossref	how many test samples needed reliable model comparison
E4-seleccion	0.375	2020	4	IET Generation, Transmission &amp; Distribution	Starting point selection approach for power system model validation using event playback	10.1049/iet-gtd.2020.0094		crossref	model selection under distribution shift validation set mismatch
E4-seleccion	0.375	2020	1	Bitlis Eren Üniversitesi Fen Bilimleri Dergisi	A Theoretical Inference About Ratio Estimation of Population Mean Using Ranked Set Sampling Under Bivariate Normal Distribution	10.17798/bitlisfen.688795		crossref	model selection under distribution shift validation set mismatch
E1-transferencia	0.375	2019	15	Frontiers of Computer Science	Transfer synthetic over-sampling for class-imbalance learning with limited minority class data	10.1007/s11704-018-7182-1		crossref	rare class collapse minority class fails on holdout deep learning
E4-seleccion	0.375	2019	8	Energies	Robust Perturbation Observer-based Finite Control Set Model Predictive Current Control for SPMSM Considering Parameter Mismatch	10.3390/en12193711		crossref	model selection under distribution shift validation set mismatch
E2-holdout-pequeno	0.333	2026	0	Phys Imaging Radiat Oncol	An evaluation of uncertainty quantification methods and measures for deep learning outcome prediction models in head and neck cancer radiotherapy.	10.1016/j.phro.2026.100978		europepmc	small test set unreliable evaluation deep learning sample size
E5-consolidar	0.333	2024	0	International Journal of Computers and Informatics	Using Prototypes in Agile Software Development	10.59992/ijci.2024.v3n2p2		crossref	scientific software sustainability abandoned prototypes lessons
E5-consolidar	0.333	2023	11	Sustainability	Determinants of College Students’ Online Fragmented Learning Effect: An Analysis of Teaching Courses on Scientific Research Software on the Bilibili Platform	10.3390/su152216023		crossref	scientific software sustainability abandoned prototypes lessons
E5-consolidar	0.333	2019	8	Journal of Sustainability Research	Environmental Recovery of Abandoned Mining Areas in Spain: Sustainability and New Landscapes in Some Case Studies	10.20900/jsr20190003		crossref	scientific software sustainability abandoned prototypes lessons
E5-consolidar	0.333	2019	0	Sustainability	Erratum: Yu, W.; Jiao, J. Sustainability of Abandoned Slopes in the Hill and Gully Loess Plateau Region Considering Deep Soil Water. Sustainability 2018, 10, 2287	10.3390/su11082345		crossref	scientific software sustainability abandoned prototypes lessons
E5-consolidar	0.333	2019	0	Sustainability	Correction: An Efficient Grid-Based K-Prototypes Algorithm for Sustainable Decision Making Using Spatial Objects. Sustainability 2018, 10, 2614	10.3390/su11061801		crossref	scientific software sustainability abandoned prototypes lessons
E5-consolidar	0.333	2018	5	Sustainability	Sustainability of Abandoned Slopes in the Hill and Gully Loess Plateau Region Considering Deep Soil Water	10.3390/su10072287		crossref	scientific software sustainability abandoned prototypes lessons
E1-transferencia	0.3	2026	0	Journal of Hepatology	FRI-529-YI Who drops out? Preoperative prediction of hepatic hypertrophy techniques failure from the IGROWtoH registry	10.1016/s0168-8278(26)01220-1		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	Spatial Economic Analysis	Transfer learning for spatial stochastic frontier model	10.1080/17421772.2025.2597818		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	Spatial Statistics	Quantile-Stage model averaging transfer learning for high-dimensional spatial expected shortfall regression	10.1016/j.spasta.2026.101023		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	E3S Web of Conferences	Water resource management and agriculture in the MENA Region: A Spatial Analysis using Geographic Information Systems	10.1051/e3sconf/202670804005		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	Journal of Management Research and Review	Determinants of Rural-Out Migration in Makete District, Njombe Region, Tanzania: A Logit Regression Model Approach	10.65150/ep-jmrr/v2e1/2026-05		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	Networks and Spatial Economics	Transfer Learning for Spatial Durbin Stochastic Frontier Model	10.1007/s11067-026-09766-7		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2026	0	Scientific Reports	Chinese spatial relation extraction model by integrating geographic semantic features	10.1038/s41598-026-35282-2		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2025	10	Buildings	Spatial Morphology and Geographic Adaptability of Traditional Villages in the Hehuang Region, China	10.3390/buildings15020244		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2025	4	Spatial Statistics	Transfer learning for high dimensional spatial autoregressive model	10.1016/j.spasta.2025.100908		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2024	9	Spatial Statistics	Incremental transfer learning for spatial autoregressive model with linear constraints	10.1016/j.spasta.2024.100833		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2023	0	Journal of Management Sciences and Applications	"SPATIAL-GEOGRAPHIC FEATURES OF THE DEVELOPED REGION ""KRAISHTE"" IN THE WESTERN PARTS OF BULGARIA"	10.37075/jomsa.2023.2.14		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2023	9	Mathematics	Formal Verification of a Topological Spatial Relations Model for Geographic Information Systems in Coq	10.3390/math11051079		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2022	6	Public Health in Practice	Shared geographic spatial risk of childhood undernutrition in Malawi: An application of joint spatial component model	10.1016/j.puhip.2021.100224		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.3	2019	31	International Journal of Heat and Mass Transfer	An analytical model of heat and mass transfer from liquid drops with temperature dependence of gas thermo-physical properties	10.1016/j.ijheatmasstransfer.2019.04.066		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.286	2026	0	Machine Learning	Empirical Gradient-Driven Continuous-Time SGD: Generalization Gap Dynamics and Practical Adaptive Training	10.1007/s10994-026-07031-z		crossref	geographic generalization gap machine learning environmental prediction
E1-transferencia	0.286	2026	0	Machine Learning with Applications	Deep learning and the geometry of compactness in stability and generalization	10.1016/j.mlwa.2025.100820		crossref	geographic generalization gap machine learning environmental prediction
E1-transferencia	0.286	2026	0	PLoS One	Machine learning-based seasonal SMAP soil moisture retrieval integrating MODIS drought indices: A case study of the Wujiang River Basin.	10.1371/journal.pone.0351643		europepmc	geographic generalization gap machine learning environmental prediction
E1-transferencia	0.286	2026	0	Geohealth	Predicting Daily Cardiovascular Emergencies Using Weather and Air Quality Data: A 23-Year Machine-Learning Analysis in Taiwan.	10.1029/2025gh001769		europepmc	geographic generalization gap machine learning environmental prediction
