theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	The dogs of Roman Vindolanda, Part IV: Large sighthounds and guard and utility dogs	2021	Archaeofauna	4	yes	10.15366/archaeofauna2021.30.010	https://doi.org/10.15366/archaeofauna2021.30.010	en	In this report we investigate the origin and nature of morphological diversity in domestic dogs utilizing a database of over 1,000 recent and ancient canid skulls and skeletons. Integrated skull–skeleton analysis reveals eight functional groups, giving a clear picture of the extent and kind of morphological diversity produced by dog breeders in Europe, North Africa, and western Asia beginning in the Neolithic and intensifying about 2,100 years ago during the late Iron Age and Roman Era. We report nearly complete associated remains of a large sighthound from Vindolanda, a Roman-era fort–village site in northern England. With this we compare skulls of other sighthounds, and contrast them with remains of guard dogs from Vindolanda and other archaeological sites. The shape of jaw rami, relative size of teeth and state of dental wear, and the size and proportions of postcranial elements are the best differentiators of large dog morphotypes, while most skull parameters are less useful. The central section of the basicranium in ancient sighthounds (parameter Px which measures juvenilization) is little different from wolves, whereas in some modern breeds it is noticeably longer. By contrast, many ancient guard dogs have Px shorter than in wolves and show moderate juvenilization. Gracile sighthounds appear in the archaeological record in the Neolithic, while the earliest robust guard dogs appear later, in Iron Age sites. Building on results of previous work (Bennett &amp; Timm, 2018) we continue to find intriguing similarities between west Asian dog
archaeology_mounds	burial mound diameter height Neolithic Iberia	crossref	Burial Mound/Landscape-Relations.	2018	Burial Mounds in Europe and Japan	4		10.2307/j.ctv1228gf7.14			
archaeology_mounds	megalithic necropolis distribution Galicia landscape	crossref	Geology, Landscape and Meaning in the Megalithic Monuments of Western and Northern Europe	2020	Megaliths and Geology: Megálitos e Geologia	4		10.2307/j.ctv1zckz4z.10			
archaeology_mounds	passage grave mound morphometry Atlantic Europe	crossref	The Pleistocene Cooling Built Challenger Mound, a Deep-water Coral Mound in the NE Atlantic: Synthesis from IODP Expedition 307	2010	The Sedimentary Record	4		10.2110/sedred.2010.4.4			
archaeology_mounds	passage grave mound morphometry Atlantic Europe	crossref	Mineralogical features of the near sulfide mound sediments: MIR zone, TAG hydrothermal field (Mid-Atlantic Ridge, 26° N)	1998	Neues Jahrbuch für Mineralogie - Abhandlungen	4		10.1127/njma/174/1998/43		en	
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Megalithic Skyscapes in Galicia	2017	Culture and Cosmos	3		10.46472/cc.01221.0211			 We present the results of our analysis of two singular Neolithic monuments and two prominent megalithic groups in Galicia. The two singular monuments are the dolmen of Dombate (Baio, Coruña county), perhaps the largest megalithic chamber in Galicia (or at least the most investigated and well-known) that houses an elaborate decorative program with engravings and paintings, and Forno dos Mouros (Bocelo mountains, Coruña county), also housing paintings and belonging to a bigger group aligned along an historical path following the mountain ridge. Both chambers house interesting illumination effects. The group analysis concerns the Barbanza (Coruña county) and Leboreiro, (Ourense county and borderland with Portugal) necropoleis. There, we find that apart from chamber orientation, location and spatial relations of the monuments within the landscape, the monuments incorporate skyscape associations that complemented and dialogued with that of the chamber orientations. Besides, if the particular directions that we find are related to the movements of the sun and/or moon they may indicate the appropriate ritual time for the dead. Of course, skyscape is not the only or the main factor to explain the location of the mounds within the necropolis but are part of a complex system of relations making those monuments part of a cultural landscape. When taking all factors into consideration a complex picture emerges where we can env 
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	The Antequera megalithic site in the work of Georg and Vera Leisner: a review	2019	SPAL Revista de Prehistoria y Arqueología de la Universidad de Sevilla	3	yes	10.12795/spal.2019.i28.15	https://doi.org/10.12795/spal.2019.i28.15	es	The Antequera dolmens site (Malaga, Spain), included in the UNESCO World Heritage List since July 2016, has a research history of almost 200 years that goes back to the work of Rafael Mitjana y Ardison in the 1840s. After the discovery of the Viera dolmen and El Romeral tholos, in 1903 and 1904 respectively, the research of the great megalithic site received a renewed impulse. Published in 1943, the first volume of the corpus of Iberian megalithic monuments by Georg and Vera Leisner (Die Megalithgrber der Iberischen Halbinsel, Erster Teil: Der Sden) was to become the most detailed study of the Antequera site during the second half of the 20th century, despite the fact that being published in German limited its penetration among the Spanish scholarship. Here, we review the importance of the work of the Leisners to understand the Antequera megaliths in light of the results of the research that has been undertaken in the last 15 years. Many of the issues raised by the German couple continue to be fully pertinent within the context of today's research on these monuments. In addition, to facilitate future access to their work, this paper is accompanied by full translations into English and Spanish of the Leisners's text on the Antequera megaliths.
archaeology_mounds	megalithic necropolis distribution Galicia landscape	crossref	Archaeological landscape – the past and the present. A case study of the megalithic landscape of Wietrzychowice, Poland	2022	Landscape Online	3		10.3097/lo.2022.1099			 Archaeological landscapes are crucial to understanding the evolution, form and meaning of cultural landscape. This paper presents a complex analysis of the archaeological landscape and its temporal and spatial changes, with particular reference to the last 200 years, using the example of a megalithic landscape with barrows in Wietrzychowice (Poland). The aim of the research was to determine the changes in the structure and function of the landscape and to identify the processes that caused these changes. A complex Model of Archaeological Landscape Analysis (MALA) was proposed which presents the current archaeological landscape and its historical changes both graphically and descriptively. The literature was studied and cartographic research was conducted, and this was supplemented by field visits. The results allowed us to distinguish 6 stages of the life-history of the analysed landscape. The megalithic landscape of Wietrzychowice represents a genetically heterogeneous, homotonous in terms of land cover, reversed (chronologically younger landscape replaced by a chronologically older landscape) stratigraphic type. The most persistent landscape type is the forest. The main processes occurring there were erosion, deforestation, afforestation, barrow construction, excavation and reconstruction. The functions changed from ecological to touristic. The visual role of the barrows as the dominant features of the landscape has varied. This method can be used in landscape protection and planning and in landscape education. 
archaeology_mounds	megalithic necropolis distribution Galicia landscape	crossref	GIS-based landscape analysis of megalithic graves in the Island of Sardinia (Italy)	2017	Journal of Lithic Studies	3		10.2218/jls.v4i4.1943			" One of the most important megalithic groups in Western Europe in terms of number and characteristics is the group of over 200 monuments of various types in Sardinia. It now seems to be confirmed that the rise of the megalithic phenomenon was during the culture of San Michele of Ozieri (Late Neolithic, 4000-3300 B.C.E.). The Sardinian dolmen graves, however, had a maximum distribution during the Chalcolithic, as evidenced by most of the finds from excavations. The phenomenon also shows a close relationship beyond Sardinia and especially with the monuments of Catalonia, Pyrenees, non-coastal departments of French-midi, Corsica and Puglia.
About 90 dolmen graves of various types have been investigated, namely the simple type, “corridor” type, “allée couverte” type, and others of uncertain attribution, located in central-western Sardinia, and particularly in a significant area of ca. 3500 km2 coinciding with the historical regions of Marghine-Planargia, Middle Valley of Tirso and Montiferru. This includes some 40% of all Sardinian dolmens. Locational trends and relationships with regard to landscape elements were studied with the aid of GIS methodologies such as viewshed and cost surface analysis. This allowed an evaluation of the role of visual dominance on the surroundings in relation to waterways and natural access routes.
These dolmens enjoy an isolated positional character, being found more often in high plateaus, but also on low plateaus and hills. Although different concentrations are found in dolmenic graves, these do not seem to have any direct relationship among them, but their influence is apparently directed towards travel routes and sensitive elements of the landscape that have capabilities of territorial demarcation.
The particular location emphasizes the significance of these monuments as territorial markers for segmentary societies. It seems that a dolmen was constructed according to the territory immediately surrounding it. This reinforces the hypothesis of there being a secondary task, in addition to that of burial, to symbolize a message or landmark for those who moved towards ""another"" territory: a sign of belonging. "
archaeology_mounds	megalithic necropolis distribution Galicia landscape	crossref	Refining landscape archaeology – a study of the social relations between humans and their surroundings as embedded in megalithic tombs	2016	Praehistorische Zeitschrift	3		10.1515/pz-2016-0028			 Zusammenfassung  Der in diesem Beitrag vorgestellte Forschungsansatz entwickelt landschaftsarchäologische Konzepte weiter, und trägt damit zur archäologischen Erforschung sowohl von Landschaft als auch von räumlichen und dynamischen sozialen Beziehungen bei. Der erste Teil des Artikels befasst sich mit dem breiten Thema „Landschaftsarchäologie“ und den beiden Polen „Ganze Landschaften“ und „Perspektiven“ zwischen denen sich dieses Forschungsfeld bewegt. Im zweiten Teil des Artikels wird eine der Bedeutungen von „Landschaft“ weiterentwickelt, nämlich Landschaft als relationales Verhältnis. Dies dient der Formulierung eines theoretischen Ansatzes zum archäologischen Studium der Beziehung zwischen Menschen und ihrer Umgebung. Im Mittelpunkt steht der Gedanke, dass materielle Hinterlassenschaften, im vorliegenden Fall Megalithgräber, als „Kristallisationspunkte“ studiert werden können. An „Kristallisationspunkten“ verdichten sich die vielfältigen und dynamischen Beziehungen zwischen Menschen und ihrer Umgebung. Der Begriff „Kristallisationspunkt“ dient vor allem als analytisches Hilfsmittel um die Komplexität der Bedeutung dieser materiellen Strukturen besser greifen und formulieren zu können. Weiterhin setzt der Ansatz voraus, dass materielle Konstruktionen, hier Megalithgräber, auch als die menschliche Umgebung strukturierend verstanden werden müssen und außerdem auch – direkter oder indirekter – Ausdruck von sozialen Strukturen sein können. Im letzten Teil des Artikels werden diese Grundgedanken auf eine Fallstudie (Nordwestseeland, Dänemark) angewandt. Auf Grundlage einer Analyse der zahlreichen Megalithgräber aus diesem Gebiet, ihres materiellen Ausdrucks, ihrer topographischen Lage sowie ihrer räumlichen Beziehungen zueinander, und einer darauf aufbauenden Interpretation ihrer vielschichtigen sozialen und rituellen Bedeutung wird gesellschaftlicher Wandel im Frühneolithikum und frühen Mittelneolithikum Südskandinaviens diskutiert. Die Untersuchung der sozialen und räumlichen Aspekte und Verbindungen, die in den Megalithgräbern gebündelt sind, erlauben ein erweitertes Verständnis komplexer sozialer Zusammenhänge sowie Kontinuitäten und Änderungen in den frühen agrarischen Gesellschaften im ersten Teil des nordzentraleuropäischen Neolithikums. 
archaeology_mounds	passage grave mound morphometry Atlantic Europe	crossref	Notice of a Viking Grave-mound, Kingscross, Arran	1909	Proceedings of the Society of Antiquaries of Scotland	3		10.9750/psas.043.371.375			    
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Megalithic Skyscapes in Galicia	2017	Culture and Cosmos	2		10.46472/cc.01221.0235			 We present the results of our analysis of two singular Neolithic monuments and two prominent megalithic groups in Galicia. The two singular monuments are the dolmen of Dombate (Baio, Coruña county), perhaps the largest megalithic chamber in Galicia (or at least the most investigated and well-known) that houses an elaborate decorative program with engravings and paintings, and Forno dos Mouros (Bocelo mountains, Coruña county), also housing paintings and belonging to a bigger group aligned along an historical path following the mountain ridge. Both chambers house interesting illumination effects. The group analysis concerns the Barbanza (Coruña county) and Leboreiro, (Ourense county and borderland with Portugal) necropoleis. There, we find that apart from chamber orientation, location and spatial relations of the monuments within the landscape, the monuments incorporate skyscape associations that complemented and dialogued with that of the chamber orientations. Besides, if the particular directions that we find are related to the movements of the sun and/or moon they may indicate the appropriate ritual time for the dead. Of course, skyscape is not the only or the main factor to explain the location of the mounds within the necropolis but are part of a complex system of relations making those monuments part of a cultural landscape. When taking all factors into consideration a complex picture emerges where we can envisage the ways of construction of social time and space in the megalithic period. 
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Tumulus and Memory. The Tumulus as a Locus for Ritual Action in the Greek Imagination	2016	Tumulus as Sema	2		10.1515/9783110267501-012			
archaeology_mounds	mamoa medorra tumulo megalitico noroeste peninsular	crossref	Los procesos de la complejidad social en el Noroeste peninsular: arqueología y fuentes literarias	2004	Trabajos de Prehistoria	2		10.3989/tp.2004.v61.i2.45			 El objetivo de este trabajo es realizar un análisis de las formas de desigualdad social de las sociedades castreñas del Noroeste que tenga en cuenta la diversidad regional así como el papel de la influencia romana anterior a la conquista en el desarrollo de estas comunidades. Para ello se recurre a dos modelos interpretativos: el de los castros segmentarios y el de los grandes asentamientos castreños. Esto permite afirmar que existen diversas formas de articularse las relaciones sociales en el Noroeste prerromano que no son reducibles a modelos uniformes y homogenizadores como los que tradicionalmente se han aplicado. A partir de esta constatación es posible integrar la información en el estudio de las fuentes literarias, de manera convergente con el análisis arqueológico. 
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Researches in Iberia-colchology	2012	Iverieli (National Parliamentary Library of Georgia)	2	no			en	In the present book the author considers some issues related to Iberia-Colchology, studying history and archaeology of Georgia. The book accumulates scientific essays published in the past and also those written lately. The book is designated for the specialists and also for the readers concerned with history and archaeology of Georgia (in Caucasus). The author, Gela Gamkrelidze is Doctor of historical sciences, Prof.,
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Assessing the Perceptibility of Prehistoric Monuments on their Landscape. An Exploratory Approach Using Agent-Based Modelling	2023	Vegueta Anuario de la Facultad de Geografía e Historia	2	yes	10.51349/veg.2023.1.05	https://revistavegueta.ulpgc.es/ojs/index.php/revistavegueta/article/download/805/845	en	The perceptibility of a prehistoric monument (the property of being perceptible from its surrounding landscape) can be quite difficult to analyse by means of traditional static models. Such difficulty lies in the fact that perceptibility depends upon many other factors beyond simple topographical position, such as size, colour, contrast with the surroundings or even the specific circumstances of the audience, many such circumstances being of an immaterial nature. In this paper, we explore the potential use of Agent-Based Modelling for the analysis of archaeological perceptibility.
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Head for the Hills: Nucleated Hilltop Settlement in the Irish Bronze Age	2023	Journal of World Prehistory	2	yes	10.1007/s10963-023-09172-8	https://link.springer.com/content/pdf/10.1007/s10963-023-09172-8.pdf	en	Abstract In Bronze Age Ireland, the settlement record almost exclusively comprises individual, isolated farmsteads dotted throughout the island (Ginn in Emania, 21 : 47–58, 2013; Ginn, Mapping society: Settlement structures in Later Bronze Age Ireland , Archaeopress, 2016). Recent studies have shown that these are incredibly homogeneous, with the nearly 700 excavated examples showing no signs of significant variation in terms of size or density and little in the way of high-status material culture. This conflicts with other evidence from this period, which points to an elite culture inferred from extensive long-distance trading, the manufacture of high-status goods and the construction of massive communal monuments such as hillforts. The latter comprise some of Europe’s largest and most impressive monuments and are often recognised as regional centres of power and authority. Until recently, these monuments have received little attention in Ireland and have rarely been integrated into the broader study of Irish Bronze Age settlement patterns. Indeed, it is at hillforts, which might be regarded as the permanent settlement of an elite and a central space for a disparate community, that we should find larger structures and more nuanced evidence for settlement hierarchies if they exist. This paper aims to collate the settlement evidence within Irish hillforts and other unenclosed upland settlements, integrating this within the broader narrative of the contemporary settlement pattern. It is argued that a clear hierarchy of settlement is apparent at some of the densely settled Irish hillforts, and that these formed central spaces for a disparate community where architecture formed the main arena for the display of status and group identity.
archaeology_mounds	burial mound diameter height Neolithic Iberia	crossref	Hopewell: Burial Mound Builders	1970	The Palimpsest	2		10.17077/0031-0360.21999			
archaeology_mounds	burial mound diameter height Neolithic Iberia	crossref	Anatomy of a Southwest Florida Sand Burial Mound Smith Mound at the Pineland Site Complex	2008	Interdisciplinary Contributions to Archaeology Case Studies in Environmental Archaeology	2		10.1007/978-0-387-71303-8_5		en	
archaeology_mounds	megalithic necropolis distribution Galicia landscape	openalex	A Palaeoecological approach to understanding the impact of coastal changes in Late Holocene societies using the Isles of Scilly as a case study	2013	PEARL (University of Plymouth)	2	yes	10.24382/1625	http://hdl.handle.net/10026.1/1957	en	The overall aim of this thesis was to explore the impact of environmental changes (relative sea level increase and climate) on coastal communities and to investigate how these environmental factors controlled subsistence economies through the Holocene. The hypothesis tested was that relative sea level rise is a key factor influencing location and subsistence strategies of coastal communities throughout the Holocene and that, due to environmental conditions, these changes will be more evident in islands. The Isles of Scilly, located 27 miles off the south west coast of England, provide a good case study for the response of communities to marine inundations and environmental changes. This project aimed also to obtain a high resolution record of vegetation and storminess during the last 3000 years in Scilly, with a robust chronological setting, and also to offer an accurate shape of the coastline of Scilly since the early Holocene. Three terrestrial pollen stratigraphic sequences from the Isles of Scilly were obtained, covering the past 3000 years, from the two main wetland areas of Scilly (one in Higher Moors and two in Lower Moors) with the potential to reveal changing patterns of vegetation reflecting intensity and type of land use. Detailed palaeoenvironmental interpretation has been provided by high resolution pollen analysis. These pollen diagrams suggest that the landscape of Scilly has been an open landscape, heavily managed for both pastoral and arable agriculture since the Bronze Age. There is evidence that the climate during the Holocene period was highly varied. The occurrence of blown sand in the sample cores has been used as an indicator of past storm intensity, by high resolution particle size analysis and Loss-On-Ignition. The three cores show dissimilarities in the storminess indicator during the same periods. It is argued that this reflects that sand deposition and transport is highly site specific and controlled by topography, sediment availability, wind directions and vegetation cover. An important part of this thesis was to determine the impact of relative sea level rise in Scilly and the extent of the islands over time. A new sea level curve for Scilly has been generated through GIA (Glacial Isostatic Adjustments) using the Bradley et al (2011) method. Palaeogeography maps were produced applying the sea level curve to a new combined bathymetric and topographic model for Scilly. Scilly separated from the mainland around 11500 cal BP, and the islands obtained their modern configuration around 4000 cal BP. The palaeogeography, palaeoecological and the archaeological records of Scilly show that changes in the coastal configuration and storminess had little apparent influence on society from the 1st millennium AD into medieval times. Both, the archaeological and palaeoenvironmental record, have demonstrated that Scillonian societies had a strong resilience and were able to adapt to environmental changes by diversifying their economic strategies and taking advantage of the new conditions, such as new coastal margins. This adaptability was strong until the development of more complex societies and major land reduction conditions that probably led to a tipping point in resilience. There is no apparent discontinuity in land-use on Scilly during the last 3,000 years, although there have been important social and environmental changes.
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	The megalithic construction process and the building of passage graves in Denmark	2015	The Megalithic Architectures of Europe	1		10.2307/j.ctvh1dpw8.10			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Megalithic hollows:	2015	The Megalithic Architectures of Europe	1		10.2307/j.ctvh1dpw8.20			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Tumat ilire të Burrelit (Tuma III) / Les tumulus illyriens de Burreli (Tumulus III)	1983	Iliria	1		10.3406/iliri.1983.1812		fr	
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	The Relative and Absolute Chronology of the Tumulus	2015	The Excavation of the Prehistoric Burial Tumulus at Lofkend, Albania	1		10.2307/j.ctvdjrqtj.11			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	The megalithic architecture of Huelva (Spain):	2015	The Megalithic Architectures of Europe	1		10.2307/j.ctvh1dpw8.15			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	The clustering of megalithic monuments around the causewayed enclosures at Sarup on Funen, Denmark	2015	The Megalithic Architectures of Europe	1		10.2307/j.ctvh1dpw8.16			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	Appendix Six. Graffiti on the Wooden Serving Stands from Tumulus MM	2010	The Gordion Wooden Objects, Volume 1 The Furniture from Tumulus MM (2-vol. set)	1		10.1163/9789047442868_016			
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	crossref	The History of Research at Documaci Tumulus	2021	A Monumental Hellenistic Funerary Ensemble at Callatis on the Western Black Sea	1		10.2307/jj.15135950.4			
archaeology_mounds	mamoa medorra tumulo megalitico noroeste peninsular	crossref	Un modelo de implantación de Roma en el Noroeste peninsular: la construcción de graneros sobreelevados en los castros	2020	No 4 (2020): Homenaje a la Profesora Carmen Fernández Ochoa	1		10.15366/ane4.ochoa2020.020			 En este artículo analizamos la economía agraria durante el proceso de implantación romana en el noroeste peninsular. A diferencia de lo que evidencian los resultados de los análisis arqueobotánicos, con pocos cambios importantes en la producción cerealista, destacamos un fenómeno muy particular del noroeste peninsular que comprende la construcción de graneros sobreelevados (horrea) en los castros. A partir de este estudio planteamos que esta concentración del excedente agrario es producto de los procedimientos de control, gestión y administración de las reservas dentro de una acción, planificación y programación de Roma en la región noroccidental de Hispania. 
archaeology_mounds	mamoa medorra tumulo megalitico noroeste peninsular	crossref	A poesia transcendente de Parnaso de alem-tumulo			1		10.47749/t/unicamp.2001.223055			
archaeology_mounds	mamoa medorra tumulo megalitico noroeste peninsular	crossref	Los ídolos antropomorfos en el arte rupestre del noroeste peninsular: una revisión crítica a partir de nuevas evidencias	2022	Complutum	1		10.5209/cmpl.80884			" The rock art of the north-western peninsula is an important manifestation of prehistoric culture, to which a lack of chronological clarity presents itself as one of its greatest research challenges. Some depictions of weapons or idols, which are rare, can be excluded from this generalized situation, but can be found having a direct correlation within the archaeological record. The main objective of this present study is to publicize new sites with idoliform figures in the north-western peninsula. The findings presented here are a new site with ""Peña Tú"" motifs, two places with representations of cylindrical idols, and a possible idol plaque. These new groups are of great interest, since they become part of the set of this type of (particularly rare) motifs in the art of the northwest and allow for the discussion of certain aspects concerning the chronology of that artistic cycle. The presence of these figures is particularly illustrative because it reproduces a type of iconography characteristic of other peninsular regions, but adapted to the techniques and patterns of representation typical of Atlantic rock art. In addition, it gives an account of the extensive network of contacts throughout the Iberian Peninsula and Europe, where not only material elements are exchanged, but cultural concepts also flow. "
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	MINERAL ADORNMENTS AT CHALCOLITHIC SITES IN INLAND IBERIA: VARISCITE BEADS AT VALLE DE LAS HIGUERAS (HUECAS, TOLEDO) SPAIN	2021	Zenodo (CERN European Organization for Nuclear Research)	1	yes	10.5281/zenodo.5598231	https://zenodo.org/record/5598231	en	The study of adornments found in the necropolis at Valle de las Higueras (Huecas, Toledo) has determined the morphotypology and mineral composition of one quadrangular pendant and 341 stone beads. Most of the beads are short (length ≤ 5 mm), but within this regularity series can be differentiated that might be the result of standardised fabrication processes and different times of acquisition. Portable X-ray fluorescence (p-XRF) and X-ray diffraction (XRD) analysis identified the use of phyllosilicates as sepiolite and clinochlore, and above all variscite, a mineral that became especially important for adornments in the Iberian Peninsula in the 3rd millennium BC. The inland location of the necropolis, distant from source areas, certifies its remote origin, as far away as northwest Zamora according to the chronological framework. It is still not possible to determine for sure the source of the variscite at Valle de las Higueras. However, the inland location of the necropolis, distant from source areas, certifies its remote origin. The chronology suggests that it might have come from the north-west, in the area of Zamora. Archaeological and chronological data obtained in tombs in the necropolis, together with other inland sites, contribute to understanding variscite circulation in the Iberian Peninsula in the Chalcolithic. It was restricted to a few individuals, both adults and children, who wore necklaces and bracelets. Distance did not condition the arrival of variscite, but the small amounts suggest it was traded together with other ostentation elements, such as sea shells, cinnabar and amber. The heterogeneous regional panorama displays differences in the demand, use and acquisition of variscite depending on the socioeconomic organisation and connection to exchange networks.
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Segmenting ancient cemeteries under forests using synthesized LiDAR-derived data and deep convolutional neural network	2025	npj Heritage Science	1	yes	10.1038/s40494-025-01798-5	https://www.nature.com/articles/s40494-025-01798-5.pdf	en	Abstract This study applied a semantic segmentation model based on convolutional neural networks and LiDAR-derived data to segment an ancient cemetery in a forested area. We proposed to synthesize multiple LiDAR-derived data into three-channel and five-channel data and perform data augmentation. Moreover, the channel attention (CA) mechanism was used to improve the Unet and TransUNet models. The results indicated that it has higher precision using five-channel raster data synthesized with elevation (DEM), slope, hillshade, roughness, and curvature than one or three derived data synthesized raster data in the test dataset. For the Unet model, the intersection over union (IoU), precision, and recall reached 0.885, 0.921, and 0.924, respectively, for the TransUNet model, the IoU, precision, and recall reached 0.901, 0.921, and 0.944, respectively, successfully segmenting the unknown region cemetery. In addition, the migration of the model also indicated that the model trained by synthesizing data has better portability.
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Bronzization: Essays in Bronze Age Archaeology	2025	Archaeopress Archaeology eBooks	1	yes	10.32028/9781803279213	https://www.archaeopress.com/Archaeopress/DMS/AEA33BB3DBFB46DD9C6467911CB7D1B3/9781803279213-sample.pdf	en	&lt;p&gt;&lt;em&gt;Bronzization &lt;/em&gt;is a collection of state-of-the-art articles which integrate new insights from the many advances in research on the subject into a new and up-to-date vision of the Bronze Age as a Europeanised or even globalised period. Though written by different authors, the papers form a cohesive whole, discussing new data and critically reflecting on old data in a new way. In so doing, they revise current understanding of the crucial prehistoric process of bronzization and bronzification in line with a holistic view of the new scientific advances the past decades have brought about.&lt;/p&gt; &lt;p&gt;&lt;br&gt; &lt;/p&gt; &lt;p&gt;The investigations of bronzization within the book show that it can take many forms and can be examined from many different perspectives. From the British Isles to Central Europe and from the Mediterranean to Scandinavia, &lt;em&gt;Bronzization&lt;/em&gt; highlights case studies and examples which show how Europe was united in its unique representation of local differences and that that unity was highly dependent upon long-distance relationships of varying characters. The book includes contributions from the world’s foremost Bronze Age researchers who give concrete examples by which to compare local practices and global processes. While such connections have been hypothesised in the past, it is only now, at the current state of scientific research, that we can draw the first transnational insights into the globalised Bronze Age in this way. Furthermore, the book weaves in discussions linking the theoretical concept of bronzization with the latest scientific investigations on Bronze Age mobility. The unique range of authors, from natural scientists to classical archaeologists, mirrors the depth and breadth of variations from the Bronze Age world, allowing the reader to experience globalised research on the Bronze Age as a globalised period in and of itself.&lt;/p&gt;
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	The Clava Cairns	1965	Proceedings of the Society of Antiquaries of Scotland	1	yes	10.9750/psas.096.87.106	http://journals.socantscot.org/index.php/psas/article/download/10094/10059	en	THIS paper is divided into three parts: a discussion of the general affinities, such as they are, of the Clava cairns; a discussion of their geographical setting; and some remarks on their possible dating. n discussing possible affinities of the cairns, one is immediately struck by the uniqueness of the group as a whole compared with other groups of megalithic tombs. There are five outstanding features: firstly, the dual element of ring-cairn and passage-grave in a group which seems otherwise completely indivisible; secondly, the use of corbelling for roofing the passage-graves (and parallel to this, the equally distinctive open chambered non-passaged construction of the ring-cairn); thirdly, the surrounding circle of free-standing stones; fourthly, the orientation of passagegrave and ring-cairn alike towards the S W. quarter; and fifthly, the presence of cup marks both on stones forming part of the cairn and on boulders in the general area of Clava cairn distribution.
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	AN EARLY 3D‐MAP OF A TERRITORY? THE BRONZE AGE CARVED SLAB FROM SAINT‐BÉLEC, LEUHAN (BRITTANY, FRANCE)	2021	Oxford Journal of Archaeology	1	yes	10.1111/ojoa.12230	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ojoa.12230	en	Summary While early maps are known from all over the world, the key questions always involve: what exactly do they show? And what spatial extent do they cover? In this context, we recently used 3D‐modelling to re‐examine a carved stone slab datable to the Early Bronze Age (c.2150–1600 BC) that was found at Saint‐Bélec in Brittany. We show that the surface of the slab had been shaped in three dimensions to represent the relief of the surrounding landscape in which it was found, while several engraved motifs on it evoke contemporary structures known archaeologically. We argue that the Saint‐Bélec slab represents an area of c. 545 km 2 corresponding to the extent of a prehistoric political entity. The carving and subsequent burying of the slab can be linked to the postulated rise and fall of hierarchical societies and raises many wider questions about socio‐economic structures in temperate Europe at that time .
archaeology_mounds	burial mound diameter height Neolithic Iberia	openalex	Approaches to the Analysis of Production Activity at Archaeological Sites	2020		1	yes	10.17169/refubium-26783	https://refubium.fu-berlin.de/handle/fub188/27022	en	Approaches to the Analysis of Production Activity at Archaeological Sites presents the proceedings of an international and interdisciplinary workshop held in Berlin in 2018, which brought together scholars whose work focusses on manufacturing activities identified at archaeological sites. The various approaches presented here include new excavation techniques, ethnographic research, archaeometric approaches, GIS and experimental archaeology as well as theoretical issues associated with how researchers understand production in the past. These approaches are applied to research questions related to various technological and socio-economic aspects of production, including the organisation and setting of manufacturing activities, the access to and use of raw materials, firing structures and other production-related installations. The chapters discuss production activities in various domestic and institutional contexts throughout the ancient world, together with the production and use of tools and other items made of stone, bone, ceramics, glass and faience. Since manufacturing activities are encountered at archaeological sites on a regular basis, the wide range of materials and approaches presented in this volume provides a useful reference for scholars and students studying technologies and production activities in the past.
archaeology_mounds	burial mound diameter height Neolithic Iberia	crossref	Inside and outside a burial mound: when, how and in what environment  were the kurgans built by Late Neolithic communities on the Subcarpathian loess  plateau (SE Poland)?	2023	Geological Quarterly	1		10.7306/gq.1702			
archaeology_mounds	burial mound diameter height Neolithic Iberia	crossref	Figure 1 - Buckles of the Early Sarmatian time in Turgay: 1 - localization of the Karatomar burial ground and mound group Kensh 3; 2 - bronze buckle from the burial No. 5A of the burial ground Karatomar; 3, 4 - bone buckles from mound 1 of the kurgan group Kensh 3			1		10.17816/snv202091203.f50253			
