theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
spectral	hyperspectral imagery archaeological crop marks	openalex	Deploying multispectral remote sensing for multi‐temporal analysis of archaeological crop stress at Ravenshall, Fife, Scotland	2018	Archaeological Prospection	59	yes	10.1002/arp.1721	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/arp.1721	en	Abstract Diminishing returns of archaeological crop marks in lowland areas from traditional observer‐directed visible spectrum aerial survey with standard photographic cameras highlights a need to explore alternative approaches to maintain the effectiveness of survey programmes. Developments in low‐cost multispectral remote sensing have in part been driven by the growth of precision agriculture and, whilst contributing to the intensification of land use, these technologies may offer new spectral and temporal capacities for detecting, recording and monitoring historic landscapes. However, there are significant challenges to the deployment of such approaches, not least the costs of data acquisition and uncertainty about the best conditions for data collection. This study assesses the effectiveness of the Parrot Sequoia, a relatively low‐cost multispectral sensor recently developed for agricultural applications, for the detection of crop marks to inform archaeological survey. A series of observations were taken with the sensor mounted on an unmanned aerial vehicle (UAV) at Ravenshall, Fife, Scotland, between April and July 2017. The resulting reflectance maps are compared to red, green and blue (RGB) photographs taken with a Nikon D800E digital camera during seven light aircraft surveys, with the aim of testing the sensors' comparative ability to record crop mark developments over time. The contrast in reflectance between vegetation samples growing over buried archaeological remains and the surrounding field was assessed through separability in regional histogram values across different image band combinations. Separable values indicative of crop marks were found in both the multispectral and RGB results from June 2017 onwards. Several vegetation index (VI) maps, particularly the Simple Ratio (SR) and Normalised Difference Vegetation Index (NDVI), were found to be effective for distinguishing crop marks in the multispectral results. The Sequoia is a cost‐effective sensor offering improved spectral resolution over the RGB photographs, showing potential for subtle crop mark detection across compact study areas.
spectral	hyperspectral imagery archaeological crop marks	openalex	Optical Remote Sensing Potentials for Looting Detection	2017	Geosciences	58	yes	10.3390/geosciences7040098	https://www.mdpi.com/2076-3263/7/4/98/pdf?version=1507708618	en	Looting of archaeological sites is illegal and considered a major anthropogenic threat for cultural heritage, entailing undesirable and irreversible damage at several levels, such as landscape disturbance, heritage destruction, and adverse social impact. In recent years, the employment of remote sensing technologies using ground-based and/or space-based sensors has assisted in dealing with this issue. Novel remote sensing techniques have tackled heritage destruction occurring in war-conflicted areas, as well as illicit archeological activity in vast areas of archaeological interest with limited surveillance. The damage performed by illegal activities, as well as the scarcity of reliable information are some of the major concerns that local stakeholders are facing today. This study discusses the potential use of remote sensing technologies based on the results obtained for the archaeological landscape of Ayios Mnason in Politiko village, located in Nicosia district, Cyprus. In this area, more than ten looted tombs have been recorded in the last decade, indicating small-scale, but still systematic, looting. The image analysis, including vegetation indices, fusion, automatic extraction after object-oriented classification, etc., was based on high-resolution WorldView-2 multispectral satellite imagery and RGB high-resolution aerial orthorectified images. Google Earth© images were also used to map and diachronically observe the site. The current research also discusses the potential for wider application of the presented methodology, acting as an early warning system, in an effort to establish a systematic monitoring tool for archaeological areas in Cyprus facing similar threats.
spectral	hyperspectral imagery archaeological crop marks	openalex	Orthogonal Equations of Multi-Spectral Satellite Imagery for the Identification of Un-Excavated Archaeological Sites	2013	Remote Sensing	50	yes	10.3390/rs5126560	https://www.mdpi.com/2072-4292/5/12/6560/pdf?version=1403135205	en	This paper aims to introduce new linear orthogonal equations for different satellite data derived from QuickBird; IKONOS; WorldView-2; GeoEye-1, ASTER; Landsat 4 TM and Landsat 7 ETM+ sensors, in order to enhance the exposure of crop marks. The latest are of significant value for the detection of buried archaeological features using remote sensing techniques. The proposed transformations, re-projects the initial VNIR bands of the satellite image, into a new 3D coordinate system where the first component is the so called “crop mark”, the second component “vegetation” and the third component “soil”. For the purpose of this study, a large ground spectral signature database has been explored and analyzed separately for each different satellite image. The narrow band reflectance has been re-calculated using the Relative Spectral Response filters of each sensor, and then a PCA analysis was carried out. Subsequently, the first three PCA components were rotated in order to enhance the detection of crop marks. Finally, all proposed transformations have been successfully evaluated in different existing archaeological sites and some interesting crop marks have been exposed.
spectral	hyperspectral imagery archaeological crop marks	openalex	Poppy Crop Height and Capsule Volume Estimation from a Single UAS Flight	2017	Remote Sensing	49	yes	10.3390/rs9070647	https://www.mdpi.com/2072-4292/9/7/647/pdf?version=1498351099	en	The objective of this study was to estimate poppy plant height and capsule volume with remote sensing using an Unmanned Aircraft System (UAS). Data were obtained from field measurements and UAS flights over two poppy crops at Cambridge and Cressy in Tasmania. Imagery acquired from the UAS was used to produce dense point clouds using structure from motion (SfM) and multi-view stereopsis (MVS) techniques. Dense point clouds were used to generate a digital surface model (DSM) and orthophoto mosaic. An RGB index was derived from the orthophoto to extract the bare ground spaces. This bare ground space mask was used to filter the points on the ground, and a digital terrain model (DTM) was interpolated from these points. Plant height values were estimated by subtracting the DSM and DTM to generate a Crop Height Model (CHM). UAS-derived plant height (PH) and field measured PH in Cambridge were strongly correlated with R2 values ranging from 0.93 to 0.97 for Transect 1 and Transect 2, respectively, while at Cressy results from a single flight provided R2 of 0.97. Therefore, the proposed method can be considered an important step towards crop surface model (CSM) generation from a single UAS flight in situations where a bare ground DTM is unavailable. High correlations were found between UAS-derived PH and poppy capsule volume (CV) at capsule formation stage (R2 0.74), with relative error of 19.62%. Results illustrate that plant height can be reliably estimated for poppy crops based on a single UAS flight and can be used to predict opium capsule volume at capsule formation stage.
spectral	soil marks spectral signature buried archaeological remains	openalex	An Overview of Geophysical Techniques and Their Potential Suitability for Archaeological Studies	2023	Heritage	49	yes	10.3390/heritage6030154	https://www.mdpi.com/2571-9408/6/3/154/pdf?version=1678430632	en	The need to study, protect, and conserve archaeological heritage has enhanced the application of geophysical techniques as non-invasive and reliable tools to investigate fragile and valuable assets. This review presents the most popular geophysical techniques suitable for archaeogeophysical investigations, namely, magnetometry, ground penetrating radar, and electrical resistivity tomography, together with a series of multiparametric measures taken from aerial platforms (UAS). For each method, we recall the basic physical principles, illustrate the operative procedures for field investigation, and provide indications about data processing and modeling. We propose a flowchart to address reliable and effective geophysical investigations, from its planning to the development of the final archaeogeophysical model. We underline the integrated approach, in which the combination of various techniques allows the best results in terms of resolution, coverage, investigation depth, speed, and costs to be obtained. We introduce a suite of studied cases in which this approach has been applied successfully.
spectral	hyperspectral imagery archaeological crop marks	openalex	Lidar survey of ancient Maya settlement in the Puuc region of Yucatan, Mexico	2021	PLoS ONE	48	yes	10.1371/journal.pone.0249314	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0249314&type=printable	en	The application of lidar remote-sensing technology has revolutionized the practice of settlement and landscape archaeology, perhaps nowhere more so than in the Maya lowlands. This contribution presents a substantial lidar dataset from the Puuc region of Yucatan, Mexico, a cultural subregion of the ancient Maya and a distinct physiographic zone within the Yucatan peninsula. Despite the high density of known sites, no large site has been fully surveyed, and little is known about intersite demography. Lidar technology allows determination of settlement distribution for the first time, showing that population was elevated but nucleated, although without any evidence of defensive features. Population estimates suggest a region among the most densely settled within the Maya lowlands, though hinterland levels are modest. Lacking natural bodies of surface water, the ancient Puuc inhabitants relied upon various storage technologies, primarily chultuns (cisterns) and aguadas (natural or modified reservoirs for potable water). Both are visible in the lidar imagery, allowing calculation of aguada capacities by means of GIS software. The imagery also demonstrates an intensive and widespread stone working industry. Ovens visible in the imagery were probably used for the production of lime, used for construction purposes and perhaps also as a softening agent for maize. Quarries can also be discerned, including in some cases substantial portions of entire hills. With respect to agriculture, terrain classification permits identification of patches of prime cultivable land and calculation of their extents. Lidar imagery also provides the first unequivocal evidence for terracing in the Puuc, indeed in all northern Yucatan. Finally, several types of civic architecture and architectural complexes are visible, including four large acropolises probably dating to the Middle Formative period (700-450 B.C.). Later instances of civic architecture include numerous Early Puuc Civic Complexes, suggesting a common form of civic organization at the beginning of the Late Classic demographic surge, (A.D. 600-750).
spectral	soil marks spectral signature buried archaeological remains	openalex	Organic Fertilization and Sufficient Nutrient Status in Prehistoric Agriculture? – Indications from Multi-Proxy Analyses of Archaeological Topsoil Relicts	2014	PLoS ONE	48	yes	10.1371/journal.pone.0106244	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0106244&type=printable	en	Neolithic and Bronze Age topsoil relicts revealed enhanced extractable phosphorus (P) and plant available inorganic P fractions, thus raising the question whether there was targeted soil amelioration in prehistoric times. This study aimed (i) at assessing the overall nutrient status and the soil organic matter content of these arable topsoil relicts, and (ii) at tracing ancient soil fertilizing practices by respective stable isotope and biomarker analyses. Prehistoric arable topsoils were preserved in archaeological pit fillings, whereas adjacent subsoils served as controls. One Early Weichselian humic zone represented the soil status before the introduction of agriculture. Recent topsoils served as an additional reference. The applied multi-proxy approach comprised total P and micronutrient contents, stable N isotope ratios, amino acid, steroid, and black carbon analyses as well as soil color measurements. Total contents of P and selected micronutrients (I, Cu, Mn, Mo, Se, Zn) of the arable soil relicts were above the limits for which nutrient deficiencies could be assumed. All pit fillings exhibited elevated δ15N values close to those of recent topsoils (δ15N>6 to 7‰), giving first hints for prehistoric organic N-input. Ancient legume cultivation as a potential source for N input could not be verified by means of amino acid analysis. In contrast, bile acids as markers for faecal input exhibited larger concentrations in the pit fillings compared with the reference and control soils indicating faeces (i.e. manure) input to Neolithic arable topsoils. Also black carbon contents were elevated, amounting up to 38% of soil organic carbon, therewith explaining the dark soil color in the pit fillings and pointing to inputs of burned biomass. The combination of different geochemical analyses revealed a sufficient nutrient status of prehistoric arable soils, as well as signs of amelioration (inputs of organic material like charcoal and faeces-containing manure).
spectral	hyperspectral imagery archaeological crop marks	openalex	An Objective Assessment of Hyperspectral Indicators for the Detection of Buried Archaeological Relics	2018	Remote Sensing	47	yes	10.3390/rs10040500	https://www.mdpi.com/2072-4292/10/4/500/pdf?version=1525344759	en	Hyperspectral images can highlight crop marks in vegetated areas, which may indicate the presence of underground buried structures, by exploiting the spectral information conveyed in reflected solar radiation. In recent years, different vegetation indices and several other image features have been used, with varying success, to improve the interpretation of remotely sensed images for archaeological research. However, it is difficult to assess the derived maps quantitatively and select the most meaningful one for a given task, in particular for a non-specialist in image processing. This paper estimates for the first time objectively the suitability of maps derived from spectral features for the detection of buried archaeological structures in vegetated areas based on information theory. This is achieved by computing the statistical dependence between the extracted features and a digital map indicating the presence of buried structures using information theoretical notions. Based on the obtained scores on known targets, the features can be ranked and the most suitable can be chosen to aid in the discovery of previously undetected crop marks in the area under similar conditions. Three case studies are reported: the Roman buried remains of Carnuntum (Austria), the underground structures of Selinunte in the South of Italy, and the buried street relics of Pherai (Velestino) in central Greece.
spectral	hyperspectral imagery archaeological crop marks	openalex	Unmanned Aerial Systems and Spectroscopy for Remote Sensing Applications in Archaeology	2015	The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences	45	yes	10.5194/isprsarchives-xl-7-w3-1419-2015	https://isprs-archives.copernicus.org/articles/XL-7-W3/1419/2015/isprsarchives-XL-7-W3-1419-2015.pdf	en	Abstract. Remote sensing has open up new dimensions in archaeological research. Although there has been significant progress in increasing the resolution of space/aerial sensors and image processing, the detection of the crop (and soil marks) formations, which relate to buried archaeological remains, are difficult to detect since these marks may not be visible in the images if observed over different period or at different spatial/spectral resolution. In order to support the improvement of earth observation remote sensing technologies specifically targeting archaeological research, a better understanding of the crop/soil marks formation needs to be studied in detail. In this paper the contribution of both Unmanned Aerial Systems as well ground spectroradiometers is discussed in a variety of examples applied in the eastern Mediterranean region (Cyprus and Greece) as well in Central Europe (Hungary). In- situ spectroradiometric campaigns can be applied for the removal of atmospheric impact to simultaneous satellite overpass images. In addition, as shown in this paper, the systematic collection of ground truth data prior to the satellite/aerial acquisition can be used to detect the optimum temporal and spectral resolution for the detection of stress vegetation related to buried archaeological remains. Moreover, phenological studies of the crops from the area of interest can be simulated to the potential sensors based on their Relative Response Filters and therefore prepare better the satellite-aerial campaigns. Ground data and the use of Unmanned Aerial Systems (UAS) can provide an increased insight for studying the formation of crop and soil marks. New algorithms such as vegetation indices and linear orthogonal equations for the enhancement of crop marks can be developed based on the specific spectral characteristics of the area. As well, UAS can be used for remote sensing applications in order to document, survey and model cultural heritage and archaeological sites.
spectral	hyperspectral imagery archaeological crop marks	openalex	Are We There Yet? A Review and Assessment of Archaeological Passive Airborne Optical Imaging Approaches in the Light of Landscape Archaeology	2017	Geosciences	45	yes	10.3390/geosciences7030086	https://www.mdpi.com/2076-3263/7/3/86/pdf?version=1505478475	en	Archaeologists often rely on passive airborne optical remote sensing to deliver some of the core data for (European) landscape archaeology projects. Despite the many technological and theoretical evolutions that have characterised this field of archaeology, the dominant aerial photographic surveys, but also less common approaches to archaeological airborne reconnaissance, still suffer from many inherent biases imposed by sub-par sampling strategies, cost, instrument availability and post-processing issues. This paper starts with the concept of landscape (archaeology) and uses it to frame archaeological airborne remote sensing. After introducing the need for bias reduction when sampling an already distorted archaeological population and expanding on the ‘theory-neutral’ claim of aerial survey, the paper presents eight key characteristics that all have the potential to increase or decrease the subjectivity and bias when collecting airborne optical imagery with passive sensors. Within this setting, the paper then offers some technological-methodological reflection on the various passive airborne optical imaging solutions that landscape archaeology has come to rely upon in the past decades. In doing so, it calls into question the effectiveness and suitability of these highly subjective approaches for landscape archaeology. Finally, the paper proposes a new, more objective approach to aerial optical image acquisition with passive sensors. In the discussion, the text argues that the suggested exhaustive (or total) airborne sampling of the preserved archaeological record might transcend particular theoretical paradigms, while the data generated could span various interpretational perspectives and oppositional analytical approaches in landscape archaeology.
spectral	hyperspectral imagery archaeological crop marks	openalex	Multitemporal 2016-2018 Sentinel-2 Data Enhancement for Landscape Archaeology: The Case Study of the Foggia Province, Southern Italy	2020	Remote Sensing	44	yes	10.3390/rs12081309	https://www.mdpi.com/2072-4292/12/8/1309/pdf?version=1587898353	en	This paper is focused on the use of satellite Sentinel-2 data for assessing their capability in the identification of archaeological buried remains. We selected the “Tavoliere delle Puglie” (Foggia, Italy) as a test area because it is characterized by a long human frequentation and is very rich in archaeological remains. The investigations were performed using multi-temporal Sentinel-2 data and spectral indices, commonly used in satellite-based archaeology, and herein analyzed in known archaeological areas to capture the spectral signatures of soil and crop marks and characterize their temporal behavior using Time Series Analysis and Spectral Un-mixing. Tasseled Cap Transformation and Principal Component Analysis have been also adopted to enhance archaeological features. Results from investigations were compared with independent data sources and enabled us to (i) characterize the spectral signatures of soil and crop marks, (ii) assess the performance of the diverse spectral channels and indices, and (iii) identify the best period of the year to capture the archaeological proxy indicators. Additional very important results of our investigations were (i) the discovery of unknown archaeological areas and (ii) the setup of a database of archaeological features devised ad hoc to characterize and categorize the diverse typologies of archaeological remains detected using Sentinel-2 Data.
spectral	hyperspectral imagery archaeological crop marks	openalex	Mapping Heterogeneous Buried Archaeological Features Using Multisensor Data from Unmanned Aerial Vehicles	2019	Remote Sensing	44	yes	10.3390/rs12010041	https://www.mdpi.com/2072-4292/12/1/41/pdf?version=1576842151	en	There is a long history of the use of aerial imagery for archaeological research, but the application of multisensor image data has only recently been facilitated by the development of unmanned aerial vehicles (UAVs). Two archaeological sites in the East Midlands U.K. that differ in age and topography were selected for survey using multisensor imaging from a fixed-wing UAV. The aim of this study was to determine optimum methodology for the use of UAVs in examining archaeological sites that have no obvious surface features and examine issues of ground control target design, thermal effects, image processing and advanced filtration. The information derived from the range of sensors used in this study enabled interpretation of buried archaeology at both sites. For any archaeological survey using UAVs, the acquisition of visible colour (RGB), multispectral, and thermal imagery as a minimum are advised, as no single technique is sufficient to attempt to reveal the maximum amount of potential information.
spectral	hyperspectral imagery archaeological crop marks	openalex	Interacting with the Artificial Intelligence (AI) Language Model ChatGPT: A Synopsis of Earth Observation and Remote Sensing in Archaeology	2023	Heritage	44	yes	10.3390/heritage6050214	https://www.mdpi.com/2571-9408/6/5/214/pdf?version=1682842080	en	In this communication we aim to provide an overview of Earth observation and remote sensing in archaeology following a non-traditional literature review approach, that is, investigating recent developments in artificial intelligence (AI) and language models. Towards this direction, the generative pre-trained transformer (ChatGPT) language model was used to extract relevant information. The ChatGPT language model—recently released by OpenAI—appears to provide an alternative way for retrieving comprehensive information for various thematic topics. ChatGPT is currently operated on a beta version by millions of users worldwide, free of access for a limited period. In this study, specific queries related to Earth observation and remote sensing in archaeology were made by the authors to the ChatGPT. Innovations and limitations are discussed, while a comparison with traditional bibliographic analysis is performed.
spectral	soil marks spectral signature buried archaeological remains	crossref	Investigating the spectral capability of QuickBird data to detect archaeological remains buried under vegetated and not vegetated areas	2007	Journal of Cultural Heritage	41		10.1016/j.culher.2006.06.006		en	
spectral	hyperspectral imagery archaeological crop marks	openalex	Assessment of the CORONA series of satellite imagery for landscape archaeology : a case study from the Orontes valley, Syria	2004	Durham e-Theses (Durham University)	40	yes		http://etheses.dur.ac.uk/281/1/PhD_thesis.pdf	en	In 1995, a large database of satellite imagery with worldwide coverage taken from 1960 until 1972 was declassified. The main advantages of this imagery known as&#13;\nCORONA that made it attractive for archaeology were its moderate cost and its historical value. The main disadvantages were its unknown quality, format, geometry&#13;\nand the limited base of known applications. &#13;\nThis thesis has sought to explore the properties and potential of CORONA imagery and thus enhance its value for applications in landscape archaeology. In order to ground these investigations in a real dataset, the properties and characteristics of CORONA imagery were explored through the case study of a landscape archaeology project working in the Orontes Valley, Syria. Present-day high-resolution IKONOS imagery was integrated within the study and assessed alongside CORONA imagery. The combination of these two image datasets was shown to provide a powerful set of tools for investigating past archaeological landscape in the Middle East. &#13;\nThe imagery was assessed qualitatively through photointerpretation for its ability to detect archaeological remains, and quantitatively through the extraction of height information after the creation of stereomodels. The imagery was also assessed spectrally&#13;\nthrough fieldwork and spectroradiometric analysis, and for its Multiple View Angle (MVA) capability through visual and statistical analysis. &#13;\nLandscape archaeology requires a variety of data to be gathered from a large area, in an effective and inexpensive way. This study demonstrates an effective methodology for the deployment of CORONA and IKONOS imagery and raises a number of technical points of which the archaeological researcher community need to be aware of. Simultaneously, it identified certain limitations of the data and suggested solutions for the more effective exploitation of the strengths of CORONA imagery.
spectral	hyperspectral imagery archaeological crop marks	crossref	Crop marks and soils at two archaeological sites in Britain	1977	Journal of Archaeological Science	40		10.1016/0305-4403(77)90112-1		en	
spectral	hyperspectral imagery archaeological crop marks	openalex	Theory and practice for an object-based approach in archaeological remote sensing	2019	Journal of Archaeological Science	39	yes	10.1016/j.jas.2019.04.005	https://ars.els-cdn.com/content/image/1-s2.0-S0305440319300354-fx1_lrg.jpg	en	
spectral	hyperspectral imagery archaeological crop marks	openalex	An Overview of GIS-RS Applications for Archaeological and Cultural Heritage under the DBAR-Heritage Mission	2023	Remote Sensing	39	yes	10.3390/rs15245766	https://www.mdpi.com/2072-4292/15/24/5766/pdf?version=1702879712	en	In recent decades, the application of GIS and RS in archaeological and cultural heritage (ACH) has witnessed a notable surge both in terms of quantity and scope. During the initial implementation period (2016–2021) of the Digital Belt and Road Heritage (DBAR-Heritage) working group, several instances of GIS-RS-based applications in support of cultural heritage conservation have merged. In this paper, in order to discuss the great potential of GIS and RS on the Silk Road, an overview of GIS- and RS-based applications in ACH is first presented. In a substantial portion of the published scientific literature, the identification and comprehension of archaeological sites, the monitoring and risk assessment of cultural heritage, and the management and visualization of cultural heritage data are highlighted. Following this, five illustrative case studies from the DBAR-Heritage working group are presented to exemplify how the integration of GIS and RS serves as key approaches in recognizing and appreciating cultural heritage. These selected case studies showcase the utilization of multi-source data for the identification of linear sites; detailed, refined monitoring and assessment of the Angkor Wat heritage; and the reconstruction of the Silk Road routes. These instances serve as the cornerstone for highlighting current trends in GIS and RS applications in ACH along the Silk Road. These methodologies efficiently integrate multi-source geospatial data and employ multidisciplinary approaches, ultimately furnishing sophisticated and intelligent tools for the exploration and management of archaeological and cultural heritage in the era of Big Earth Data. Subsequently, a comprehensive discussion on the merits and challenges of GIS and RS applications in ACH is presented, followed by an exploration of the current application trends. Finally, the prospects for the widespread application of GIS and RS in ACH along the Silk Road are outlined in accordance with the operational plan of DBAR-Heritage during its second implementation phase.
spectral	hyperspectral imagery archaeological crop marks	openalex	Archaeometry’s Role in Cultural Heritage Sustainability and Development	2019	Sustainability	36	yes	10.3390/su11071972	https://www.mdpi.com/2071-1050/11/7/1972/pdf?version=1554274186	en	The interdisciplinary field of archaeometry covers a wide range of subject categories and disciplines in relation to science and humanities. It is a well-established academic field of study and accredited part of higher education. Since its inception, the nomenclature designation of archaeometry signifies the appropriate methodology applied to archaeological materials and questions emerging from this field, regarding monuments, artifacts, and the reconstruction and management of landscape bearing cultural assets. The measurements of tangible culture denote significant information, such as chronology, authenticity, technology, characterization, provenance, discovering buried antiquities, ancient-day life activities, and three-dimensional (3D) reconstructions and modelling; furthermore, proxy data collected from environmental dynamic non-liner perturbations, which link local ecosystems with dwellings, are gathered by academia to study the past. The traditional rooting signifies the cultural legacies of people, which define the human desire and the confidence of memory and future trends. Beyond the mere study of the past, archaeometry’s role increasingly proves affinity to prosperity, if properly managed. The major archaeometrical contributions in cultural heritage and archaeology in general are reviewed herein, and we present the policies that could develop archaeometrical data into a sustainable stage of local, regional, and national economic development. Τhe United Nations Educational, Scientific, and Cultural Organization (UNESCO) conventions for the documentation and protection of cultural heritage via new technologies and archaeometry are reviewed and connected to development strategies and sustainable development goals.
spectral	PRISMA EnMAP hyperspectral archaeology buried structures	crossref	Application of PRISMA satellite hyperspectral imagery to mineral alteration mapping at Cuprite, Nevada, USA	2020	Journal of Hyperspectral Remote Sensing	36		10.29150/jhrs.v10.2.p87-94			 The PRISMA hyperspectral imaging satellite of the Italian Space Agency was launched into orbit on March 22, 2019. The PRISMA is a pushbroom sensor that records 250 hyperspectral bands in the 0.4-2.5 μm wavelength region at a spatial resolution of 30 m. The swath of the hyperspectral imagery is 30 km. This study evaluates the application of the PRISMA hyperspectral imagery to mineral exploration. The study area is the Cuprite in Nevada, USA. Cuprite has served as test-site for a number of airborne and spaceborne remote sensing imaging systems. The Cuprite PRISMA hyperspectral data were analyzed with the Advanced Coherence Estimator algorithm. The analysis of the hyperspectral imagery accurately mapped the spatial distribution of alunite, kaolinite, hydrated silica, muscovite and buddingtonite. The study shows that the PRISMA hyperspectral imagery is a useful tool for mineral exploration projects in arid and semi-arid environments.   
spectral	hyperspectral imagery archaeological crop marks	openalex	Beyond Site Detection: The Role of Satellite Remote Sensing in Analysing Archaeological Problems. A Case Study in Lithic Resource Procurement in the Atacama Desert, Northern Chile	2019	Remote Sensing	35	yes	10.3390/rs11070869	https://www.mdpi.com/2072-4292/11/7/869/pdf?version=1555223095	en	Remote sensing archaeology in recent years has emphasized the use of high-precision and high-accuracy tools to achieve the detailed documentation of archaeological elements (drones, LIDAR, etc.). Satellite remote sensing has also benefited from an increase in the spatial and spectral resolution of the sensors, which is enabling the discovery and documentation of new archaeological features and sites worldwide. While there can be no doubt that a great deal is being gained via such “site detection” approaches, there still remains the possibility of further exploring remote sensing methods to analyse archaeological problems. In this paper, this issue is discussed by focusing on one common archaeological topic: the mapping of environmental resources used in the past and, in particular, the procurement of lithic raw material by hunter-gatherer groups. This is illustrated by showing how the combined use of Landsat 8 images and “ground-truthing” via focused field studies has allowed the identification of a number of potential chert sources, the major lithic resource used by coastal groups between 11,500–1,500 cal. BP, in a vast area of the Atacama Desert covering 22,500 km2. Besides discussing the case study, the strength of remote sensing techniques in addressing archaeological questions comprising large spatial scales is highlighted, stressing the key role they can play in the detection and study of specific environmental resources within challenging physical settings.
spectral	hyperspectral imagery archaeological crop marks	openalex	Inside a Cucuteni Settlement: Remote Sensing Techniques for Documenting an Unexplored Eneolithic Site from Northeastern Romania	2017	Remote Sensing	35	yes	10.3390/rs9010041	https://www.mdpi.com/2072-4292/9/1/41/pdf?version=1483675126	en	This paper presents recent results of an integrated non-invasive investigation carried out in a previously unexplored settlement from northeastern Romania, belonging to the last great Eneolithic civilisation of Old Europe, the Cucuteni-Trypillia cultural complex. Although there is a long history of research concerning this culture, at only a handful of sites has archaeological research completed a comprehensive planimetric image. This makes it impossible to determine a typological evolution of the internal organisation of Cucutenian sites, both diachronically, across the three great phases of the culture (A, A−B and B for the Romanian area), and spatially, from SE Transylvania to the Republic of Moldova, and towards the steppes of the Ukraine. Accordingly, in certain environmental conditions, many essential behavioural aspects of Cucutenian communities are far from understood. Consequently, the generalisation and integration of non-invasive prospecting methods—Light Detection and Ranging (LiDAR), aerial photography, earth resistivity, magnetometry, and their integration through Geographic Information System (GIS)—clearly represents a feasible alternative for deciphering the Cucuteni culture. These complementary investigation methods were applied for this case study, emphasis being put on the conjoint use of datasets from each technique. On the basis of results recently obtained from the Războieni–Dealul Mare/Dealul Boghiu site, innovative characteristics are described concerning intra-site spatial organisation, a typology of the fortification systems, the existence of ritual or delimitation ditches, and the presence of habitations outside fortified areas.
spectral	hyperspectral imagery archaeological crop marks	openalex	DronAway: A Proposal on the Use of Remote Sensing Drones as Mobile Gateway for WSN in Precision Agriculture	2020	Applied Sciences	35	yes	10.3390/app10196668	https://www.mdpi.com/2076-3417/10/19/6668/pdf?version=1600926638	en	The increase in the world population has led to new needs for food. Precision Agriculture (PA) is one of the focuses of these policies to optimize the crops and facilitate crop management using technology. Drones have been gaining popularity in PA to perform remote sensing activities such as photo and video capture as well as other activities such as fertilization or scaring animals. These drones could be used as a mobile gateway as well, benefiting from its already designed flight plan. In this paper, we evaluate the adequacy of remote sensing drones to perform gateway functionalities, providing a guide for choosing the best drone parameters for successful WiFi data transmission between sensor nodes and the gateway in PA systems for crop monitoring and management. The novelty of this paper compared with existing mobile gateway proposals is that we are going to test the performance of the drone that is acting as a remote sensing tool to carry a low-cost gateway node to gather the data from the nodes deployed on the field. Taking this in mind, simulations of different scenarios were performed to determine if the data can be transmitted correctly or not considering different flying parameters such as speed (from 1 to 20 m/s) and flying height (from 4 to 104 m) and wireless sensor network parameters such as node density (1 node each 60 m2 to 1 node each 5000 m2) and antenna coverage (25 to 200 m). We have calculated the time that each node remains with connectivity and the time required to send the data to estimate if the connection will be bad, good, or optimal. Results point out that for the maximum node density, there is only one combination that offers good connectivity (lowest velocity, the flying height of 24 m, and antenna with 25 m of coverage). For the other node densities, several combinations of flying height and antenna coverage allows good and optimal connectivity.
spectral	soil marks spectral signature buried archaeological remains	crossref	Fusion of Satellite Multispectral Images Based on Ground-Penetrating Radar (GPR) Data for the Investigation of Buried Concealed Archaeological Remains	2017	Geosciences	35		10.3390/geosciences7020040		en	 The paper investigates the superficial layers of an archaeological landscape based on the integration of various remote sensing techniques. It is well known in the literature that shallow depths may be rich in archeological remains, which generate different signal responses depending on the applied technique. In this study three main technologies are examined, namely ground-penetrating radar (GPR), ground spectroscopy, and multispectral satellite imagery. The study aims to propose a methodology to enhance optical remote sensing satellite images, intended for archaeological research, based on the integration of ground based and satellite datasets. For this task, a regression model between the ground spectroradiometer and GPR is established which is then projected to a high resolution sub-meter optical image. The overall methodology consists of nine steps. Beyond the acquirement of the in-situ measurements and their calibration (Steps 1–3), various regression models are examined for more than 70 different vegetation indices (Steps 4–5). The specific data analysis indicated that the red-edge position (REP) hyperspectral index was the most appropriate for developing a local fusion model between ground spectroscopy data and GPR datasets (Step 6), providing comparable results with the in situ GPR measurements (Step 7). Other vegetation indices, such as the normalized difference vegetation index (NDVI), have also been examined, providing significant correlation between the two datasets (R = 0.50). The model is then projected to a high-resolution image over the area of interest (Step 8). The proposed methodology was evaluated with a series of field data collected from the Vésztő-Mágor Tell in the eastern part of Hungary. The results were compared with in situ magnetic gradiometry measurements, indicating common interpretation results. The results were also compatible with the preliminary archaeological investigations of the area (Step 9). The overall outcomes document that fusion models between various types of remote sensing datasets frequently used to support archaeological research can further expand the current capabilities and applications for the detection of buried archaeological remains. 
