theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	openalex	Cursuses and related monuments of the British Neolithic	1985	Leicester Research Archive (University of Leicester)	12	yes		http://hdl.handle.net/2381/27649	en	Excavated sites provide the morphological criteria for cursus identification. Two principal plans exist: type A (convex terminals), type B (squared terminals); and three structural forms: ditched enclosures, pit (?post) defined enclosures and linearbanks. Application to cropmarks reveals a continuum from very short (5Om) to greatly elongated sites (564Om), divisible into groups titled MAJOR and MINOR CURSUSES and OBLONG DITCHES. The latter grade into cropmarks of ovate and\ntrapeziform plan necessitating initially common treatment as ELONGATED DITCHES. Some may represent former multiple round barrows but the principal oblong ditch range is set apart. To an even greater degree than cursuses these are concentrated in the Midland/East Anglian region. Despite 1st millennium bc dates for three sites (two European) the majority can be ascribed to the Neolithic. Two types of monument are indicated: long mortuary enclosures and turf built long barrows. Long mortuary enclosures are distinguished from palisade enclosures(mound features) and regarded like shallow flanking ditches elsewhere (eg Dalladies) as delimiting the intended barrow precinct. Mounds probably stood within some priorto plough erosion but the heavy demands of turf construction ensured that they attained monumental permanence in the Midland / East Anglian region. Bank barrows with nominal mounds may also have been common there (extended oblong ditches). They represent the other element needed for Later Neolithic cursus development.\nIt is suggested that this ancestry best explains cursus purpose: as a temenos associated with ancestral/mortuary practices. Extreme proportions ensured siting on extensively, rather than intensively, utilized land (in some cases wooded) but exceptional demands on land and labour are indicated only in Wessex and East Yorkshire. AIthough cursuses were probably the earliest pan tribal monuments, the form seems to have been refined during the 2nd millennium in their early heartland to the virtual exclusion of henges.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Circles, Cycles and Ancestral Connotations. The Long-term History and Perception of Late Prehistoric Barrows and Urnfields in Flanders (Belgium)	2014	Proceedings of the Prehistoric Society	11	yes	10.1017/ppr.2014.8	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2F1D128870D8F70A72B44722BAD7B9FE/S0079497X14000085a.pdf/div-class-title-circles-cycles-and-ancestral-connotations-the-long-term-history-and-perception-of-late-prehistoric-barrows-and-urnfields-in-flanders-belgium-div.pdf	en	The perception of and interaction with ancient relics in past societies has been intensively debated in the archaeology of north-western Europe. This paper aims to make a contribution to this debate by reconstructing the long-term history of late prehistoric barrows and urnfields in Flanders (Belgium). The period between the Late Bronze Age and High Middle Ages ( c . 1100 cal bc – ad 1300) is centred on. Contrary to Germany, Scandinavia and especially Britain, data from the Low Countries (Belgium and the Netherlands) have so far barely played a role in wider international and theoretical discussions on the role of the past in the past. Previous studies on reuse practices in the Low Countries mainly focused on the Meuse-Demer-Scheldt region of the southern Netherlands and north-eastern Belgium, which partly overlaps Flanders. These studies are combined and summarised. Their main outcomes are tested by means of a detailed inventory of reused late prehistoric cemeteries in Flanders. This study differs methodologically from most others in that it both offers an evidence-based overview of regional diachronic trends (documented at 62 barrow cemeteries and 13 urnfields) and discusses the developments at six sites yielding high resolution data. The observed reuse practices and site biographies appear to be remarkably dynamic and more diverse than previously suggested.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Multi-Scale Geophysical Methodologies Applied to Image Archaeological Ruins at Various Depths in Highly Terraneous Sites	2021	Remote Sensing	11	yes	10.3390/rs13112055	https://www.mdpi.com/2072-4292/13/11/2055/pdf?version=1622447442	en	Among all geophysical techniques, electrical resistivity and magnetic surveying as an integrative approach has been used widely for archaeological prospection at different scales of investigations. In this study, DC resistivity (1D vertical sounding and/2D/3D ERT) and magnetic surveys (total and gradient) as a multi-scale approach was applied in a highly terraneous archaeological site (Tell) with a case study to characterize and image the various archaeological assets at different depths with different spatial resolutions. Four critical zones of great interest within the considered Tell were surveyed. At the heart of the study area, three layers were depicted clearly from 1D resistivity sounding. A thick conductive zone of mostly clay is sandwiched between two resistive layers. The topmost layer contains construction debris (dated back to the Islamic Era), whereas the deeper layer could be related to Gezira sand on which the probable Pharaonic temple was constructed. A long 2D ERT profile using Wenner Beta (WB) and Dipole–Dipole (DD) arrays with a 5-m electrode spacing identified shallow high resistivity anomalies that could be related to construction ruins from fired bricks. Additionally, it succeeded in imaging the turtleback-shaped deeper resistive layer of mostly sand. At an elevated rim to the east and west of the Tell, total and vertical magnetic gradient maps clearly delineated different archaeological structures: the walls of the rooms of ancient Islamic settlers and the walls of water tanks from the Byzantine Era. Magnetic modeling assuming 2.5-dimensional magnetic models constrained by the 2D ERT inversion models could be used to create a realistic representation of the buried structures. Toward the northern part of the Tell, the joint application of the quasi-3D ERT inversion scheme and the magnetic survey revealed an anomaly of a well-defined geometric shape of an archaeological interest thought to be a crypt or water cistern based on nearby archaeological evidence. The overall results of the geophysical survey integrated with the image of some partially excavated parts provided the archaeologists with a comprehensive and realistic view of the subsurface antiquities at the study area.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Bronze Age Burial Mounds on Bahrain	1986	Iraq	11		10.2307/4200252		en	
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	crossref	A Comprehensive Magnetic Survey of a Neolithic Causewayed Enclosure in West‐central France for the Interpretation of Archaeological Features	2014	Archaeological Prospection	11		10.1002/arp.1495		en	 Abstract  This paper describes an interdisciplinary study of the Neolithic causewayed enclosure of Bellevue (Chenommet, France). Geophysical investigations and archaeological excavations were used alternately in order to optimize the acquisition of accurate data at different spatial scales: mapping of major structures was obtained by magnetic prospection of the whole site, while excavation identified small features weakly expressed in the prospecting results. Measurements of magnetic susceptibility and total magnetic field anomalies were also recorded during the excavation in order to identify the source of the magnetic signal of the ditches. This mutual transdisciplinary contribution is also methodological: the geophysics reveals archaeological information invisible to the eye of the archaeologist and, in turn, the excavation allows refinement of the interpretation of the geophysical data by identifying the sources of signal variations. This article presents the results of the first comprehensive magnetic mapping of a Neolithic causewayed enclosure in the west of France. Copyright © 2014 John Wiley &amp; Sons, Ltd. 
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Imaging Cultural Heritage at Different Scales: Part II, the Meso-Scale (Sites)	2025	Remote Sensing	10	yes	10.3390/rs17040598	https://doi.org/10.3390/rs17040598	en	Non-invasive sensing techniques have become a cornerstone in the study and preservation of Cultural Heritage. These techniques offer a means to investigate the internal structure and surface properties of precious and delicate objects without causing damage. This article is the second of three review articles exploring contact and non-contact imaging methods applied to Cultural Heritage at various scales encompassing micro- (i.e., manufacts), meso- (sites), and macro-scales (landscapes). The unifying factor of these techniques is their ability to infer variations in geometrical and physical properties across inspected surfaces or volumes. This allows researchers to discover new historical sites, map their spatial extent, and characterize their material features at different scales, from landscapes to artifacts. This second part focuses on the meso-scale, encompassing the inspection, documentation, study, and characterization of historical and archeological sites, monuments, and submerged sites, using both contact and remote sensing techniques.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Distinguishing Early Successional Plant Communities Using Ground-Level Hyperspectral Data	2015	Remote Sensing	10		10.3390/rs71215850		en	 Abandoned agricultural fields have recently become more abundant in the U.S. and remain susceptible to species invasions after cultivation disturbance. As invasive species become more widespread with increases in anthropogenic activities, we need more effective ways to use limited resources for conservation of native ecosystems. Remote sensing can help us monitor the spread and effects of invasive species, and thus determine the species and locations to target for conservation. To examine this potential, we studied plant communities dominated by exotic invasive plant species in secondary successional fields in northern Virginia using ground-level hyperspectral data. Within these communities, ordination analyses of vegetation surveys revealed differences in species compositions among plots and fields. These differences among communities were also observed in the spectral data. Stepwise multiple linear regression analyses to determine which species influenced the ordination axes revealed that many of the influential species are considered invasive, again underscoring the influence of invasive species on community properties. Stepwise regression analyses also revealed that the most influential wavelengths for discrimination were distributed along the spectral profile from the visible to the near-infrared regions. A discriminant analysis using wavelengths selected with a principal components analysis demonstrated that different plant communities were separable using spectral data. These spectrally observable differences suggest that we can use hyperspectral data to distinguish among invasive-dominated successional plant communities in this region. 
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	crossref	Typology and Ideology in the Mausoleum of Augustus: Tumulus and Tholos	1992	Classical Antiquity	10		10.2307/25010976		en	
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Geomorphometric Methods for Burial Mound Recognition and Extraction from High Resolution LiDAR DEMs	2020	Preprints.org	10	yes	10.20944/preprints202002.0074.v1	https://www.preprints.org/manuscript/202002.0074/v1/download	en	Archaeological topography identification from high-resolution DEMs is a current method that is used with high success in archaeological prospecting of wide areas. I present a methodology trough which burial mounds (tumuli) from LiDAR DEMS can be identified. This methodology uses geomorphometric and statistical methods to identify with high accuracy burial mound candidates. Peaks, defined as local elevation maxima are found as a first step. In the second step, local convexity watershed segments and their seeds are compared with positions of local peaks and the peaks that correspond or have in vicinity local convexity segments seeds are selected. The local convexity segments that correspond to these selected peaks are further feed to a Random Forest algorithm together with shape descriptors and descriptive statistics of geomorphometric variables in order to build a model for the classification. Multiple approaches to tune and selected the proper training dataset, settings and variables were tested. The validation of the model was performed on the full dataset where the training was performed and on an external dataset in order to test the usability of the method for other areas in a similar geomorphological and archaeological setting. The validation was performed against manually mapped and field checked burial mounds from two neighbor study areas of 100 km2 each. The results show that by training the Random Forest on a dataset composed of between 75% to 100% of the segments corresponding to burial mounds and ten times more non-burial mounds segments selected using latin hypercube sampling, 93% of the burial mound segments from the external dataset are identified. There are 42 false positive cases that need to be checked, and there are two burial mound segments missed. The method shows great promise to be used for burial mound detection on wider areas by delineating a certain number of tumuli mounds for model training.
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Lidar visualization techniques for the construction of geoarchaeological deposit models: An overview and evaluation in alluvial environments	2023	Geoarchaeology	10	yes	10.1002/gea.21959	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gea.21959	en	Abstract Lidar has become an essential tool for the mapping and interpretation of natural and archaeological features within the landscape. It is also increasingly integrated and visualized within geoarchaeological deposit models, providing valuable topographic and stratigraphic control from the contemporary ground surface downwards. However, there is a wide range of methods available for the visualization of lidar elevation models and a review of existing research suggests that it remains unclear which are most appropriate for geoarchaeological applications. This paper addresses this issue by providing an overview and quantitative evaluation of these techniques with examples from archaeologically resource‐rich alluvial environments. Owing to the relatively low‐relief nature of the terrain within these temperate lowland flood plain environments, the results show that there is a small number of visualization methods that demonstrably improve the detection of geomorphological landforms that can be related to the variable distribution of archaeological resources. More specifically, a combination of Relative Elevation Models combined with Simple Local Relief Models offered an optimal approach that subsequently allows integration with deposit models. Whilst the presented examples are from a flood plain setting, deposit models are pertinent to a range of landscape contexts and the methodology applied here has wider applicability.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Distinguishing Buildings from Vegetation in an Urban-Chaparral Mosaic Landscape with LiDAR-Informed Discriminant Analysis	2023	Remote Sensing	9		10.3390/rs15061703		en	 Identification of buildings from remotely sensed imagery in urban and suburban areas is a challenging task. Light detection and Ranging (LiDAR) provides an opportunity to accurately identify buildings by identification of planar surfaces. Dense vegetation can limit the number of light particles that reach the ground, potentially creating false planar surfaces within a vegetation stand. We present an application of discriminant analysis (a commonly used statistical tool in decision theory) to classify polygons (derived from LiDAR) as either buildings or a non-building planar surfaces. We conducted our analysis in southern Texas where thornscrub vegetation often prevents a LiDAR beam from fully penetrating the vegetation canopy in and around residential areas. Using discriminant analysis, we grouped potential building polygons into building and non-building classes using the point densities of ground, unclassified, and building points. Our technique was 95% accurate at distinguishing buildings from non-buildings. Therefore, we recommend its use in any locale where distinguishing buildings from surrounding vegetation may be affected by the proximity of dense vegetation to buildings. 
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Distinguishing between Hazardous Flooding and Non-Hazardous Agronomic Inundation in Irrigated Rice Fields: A Case Study from West Java	2018	Remote Sensing	9		10.3390/rs10071003		en	 An accurate flood detection method is essential for obtaining areas of irrigated rice fields affected by flooding. This paper aims to distinguish between rice fields with flooding and rice fields with agronomic inundation using MODerate resolution Imaging Spectroradiometer (MODIS) 8 day 500 m spatial resolution (MOD09A1) imageries over irrigated rice fields with complex cropping patterns in West Java. Over the past decade, Enhanced Vegetation Index (EVI) ≤ 0.1 derived from moderate resolution remote sensing imageries has been used for detecting flooding in irrigated rice fields. Without additional farming information, this paper argues that EVI ≤ 0.1 cannot estimate flood areas correctly, given the existence of both hazardous flooding and non-hazardous agronomic inundation in irrigated rice fields. Adding a threshold of 40-day duration representing land preparation and transplanting activities enables EVI ≤ 0.1 to distinguish between agronomic inundation and flooding in irrigated rice fields. The difference in the Start of Season (SOS) between the wet planting season 2013/2014 and long-term average (2000–2015) shows that the Overall Accuracy (OA) and F1 scores are 75.96% and 81.74%, respectively. The confusion matrix using the respondents’ reports shows OA of 80.5% and Kappa of 60.16%. The quality of flood maps is partly influenced by environmental processes, human decisions, and mixed pixels. 
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	An Optimized Workflow for Digital Surface Model Series Generation Based on Historical Aerial Images: Testing and Quality Assessment in the Beach-Dune System of Sa Ràpita-Es Trenc (Mallorca, Spain)	2023	Remote Sensing	9	yes	10.3390/rs15082044	https://www.mdpi.com/2072-4292/15/8/2044/pdf?version=1681302773	en	We propose an optimized Structure-from-Motion (SfM) Multi-View Stereopsis (MVS) workflow, based on minimizing different errors and inaccuracies of historical aerial photograph series (1945, 1979, 1984, and 2008 surveys), prior to generation of elevation-calibrated historical Digital Surface Models (hDSM) at 1 m resolution. We applied LiDAR techniques on Airborne Laser Scanning (ALS) point clouds (Spanish PNOA LiDAR flights of 2014 and 2019) for comparison and validation purposes. Implementation of these products in multi-temporal analysis requires quality control due to the diversity of sources and technologies involved. To accomplish this, (i) we used the Mean Absolute Error (MAE) between GNSS-Validation Points and the elevations observed by DSM-ALS to evaluate the elevation accuracy of DSM-ALS generated with the LAScatalog processing engine; (ii) optimization of the SfM sparse clouds in the georeferencing step was evaluated by calculating the Root Mean Square Error (RMSE) between the Check Points extracted from DSM-ALS and the predicted elevations per sparse cloud; (iii) the MVS clouds were evaluated by calculating the MAE between ALS-Validation Points and the predicted elevations per MVS cloud; iv) the accuracy of the resulting historical SfM-MVS DSMs were assessed using the MAE between ALS-Validation Points and the observed elevations per historical DSM; and (v) we implemented a calibration method based on a linear correction to reduce the elevation discrepancies between historical DSMs and the DSM-ALS 2019 reference elevations. This optimized workflow can generate high-resolution (1 m pixel size) hDSMs with reasonable accuracy: MAE in z ranges from 0.41 m (2008 DSM) to 5.21 m (1945 DSM). Overall, hDSMs generated using historical images have great potential for geo-environmental processes monitoring in different ecosystems and, in some cases (i.e., sufficient image overlapping and quality), being an acceptable replacement for LiDAR data when it is not available.
archaeology_discrimination	morphometric classification archaeological earthworks	crossref	Hill-Slope Forts and Related Earthworks in South-West England and South Wales	1952	Archaeological Journal	9		10.1080/00665983.1952.10854048		en	
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	UAV archaeological reconstruction: The study case of Chamartin Hillfort (Avila, Spain)	2014	ISPRS annals of the photogrammetry, remote sensing and spatial information sciences	8	yes	10.5194/isprsannals-ii-5-259-2014	https://isprs-annals.copernicus.org/articles/II-5/259/2014/isprsannals-II-5-259-2014.pdf	en	Abstract. Photogrammetry from unmanned aerial vehicles (UAV) is a common technique for 3D modelling in a low-cost way. This technique is becoming essential to analyse the cultural heritage, e.g. historical buildings, monuments and archaeological remains in order not only to preserve them, but for disseminate accurate graphic information. The study case of Chamartin hillfort (Ávila, Spain) provided us the opportunity to apply automation techniques to generate geomatic products with high metric quality. A novel photogrammetric software tool was used with the aim to achieve high resolution orthophoto and 3D models of complex sites. This tool allows a flexible way for heritage documentation, since it incorporates robust algorithms to cope with a wide range of studies cases and shooting configurations.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Potential and limitations of LiDAR altimetry in archaeological survey. Copper Age and Bronze Age settlements in southern Iberia	2022	Archaeological Prospection	8	yes	10.1002/arp.1869	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/arp.1869	en	The archaeological use of images and data obtained through devices carried on mobile platforms (such as airplanes and satellites) is already one century old. Today, aerial photography and remote sensing are routinely used to capture, process and analyse archaeological evidence present on the surface of the earth, which is reflected in a large body of literature—see Bewley (1999), Corsi et al. (2013), Palmer and Cox (1993), Piccarreta and Ceraudo (2000), Riley (1987) and Wilson (1982) for the former and Campana and Forte (2001), Lasaponara and Masini (2012), Limp (1989), Lyons (1981), Wiseman and El-Baz (2007) and Wheatley and Gillings (2013), for the latter. In the last two decades, there has been a steady increase in the usage of altimetric analysis based on high-resolution techniques aimed at the detection of architectural elements both above ground and underground which are difficult to detect through conventional air photography and remote sensing methods. Prominent among those techniques is airborne laser scanning (ALS), which, like terrestrial laser scanning (TLS), allows for the detection and measurement of microtopographies with a level of precision not attainable with conventional techniques of surveying and photogrammetric restitution (Challis et al., 2008; Chase et al., 2010; Doneus & Briese, 2006; Doneus & Kühteiber, 2013; Fernandez-Diaz et al., 2014; Fontana, 2022; Gallagher & Josephs, 2008; Harmon et al., 2006; Opitz, 2013; Opitz & Cowley, 2013; Risbøl, 2010; Risbøl & Gustavsen, 2018). As is well-known, this technology uses active LiDAR (light detection and ranging) sensors which emit a beam of polarized infrared light which is discretized in pulses in order to measure the distance between the sensor and the scanned object by the time difference between the pulse emission and the reception of its reflection (time of flight, TOF). This offers a value of the relative position of the object with regards the sensor, which in turn must be converted in absolute terrestrial coordinates within a geodesic system through an accurate measurement of the position, altitude, orientation and sensor speed by means of a global navigation satellite system (GNSS) with differential correction and an inertial measurement unit (IMU). When LiDAR sensors are fixed on airplanes, decimetric levels of accuracy are achieved, which may turn centimetric on helicopters or drones. The final result is a three-dimensional scatter of points which may be treated through digital 3D-modelling applications to create precise altimetric models, using both the first returns to produce a digital surface model (DSM) or the ground returns (filtered) to produce a digital terrain model (DTM) (Opitz, 2013). The application of ALS technology to extensive archaeological reconnaissance is fairly recent. Over the last decade, LiDAR has proven extremely useful, particularly in densely forested regions of northern Europe, the American continent and Southeast Asia, although its usage in Mediterranean environments is still limited. After an initial phase of testing and calibration, highly innovative and even ground-breaking results have been achieved—see, for example, Barnes (2003), Doneus and Briese (2006), Doneus (2013), Harmon et al. (2006), Challis et al. (2008), Chase et al. (2010), Risbøl (2010), Crutchley (2013), Evans (2016), Canuto et al. (2018), Historic England (2018), Guyot et al. (2021), and Prümers et al. (2022). In Spain, public, freely accessible and updated altimetric data are issued periodically since 2014, which has fostered a variety of uses in a number of disciplines, including Archaeology. The first archaeological applications of Spanish LiDAR survey data have appeared over the last 5 years, including case studies centred on Neolithic monuments, Iron Age cities and Roman camps—see Cerrillo-Cuenca and López López (2020) for a synthesis. The first of them examined an area of the Portuguese Alentejo region and Spanish Extremadura with known fortifie
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Space-temporal analysis of radiocarbon evidence and associated archaeological record: from danube to ebro rivers and from bronze to iron ages	2014	LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas)	8	yes		https://ddd.uab.cat/record/127166	en	En esta tesis se ha abordado el problema histórico de la estandardización cultural que caracteriza las fases finales de la Edad del Bronce. En particular, se han analizado diferentes fenómenos de expansión y adopción de innovación que tuvieron lugar en Europa en el segundo milenio a.C. Al abordar estos temas hemos decidido seguir un enfoque cuantitativo. Desde un punto de vista metodológico, el punto de partida ha sido el desarrollo de la base de datos EUBAR que recoge más de 1700 dataciones radiocarbónicas de contextos arqueológicos georreferenciados, definidos por un conjunto de variables de presencia/ausencia de algunos tipos funcionales. La región analizada abarca un área desde el Ebro hasta el río Danubio (NE de la Península Ibérica, sur de Francia, norte de Italia, Suiza, Austria y sur de Alemania); la horquilla cronológica va de 1750 a 750 a.C. El análisis crítico de cada datación, en relación a la información tafonómica y estratigráfica de cada muestra, representa la columna vertebral de la base de datos. El primer logro ha sido proporcionar un nuevo modelo cronológico basado en el análisis estadístico bayesiano de las dataciones 14C procedentes de contextos arqueológicos fiables ubicados en el norte de Italia y en el sur de Francia. Aunque el número de fechas fiables sigue siendo bajo, ha sido posible desarrollar cuatro modelos diferentes con el programa OxCal, dos contiguos y dos secuenciales. Centrándose en la estadística descriptiva, la cronología radiocarbónica del norte de Italia parece ser ligeramente más alta que la convencional, mientras que para el sur de Francia la cronología tradicional se ve confirmada por los modelos bayesianos. El segundo logro ha sido utilizar las dataciones recolectadas para averiguar la presencia de episodios de cambio demográfico en el área investigado entre 1800 y 800 a.C. A través del análisis de frecuencias de las fechas radiocarbónicas incluidas en la base de datos EUBAR hemos podido inferir la estacionariedad poblacional a escala macro del Danubio al Ebro. Por el contrario, las funciones de densidad de probabilidad acumulada y los histogramas de las medianas muestran la existencia de discontinuidades a nivel local. El tercer logro ha sido detectar tres fenómenos de adopción de innovación, que tuvieron lugar en el segundo milenio a.C., es decir, las necrópolis de incineración, las vasijas con asas de apéndice de botón y los cuchillos de metal. En particular, se ha podido observar que la adopción del ritual funerario de la cremación dentro del fenómeno de los Campos de Urnas siguió una tendencia exponencial positiva a escala macro con fechas de aparición diferentes en regiones diferentes. Asimismo, se ha podido modelizar la difusión en el espacio y en el tiempo de la adopción del nuevo ritual funerario. El resultado ha sido la existencia de un claro gradiente espacio-temporal de Este hacia Oeste, del Noroeste de la región alpina hacia el noreste de la Península Ibérica. La misma direccionalidad ha sido reconocida también para la adopción de las asas de apéndice de botón. Finalmente la tesis propone la arquitectura de un modelo basado en agentes para explicar los fenómenos de difusión y adopción de innovación en las primeras sociedades complejas.
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	openalex	Case studies in a contextual archaeology of burial practice in Roman Britain	1999	Durham e-Theses (Durham University)	8	yes		http://etheses.dur.ac.uk/1442/2/1442_v2.pdf	en	This thesis investigates burial practice as a source of evidence for Romano-British society.Previous work in this field is criticised for its empirical shortcomings and its interpretation of differentiation in burial practice as a direct reflection of social difference.The presentation of the dead is instead considered a transformation of the identity of the living.This premise is the basis for interpreting samples of data from Roman Britain, examining separately the burial practices of elite and non-elite groups.The main emphasis lies on the early Roman period but both the late Iron Age and the later Roman period receive consideration.Given that Iron Age burial practices are largely archaeologically invisible, the extent to which distribution of archaeologically visible burial practice characterises the Roman period is examined and shown to be highly biased by period, site association and region.The bias to the late Roman period is argued to be the product of several different factors, one of which is the extension of burial norms to the majority of the population as long term process rather than an immediate consequence of Romanisation.Current hypotheses for identifying the social status of rural burials are shown to be inadequate, in particular the classification of individual or small groups of burials found on settlement sites rather than in formal cemeteries as those of low status individuals.Recurring preferences for the placing of the dead around settlement sites are identified which are interpreted as a means by which the settlements of much of rural Roman Britain were organised and related to by their inhabitants.The use of death rituals to project social status by elites is examined through the location of burial display.Display is defined according to existing assumptions and by quantitative methods based on regional bodies of data.The comparison of aspects of mortuary ritual prior to final burial is shown to be problematic and the archaeological identification of pre-burial elements of mortuary ritual is investigated further, in particular of pyre sites.The distribution of mortuary display is explored in relation to the landscape of particular settlements and to different types of site across the landscape.Urban sites are shown to be a much more significant focus for burial display then previously appreciated, although the stereotype of the 'street of tombs' of the Roman world cannot be applied without reservations.The identification of burial display at small towns shows their importance as ceremonial as well as economic centres.The composition of the burial assemblages is interpreted as evidence for the social practices by which elite groups defined themselves, in particular through dining rituals and physical presentation.This provides a complementary emphasis to other accounts of the Romanisation of elites based on architectural and artistic evidence.In summary burial evidence is demonstrated to be an essential and hitherto unappreciated source for reconstructing Romano-British society.
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	crossref	Plants and mudbrick: preserving the Midas Tumulus at Gordian, Turkey	1999	Conservation and Management of Archaeological Sites	8		10.1179/135050399793138518		en	
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Object-Based Image Analysis: A Review of Developments and Future Directions of Automated Feature Detection in Landscape Archaeology	2018	SSRN Electronic Journal	8	yes	10.2139/ssrn.3827105	https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3827105	en	
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Application of Convolutional Neural Networks on Digital Terrain Models for Analyzing Spatial Relations in Archaeology	2022	Remote Sensing	8	yes	10.3390/rs14112535	https://www.mdpi.com/2072-4292/14/11/2535/pdf?version=1654052539	en	Archaeological research is increasingly embedding individual sites in archaeological contexts and aims at reconstructing entire historical landscapes. In doing so, it benefits from technological developments in the field of archaeological prospection over the last 20 years, including LiDAR-based Digital Terrain Models, special visualizations, and automated site detection. The latter can generate comprehensive datasets with manageable effort that are useful for answering large-scale archaeological research questions. This article presents a highly automated workflow, in which a Convolutional Neural Network is used to detect burial mounds in the proximity of remotely located hollow ways. Detected mounds are then analyzed with respect to their distribution and a possible spatial relation to hollow ways. The detection works well, produces a reasonable number of results, and achieved a precision of at least 77%. The distribution of mounds shows a clear maximum in the radius of 2000–2500 m. This supports future research such as visibility or cost path analysis.
archaeology_discrimination	morphometric classification archaeological earthworks	crossref	5. Slope stability problems in ageing highway earthworks	1985	FAILURES IN EARTHWORKS	8		10.1680/fie.02432.0006		en	
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Earthen Monuments and Social Movements in Eastern North America: Adena-Hopewell Enclosures on Kentucky	2018	Open Scholarship Institutional Repository (Washington University in St. Louis)	7	yes	10.7936/k7jd4w86	https://openscholarship.wustl.edu/art_sci_etds/1534	en	Geometric earthen enclosures are some of the best known pre-Columbian monuments in North America. Across the Eastern Woodlands, many have been preserved as state and national parks. However, their chronological placement is poorly understood as they relate to the rise of complex social behaviors associated with the Adena-Hopewell florescence (500 BC–AD 500) in the Middle Ohio Valley. This is especially true for communities who built smaller enclosures referred to by archaeologists as ‘scared circles’. To better understand the timing, tempo, and nature of their construction I examined the Bluegrass Region in Central Kentucky using aerial and terrestrial remote sensing methods to learn if more enclosures were built than previously known. My results indicate the remnants of many sites exist but have been greatly damaged by modern agricultural activities and development. I then excavated a series of seven sites, examining their embankments, ditches, and internal use-areas. I found the communities who built these monuments did so in ways unique to their local histories of participation in the Adena-Hopewell social movement. Chronological modeling suggests the construction of all earthen enclosures in the Bluegrass region likely occurred in 170 years or less and the spread came from the north, possibly Central Ohio. Burial mounds, however, were built as early as 400 BC and the switch to building enclosures signals a major social change in the need for ritual space. From the sum of these results I argue that the traditional definition of Adena is indeed earlier than the major Hopewell climax in Ohio. However, I argue that this may indicate the material evidence for Hopewell ritual cycles, of which local populations in Kentucky were likely active participants in, do not represent a separate culture but instead a different context and situation for interregional integration.
