export_id	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	longitude	latitude	bbox_epsg4326	bbox_epsg25830	tile_side_m	coverage_id	wcs_base	target_dem_path	status	dem_status	actual_width_px	actual_height_px	resolution_x_m	resolution_y_m	crs	finite_fraction	dem_min_m	dem_max_m	bytes	attempts	error	wcs_url	generated_at
weak-relief-wcs-v1-00325	wl-tile-v1-03028	wl-neg-neg-es-pba-886	neg-es-pba-886	0	hard_negative	train	ES	A Mámoa de Vilarraso	-8.044049074612847	43.16496374081521	-8.04720196,43.16266406,-8.04089619,43.16726342	89663.34,4791227.76,90206.91,4791769.61	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03028-neg-es-pba-886-mdt5.tif	downloaded	valid	109	108	4.987	5.017	EPSG:25830	1.000000	455.000	489.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2889663.34%2C90206.91%29&SUBSET=y%284791227.76%2C4791769.61%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00326	wl-tile-v1-03029	wl-neg-neg-es-pba-887	neg-es-pba-887	0	hard_negative	train	ES	A Mámoa do Marco de Buño	-7.9453456166877166	43.21590614559123	-7.94850114,43.21360647,-7.94219009,43.21820582	98024.30,4796406.81,98567.29,4796948.07	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03029-neg-es-pba-887-mdt5.tif	downloaded	valid	109	108	4.982	5.012	EPSG:25830	1.000000	667.000	724.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2898024.30%2C98567.29%29&SUBSET=y%284796406.81%2C4796948.07%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00327	wl-tile-v1-03030	wl-neg-neg-es-pba-888	neg-es-pba-888	0	hard_negative	train	ES	A Mámoa do Monte dos Croios Brancos	-7.996989556486856	43.206802364353365	-8.00014461,43.20450269,-7.99383451,43.20910204	93767.98,4795645.31,94311.28,4796186.89	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03030-neg-es-pba-888-mdt5.tif	downloaded	valid	109	108	4.984	5.015	EPSG:25830	1.000000	427.000	471.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2893767.98%2C94311.28%29&SUBSET=y%284795645.31%2C4796186.89%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00328	wl-tile-v1-03031	wl-neg-neg-es-pba-889	neg-es-pba-889	0	hard_negative	train	ES	A Mámoa do Pousadoiro	-7.999584897637297	43.20621801889637	-8.00273992,43.20391834,-7.99642988,43.20851770	93553.20,4795593.02,94096.52,4796134.62	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03031-neg-es-pba-889-mdt5.tif	downloaded	valid	109	108	4.985	5.015	EPSG:25830	1.000000	424.000	466.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2893553.20%2C94096.52%29&SUBSET=y%284795593.02%2C4796134.62%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00329	wl-tile-v1-03032	wl-neg-neg-es-pba-890	neg-es-pba-890	0	hard_negative	train	ES	A Mámoa/A Medoña	-7.996405853156243	43.20673568811981	-7.99956090,43.20443601,-7.99325081,43.20903536	93814.96,4795635.06,94358.26,4796176.64	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03032-neg-es-pba-890-mdt5.tif	downloaded	valid	109	108	4.984	5.015	EPSG:25830	1.000000	426.000	470.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2893814.96%2C94358.26%29&SUBSET=y%284795635.06%2C4796176.64%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00330	wl-tile-v1-07327	wl-neg-neg-es-pba-56895	neg-es-pba-56895	0	hard_negative	train	ES	A Pala I	-6.916457995358127	42.47187500028873	-6.91957574,42.46957532,-6.91334025,42.47417468	177765.03,4709339.20,178301.32,4709873.71	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07327-neg-es-pba-56895-mdt5.tif	downloaded	valid	107	107	5.012	4.995	EPSG:25830	1.000000	556.000	686.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177765.03%2C178301.32%29&SUBSET=y%284709339.20%2C4709873.71%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00331	wl-tile-v1-07328	wl-neg-neg-es-pba-56896	neg-es-pba-56896	0	hard_negative	train	ES	A Pala I	-6.918151044233858	42.472967630134804	-6.92126884,42.47066795,-6.91503324,42.47526731	177631.43,4709466.98,178167.74,4710001.50	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07328-neg-es-pba-56896-mdt5.tif	downloaded	valid	107	107	5.012	4.996	EPSG:25830	1.000000	577.000	688.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177631.43%2C178167.74%29&SUBSET=y%284709466.98%2C4710001.50%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00332	wl-tile-v1-07329	wl-neg-neg-es-pba-56897	neg-es-pba-56897	0	hard_negative	train	ES	A Pala I	-6.917869680994709	42.467905293304405	-6.92098723,42.46560562,-6.91475213,42.47020497	177628.57,4708903.68,178164.87,4709438.20	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07329-neg-es-pba-56897-mdt5.tif	downloaded	valid	107	107	5.012	4.996	EPSG:25830	1.000000	508.000	656.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177628.57%2C178164.87%29&SUBSET=y%284708903.68%2C4709438.20%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00333	wl-tile-v1-07330	wl-neg-neg-es-pba-56923	neg-es-pba-56923	0	hard_negative	train	ES	A Pala I	-6.918665564046672	42.47020000501773	-6.92178323,42.46790033,-6.91554790,42.47249968	177574.91,4709161.56,178111.22,4709696.08	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07330-neg-es-pba-56923-mdt5.tif	downloaded	valid	107	107	5.012	4.996	EPSG:25830	1.000000	528.000	671.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177574.91%2C178111.22%29&SUBSET=y%284709161.56%2C4709696.08%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00334	wl-tile-v1-07331	wl-neg-neg-es-pba-56924	neg-es-pba-56924	0	hard_negative	train	ES	A Pala II	-6.91731733851229	42.47392953870615	-6.92043519,42.47162986,-6.91419949,42.47622922	177704.92,4709570.64,178241.22,4710105.16	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07331-neg-es-pba-56924-mdt5.tif	downloaded	valid	107	107	5.012	4.996	EPSG:25830	1.000000	603.000	688.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177704.92%2C178241.22%29&SUBSET=y%284709570.64%2C4710105.16%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00335	wl-tile-v1-07332	wl-neg-neg-es-pba-56925	neg-es-pba-56925	0	hard_negative	train	ES	A Pala II	-6.9168546021579465	42.474519027663106	-6.91997248,42.47221935,-6.91373673,42.47681870	177745.99,4709634.35,178282.29,4710168.87	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07332-neg-es-pba-56925-mdt5.tif	downloaded	valid	107	107	5.012	4.996	EPSG:25830	1.000000	594.000	688.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177745.99%2C178282.29%29&SUBSET=y%284709634.35%2C4710168.87%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00336	wl-tile-v1-07333	wl-neg-neg-es-pba-56926	neg-es-pba-56926	0	hard_negative	train	ES	A Pala II	-6.916370629855317	42.475844706752845	-6.91948857,42.47354503,-6.91325269,42.47814438	177792.59,4709779.75,178328.89,4710314.26	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07333-neg-es-pba-56926-mdt5.tif	downloaded	valid	107	107	5.012	4.995	EPSG:25830	1.000000	550.000	685.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28177792.59%2C178328.89%29&SUBSET=y%284709779.75%2C4710314.26%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00337	wl-tile-v1-06262	wl-neg-neg-es-pba-40686	neg-es-pba-40686	0	hard_negative	train	ES	A Pedra Chantada	-7.228008821431058	43.18010872707576	-7.23116249,43.17780905,-7.22485515,43.18240840	156100.83,4789231.62,156639.36,4789768.41	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06262-neg-es-pba-40686-mdt5.tif	downloaded	valid	108	107	4.986	5.017	EPSG:25830	1.000000	631.000	739.000	23592	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28156100.83%2C156639.36%29&SUBSET=y%284789231.62%2C4789768.41%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00338	wl-tile-v1-05315	wl-neg-neg-es-pba-29114	neg-es-pba-29114	0	hard_negative	train	ES	A Torre do Braña/As Torres	-7.601237361797503	43.23094311640322	-7.60439366,43.22864344,-7.59808106,43.23324279	126072.78,4796479.63,126613.64,4797018.76	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05315-neg-es-pba-29114-mdt5.tif	downloaded	valid	108	108	5.008	4.992	EPSG:25830	1.000000	419.000	462.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28126072.78%2C126613.64%29&SUBSET=y%284796479.63%2C4797018.76%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00339	wl-tile-v1-06611	wl-neg-neg-es-pba-30142	neg-es-pba-30142	0	hard_negative	train	ES	Abrigo Curaceiro 1	-7.758504415907386	43.3561247789937	-7.76166722,43.35382510,-7.75534161,43.35842446	114092.88,4811100.09,114634.78,4811640.28	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06611-neg-es-pba-30142-mdt5.tif	downloaded	valid	108	108	5.018	5.002	EPSG:25830	1.000000	442.000	501.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28114092.88%2C114634.78%29&SUBSET=y%284811100.09%2C4811640.28%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00340	wl-tile-v1-05678	wl-neg-neg-es-pba-34130	neg-es-pba-34130	0	hard_negative	train	ES	Abrigo da Pena da Capela	-7.415554428539958	43.48511770836331	-7.41872398,43.48281803,-7.41238488,43.48741738	142650.84,4823897.93,143190.68,4824436.04	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05678-neg-es-pba-34130-mdt5.tif	downloaded	valid	108	108	4.999	4.983	EPSG:25830	1.000000	487.000	627.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28142650.84%2C143190.68%29&SUBSET=y%284823897.93%2C4824436.04%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00341	wl-tile-v1-06483	wl-neg-neg-es-pba-43242	neg-es-pba-43242	0	hard_negative	train	ES	Abrigo de Dos Niñas	-7.747343021496296	43.345670251923785	-7.75050528,43.34337058,-7.74418076,43.34796993	114931.37,4809887.23,115473.20,4810427.34	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06483-neg-es-pba-43242-mdt5.tif	downloaded	valid	108	108	5.017	5.001	EPSG:25830	1.000000	435.000	503.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28114931.37%2C115473.20%29&SUBSET=y%284809887.23%2C4810427.34%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00342	wl-tile-v1-06047	wl-neg-neg-es-pba-37807	neg-es-pba-37807	0	hard_negative	train	ES	Abrigo de Monte Agudo	-7.6314367547556605	42.76019933951132	-7.63456897,42.75789966,-7.62830454,42.76249902	120731.44,4744328.06,121272.25,4744867.12	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06047-neg-es-pba-37807-mdt5.tif	downloaded	valid	108	108	5.007	4.991	EPSG:25830	1.000000	320.000	528.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28120731.44%2C121272.25%29&SUBSET=y%284744328.06%2C4744867.12%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00343	wl-tile-v1-05679	wl-neg-neg-es-pba-34131	neg-es-pba-34131	0	hard_negative	train	ES	Abrigo de Monte Lourido	-7.3520042244991455	43.477176548065756	-7.35517336,43.47487687,-7.34883509,43.47947622	147744.59,4822744.91,148284.02,4823282.63	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05679-neg-es-pba-34131-mdt5.tif	downloaded	valid	108	108	4.995	4.979	EPSG:25830	1.000000	61.000	208.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28147744.59%2C148284.02%29&SUBSET=y%284822744.91%2C4823282.63%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00344	wl-tile-v1-06317	wl-neg-neg-es-pba-42148	neg-es-pba-42148	0	hard_negative	train	ES	Abrigo de Pena Moura	-7.482179125698201	42.7712500802807	-7.48531190,42.76895040,-7.47904635,42.77354976	133013.21,4744894.91,133553.11,4745433.05	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06317-neg-es-pba-42148-mdt5.tif	downloaded	valid	108	108	4.999	4.983	EPSG:25830	1.000000	569.000	613.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28133013.21%2C133553.11%29&SUBSET=y%284744894.91%2C4745433.05%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00345	wl-tile-v1-09350	wl-neg-neg-es-pba-70706	neg-es-pba-70706	0	hard_negative	train	ES	Achado de Areeiro	-8.722171895021642	42.0504364142663	-8.72526887,42.04813674,-8.71907492,42.05273609	26122.75,4670971.52,26669.87,4671516.87	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09350-neg-es-pba-70706-mdt5.tif	downloaded	valid	109	109	5.019	5.003	EPSG:25830	1.000000	181.000	318.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2826122.75%2C26669.87%29&SUBSET=y%284670971.52%2C4671516.87%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00346	wl-tile-v1-05062	wl-neg-neg-es-pba-26911	neg-es-pba-26911	0	hard_negative	train	ES	Agro da Mámoa/Mámoa de Árbol	-7.92667104277919	42.79709272749216	-7.92980512,42.79479305,-7.92353696,42.79939240	96806.41,4749796.71,97349.06,4750337.62	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05062-neg-es-pba-26911-mdt5.tif	downloaded	valid	109	108	4.978	5.008	EPSG:25830	1.000000	509.000	552.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2896806.41%2C97349.06%29&SUBSET=y%284749796.71%2C4750337.62%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00347	wl-tile-v1-07433	wl-neg-neg-es-pba-65159	neg-es-pba-65159	0	hard_negative	train	ES	Aloque/Almarra/Bouziña de Moledo	-8.86137360857704	41.89181467810417	-8.86446288,41.88951500,-8.85828434,41.89411435	13387.31,4654132.97,13935.18,4654679.06	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07433-neg-es-pba-65159-mdt5.tif	downloaded	valid	110	109	4.981	5.010	EPSG:25830	1.000000	30.000	148.000	24460	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2813387.31%2C13935.18%29&SUBSET=y%284654132.97%2C4654679.06%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00348	wl-tile-v1-06066	wl-neg-neg-es-pba-36986	neg-es-pba-36986	0	hard_negative	train	ES	Alto da Medorra	-7.041514435054616	42.67860572857855	-7.04464253,42.67630605,-7.03838634,42.68090541	168579.95,4732781.96,169117.10,4733317.34	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06066-neg-es-pba-36986-mdt5.tif	downloaded	valid	107	107	5.020	5.004	EPSG:25830	1.000000	1074.000	1181.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28168579.95%2C169117.10%29&SUBSET=y%284732781.96%2C4733317.34%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00349	wl-tile-v1-08724	wl-neg-neg-es-pba-68165	neg-es-pba-68165	0	hard_negative	train	ES	Anta do Meixueiro/Anta de Meixoeiro	-8.667328067073248	42.178457317271715	-8.67043131,42.17615764,-8.66422483,42.18075699	31610.07,4684889.64,32156.93,4685434.73	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08724-neg-es-pba-68165-mdt5.tif	downloaded	valid	109	109	5.017	5.001	EPSG:25830	1.000000	391.000	470.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2831610.07%2C32156.93%29&SUBSET=y%284684889.64%2C4685434.73%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00350	wl-tile-v1-09423	wl-neg-neg-es-pba-73288	neg-es-pba-73288	0	hard_negative	train	ES	Ara votiva de San Mamede de Martores	-8.615426840059728	42.68966556716766	-8.61855549,42.68736589,-8.61229819,42.69196524	39665.90,4741392.69,40212.74,4741937.80	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09423-neg-es-pba-73288-mdt5.tif	downloaded	valid	109	109	5.017	5.001	EPSG:25830	1.000000	184.000	270.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2839665.90%2C40212.74%29&SUBSET=y%284741392.69%2C4741937.80%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00351	wl-tile-v1-07114	wl-neg-neg-es-pba-51261	neg-es-pba-51261	0	hard_negative	train	ES	As Cerdeiras	-7.645405180978274	42.25591828979778	-7.64851223,42.25361861,-7.64229813,42.25821797	116513.02,4688380.34,117053.67,4688919.20	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07114-neg-es-pba-51261-mdt5.tif	downloaded	valid	108	108	5.006	4.989	EPSG:25830	1.000000	532.000	563.000	23808	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28116513.02%2C117053.67%29&SUBSET=y%284688380.34%2C4688919.20%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00352	wl-tile-v1-07334	wl-neg-neg-es-pba-56959	neg-es-pba-56959	0	hard_negative	train	ES	As Cheices	-6.8269838147602355	42.44175768033532	-6.83010006,42.43945800,-6.82386757,42.44405736	184970.81,4705658.47,185506.54,4706192.42	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07334-neg-es-pba-56959-mdt5.tif	downloaded	valid	107	107	5.007	4.990	EPSG:25830	1.000000	378.000	517.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28184970.81%2C185506.54%29&SUBSET=y%284705658.47%2C4706192.42%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00353	wl-tile-v1-07335	wl-neg-neg-es-pba-56960	neg-es-pba-56960	0	hard_negative	train	ES	As Cheices	-6.828002369007703	42.44037920585703	-6.83111855,42.43807953,-6.82488619,42.44267888	184880.11,4705509.16,185415.85,4706043.11	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07335-neg-es-pba-56960-mdt5.tif	downloaded	valid	107	107	5.007	4.990	EPSG:25830	1.000000	395.000	522.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28184880.11%2C185415.85%29&SUBSET=y%284705509.16%2C4706043.11%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00354	wl-tile-v1-07336	wl-neg-neg-es-pba-56961	neg-es-pba-56961	0	hard_negative	train	ES	As Cheices	-6.826513947878716	42.43866157774404	-6.82963004,42.43636190,-6.82339786,42.44096125	184993.94,4705312.88,185529.67,4705846.82	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07336-neg-es-pba-56961-mdt5.tif	downloaded	valid	107	107	5.007	4.990	EPSG:25830	1.000000	369.000	522.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28184993.94%2C185529.67%29&SUBSET=y%284705312.88%2C4705846.82%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00355	wl-tile-v1-07337	wl-neg-neg-es-pba-56962	neg-es-pba-56962	0	hard_negative	train	ES	As Cheices	-6.83043792268682	42.442146672787366	-6.83355419,42.43984700,-6.82732166,42.44444635	184688.62,4705714.50,185224.37,4706248.47	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07337-neg-es-pba-56962-mdt5.tif	downloaded	valid	107	107	5.007	4.990	EPSG:25830	1.000000	397.000	544.000	23378	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%28184688.62%2C185224.37%29&SUBSET=y%284705714.50%2C4706248.47%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00356	wl-tile-v1-07434	wl-neg-neg-es-pba-65197	neg-es-pba-65197	0	hard_negative	train	ES	As Covas	-8.86996038816582	41.90833737859286	-8.87305046,41.90603770,-8.86687032,41.91063706	12800.56,4656017.33,13348.50,4656563.49	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07434-neg-es-pba-65197-mdt5.tif	downloaded	valid	110	109	4.981	5.011	EPSG:25830	1.000000	26.000	99.000	24460	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2812800.56%2C13348.50%29&SUBSET=y%284656017.33%2C4656563.49%29	2026-08-01T00:00:00Z
