tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	status	error	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance
wl-tile-v1-06043	wl-neg-neg-es-pba-37802	neg-es-pba-37802	0	hard_negative	train	ES	A Mámoa 3	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06043-neg-es-pba-37802-mdt5.tif	ok		732.17193604	727.01123047	5.16070557	7.18870354	7.40970039	0.97017466	0.66245842	0.94799465	0.69879975	0.51421183	-0.16169581	0.67590764	0.26199144	0.28543139	0.91787888	0.08333333	0.68473624
wl-tile-v1-07113	wl-neg-neg-es-pba-51258	neg-es-pba-51258	0	hard_negative	train	ES	A Mámoa de Calvelo	Maceda	Zorelle (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07113-neg-es-pba-51258-mdt5.tif	ok		700.24566650	680.53643799	19.70922852	8.38470936	8.29528046	1.01078070	0.85044789	0.93114614	0.91333449	1.79236197	0.09668638	1.69567560	0.36115476	0.38131759	0.94712329	0.25000000	0.64986263
wl-tile-v1-03026	wl-neg-neg-es-pba-884	neg-es-pba-884	0	hard_negative	train	ES	A Mámoa de Costa da Vide	Aranga	Cambás (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03026-neg-es-pba-884-mdt5.tif	ok		711.66906738	700.38000488	11.28906250	7.72943020	8.48031521	0.91145553	0.49160808	0.54258823	0.90604265	0.76241517	0.13346975	0.62894543	0.20076500	0.21652336	0.92722095	0.27777778	0.64017227
wl-tile-v1-03027	wl-neg-neg-es-pba-885	neg-es-pba-885	0	hard_negative	train	ES	A Mámoa de Ferreiros	Aranga	Vilarraso (San Lourenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03027-neg-es-pba-885-mdt5.tif	ok		487.93411255	483.55462646	4.37948608	2.63833809	4.69469547	0.56198280	0.49439433	0.70958912	0.69673324	0.64723575	0.19838870	0.44884706	0.41001716	0.46724895	0.87751329	0.16666667	0.70895150
wl-tile-v1-03028	wl-neg-neg-es-pba-886	neg-es-pba-886	0	hard_negative	train	ES	A Mámoa de Vilarraso	Aranga	Vilarraso (San Lourenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03028-neg-es-pba-886-mdt5.tif	ok		483.66046143	477.68713379	5.97332764	8.56646729	8.11072254	1.05619040	1.93958545	1.45062029	1.33707315	1.01576233	0.10092908	0.91483325	0.36063126	0.28994185	1.24380548	0.38888889	0.52528318
wl-tile-v1-03029	wl-neg-neg-es-pba-887	neg-es-pba-887	0	hard_negative	train	ES	A Mámoa do Marco de Buño	Aranga	Cambás (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03029-neg-es-pba-887-mdt5.tif	ok		722.02008057	710.00177002	12.01831055	6.91461706	8.98356724	0.76969614	0.66188627	0.88255763	0.74996380	0.76599890	0.42567071	0.34032819	0.23924313	0.27323580	0.87559221	0.19444444	0.67425818
wl-tile-v1-03030	wl-neg-neg-es-pba-888	neg-es-pba-888	0	hard_negative	train	ES	A Mámoa do Monte dos Croios Brancos	Aranga	Aranga (San Paio)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03030-neg-es-pba-888-mdt5.tif	ok		456.37536621	451.63967896	4.73568726	5.19401121	6.15204382	0.84427409	0.46241558	0.94417375	0.48975686	0.30230200	0.00932224	0.29297976	0.22712481	0.31228802	0.72729275	0.02777778	0.71086796
wl-tile-v1-03031	wl-neg-neg-es-pba-889	neg-es-pba-889	0	hard_negative	train	ES	A Mámoa do Pousadoiro	Aranga	Aranga (San Paio)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03031-neg-es-pba-889-mdt5.tif	ok		451.73352051	448.43447876	3.29904175	5.79618979	4.76988792	1.21516268	0.77903783	0.64398754	1.20970949	0.40397260	0.14984855	0.25412405	0.37854573	0.37741941	1.00298426	0.33333333	0.52933148
wl-tile-v1-03032	wl-neg-neg-es-pba-890	neg-es-pba-890	0	hard_negative	train	ES	A Mámoa/A Medoña	Aranga	Aranga (San Paio)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03032-neg-es-pba-890-mdt5.tif	ok		454.53726196	451.02700806	3.51025391	5.40685129	6.39240265	0.84582458	0.58737630	1.01726913	0.57740501	0.27055556	-0.18629259	0.45684814	0.26525933	0.28638324	0.92623899	0.22222222	0.61527356
wl-tile-v1-07327	wl-neg-neg-es-pba-56895	neg-es-pba-56895	0	hard_negative	train	ES	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07327-neg-es-pba-56895-mdt5.tif	ok		659.29370117	646.53881836	12.75488281	11.76815605	11.90409279	0.98858067	1.05982232	0.90923673	1.16561759	0.87936056	0.17669070	0.70266986	0.36355090	0.37211800	0.97697748	0.44444444	0.69275963
wl-tile-v1-07328	wl-neg-neg-es-pba-56896	neg-es-pba-56896	0	hard_negative	train	ES	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07328-neg-es-pba-56896-mdt5.tif	ok		668.16741943	655.82226562	12.34515381	11.12285900	13.76334095	0.80815109	1.07251227	1.35976064	0.78875078	0.53808677	0.53845972	-0.00037295	0.33666387	0.36053082	0.93380052	0.16666667	0.68588591
wl-tile-v1-07329	wl-neg-neg-es-pba-56897	neg-es-pba-56897	0	hard_negative	train	ES	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07329-neg-es-pba-56897-mdt5.tif	ok		561.41998291	562.71740723	-1.29742432	14.81359100	13.63958836	1.08607317	1.32823360	1.57626998	0.84264346	-0.06097779	-0.51159102	0.45061322	0.30314597	0.31572127	0.96016962	0.25000000	0.68894995
wl-tile-v1-07330	wl-neg-neg-es-pba-56923	neg-es-pba-56923	0	hard_negative	train	ES	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07330-neg-es-pba-56923-mdt5.tif	ok		585.92950439	601.16943359	-15.23992920	16.99379921	16.73456383	1.01549102	1.35244155	1.70315623	0.79407956	-1.10481429	-0.23691119	-0.86790310	0.37246996	0.36229199	1.02809328	0.19444444	0.67773057
wl-tile-v1-07331	wl-neg-neg-es-pba-56924	neg-es-pba-56924	0	hard_negative	train	ES	A Pala II	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07331-neg-es-pba-56924-mdt5.tif	ok		672.29223633	656.30657959	15.98565674	10.66864967	13.25603485	0.80481455	1.15297437	1.07330823	1.07422485	0.82910335	0.46168655	0.36741680	0.33475816	0.36879042	0.90771925	0.47222222	0.68703821
wl-tile-v1-07332	wl-neg-neg-es-pba-56925	neg-es-pba-56925	0	hard_negative	train	ES	A Pala II	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07332-neg-es-pba-56925-mdt5.tif	ok		659.45959473	650.35784912	9.10174561	11.57414722	11.49840546	1.00658715	0.98396784	1.02714622	0.95796277	0.57321626	0.45018843	0.12302783	0.29522347	0.31739864	0.93013466	0.25000000	0.52211935
wl-tile-v1-07333	wl-neg-neg-es-pba-56926	neg-es-pba-56926	0	hard_negative	train	ES	A Pala II	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07333-neg-es-pba-56926-mdt5.tif	ok		619.07196045	626.70440674	-7.63244629	13.65272141	12.46128368	1.09561115	0.67458665	0.96566671	0.69857089	-0.68184727	0.21838559	-0.90023287	0.23220676	0.22130240	1.04927356	0.13888889	0.64862338
wl-tile-v1-06262	wl-neg-neg-es-pba-40686	neg-es-pba-40686	0	hard_negative	train	ES	A Pedra Chantada	Ribeira de Piquín	Navallos (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06262-neg-es-pba-40686-mdt5.tif	ok		719.10461426	703.78436279	15.32025146	9.30854416	11.09053230	0.83932348	0.87730664	0.77098435	1.13790460	0.86732042	0.37214592	0.49517450	0.23808123	0.26810411	0.88801785	0.52777778	0.67494350
wl-tile-v1-05315	wl-neg-neg-es-pba-29114	neg-es-pba-29114	0	hard_negative	train	ES	A Torre do Braña/As Torres	Cospeito	Vilapene (Santa María)		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05315-neg-es-pba-29114-mdt5.tif	ok		438.54336548	435.00207520	3.54129028	7.23873663	6.29048681	1.15074347	1.48521519	0.82665825	1.79664957	1.94090211	0.02830035	1.91260176	0.36790892	0.29766935	1.23596508	0.80555556	0.67208289
wl-tile-v1-06611	wl-neg-neg-es-pba-30142	neg-es-pba-30142	0	hard_negative	train	ES	Abrigo Curaceiro 1	Xermade	Burgás (Santa Baia)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06611-neg-es-pba-30142-mdt5.tif	ok		473.88226318	469.89382935	3.98843384	12.49600029	10.93677235	1.14256747	2.29240561	2.10033727	1.09144643	0.66349280	-0.23855884	0.90205164	0.46663672	0.35792840	1.30371528	0.41666667	0.65466289
wl-tile-v1-05678	wl-neg-neg-es-pba-34130	neg-es-pba-34130	0	hard_negative	train	ES	Abrigo da Pena da Capela	Mondoñedo	Figueiras (San Martiño)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05678-neg-es-pba-34130-mdt5.tif	ok		591.14739990	583.39007568	7.75732422	12.81625366	16.41968918	0.78054179	1.33506000	2.29972291	0.58053081	0.51870060	0.87012494	-0.35142434	0.25331327	0.31096002	0.81461684	0.13888889	0.61488974
wl-tile-v1-06483	wl-neg-neg-es-pba-43242	neg-es-pba-43242	0	hard_negative	train	ES	Abrigo de Dos Niñas	Vilalba	Santaballa (San Pedro)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06483-neg-es-pba-43242-mdt5.tif	ok		476.54650879	460.90072632	15.64578247	12.01420212	9.14730167	1.31341488	2.22858119	1.35324371	1.64684393	1.86286461	-0.14919570	2.01206031	0.30174083	0.29339975	1.02842904	0.66666667	0.58688466
wl-tile-v1-06047	wl-neg-neg-es-pba-37807	neg-es-pba-37807	0	hard_negative	train	ES	Abrigo de Monte Agudo	Paradela	Santalla de Paradela (Santalla)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06047-neg-es-pba-37807-mdt5.tif	ok		491.54913330	442.57849121	48.97064209	26.12920570	26.36568260	0.99103088	2.98008060	1.90813220	1.56177890	3.19227815	0.77893978	2.41333836	0.22381417	0.20742552	1.07900983	0.47222222	0.54037636
wl-tile-v1-05679	wl-neg-neg-es-pba-34131	neg-es-pba-34131	0	hard_negative	train	ES	Abrigo de Monte Lourido	Mondoñedo	A Couboeira (Santa María Madanela)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05679-neg-es-pba-34131-mdt5.tif	ok		110.32803345	103.21373749	7.11429596	18.70693398	15.98631477	1.17018426	2.08024287	1.67356169	1.24300340	1.65713429	-0.38312361	2.04025790	0.34904951	0.33164740	1.05247173	0.38888889	0.59246540
wl-tile-v1-06317	wl-neg-neg-es-pba-42148	neg-es-pba-42148	0	hard_negative	train	ES	Abrigo de Pena Moura	Sarria	Barbadelo (Santiago)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06317-neg-es-pba-42148-mdt5.tif	ok		590.75866699	592.41546631	-1.65679932	6.62006378	5.20109987	1.27281997	1.06868052	0.56889027	1.87853541	0.42368153	0.00102430	0.42265722	0.39849362	0.38879359	1.02494905	0.83333333	0.61112325
wl-tile-v1-09350	wl-neg-neg-es-pba-70706	neg-es-pba-70706	0	hard_negative	train	ES	Achado de Areeiro	Tomiño	Tebra (Santa María)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09350-neg-es-pba-70706-mdt5.tif	ok		278.81643677	264.24435425	14.57208252	15.08439159	13.52224827	1.11552393	1.70906913	1.73834443	0.98315909	0.59536660	-0.43906909	1.03443569	0.29492643	0.31153321	0.94669340	0.19444444	0.48720190
wl-tile-v1-05062	wl-neg-neg-es-pba-26911	neg-es-pba-26911	0	hard_negative	train	ES	Agro da Mámoa/Mámoa de Árbol	Antas de Ulla	Árbol (Santalla)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05062-neg-es-pba-26911-mdt5.tif	ok		533.51721191	532.55981445	0.95739746	3.94750309	5.51410818	0.71589148	0.53258783	0.76944321	0.69217301	0.04650450	0.21772479	-0.17122028	0.36132616	0.34868842	1.03624363	0.11111111	0.67068238
wl-tile-v1-07433	wl-neg-neg-es-pba-65159	neg-es-pba-65159	0	hard_negative	train	ES	Aloque/Almarra/Bouziña de Moledo	A Guarda	Camposancos (Santa Isabel)		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07433-neg-es-pba-65159-mdt5.tif	ok		56.70916748	75.62544250	-18.91627502	15.22905636	14.19199562	1.07307364	1.32966721	1.24855852	1.06496186	-1.73923540	-0.28470808	-1.45452732	0.36524501	0.33189657	1.10047841	0.33333333	0.60136934
wl-tile-v1-06066	wl-neg-neg-es-pba-36986	neg-es-pba-36986	0	hard_negative	train	ES	Alto da Medorra	Pedrafita do Cebreiro	Zanfoga (San Martiño)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06066-neg-es-pba-36986-mdt5.tif	ok		1147.72985840	1126.04211426	21.68774414	14.17935753	12.09875965	1.17196787	1.91411865	1.17356455	1.63102971	2.33274698	-0.08899669	2.42174367	0.26299807	0.20296676	1.29576916	0.66666667	0.62050934
wl-tile-v1-08724	wl-neg-neg-es-pba-68165	neg-es-pba-68165	0	hard_negative	train	ES	Anta do Meixueiro/Anta de Meixoeiro	Mos	Cela (San Pedro)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08724-neg-es-pba-68165-mdt5.tif	ok		462.30541992	448.73455811	13.57086182	6.52140093	8.63365364	0.75534660	1.03449798	0.75020617	1.37895157	0.95378625	0.26759136	0.68619490	0.26236212	0.24394523	1.07549603	0.55555556	0.65944907
wl-tile-v1-09423	wl-neg-neg-es-pba-73288	neg-es-pba-73288	0	hard_negative	train	ES	Ara votiva de San Mamede de Martores	Valga	Valga (San Miguel)		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09423-neg-es-pba-73288-mdt5.tif	ok		221.78266907	225.41775513	-3.63508606	13.57500076	10.80459023	1.25641051	2.01012945	1.69349766	1.18696914	-0.12482953	0.42060250	-0.54543203	0.25293779	0.27231705	0.92883568	0.38888889	0.52301947
wl-tile-v1-07114	wl-neg-neg-es-pba-51261	neg-es-pba-51261	0	hard_negative	train	ES	As Cerdeiras	Maceda	Foncuberta (Santa María)		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07114-neg-es-pba-51261-mdt5.tif	ok		551.87573242	548.64837646	3.22735596	3.51891661	5.05266476	0.69644767	0.62420261	0.66397762	0.94009585	0.07232287	0.07222547	0.00009739	0.31169313	0.39382589	0.79144907	0.30555556	0.64700115
wl-tile-v1-07334	wl-neg-neg-es-pba-56959	neg-es-pba-56959	0	hard_negative	train	ES	As Cheices	Rubiá	Quereño (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07334-neg-es-pba-56959-mdt5.tif	ok		481.72979736	443.30416870	38.42562866	22.68489456	22.37090302	1.01403571	3.30226541	3.55876327	0.92792500	3.69056153	-1.04995203	4.74051356	0.29959461	0.37576276	0.79729724	0.33333333	0.63946409
wl-tile-v1-07335	wl-neg-neg-es-pba-56960	neg-es-pba-56960	0	hard_negative	train	ES	As Cheices	Rubiá	Quereño (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07335-neg-es-pba-56960-mdt5.tif	ok		491.04992676	485.63125610	5.41867065	11.94081211	17.81976891	0.67008793	1.60024929	2.85619879	0.56027238	-0.11227641	0.89177650	-1.00405291	0.27071604	0.32359219	0.83659635	0.11111111	0.51150418
wl-tile-v1-07336	wl-neg-neg-es-pba-56961	neg-es-pba-56961	0	hard_negative	train	ES	As Cheices	Rubiá	Quereño (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07336-neg-es-pba-56961-mdt5.tif	ok		484.51248169	464.23333740	20.27914429	20.82112503	17.46914673	1.19187991	2.22152615	2.69245338	0.82509363	1.72203743	0.31331787	1.40871957	0.39183387	0.38186884	1.02609543	0.25000000	0.52418043
wl-tile-v1-07337	wl-neg-neg-es-pba-56962	neg-es-pba-56962	0	hard_negative	train	ES	As Cheices	Rubiá	Quereño (San Cristovo)		mining_or_quarry	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07337-neg-es-pba-56962-mdt5.tif	ok		485.72686768	477.35058594	8.37628174	21.42094040	19.93949318	1.07429714	2.97056937	2.93838644	1.01095259	1.64599860	-0.00129387	1.64729247	0.34534618	0.34323964	1.00613725	0.33333333	0.62655202
wl-tile-v1-07434	wl-neg-neg-es-pba-65197	neg-es-pba-65197	0	hard_negative	train	ES	As Covas	A Guarda	Salcidos (San Lourenzo)		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07434-neg-es-pba-65197-mdt5.tif	ok		45.85386658	53.31924820	-7.46538162	7.93412447	5.44391012	1.45743120	1.18810010	0.73447967	1.61760789	-0.94716036	0.11580599	-1.06296635	0.35205880	0.26061460	1.35087901	0.72222222	0.64234880
wl-tile-v1-05772	wl-neg-neg-es-pba-35096	neg-es-pba-35096	0	hard_negative	train	ES	As Covas de Castañedo	Navia de Suarna	Castañedo (Santiago)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05772-neg-es-pba-35096-mdt5.tif	ok		632.37884521	626.82806396	5.55078125	27.14518929	22.52503395	1.20511203	3.85267639	2.41016221	1.59851332	-1.23736167	0.75370657	-1.99106824	0.41115052	0.33773926	1.21736074	0.63888889	0.61040837
wl-tile-v1-08419	wl-neg-neg-es-pba-66262	neg-es-pba-66262	0	hard_negative	train	ES	As Laxes	Gondomar	Couso (San Cristovo)		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08419-neg-es-pba-66262-mdt5.tif	ok		209.52569580	204.33105469	5.19464111	6.16096020	6.26191568	0.98387786	0.63969558	0.81073165	0.78903492	0.25100470	-0.08059707	0.33160176	0.36321250	0.35935718	1.01072837	0.16666667	0.64755486
wl-tile-v1-07686	wl-neg-neg-es-pba-66074	neg-es-pba-66074	0	hard_negative	train	ES	As Mamuelas 1	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07686-neg-es-pba-66074-mdt5.tif	ok		667.19195557	669.44873047	-2.25677490	10.03347111	9.48229027	1.05812740	0.90421039	0.98268270	0.92014481	-0.12244535	-0.21542686	0.09298151	0.35789600	0.26544443	1.34828975	0.19444444	0.65471133
wl-tile-v1-07687	wl-neg-neg-es-pba-66075	neg-es-pba-66075	0	hard_negative	train	ES	As Mamuelas 2	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07687-neg-es-pba-66075-mdt5.tif	ok		672.30230713	674.45605469	-2.15374756	8.73204803	9.79760456	0.89124316	0.92975682	1.09401774	0.84985534	-0.07775118	0.14940342	-0.22715461	0.28389823	0.27778444	1.02200914	0.16666667	0.65803459
wl-tile-v1-07688	wl-neg-neg-es-pba-66076	neg-es-pba-66076	0	hard_negative	train	ES	As Mamuelas 3	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07688-neg-es-pba-66076-mdt5.tif	ok		670.11175537	673.08001709	-2.96826172	7.76322508	8.83837700	0.87835415	1.04008162	0.90867686	1.14461110	-0.46994543	0.17139781	-0.64134324	0.23556796	0.23979354	0.98237825	0.33333333	0.63259324
wl-tile-v1-07689	wl-neg-neg-es-pba-66077	neg-es-pba-66077	0	hard_negative	train	ES	As Mamuelas 4	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07689-neg-es-pba-66077-mdt5.tif	ok		670.46563721	669.98034668	0.48529053	7.88920116	8.36510563	0.94310837	1.02019858	0.87675810	1.16360326	-0.06498513	0.10856591	-0.17355104	0.23212765	0.24610417	0.94320895	0.44444444	0.61960132
wl-tile-v1-07690	wl-neg-neg-es-pba-66078	neg-es-pba-66078	0	hard_negative	train	ES	As Mamuelas 5	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07690-neg-es-pba-66078-mdt5.tif	ok		670.00000000	674.14978027	-4.14978027	7.70109510	8.71503639	0.88365610	1.03403723	0.90576458	1.14161809	-0.66715604	0.26535264	-0.93250868	0.23525015	0.23897335	0.98442000	0.41666667	0.64924266
wl-tile-v1-07691	wl-neg-neg-es-pba-66079	neg-es-pba-66079	0	hard_negative	train	ES	As Mamuelas 6	Agolada	Ventosa (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-07691-neg-es-pba-66079-mdt5.tif	ok		664.34381104	664.53924561	-0.19543457	7.90972424	8.85030270	0.89372358	0.97684366	0.97342157	1.00351552	0.39318952	-0.06902403	0.46221355	0.27569497	0.30174124	0.91368009	0.33333333	0.63188694
wl-tile-v1-06191	wl-neg-neg-es-pba-38423	neg-es-pba-38423	0	hard_negative	train	ES	As Medorras	Portomarín	Caborrecelle (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06191-neg-es-pba-38423-mdt5.tif	ok		583.69476318	578.97760010	4.71716309	4.11607695	4.45979309	0.92293002	0.47251496	0.36507151	1.29430797	0.36871764	0.08871250	0.28000514	0.45954561	0.53647572	0.85660095	0.47222222	0.71010154
wl-tile-v1-05762	wl-neg-neg-es-pba-35258	neg-es-pba-35258	0	hard_negative	train	ES	As Medorras/A Casa das Mouras/Medorra de Ligonde 1	Monterroso	Ligonde (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05762-neg-es-pba-35258-mdt5.tif	ok		636.20928955	635.27990723	0.92938232	2.68278337	2.58116531	1.03936906	0.36650237	0.39217621	0.93453495	-0.01248479	0.12696122	-0.13944601	0.56896812	0.37505627	1.51702069	0.25000000	0.76430966
wl-tile-v1-05763	wl-neg-neg-es-pba-35259	neg-es-pba-35259	0	hard_negative	train	ES	As Medorras/A Casa das Mouras/Medorra de Ligonde 2	Monterroso	Ligonde (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05763-neg-es-pba-35259-mdt5.tif	ok		635.50146484	635.23864746	0.26281738	2.60133362	2.55865908	1.01667848	0.36022145	0.40746063	0.88406442	-0.04605706	0.10430552	-0.15036258	0.54324496	0.41207674	1.31831017	0.19444444	0.75393669
wl-tile-v1-05764	wl-neg-neg-es-pba-35260	neg-es-pba-35260	0	hard_negative	train	ES	As Medorras/A Casa das Mouras/Medorra de Ligonde 3	Monterroso	Ligonde (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05764-neg-es-pba-35260-mdt5.tif	ok		631.85174561	632.94049072	-1.08874512	3.03333950	3.08020425	0.98478518	0.38907245	0.40933454	0.95049992	-0.17894985	0.10737929	-0.28632914	0.51108891	0.43564039	1.17318989	0.22222222	0.69876720
wl-tile-v1-05765	wl-neg-neg-es-pba-35282	neg-es-pba-35282	0	hard_negative	train	ES	As Medorras/A Casa das Mouras/Medorra de Ligonde 4	Monterroso	Ligonde (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05765-neg-es-pba-35282-mdt5.tif	ok		638.17877197	636.69287109	1.48590088	2.29547763	2.48227811	0.92474635	0.34708172	0.42778045	0.81135480	0.10341795	0.17633449	-0.07291654	0.49554318	0.40897402	1.21167398	0.08333333	0.73064321
wl-tile-v1-03924	wl-neg-neg-es-pba-15509	neg-es-pba-15509	0	hard_negative	train	ES	As Medorras/Mámoa das Medorras de Santa Cruz	Ordes	Santa Cruz de Montaos (Santa Cruz)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03924-neg-es-pba-15509-mdt5.tif	ok		301.38766479	297.62261963	3.76504517	2.97158313	3.12838793	0.94987680	0.40644270	0.41756427	0.97336561	0.25633243	0.02247725	0.23385518	0.27608544	0.29021415	0.95131624	0.33333333	0.68454850
wl-tile-v1-06053	wl-neg-neg-es-pba-37845	neg-es-pba-37845	0	hard_negative	train	ES	As Modorras 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06053-neg-es-pba-37845-mdt5.tif	ok		737.25433350	734.35491943	2.89941406	3.30476546	3.73317170	0.88524336	0.29833618	0.35336730	0.84426652	0.28929949	0.11076515	0.17853434	0.35478607	0.34923360	1.01589902	0.05555556	0.82722974
wl-tile-v1-06054	wl-neg-neg-es-pba-37846	neg-es-pba-37846	0	hard_negative	train	ES	As Modorras 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06054-neg-es-pba-37846-mdt5.tif	ok		735.87719727	732.89184570	2.98535156	3.77492523	3.98005366	0.94846089	0.37590721	0.34024027	1.10482869	0.18717349	0.09811039	0.08906310	0.41242340	0.34071043	1.21048070	0.22222222	0.69713113
wl-tile-v1-06055	wl-neg-neg-es-pba-37847	neg-es-pba-37847	0	hard_negative	train	ES	As Modorras 3	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06055-neg-es-pba-37847-mdt5.tif	ok		736.51300049	730.03454590	6.47845459	3.96343231	4.30233097	0.92122906	0.33883584	0.42657313	0.79432063	0.50443023	0.07864728	0.42578296	0.35250527	0.34915608	1.00959223	0.08333333	0.75237196
wl-tile-v1-05995	wl-neg-neg-es-pba-37276	neg-es-pba-37276	0	hard_negative	train	ES	As Modorras 4	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05995-neg-es-pba-37276-mdt5.tif	ok		735.95086670	731.71038818	4.24047852	3.57835007	4.32781887	0.82682528	0.38380110	0.33944905	1.13065895	0.30459869	0.04757443	0.25702425	0.39559487	0.35334039	1.11958576	0.27777778	0.73535199
