export_id	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	longitude	latitude	bbox_epsg4326	bbox_epsg25830	tile_side_m	coverage_id	wcs_base	target_dem_path	status	dem_status	actual_width_px	actual_height_px	resolution_x_m	resolution_y_m	crs	finite_fraction	dem_min_m	dem_max_m	bytes	attempts	error	wcs_url	generated_at
weak-relief-wcs-v1-00031	wl-tile-v1-02655	wl-neg-neg-es-pba-20409	neg-es-pba-20409	0	hard_negative	test_trasancos	ES	Mámoa de Moimentos 2	-8.107158272136543	43.55935889663439	-8.11033172,43.55705922,-8.10398482,43.56165857	87220.00,4835348.87,87764.18,4835891.35	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02655-neg-es-pba-20409-mdt5.tif	downloaded	valid	109	108	4.992	5.023	EPSG:25830	1.000000	277.000	322.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2887220.00%2C87764.18%29&SUBSET=y%284835348.87%2C4835891.35%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00032	wl-tile-v1-02618	wl-neg-neg-es-pba-9975	neg-es-pba-9975	0	hard_negative	test_trasancos	ES	Mámoa de Monteventoso	-8.315257819405957	43.48011160990258	-8.31842711,43.47781193,-8.31208853,43.48241129	69844.74,4827601.77,70390.17,4828145.51	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02618-neg-es-pba-9975-mdt5.tif	downloaded	valid	109	109	5.004	4.988	EPSG:25830	1.000000	94.000	242.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2869844.74%2C70390.17%29&SUBSET=y%284827601.77%2C4828145.51%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00033	wl-tile-v1-02619	wl-neg-neg-es-pba-9976	neg-es-pba-9976	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 1	-8.277101614563852	43.49808824486723	-8.28027184,43.49578857,-8.27393138,43.50038792	73058.21,4829401.90,73603.41,4829945.41	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02619-neg-es-pba-9976-mdt5.tif	downloaded	valid	109	109	5.002	4.986	EPSG:25830	1.000000	90.000	203.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873058.21%2C73603.41%29&SUBSET=y%284829401.90%2C4829945.41%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00034	wl-tile-v1-02620	wl-neg-neg-es-pba-9977	neg-es-pba-9977	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 2	-8.277452964183873	43.497885728556625	-8.28062318,43.49558605,-8.27428274,43.50018541	73028.37,4829381.21,73573.57,4829924.72	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02620-neg-es-pba-9977-mdt5.tif	downloaded	valid	109	109	5.002	4.986	EPSG:25830	1.000000	86.000	201.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873028.37%2C73573.57%29&SUBSET=y%284829381.21%2C4829924.72%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00035	wl-tile-v1-02621	wl-neg-neg-es-pba-9978	neg-es-pba-9978	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 3	-8.276960604537345	43.50287114513171	-8.28013109,43.50057147,-8.27379012,43.50517082	73103.39,4829932.47,73648.60,4830475.98	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02621-neg-es-pba-9978-mdt5.tif	downloaded	valid	109	109	5.002	4.986	EPSG:25830	1.000000	141.000	227.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873103.39%2C73648.60%29&SUBSET=y%284829932.47%2C4830475.98%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00036	wl-tile-v1-02622	wl-neg-neg-es-pba-9979	neg-es-pba-9979	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 4	-8.275705836417055	43.50356965483749	-8.27887635,43.50126998,-8.27253532,43.50586933	73209.79,4830003.62,73754.98,4830547.12	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02622-neg-es-pba-9979-mdt5.tif	downloaded	valid	109	109	5.002	4.986	EPSG:25830	1.000000	155.000	239.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873209.79%2C73754.98%29&SUBSET=y%284830003.62%2C4830547.12%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00037	wl-tile-v1-02623	wl-neg-neg-es-pba-9980	neg-es-pba-9980	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 5	-8.270409463814001	43.505325632254284	-8.27358007,43.50302596,-8.26723885,43.50762531	73650.44,4830171.48,74195.60,4830714.95	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02623-neg-es-pba-9980-mdt5.tif	downloaded	valid	109	109	5.001	4.986	EPSG:25830	1.000000	146.000	263.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873650.44%2C74195.60%29&SUBSET=y%284830171.48%2C4830714.95%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00038	wl-tile-v1-02624	wl-neg-neg-es-pba-9981	neg-es-pba-9981	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 6	-8.270074776662353	43.50536423132985	-8.27324539,43.50306455,-8.26690416,43.50766391	73677.77,4830174.05,74222.94,4830717.52	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02624-neg-es-pba-9981-mdt5.tif	downloaded	valid	109	109	5.002	4.986	EPSG:25830	1.000000	147.000	263.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2873677.77%2C74222.94%29&SUBSET=y%284830174.05%2C4830717.52%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00039	wl-tile-v1-02628	wl-neg-neg-es-pba-14223	neg-es-pba-14223	0	hard_negative	test_trasancos	ES	Mámoa de Muíño do Vento	-8.2207321781512	43.5237064246763	-8.22390375,43.52140675,-8.21756060,43.52600610	77795.69,4831959.54,78340.56,4832502.71	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02628-neg-es-pba-14223-mdt5.tif	downloaded	valid	109	109	4.999	4.983	EPSG:25830	1.000000	62.000	97.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2877795.69%2C78340.56%29&SUBSET=y%284831959.54%2C4832502.71%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00040	wl-tile-v1-02656	wl-neg-neg-es-pba-20435	neg-es-pba-20435	0	hard_negative	test_trasancos	ES	Mámoa de Pena Escrita	-8.033552435280814	43.564559061061054	-8.03672616,43.56225938,-8.03037871,43.56685874	93201.24,4835563.18,93744.96,4836105.21	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02656-neg-es-pba-20435-mdt5.tif	downloaded	valid	109	108	4.988	5.019	EPSG:25830	1.000000	205.000	266.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2893201.24%2C93744.96%29&SUBSET=y%284835563.18%2C4836105.21%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00041	wl-tile-v1-02666	wl-neg-neg-es-pba-24846	neg-es-pba-24846	0	hard_negative	test_trasancos	ES	Mámoa de Pena Moura	-8.050266230012467	43.6232429879672	-8.05344305,43.62094331,-8.04708941,43.62554266	92248.37,4842163.87,92792.22,4842706.03	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02666-neg-es-pba-24846-mdt5.tif	downloaded	valid	109	108	4.989	5.020	EPSG:25830	1.000000	51.000	210.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2892248.37%2C92792.22%29&SUBSET=y%284842163.87%2C4842706.03%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00042	wl-tile-v1-02667	wl-neg-neg-es-pba-24847	neg-es-pba-24847	0	hard_negative	test_trasancos	ES	Mámoa de Portonovo 1	-8.121845269096255	43.56798799037207	-8.12501918,43.56568831,-8.11867136,43.57028767	86092.73,4836380.53,86637.00,4836923.10	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02667-neg-es-pba-24847-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	285.000	319.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2886092.73%2C86637.00%29&SUBSET=y%284836380.53%2C4836923.10%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00043	wl-tile-v1-02668	wl-neg-neg-es-pba-24848	neg-es-pba-24848	0	hard_negative	test_trasancos	ES	Mámoa de Portonovo 2	-8.123220214033397	43.56908564383795	-8.12639418,43.56678597,-8.12004625,43.57138532	85989.20,4836509.31,86533.49,4837051.90	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02668-neg-es-pba-24848-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	282.000	315.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2885989.20%2C86533.49%29&SUBSET=y%284836509.31%2C4837051.90%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00044	wl-tile-v1-02669	wl-neg-neg-es-pba-24849	neg-es-pba-24849	0	hard_negative	test_trasancos	ES	Mámoa de Rioboo 1/Mámoa de Canteiros 1	-8.20129105753339	43.572014263769375	-8.20446518,43.56971459,-8.19811694,43.57431394	79703.71,4837227.03,80248.48,4837770.10	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02669-neg-es-pba-24849-mdt5.tif	downloaded	valid	109	109	4.998	4.982	EPSG:25830	1.000000	53.000	76.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2879703.71%2C80248.48%29&SUBSET=y%284837227.03%2C4837770.10%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00045	wl-tile-v1-02670	wl-neg-neg-es-pba-24850	neg-es-pba-24850	0	hard_negative	test_trasancos	ES	Mámoa de Rioboo 2/Mámoa de Canteiros 2/M moas do Val	-8.199558404399172	43.572796295406846	-8.20273256,43.57049662,-8.19638424,43.57509597	79849.10,4837305.12,80393.86,4837848.19	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02670-neg-es-pba-24850-mdt5.tif	downloaded	valid	109	109	4.998	4.982	EPSG:25830	1.000000	44.000	74.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2879849.10%2C80393.86%29&SUBSET=y%284837305.12%2C4837848.19%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00046	wl-tile-v1-02629	wl-neg-neg-es-pba-14224	neg-es-pba-14224	0	hard_negative	test_trasancos	ES	Mámoa de Sequeiro	-8.175234877354264	43.52953889681859	-8.17840676,43.52723922,-8.17206299,43.53183857	81513.78,4832377.17,82058.37,4832920.06	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02629-neg-es-pba-14224-mdt5.tif	downloaded	valid	109	109	4.996	4.981	EPSG:25830	1.000000	37.000	71.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2881513.78%2C82058.37%29&SUBSET=y%284832377.17%2C4832920.06%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00047	wl-tile-v1-02630	wl-neg-neg-es-pba-14225	neg-es-pba-14225	0	hard_negative	test_trasancos	ES	Mámoa de Vespasante/Arca de Vespasante	-8.215332878828047	43.54485015561609	-8.21850557,43.54255048,-8.21216019,43.54714983	78379.80,4834280.79,78924.64,4834823.94	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02630-neg-es-pba-14225-mdt5.tif	downloaded	valid	109	109	4.999	4.983	EPSG:25830	1.000000	58.000	107.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2878379.80%2C78924.64%29&SUBSET=y%284834280.79%2C4834823.94%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00048	wl-tile-v1-02631	wl-neg-neg-es-pba-14226	neg-es-pba-14226	0	hard_negative	test_trasancos	ES	Mámoa do Calvario	-8.219717858348531	43.526375857004716	-8.22288957,43.52407618,-8.21654614,43.52867553	77896.34,4832250.91,78441.20,4832794.07	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02631-neg-es-pba-14226-mdt5.tif	downloaded	valid	109	109	4.999	4.983	EPSG:25830	1.000000	62.000	95.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2877896.34%2C78441.20%29&SUBSET=y%284832250.91%2C4832794.07%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00049	wl-tile-v1-02657	wl-neg-neg-es-pba-20436	neg-es-pba-20436	0	hard_negative	test_trasancos	ES	Mámoa do Campo da Cruz 1	-7.996851829095892	43.4784621474376	-8.00002103,43.47616247,-7.99368263,43.48076182	95589.99,4825820.37,96133.44,4826362.11	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02657-neg-es-pba-20436-mdt5.tif	downloaded	valid	109	108	4.986	5.016	EPSG:25830	1.000000	435.000	474.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2895589.99%2C96133.44%29&SUBSET=y%284825820.37%2C4826362.11%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00050	wl-tile-v1-02648	wl-neg-neg-es-pba-14636	neg-es-pba-14636	0	hard_negative	test_trasancos	ES	Mámoa do Inglés	-8.097264031500567	43.47705397155375	-8.10043316,43.47475429,-8.09409490,43.47935365	87457.77,4826157.22,88001.84,4826699.59	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02648-neg-es-pba-14636-mdt5.tif	downloaded	valid	109	108	4.991	5.022	EPSG:25830	1.000000	330.000	458.000	24024	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2887457.77%2C88001.84%29&SUBSET=y%284826157.22%2C4826699.59%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00051	wl-tile-v1-02649	wl-neg-neg-es-pba-14637	neg-es-pba-14637	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón	-8.136298406955158	43.488503085574244	-8.13946813,43.48620341,-8.13312868,43.49080276	84378.74,4827623.43,84923.06,4828166.04	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02649-neg-es-pba-14637-mdt5.tif	downloaded	valid	109	109	4.994	4.978	EPSG:25830	1.000000	273.000	333.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884378.74%2C84923.06%29&SUBSET=y%284827623.43%2C4828166.04%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00052	wl-tile-v1-02548	wl-neg-neg-es-pba-9173	neg-es-pba-9173	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-1	-8.129405105815305	43.47322342871526	-8.13257403,43.47092375,-8.12623618,43.47552311	84831.43,4825891.70,85375.70,4826434.27	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02548-neg-es-pba-9173-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	174.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884831.43%2C85375.70%29&SUBSET=y%284825891.70%2C4826434.27%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00053	wl-tile-v1-02549	wl-neg-neg-es-pba-9201	neg-es-pba-9201	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-2	-8.135980367490042	43.48430886721332	-8.13914987,43.48200919,-8.13281086,43.48660854	84375.64,4827155.94,84919.96,4827698.55	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02549-neg-es-pba-9201-mdt5.tif	downloaded	valid	109	109	4.994	4.978	EPSG:25830	1.000000	246.000	335.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884375.64%2C84919.96%29&SUBSET=y%284827155.94%2C4827698.55%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00054	wl-tile-v1-02550	wl-neg-neg-es-pba-9202	neg-es-pba-9202	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-3	-8.128966079674703	43.47352701685848	-8.13213502,43.47122734,-8.12579714,43.47582669	84869.03,4825923.23,85413.30,4826465.80	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02550-neg-es-pba-9202-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	173.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884869.03%2C85413.30%29&SUBSET=y%284825923.23%2C4826465.80%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00055	wl-tile-v1-02551	wl-neg-neg-es-pba-9203	neg-es-pba-9203	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-4	-8.130049105768018	43.4734183190081	-8.13321804,43.47111864,-8.12688017,43.47571800	84780.67,4825916.57,85324.94,4826459.14	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02551-neg-es-pba-9203-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	177.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884780.67%2C85324.94%29&SUBSET=y%284825916.57%2C4826459.14%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00056	wl-tile-v1-02552	wl-neg-neg-es-pba-9204	neg-es-pba-9204	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-5	-8.130207231944917	43.47369038170261	-8.13337618,43.47139071,-8.12703828,43.47599006	84769.74,4825947.58,85314.01,4826490.15	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02552-neg-es-pba-9204-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	181.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884769.74%2C85314.01%29&SUBSET=y%284825947.58%2C4826490.15%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00057	wl-tile-v1-02553	wl-neg-neg-es-pba-9205	neg-es-pba-9205	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-6	-8.130729717836411	43.47359625612157	-8.13389866,43.47129658,-8.12756077,43.47589593	84726.83,4825939.73,85271.10,4826482.31	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02553-neg-es-pba-9205-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	207.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884726.83%2C85271.10%29&SUBSET=y%284825939.73%2C4826482.31%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00058	wl-tile-v1-02554	wl-neg-neg-es-pba-9206	neg-es-pba-9206	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón II-1	-8.128441144065667	43.47267573864787	-8.13161004,43.47037606,-8.12527225,43.47497542	84905.66,4825826.05,85449.92,4826368.61	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02554-neg-es-pba-9206-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	178.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884905.66%2C85449.92%29&SUBSET=y%284825826.05%2C4826368.61%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00059	wl-tile-v1-02555	wl-neg-neg-es-pba-9207	neg-es-pba-9207	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón III-1	-8.127852254162555	43.47115125074126	-8.13102107,43.46885157,-8.12468344,43.47345093	84942.84,4825653.77,85487.10,4826196.33	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02555-neg-es-pba-9207-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	205.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884942.84%2C85487.10%29&SUBSET=y%284825653.77%2C4826196.33%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00060	wl-tile-v1-02556	wl-neg-neg-es-pba-9208	neg-es-pba-9208	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón III-2	-8.127513934804407	43.4710800875912	-8.13068275,43.46878041,-8.12434512,43.47337976	84969.73,4825644.18,85513.98,4826186.73	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02556-neg-es-pba-9208-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	205.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884969.73%2C85513.98%29&SUBSET=y%284825644.18%2C4826186.73%29	2026-08-01T00:00:00Z
weak-relief-wcs-v1-00061	wl-tile-v1-02536	wl-neg-neg-es-pba-8678	neg-es-pba-8678	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón III-3	-8.127409775048788	43.471412463118476	-8.13057861,43.46911279,-8.12424094,43.47371214	84980.43,4825680.58,85524.69,4826223.13	512	Elevacion25830_5	https://servicios.idee.es/wcs-inspire/mdt	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02536-neg-es-pba-8678-mdt5.tif	downloaded	valid	109	109	4.993	4.978	EPSG:25830	1.000000	205.000	336.000	24242	1		https://servicios.idee.es/wcs-inspire/mdt?SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=Elevacion25830_5&FORMAT=image%2Ftiff&SUBSET=x%2884980.43%2C85524.69%29&SUBSET=y%284825680.58%2C4826223.13%29	2026-08-01T00:00:00Z
