dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	probability	rank_desc_in_dataset	status	error
train	wl-tile-v1-06074	wl-neg-neg-es-pba-38525	neg-es-pba-38525	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra da Veiga 4	Pol	Carazo (San Pedro)		megalithic_mound	45.0	120.0	0.60849921	1863	ok	
train	wl-tile-v1-09428	wl-neg-neg-es-pba-74213	neg-es-pba-74213	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Abaixo	Vila de Cruces	Loño (San Mamede)		megalithic_mound	45.0	120.0	0.40577104	5299	ok	
train	wl-tile-v1-05627	wl-neg-neg-es-pba-31274	neg-es-pba-31274	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Montouto 1	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	45.0	120.0	0.29228362	7492	ok	
train	wl-tile-v1-05628	wl-neg-neg-es-pba-31275	neg-es-pba-31275	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Montouto 2	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	45.0	120.0	0.55718163	2594	ok	
train	wl-tile-v1-05629	wl-neg-neg-es-pba-31276	neg-es-pba-31276	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Montouto 3	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	45.0	120.0	0.61431502	1798	ok	
train	wl-tile-v1-05630	wl-neg-neg-es-pba-31306	neg-es-pba-31306	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Montouto 4	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	45.0	120.0	0.55637177	2604	ok	
train	wl-tile-v1-05631	wl-neg-neg-es-pba-31307	neg-es-pba-31307	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Montouto 5	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	45.0	120.0	0.75328216	546	ok	
train	wl-tile-v1-09429	wl-neg-neg-es-pba-74341	neg-es-pba-74341	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra de Seixas	Vila de Cruces	Cumeiro (San Pedro)		megalithic_mound	45.0	120.0	0.46205713	4195	ok	
train	wl-tile-v1-06075	wl-neg-neg-es-pba-38526	neg-es-pba-38526	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Barreiro 1/Madorra do Monte Alfonsín 1	Pol	Valonga (Santa María)		megalithic_mound	45.0	120.0	0.50598828	3421	ok	
train	wl-tile-v1-06076	wl-neg-neg-es-pba-38527	neg-es-pba-38527	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Barreiro 2/Madorra do Monte Alfonsín 2	Pol	Valonga (Santa María)		megalithic_mound	45.0	120.0	0.30680039	7256	ok	
train	wl-tile-v1-05777	wl-neg-neg-es-pba-36360	neg-es-pba-36360	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Chao do Couso 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.45777995	4287	ok	
train	wl-tile-v1-05778	wl-neg-neg-es-pba-36361	neg-es-pba-36361	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Chao do Couso 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.40962301	5206	ok	
train	wl-tile-v1-05779	wl-neg-neg-es-pba-36362	neg-es-pba-36362	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Coto da Maestra	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.50002991	3533	ok	
train	wl-tile-v1-05781	wl-neg-neg-es-pba-36364	neg-es-pba-36364	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Monte Meiroi 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	45.0	120.0	0.19078490	8799	ok	
train	wl-tile-v1-05782	wl-neg-neg-es-pba-36365	neg-es-pba-36365	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Monte Meiroi 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.16412564	8977	ok	
train	wl-tile-v1-05783	wl-neg-neg-es-pba-36366	neg-es-pba-36366	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Monte Meiroi 3	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.15932423	9003	ok	
train	wl-tile-v1-05780	wl-neg-neg-es-pba-36363	neg-es-pba-36363	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Monte da Farrapa/Zarrapa 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.27445593	7794	ok	
train	wl-tile-v1-05784	wl-neg-neg-es-pba-36367	neg-es-pba-36367	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Moural 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	45.0	120.0	0.19362513	8779	ok	
train	wl-tile-v1-05785	wl-neg-neg-es-pba-36392	neg-es-pba-36392	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Moural 2	Navia de Suarna	Queizán (Santiago)		megalithic_mound	45.0	120.0	0.19761416	8749	ok	
train	wl-tile-v1-05786	wl-neg-neg-es-pba-36393	neg-es-pba-36393	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Pico das Valiñas 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.26563739	7927	ok	
train	wl-tile-v1-05787	wl-neg-neg-es-pba-36394	neg-es-pba-36394	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Pico das Valiñas 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.27583119	7764	ok	
train	wl-tile-v1-05788	wl-neg-neg-es-pba-36395	neg-es-pba-36395	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Pico das Valiñas 3	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	45.0	120.0	0.25210596	8121	ok	
train	wl-tile-v1-06077	wl-neg-neg-es-pba-38555	neg-es-pba-38555	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Real	Pol	Ferreiros (Santo André)		megalithic_mound	45.0	120.0	0.36070218	6198	ok	
train	wl-tile-v1-05789	wl-neg-neg-es-pba-36396	neg-es-pba-36396	0	hard_negative	train	ES	ign_pnoa_rgb	Madorra do Redondal	Navia de Suarna	Queizán (Santiago)		megalithic_mound	45.0	120.0	0.52550172	3097	ok	
train	wl-tile-v1-05325	wl-neg-neg-es-pba-29386	neg-es-pba-29386	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro da Carballosa 1	Cospeito	Xermar (Santa María)		megalithic_mound	45.0	120.0	0.38612378	5686	ok	
train	wl-tile-v1-05326	wl-neg-neg-es-pba-29387	neg-es-pba-29387	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro da Carballosa 2	Cospeito	Xermar (Santa María)		megalithic_mound	45.0	120.0	0.26249732	7984	ok	
train	wl-tile-v1-05327	wl-neg-neg-es-pba-29388	neg-es-pba-29388	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro da Carballosa 3	Cospeito	Xermar (Santa María)		megalithic_mound	45.0	120.0	0.43392877	4727	ok	
train	wl-tile-v1-05328	wl-neg-neg-es-pba-29389	neg-es-pba-29389	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 1	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.58510961	2186	ok	
train	wl-tile-v1-05236	wl-neg-neg-es-pba-28814	neg-es-pba-28814	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 2	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.52480350	3110	ok	
train	wl-tile-v1-05237	wl-neg-neg-es-pba-28815	neg-es-pba-28815	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 3	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.58550765	2182	ok	
train	wl-tile-v1-05238	wl-neg-neg-es-pba-28816	neg-es-pba-28816	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 4	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.61089904	1834	ok	
train	wl-tile-v1-05239	wl-neg-neg-es-pba-28817	neg-es-pba-28817	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 5	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.64587547	1451	ok	
train	wl-tile-v1-05240	wl-neg-neg-es-pba-28818	neg-es-pba-28818	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 7	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.76730366	467	ok	
train	wl-tile-v1-05241	wl-neg-neg-es-pba-28819	neg-es-pba-28819	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro de Pumares 8	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.65377391	1368	ok	
train	wl-tile-v1-05242	wl-neg-neg-es-pba-28820	neg-es-pba-28820	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Monte 1	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.34205884	6563	ok	
train	wl-tile-v1-05243	wl-neg-neg-es-pba-28821	neg-es-pba-28821	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Monte 2	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.42069080	4981	ok	
train	wl-tile-v1-05244	wl-neg-neg-es-pba-28822	neg-es-pba-28822	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Monte 3	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.48914032	3717	ok	
train	wl-tile-v1-05245	wl-neg-neg-es-pba-28823	neg-es-pba-28823	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Monte 4	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.48852754	3725	ok	
train	wl-tile-v1-05246	wl-neg-neg-es-pba-28824	neg-es-pba-28824	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 1	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.71209857	833	ok	
train	wl-tile-v1-05247	wl-neg-neg-es-pba-28855	neg-es-pba-28855	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 2	Cospeito	Bestar (Santa María)		megalithic_mound	45.0	120.0	0.55400517	2638	ok	
train	wl-tile-v1-05248	wl-neg-neg-es-pba-28856	neg-es-pba-28856	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 3	Cospeito	Bestar (Santa María)		megalithic_mound	45.0	120.0	0.52548735	3098	ok	
train	wl-tile-v1-05249	wl-neg-neg-es-pba-28857	neg-es-pba-28857	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 4	Cospeito	Bestar (Santa María)		megalithic_mound	45.0	120.0	0.55008879	2690	ok	
train	wl-tile-v1-05250	wl-neg-neg-es-pba-28858	neg-es-pba-28858	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 5	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.59596641	2035	ok	
train	wl-tile-v1-05251	wl-neg-neg-es-pba-28859	neg-es-pba-28859	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro do Montoucido 6	Cospeito	Bestar (Santa María)		megalithic_mound	45.0	120.0	0.47996634	3866	ok	
train	wl-tile-v1-05252	wl-neg-neg-es-pba-28860	neg-es-pba-28860	0	hard_negative	train	ES	ign_pnoa_rgb	Madorro dos Casás	Cospeito	Arcillá (San Paio)		megalithic_mound	45.0	120.0	0.77768903	418	ok	
train	wl-tile-v1-05175	wl-neg-neg-es-pba-28126	neg-es-pba-28126	0	hard_negative	train	ES	ign_pnoa_rgb	Mamuiña da Pena do Casquete 1	Carballedo	Furco (San Gregorio)		megalithic_mound	45.0	120.0	0.42845669	4821	ok	
train	wl-tile-v1-05176	wl-neg-neg-es-pba-28127	neg-es-pba-28127	0	hard_negative	train	ES	ign_pnoa_rgb	Mamuiña da Pena do Casquete 2	Carballedo	Furco (San Gregorio)		megalithic_mound	45.0	120.0	0.35916696	6224	ok	
train	wl-tile-v1-05047	wl-neg-neg-es-pba-26744	neg-es-pba-26744	0	hard_negative	train	ES	ign_pnoa_rgb	Marco da Mámoa	Antas de Ulla	Santa Mariña do Castro de Amarante (Santa Mariña)		megalithic_mound	45.0	120.0	0.30260956	7331	ok	
train	wl-tile-v1-07919	wl-neg-neg-es-pba-61323	neg-es-pba-61323	0	hard_negative	train	ES	ign_pnoa_rgb	Marco de Portela	Bueu	Bueu (San Martiño)		rock_art_surface	35.0	120.0	0.50733978	3392	ok	
train	wl-tile-v1-06346	wl-neg-neg-es-pba-41473	neg-es-pba-41473	0	hard_negative	train	ES	ign_pnoa_rgb	Medorna da Canteira 1	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	45.0	120.0	0.50083899	3519	ok	
train	wl-tile-v1-06347	wl-neg-neg-es-pba-41474	neg-es-pba-41474	0	hard_negative	train	ES	ign_pnoa_rgb	Medorna da Canteira 2/Medorra dos Coios das Seixas 2	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	45.0	120.0	0.60895714	1857	ok	
train	wl-tile-v1-05524	wl-neg-neg-es-pba-30527	neg-es-pba-30527	0	hard_negative	train	ES	ign_pnoa_rgb	Medorna da Zanca/Forno dos Mouros	Friol	Serén (Santa Cruz)		megalithic_mound	45.0	120.0	0.64402644	1471	ok	
train	wl-tile-v1-05525	wl-neg-neg-es-pba-30528	neg-es-pba-30528	0	hard_negative	train	ES	ign_pnoa_rgb	Medorna do Monte do Alto 2	Friol	Paradela (San Paio)		megalithic_mound	45.0	120.0	0.27642407	7754	ok	
train	wl-tile-v1-05811	wl-neg-neg-es-pba-28887	neg-es-pba-28887	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra Grande	O Corgo	O Corgo (San Xoán)		megalithic_mound	45.0	120.0	0.67515236	1153	ok	
train	wl-tile-v1-05812	wl-neg-neg-es-pba-28888	neg-es-pba-28888	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra Grande de Monte do Corgo	O Corgo	Santo André de Chamoso (Santo Andr‚)		megalithic_mound	45.0	120.0	0.44386254	4550	ok	
train	wl-tile-v1-04596	wl-neg-neg-es-pba-25190	neg-es-pba-25190	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra Grande/Mámoa de Abeleira	Tordoia	Bardaos (Santa María)		megalithic_mound	45.0	120.0	0.44564945	4513	ok	
train	wl-tile-v1-05813	wl-neg-neg-es-pba-28889	neg-es-pba-28889	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra Pequena	O Corgo	O Corgo (San Xoán)		megalithic_mound	45.0	120.0	0.61354757	1804	ok	
train	wl-tile-v1-05814	wl-neg-neg-es-pba-28890	neg-es-pba-28890	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra Pequena de Monte do Corgo	O Corgo	Santo André de Chamoso (Santo Andr‚)		megalithic_mound	45.0	120.0	0.37488437	5905	ok	
train	wl-tile-v1-05791	wl-neg-neg-es-pba-36399	neg-es-pba-36399	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Arqueliña	Navia de Suarna	Cabanela (Santa María)		megalithic_mound	45.0	120.0	0.59746908	2009	ok	
train	wl-tile-v1-06348	wl-neg-neg-es-pba-41475	neg-es-pba-41475	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Brea 1	Taboada	Mato (San Martiño)		megalithic_mound	45.0	120.0	0.54373007	2774	ok	
train	wl-tile-v1-06349	wl-neg-neg-es-pba-41476	neg-es-pba-41476	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Brea 2	Taboada	Mato (San Martiño)		megalithic_mound	45.0	120.0	0.50546496	3431	ok	
train	wl-tile-v1-06350	wl-neg-neg-es-pba-41505	neg-es-pba-41505	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Brea 3	Taboada	Mato (San Martiño)		megalithic_mound	45.0	120.0	0.82947239	187	ok	
train	wl-tile-v1-06351	wl-neg-neg-es-pba-41506	neg-es-pba-41506	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Brea 4	Taboada	Mato (San Martiño)		megalithic_mound	45.0	120.0	0.69544299	970	ok	
train	wl-tile-v1-06352	wl-neg-neg-es-pba-41507	neg-es-pba-41507	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Brea 5	Taboada	Mato (San Martiño)		megalithic_mound	45.0	120.0	0.46028110	4232	ok	
train	wl-tile-v1-05526	wl-neg-neg-es-pba-30529	neg-es-pba-30529	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Cabana	Friol	Nodar (San Mamede)		megalithic_mound	45.0	120.0	0.74631910	586	ok	
train	wl-tile-v1-06129	wl-neg-neg-es-pba-38722	neg-es-pba-38722	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Ceña 1	Pol	San Martiño de Ferreiros (San Martiño)		megalithic_mound	45.0	120.0	0.15001275	9037	ok	
train	wl-tile-v1-06130	wl-neg-neg-es-pba-38723	neg-es-pba-38723	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Ceña 2	Pol	Valonga (Santa María)		megalithic_mound	45.0	120.0	0.31466809	7111	ok	
train	wl-tile-v1-06355	wl-neg-neg-es-pba-41510	neg-es-pba-41510	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Cima da Leira	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	45.0	120.0	0.39855457	5430	ok	
train	wl-tile-v1-06356	wl-neg-neg-es-pba-41511	neg-es-pba-41511	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Costa	Taboada	Vilameñe (Santa Mariña)		megalithic_mound	45.0	120.0	0.74145497	613	ok	
train	wl-tile-v1-06353	wl-neg-neg-es-pba-41508	neg-es-pba-41508	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Cárcere 1	Taboada	Xián (Santa María)		megalithic_mound	45.0	120.0	0.30829908	7227	ok	
train	wl-tile-v1-06354	wl-neg-neg-es-pba-41509	neg-es-pba-41509	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Cárcere 2	Taboada	Xián (Santa María)		megalithic_mound	45.0	120.0	0.33986963	6613	ok	
train	wl-tile-v1-08533	wl-neg-neg-es-pba-67383	neg-es-pba-67383	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Estivada 1	Lalín	Galegos (San Miguel)		megalithic_mound	45.0	120.0	0.60571112	1898	ok	
train	wl-tile-v1-08534	wl-neg-neg-es-pba-67384	neg-es-pba-67384	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Estivada 2	Lalín	Galegos (San Miguel)		megalithic_mound	45.0	120.0	0.49865768	3552	ok	
train	wl-tile-v1-08535	wl-neg-neg-es-pba-67385	neg-es-pba-67385	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Estivada 3	Lalín	Galegos (San Miguel)		megalithic_mound	45.0	120.0	0.45807753	4279	ok	
train	wl-tile-v1-08536	wl-neg-neg-es-pba-67413	neg-es-pba-67413	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Estivada 4	Lalín	Galegos (San Miguel)		megalithic_mound	45.0	120.0	0.45962974	4242	ok	
train	wl-tile-v1-08537	wl-neg-neg-es-pba-67414	neg-es-pba-67414	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Estivada 5	Lalín	Galegos (San Miguel)		megalithic_mound	45.0	120.0	0.41997905	4993	ok	
train	wl-tile-v1-05698	wl-neg-neg-es-pba-34726	neg-es-pba-34726	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Leira Nova 1	Monterroso	Tarrío (Santa María)		megalithic_mound	45.0	120.0	0.90952642	24	ok	
train	wl-tile-v1-05699	wl-neg-neg-es-pba-34727	neg-es-pba-34727	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Leira Nova 2	Monterroso	Tarrío (Santa María)		megalithic_mound	45.0	120.0	0.90772118	25	ok	
train	wl-tile-v1-05527	wl-neg-neg-es-pba-30530	neg-es-pba-30530	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Lente	Friol	Narla (San Pedro)		megalithic_mound	45.0	120.0	0.49512898	3608	ok	
train	wl-tile-v1-05291	wl-neg-neg-es-pba-29009	neg-es-pba-29009	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 01	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.55962580	2557	ok	
train	wl-tile-v1-05292	wl-neg-neg-es-pba-29010	neg-es-pba-29010	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 02	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.69295883	993	ok	
train	wl-tile-v1-05293	wl-neg-neg-es-pba-29011	neg-es-pba-29011	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 03	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.67938155	1120	ok	
train	wl-tile-v1-05294	wl-neg-neg-es-pba-29012	neg-es-pba-29012	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 04	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.52223539	3161	ok	
train	wl-tile-v1-05295	wl-neg-neg-es-pba-29013	neg-es-pba-29013	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 05	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.82536640	206	ok	
train	wl-tile-v1-05296	wl-neg-neg-es-pba-29014	neg-es-pba-29014	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 06	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.30438441	7294	ok	
train	wl-tile-v1-05297	wl-neg-neg-es-pba-29015	neg-es-pba-29015	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 07	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.40317604	5344	ok	
train	wl-tile-v1-05298	wl-neg-neg-es-pba-29016	neg-es-pba-29016	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 08	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.51489427	3277	ok	
train	wl-tile-v1-05299	wl-neg-neg-es-pba-29046	neg-es-pba-29046	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 09	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.44734649	4490	ok	
train	wl-tile-v1-05300	wl-neg-neg-es-pba-29047	neg-es-pba-29047	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 10	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.43403957	4725	ok	
train	wl-tile-v1-05301	wl-neg-neg-es-pba-29048	neg-es-pba-29048	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 11	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.61850614	1749	ok	
train	wl-tile-v1-05302	wl-neg-neg-es-pba-29049	neg-es-pba-29049	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 12	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.44155634	4594	ok	
train	wl-tile-v1-05303	wl-neg-neg-es-pba-29050	neg-es-pba-29050	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 13	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.50071174	3523	ok	
train	wl-tile-v1-05304	wl-neg-neg-es-pba-29051	neg-es-pba-29051	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 14	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.45371929	4356	ok	
train	wl-tile-v1-05305	wl-neg-neg-es-pba-29052	neg-es-pba-29052	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 15	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.57538829	2327	ok	
train	wl-tile-v1-05306	wl-neg-neg-es-pba-29053	neg-es-pba-29053	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 16	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.57498828	2331	ok	
train	wl-tile-v1-05307	wl-neg-neg-es-pba-29081	neg-es-pba-29081	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 17	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.29003110	7520	ok	
train	wl-tile-v1-05308	wl-neg-neg-es-pba-29082	neg-es-pba-29082	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 18	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.29722905	7407	ok	
train	wl-tile-v1-05309	wl-neg-neg-es-pba-29083	neg-es-pba-29083	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 19	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.67974533	1115	ok	
train	wl-tile-v1-05310	wl-neg-neg-es-pba-29084	neg-es-pba-29084	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 20	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.29004367	7519	ok	
train	wl-tile-v1-05311	wl-neg-neg-es-pba-29085	neg-es-pba-29085	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 21	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.49596481	3595	ok	
train	wl-tile-v1-05312	wl-neg-neg-es-pba-29086	neg-es-pba-29086	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 22	Cospeito	Pino (San Martiño)		megalithic_mound	45.0	120.0	0.33510416	6707	ok	
train	wl-tile-v1-05313	wl-neg-neg-es-pba-29087	neg-es-pba-29087	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 23	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.48337300	3808	ok	
train	wl-tile-v1-05314	wl-neg-neg-es-pba-29088	neg-es-pba-29088	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 24	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.69495232	975	ok	
train	wl-tile-v1-05316	wl-neg-neg-es-pba-29118	neg-es-pba-29118	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 25	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.60227571	1945	ok	
train	wl-tile-v1-05317	wl-neg-neg-es-pba-29119	neg-es-pba-29119	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 26	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.54659405	2731	ok	
train	wl-tile-v1-05318	wl-neg-neg-es-pba-29120	neg-es-pba-29120	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 27	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.60276717	1940	ok	
train	wl-tile-v1-05319	wl-neg-neg-es-pba-29121	neg-es-pba-29121	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 28	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.53928547	2840	ok	
train	wl-tile-v1-05320	wl-neg-neg-es-pba-29122	neg-es-pba-29122	0	hard_negative	train	ES	ign_pnoa_rgb	Medorra da Millarada 29	Cospeito	Cospeito (Santa María)		megalithic_mound	45.0	120.0	0.52774841	3055	ok	
