dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	image_path	status	error	gray_mean	gray_std	gray_entropy	dark_fraction	bright_fraction	green_mean	excess_green_mean	green_std	edge_global_mean	edge_global_std	edge_inner_mean	edge_annulus_mean	edge_outer_mean	edge_annulus_to_outer_ratio	edge_annulus_to_inner_ratio	texture_inner_std	texture_annulus_std	texture_outer_std	texture_annulus_to_outer_ratio	luminance_inner_mean	luminance_annulus_mean	luminance_outer_mean	luminance_delta_inner_outer	green_delta_inner_outer	ring_sector_coverage	ring_sector_balance	radial_peak_inverse_rank	radial_peak_count
train_mini	wl-tile-v1-05833	wl-neg-neg-es-pba-32105	neg-es-pba-32105	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra de Cereixido	O Incio	Santa María do Mao (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05833-neg-es-pba-32105.png	ok		0.35557455	0.06174969	3.78653126	0.00000000	0.00000000	0.36818600	0.08482742	0.05948833	0.18155119	0.16462594	0.23315260	0.19709654	0.16766483	1.17553900	0.84535426	0.07441457	0.06562977	0.05293477	1.23982362	0.42763498	0.36351243	0.34898099	0.07865399	0.07311592	0.41666667	0.67968433	0.14285714	20.00000000
train_mini	wl-tile-v1-06187	wl-neg-neg-es-pba-38387	neg-es-pba-38387	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra de Hospital	Portomarín	Nespereira (San Cibrao)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06187-neg-es-pba-38387.png	ok		0.40760475	0.13233037	4.97294713	0.00000000	0.00000000	0.41950828	0.08752756	0.12934531	0.28723592	0.28808588	0.23836243	0.26974535	0.28342250	0.95174289	1.13166051	0.12517461	0.11720482	0.12570068	0.93241198	0.47734848	0.43938524	0.38898298	0.08836550	0.08399114	0.44444444	0.70239551	0.11111111	20.00000000
train_mini	wl-tile-v1-05616	wl-neg-neg-es-pba-31043	neg-es-pba-31043	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra de Reigosa 1	Friol	Friol (San Xiao)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05616-neg-es-pba-31043.png	ok		0.41015807	0.13130513	4.98099223	0.00000000	0.00000000	0.42066675	0.06491928	0.12858073	0.30523303	0.26674226	0.38092276	0.33244318	0.28577930	1.16328643	0.87273119	0.10673779	0.10745915	0.12897973	0.83314760	0.41579688	0.39630729	0.39829451	0.01750237	0.01635280	0.61111111	0.66529649	0.14285714	20.00000000
train_mini	wl-tile-v1-06315	wl-neg-neg-es-pba-42146	neg-es-pba-42146	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra de Xisto	Sarria	San Vicenzo de Froián (San Vicenzo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06315-neg-es-pba-42146.png	ok		0.52572471	0.15458560	4.95194204	0.00000000	0.00000000	0.53853816	0.09810444	0.14439610	0.27403858	0.29773104	0.24556288	0.29437220	0.28169841	1.04499065	1.19876506	0.15800935	0.14768320	0.16358668	0.90278259	0.54986101	0.49843103	0.51679277	0.03306824	0.03041977	0.61111111	0.72615202	0.25000000	20.00000000
train_mini	wl-tile-v1-05617	wl-neg-neg-es-pba-31044	neg-es-pba-31044	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra de Xoana	Friol	Santalla de Devesa (Santalla)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05617-neg-es-pba-31044.png	ok		0.39481986	0.13595365	5.02003048	0.00000000	0.00000000	0.41502640	0.12793449	0.13684651	0.32465279	0.30198267	0.20491649	0.34113312	0.31709939	1.07579240	1.66474213	0.09957889	0.11022534	0.13779418	0.79992741	0.39790267	0.36119235	0.38025519	0.01764748	0.03287804	0.50000000	0.74109889	0.11111111	20.00000000
train_mini	wl-tile-v1-06188	wl-neg-neg-es-pba-38388	neg-es-pba-38388	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra do Rañadoiro 1	Portomarín	Vilaxuste (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06188-neg-es-pba-38388.png	ok		0.37914670	0.15326902	5.09659090	0.00000000	0.00000000	0.39249972	0.08488360	0.15202114	0.24867757	0.25843206	0.20638257	0.26312768	0.24680845	1.06612103	1.27495108	0.07525980	0.13740405	0.15953919	0.86125579	0.27810627	0.32047871	0.39376691	-0.11566064	-0.11375478	0.50000000	0.70196832	0.14285714	20.00000000
train_mini	wl-tile-v1-06189	wl-neg-neg-es-pba-38389	neg-es-pba-38389	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra do Rañadoiro 2	Portomarín	Vilaxuste (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06189-neg-es-pba-38389.png	ok		0.34897438	0.14281456	4.92789790	0.00000000	0.00000000	0.35956478	0.06421335	0.14212497	0.25375652	0.24340016	0.31636471	0.27056453	0.24177203	1.11908946	0.85522981	0.09166581	0.11265700	0.15440862	0.72960308	0.28012818	0.31035775	0.35525304	-0.07512486	-0.07499108	0.41666667	0.66246808	0.08333333	20.00000000
train_mini	wl-tile-v1-06190	wl-neg-neg-es-pba-38420	neg-es-pba-38420	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra do Rañadoiro 3	Portomarín	Vilaxuste (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06190-neg-es-pba-38420.png	ok		0.36137128	0.14437191	4.96107086	0.00000000	0.00000000	0.37317359	0.07446726	0.14338484	0.24412332	0.24150325	0.26861906	0.24647498	0.25314757	0.97364150	0.91756326	0.14063403	0.16697460	0.13672408	1.22125231	0.31504714	0.34368291	0.36665216	-0.05160502	-0.05921027	0.52777778	0.65937667	0.12500000	20.00000000
train_mini	wl-tile-v1-03920	wl-neg-neg-es-pba-15468	neg-es-pba-15468	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra/Mámoa de Aldea de Abaixo 1	Ordes	Beán (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03920-neg-es-pba-15468.png	ok		0.29602882	0.06493329	3.94451689	0.00000000	0.00000000	0.31726593	0.13138264	0.06679845	0.21524459	0.15149967	0.19695111	0.21445403	0.20677006	1.03716187	1.08886936	0.05554647	0.05831163	0.05793522	1.00649716	0.29580155	0.29890057	0.29062957	0.00517198	0.00550479	0.25000000	0.76373835	0.20000000	20.00000000
train_mini	wl-tile-v1-03921	wl-neg-neg-es-pba-15469	neg-es-pba-15469	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra/Mámoa de Aldea de Abaixo 2	Ordes	Beán (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03921-neg-es-pba-15469.png	ok		0.29793417	0.06981189	4.01696480	0.00000000	0.00000000	0.31910041	0.13121819	0.07143486	0.21601389	0.15105331	0.22349752	0.20495515	0.21977055	0.93258694	0.91703542	0.06384213	0.06005188	0.06349836	0.94572323	0.28687188	0.29604399	0.29695469	-0.01008281	-0.01028997	0.19444444	0.77737980	0.06250000	20.00000000
train_mini	wl-tile-v1-03922	wl-neg-neg-es-pba-15470	neg-es-pba-15470	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra/Mámoa de Aldea de Abaixo 3	Ordes	Beán (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03922-neg-es-pba-15470.png	ok		0.30958652	0.08133464	4.24290533	0.00000000	0.00000000	0.33029920	0.12887594	0.08196604	0.23518732	0.17684689	0.20814472	0.26400059	0.24492812	1.07786967	1.26835112	0.05522698	0.09167007	0.08838551	1.03716182	0.29193991	0.33600682	0.31344581	-0.02150589	-0.02032182	0.44444444	0.74376337	0.50000000	20.00000000
train_mini	wl-tile-v1-03923	wl-neg-neg-es-pba-15471	neg-es-pba-15471	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorra/Mámoa de Aldea de Abaixo 4	Ordes	Beán (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03923-neg-es-pba-15471.png	ok		0.30992565	0.07966551	4.21484574	0.00000000	0.00000000	0.33042672	0.12749046	0.08034125	0.22754833	0.17054494	0.19377872	0.24307296	0.23837499	1.01970829	1.25438414	0.04648546	0.07836349	0.08757621	0.89480342	0.29458508	0.30438983	0.31016570	-0.01558062	-0.01446557	0.36111111	0.76031925	0.16666667	20.00000000
train_mini	wl-tile-v1-05091	wl-neg-neg-es-pba-42396	neg-es-pba-42396	0	hard_negative	train	ES	ign_pnoa_rgb	A Medorriña/Medorra do Coto Redondo	Baralla	Pacios (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05091-neg-es-pba-42396.png	ok		0.41198024	0.14956740	5.03767517	0.00203451	0.00000000	0.43034565	0.12990101	0.14951980	0.20473240	0.25323981	0.22600488	0.18814810	0.17935847	1.04900593	0.83249571	0.15353832	0.14652911	0.14447755	1.01419987	0.43405542	0.41016379	0.41446087	0.01959455	0.01441514	0.47222222	0.58828143	0.14285714	20.00000000
train_mini	wl-tile-v1-05007	wl-neg-neg-es-pba-38985	neg-es-pba-38985	0	hard_negative	train	ES	ign_pnoa_rgb	A Mina	A Pobra do Brollón	Ferreiros (San Salvador)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05007-neg-es-pba-38985.png	ok		0.34140813	0.12704748	4.86298032	0.00000000	0.00000000	0.35882837	0.10627585	0.12540056	0.35552847	0.25403723	0.32737178	0.40213102	0.36422154	1.10408357	1.22836191	0.07027467	0.11486271	0.12845379	0.89419479	0.27245286	0.31887105	0.35310099	-0.08064812	-0.07890469	0.41666667	0.74369239	0.16666667	20.00000000
train_mini	wl-tile-v1-07427	wl-neg-neg-es-pba-60601	neg-es-pba-60601	0	hard_negative	train	ES	ign_pnoa_rgb	A Mina dos Lameiros	Vilardevós	Vilar de Cervos (San Vicente)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07427-neg-es-pba-60601.png	ok		0.39978322	0.14833479	5.16749036	0.00000000	0.00000000	0.41162643	0.09039990	0.14371336	0.37743837	0.31024468	0.52619028	0.47243601	0.36651206	1.28900536	0.89784253	0.14957525	0.15762839	0.15171592	1.03897065	0.50155866	0.42472395	0.40449831	0.09706035	0.09262598	0.63888889	0.78761712	0.50000000	20.00000000
train_mini	wl-tile-v1-06609	wl-neg-neg-es-pba-30140	neg-es-pba-30140	0	hard_negative	train	ES	ign_pnoa_rgb	A Modia	Xermade	Xermade (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06609-neg-es-pba-30140.png	ok		0.42655933	0.12529267	4.77012423	0.00000000	0.00000000	0.44981733	0.16380933	0.12983425	0.23500082	0.24958278	0.32221371	0.25338823	0.20820408	1.21701857	0.78639803	0.12509303	0.12120034	0.12044442	1.00627610	0.34798616	0.43607917	0.44943473	-0.10144857	-0.10487044	0.69444444	0.63336030	0.12500000	20.00000000
train_mini	wl-tile-v1-06482	wl-neg-neg-es-pba-43240	neg-es-pba-43240	0	hard_negative	train	ES	ign_pnoa_rgb	A Modia de Gocendre	Vilalba	Goiriz (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06482-neg-es-pba-43240.png	ok		0.46506977	0.15363355	5.18015822	0.00000000	0.00000000	0.48064172	0.09592525	0.14885141	0.32495254	0.34038550	0.25964105	0.26368219	0.34721172	0.75942767	1.01556432	0.08560245	0.13856536	0.16575614	0.83595917	0.35368970	0.44231445	0.49415642	-0.14046672	-0.13971338	0.22222222	0.68242391	0.05263158	20.00000000
train_mini	wl-tile-v1-06610	wl-neg-neg-es-pba-30141	neg-es-pba-30141	0	hard_negative	train	ES	ign_pnoa_rgb	A Modia/Medoña da Zaipa	Xermade	Xermade (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06610-neg-es-pba-30141.png	ok		0.49117327	0.11580110	4.41934453	0.00000000	0.00000000	0.50471336	0.11614467	0.11444367	0.17646512	0.20616786	0.25277886	0.14921153	0.18223900	0.81876837	0.59028483	0.07730406	0.06967472	0.12220100	0.57016484	0.54160613	0.52745247	0.49081999	0.05078614	0.04840147	0.33333333	0.61339871	0.05263158	20.00000000
train_mini	wl-tile-v1-05008	wl-neg-neg-es-pba-38986	neg-es-pba-38986	0	hard_negative	train	ES	ign_pnoa_rgb	A Modorra	A Pobra do Brollón	Eixón (San Xurxo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05008-neg-es-pba-38986.png	ok		0.45416322	0.15679286	5.16217080	0.00000000	0.00000000	0.46875551	0.09216687	0.15078087	0.33637157	0.29477537	0.31504878	0.34511387	0.34327361	1.00536092	1.09542995	0.09660044	0.14814189	0.16570511	0.89400916	0.43891078	0.45578638	0.46500412	-0.02609333	-0.02026173	0.50000000	0.73614220	0.14285714	20.00000000
train_mini	wl-tile-v1-06046	wl-neg-neg-es-pba-37805	neg-es-pba-37805	0	hard_negative	train	ES	ign_pnoa_rgb	A Modorra Grande	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06046-neg-es-pba-37805.png	ok		0.56578183	0.13333628	4.31659771	0.00000000	0.00000000	0.57515031	0.08737596	0.12342410	0.16983961	0.20937727	0.19818363	0.13808849	0.17388043	0.79415778	0.69677045	0.10878911	0.14047384	0.13629207	1.03068243	0.59779137	0.54937607	0.55822700	0.03956437	0.03771377	0.41666667	0.60148329	0.05555556	20.00000000
train_mini	wl-tile-v1-06044	wl-neg-neg-es-pba-37803	neg-es-pba-37803	0	hard_negative	train	ES	ign_pnoa_rgb	A Modorra de Bacorelle	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06044-neg-es-pba-37803.png	ok		0.50088096	0.14385749	5.00684080	0.00000000	0.00000000	0.51422411	0.09778687	0.13651918	0.22982508	0.28294846	0.26866785	0.26447731	0.20665544	1.27979844	0.98440255	0.10572238	0.14153682	0.14591315	0.97000725	0.41689405	0.47181648	0.52154857	-0.10465452	-0.09426019	0.75000000	0.62033858	0.16666667	20.00000000
train_mini	wl-tile-v1-06316	wl-neg-neg-es-pba-42147	neg-es-pba-42147	0	hard_negative	train	ES	ign_pnoa_rgb	A Modorra do Cruceiro	Sarria	Santalla de Arxemil (Santalla)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06316-neg-es-pba-42147.png	ok		0.44345316	0.18890689	5.01949307	0.00000000	0.00000000	0.45593631	0.08315717	0.18134497	0.28652152	0.29919285	0.40581733	0.27677521	0.27986550	0.98895794	0.68201920	0.16472037	0.19065484	0.18650861	1.02223079	0.42714247	0.44408292	0.44838810	-0.02124563	-0.01792607	0.44444444	0.65685207	0.06666667	20.00000000
train_mini	wl-tile-v1-06045	wl-neg-neg-es-pba-37804	neg-es-pba-37804	0	hard_negative	train	ES	ign_pnoa_rgb	A Modorra dos Chaos	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06045-neg-es-pba-37804.png	ok		0.55424094	0.11465994	4.65814962	0.00000000	0.00000000	0.56823009	0.11290285	0.10435624	0.20525852	0.23910464	0.15994963	0.19477044	0.19042695	1.02280924	1.21769860	0.04667618	0.10183714	0.11812799	0.86209153	0.52492785	0.56132734	0.56204194	-0.03711408	-0.03002650	0.47222222	0.60626142	0.20000000	20.00000000
train_mini	wl-tile-v1-07326	wl-neg-neg-es-pba-56894	neg-es-pba-56894	0	hard_negative	train	ES	ign_pnoa_rgb	A Muria/O Foio	Rubiá	O Barrio de Cascallá (Nosa Señora da Asunción)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07326-neg-es-pba-56894.png	ok		0.50259519	0.11245000	4.83413957	0.00000000	0.00000000	0.51094103	0.05404849	0.10872862	0.29286808	0.27131268	0.51756638	0.31569123	0.25872797	1.22016663	0.60995313	0.10273424	0.10667585	0.10895763	0.97905805	0.44910210	0.49832013	0.51988250	-0.07078040	-0.07107291	0.52777778	0.66637044	0.12500000	20.00000000
train_mini	wl-tile-v1-03540	wl-neg-neg-es-pba-10048	neg-es-pba-10048	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa	Fisterra	Duio (San Vicenzo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03540-neg-es-pba-10048.png	ok		0.44655398	0.13894263	5.00915016	0.00000000	0.00000000	0.46772781	0.15232386	0.13652918	0.25287724	0.22879855	0.25196794	0.23718795	0.24064891	0.98561822	0.94134180	0.08582014	0.12212685	0.13854457	0.88149859	0.50650126	0.45549241	0.43748915	0.06901211	0.07004806	0.41666667	0.67197454	0.09090909	20.00000000
train_mini	wl-tile-v1-09448	wl-neg-neg-es-pba-74608	neg-es-pba-74608	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa 2	Vila de Cruces	Ferreirós (San Xes)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09448-neg-es-pba-74608.png	ok		0.38880095	0.14965595	4.95671949	0.00040690	0.00000000	0.40751776	0.13724844	0.15777889	0.22316724	0.21309984	0.17958179	0.21875618	0.23267694	0.94017132	1.21814234	0.09122882	0.13657837	0.14183219	0.96295748	0.49645138	0.43382436	0.36230165	0.13414973	0.14149985	0.33333333	0.64745246	0.05555556	20.00000000
train_mini	wl-tile-v1-06043	wl-neg-neg-es-pba-37802	neg-es-pba-37802	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa 3	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06043-neg-es-pba-37802.png	ok		0.55569434	0.14651681	4.98094670	0.00000000	0.00000000	0.56557488	0.08307760	0.13842250	0.27433932	0.30512300	0.31244731	0.27400729	0.25092629	1.09198321	0.87697120	0.08942084	0.13866036	0.13710159	1.01136942	0.57306170	0.58100098	0.58260512	-0.00954342	-0.01014853	0.72222222	0.67542172	0.12500000	20.00000000
train_mini	wl-tile-v1-07113	wl-neg-neg-es-pba-51258	neg-es-pba-51258	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa de Calvelo	Maceda	Zorelle (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07113-neg-es-pba-51258.png	ok		0.37153861	0.10768183	4.69669215	0.00000000	0.00000000	0.38106763	0.04515815	0.10496313	0.29745591	0.23957476	0.16604339	0.24740081	0.31358889	0.78893359	1.48997688	0.06548508	0.07629440	0.11252945	0.67799496	0.38553444	0.35491425	0.38083717	0.00469726	-0.00277665	0.25000000	0.63833518	0.06666667	20.00000000
train_mini	wl-tile-v1-03026	wl-neg-neg-es-pba-884	neg-es-pba-884	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa de Costa da Vide	Aranga	Cambás (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03026-neg-es-pba-884.png	ok		0.53088307	0.04405740	3.49473792	0.00000000	0.00000000	0.54996902	0.15736435	0.05131430	0.11008304	0.10330854	0.10833608	0.10210840	0.10770402	0.94804635	0.94251519	0.04084746	0.04269769	0.04541443	0.94017903	0.53652132	0.52673870	0.52693927	0.00958204	0.01504612	0.36111111	0.69928166	0.06250000	20.00000000
train_mini	wl-tile-v1-03027	wl-neg-neg-es-pba-885	neg-es-pba-885	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa de Ferreiros	Aranga	Vilarraso (San Lourenzo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03027-neg-es-pba-885.png	ok		0.32881248	0.09449627	4.48762199	0.00000000	0.00000000	0.34253877	0.08606803	0.09317356	0.27740484	0.18177728	0.29890686	0.28138247	0.28181362	0.99847009	0.94137173	0.07814808	0.06584478	0.08139266	0.80897689	0.31945461	0.30478469	0.31933942	0.00011519	-0.00069946	0.30555556	0.84365678	0.16666667	20.00000000
train_mini	wl-tile-v1-03028	wl-neg-neg-es-pba-886	neg-es-pba-886	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa de Vilarraso	Aranga	Vilarraso (San Lourenzo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03028-neg-es-pba-886.png	ok		0.39916781	0.09312710	4.60896134	0.00000000	0.00000000	0.41424686	0.10311989	0.09056901	0.26075178	0.19272923	0.26779354	0.28298914	0.25143805	1.12548257	1.05674375	0.06162059	0.09904084	0.08834607	1.12105543	0.47637919	0.43159917	0.38380599	0.09257320	0.08939087	0.47222222	0.74641860	0.25000000	20.00000000
train_mini	wl-tile-v1-03029	wl-neg-neg-es-pba-887	neg-es-pba-887	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa do Marco de Buño	Aranga	Cambás (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03029-neg-es-pba-887.png	ok		0.37285170	0.11567229	4.87916025	0.00000000	0.00000000	0.38594764	0.10277182	0.11343490	0.33570090	0.23872188	0.41159019	0.30704984	0.33055902	0.92888055	0.74600865	0.13363825	0.10980041	0.11755441	0.93403901	0.37145743	0.36447775	0.38019577	-0.00873834	-0.00688425	0.16666667	0.76311696	0.05000000	20.00000000
train_mini	wl-tile-v1-03030	wl-neg-neg-es-pba-888	neg-es-pba-888	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa do Monte dos Croios Brancos	Aranga	Aranga (San Paio)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03030-neg-es-pba-888.png	ok		0.42473793	0.11992098	4.91993157	0.00000000	0.00000000	0.43707979	0.09568728	0.11851347	0.26976505	0.21060959	0.26780081	0.25908858	0.28281331	0.91611168	0.96746749	0.12511006	0.11367438	0.11697114	0.97181565	0.49716556	0.47607991	0.42540872	0.07175684	0.07214999	0.44444444	0.65228538	0.05000000	20.00000000
train_mini	wl-tile-v1-03031	wl-neg-neg-es-pba-889	neg-es-pba-889	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa do Pousadoiro	Aranga	Aranga (San Paio)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03031-neg-es-pba-889.png	ok		0.39449075	0.11825391	4.85617068	0.00000000	0.00000000	0.40943769	0.10826515	0.11945027	0.28239906	0.22404689	0.26401949	0.31431356	0.28912991	1.08710150	1.19049378	0.06722233	0.08838934	0.11299015	0.78227479	0.32703680	0.35834551	0.39049295	-0.06345615	-0.06693274	0.30555556	0.80228332	0.16666667	20.00000000
train_mini	wl-tile-v1-03032	wl-neg-neg-es-pba-890	neg-es-pba-890	0	hard_negative	train	ES	ign_pnoa_rgb	A Mámoa/A Medoña	Aranga	Aranga (San Paio)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-03032-neg-es-pba-890.png	ok		0.43401402	0.12123699	4.93350643	0.00000000	0.00000000	0.44664097	0.09883153	0.12005734	0.26831371	0.21805234	0.27019179	0.27391881	0.26154014	1.04732988	1.01379398	0.12462116	0.11367718	0.11589579	0.98085684	0.53509015	0.47178829	0.43100265	0.10408750	0.09964082	0.47222222	0.67984167	0.05555556	20.00000000
train_mini	wl-tile-v1-07327	wl-neg-neg-es-pba-56895	neg-es-pba-56895	0	hard_negative	train	ES	ign_pnoa_rgb	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07327-neg-es-pba-56895.png	ok		0.50305390	0.11246664	4.85087739	0.00000000	0.00000000	0.50944322	0.05227929	0.10843582	0.28771412	0.23525283	0.25824457	0.26313758	0.31995431	0.82242237	1.01894717	0.09353281	0.10978457	0.11471336	0.95703386	0.53834260	0.52406955	0.49618962	0.04215297	0.04488218	0.30555556	0.68417434	0.05882353	20.00000000
train_mini	wl-tile-v1-07328	wl-neg-neg-es-pba-56896	neg-es-pba-56896	0	hard_negative	train	ES	ign_pnoa_rgb	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07328-neg-es-pba-56896.png	ok		0.49531323	0.11427070	4.86420791	0.00000000	0.00000000	0.50306141	0.05845354	0.10915337	0.27361906	0.22543789	0.25080353	0.26376328	0.26926300	0.97957491	1.05167291	0.09338907	0.09792215	0.11219169	0.87281103	0.50064987	0.50980997	0.49557680	0.00507307	0.00403941	0.36111111	0.70640407	0.16666667	20.00000000
train_mini	wl-tile-v1-07329	wl-neg-neg-es-pba-56897	neg-es-pba-56897	0	hard_negative	train	ES	ign_pnoa_rgb	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07329-neg-es-pba-56897.png	ok		0.55423057	0.09233699	4.57168184	0.00000000	0.00000000	0.55789590	0.04207208	0.08830360	0.19380827	0.14445265	0.14785488	0.16830009	0.20245098	0.83131282	1.13827892	0.04795879	0.06704722	0.08291998	0.80857735	0.63766342	0.61241603	0.54160768	0.09605575	0.09159935	0.13888889	0.76392376	0.06666667	20.00000000
train_mini	wl-tile-v1-07330	wl-neg-neg-es-pba-56923	neg-es-pba-56923	0	hard_negative	train	ES	ign_pnoa_rgb	A Pala I	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07330-neg-es-pba-56923.png	ok		0.57686383	0.08093822	4.36369028	0.00000000	0.00000000	0.58022988	0.04240282	0.07741410	0.19623666	0.14841197	0.19102892	0.18183446	0.20109138	0.90423797	0.95186874	0.06387819	0.06055104	0.08091760	0.74830486	0.61258256	0.60434955	0.57512230	0.03746027	0.03673118	0.22222222	0.76721109	0.05555556	20.00000000
train_mini	wl-tile-v1-07331	wl-neg-neg-es-pba-56924	neg-es-pba-56924	0	hard_negative	train	ES	ign_pnoa_rgb	A Pala II	Rubiá	O Porto (San Cristovo)		mining_or_quarry	120.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07331-neg-es-pba-56924.png	ok		0.43386930	0.11191247	4.86045911	0.00000000	0.00000000	0.44591856	0.07564095	0.10721301	0.33692825	0.25017494	0.37796974	0.33707079	0.31487477	1.07049160	0.89179306	0.09557582	0.09576663	0.11194248	0.85549855	0.41425818	0.42390797	0.43124861	-0.01699042	-0.01625067	0.44444444	0.71961319	0.07142857	20.00000000
