dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	status	error	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max
val	wl-tile-v1-13461	wl-neg-neg-pt-dgpc-110180	neg-pt-dgpc-110180	0	hard_negative	val	PT	Mamoa 3 da Boalhosa	Ponte de Lima	Boalhosa		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13401	wl-neg-neg-pt-dgpc-109872	neg-pt-dgpc-109872	0	hard_negative	val	PT	Mamoa 3 da Lama dos Eidos	Vieira do Minho	Eira Vedra		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13445	wl-neg-neg-pt-dgpc-112911	neg-pt-dgpc-112911	0	hard_negative	val	PT	Mamoa 3 de Santa Lomédia	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13458	wl-neg-neg-pt-dgpc-110172	neg-pt-dgpc-110172	0	hard_negative	val	PT	Mamoa 4 da Boalhosa	Ponte de Lima	Boalhosa		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13403	wl-neg-neg-pt-dgpc-109891	neg-pt-dgpc-109891	0	hard_negative	val	PT	Mamoa 4 da Lama dos Eidos	Vieira do Minho	Eira Vedra		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13400	wl-neg-neg-pt-dgpc-109864	neg-pt-dgpc-109864	0	hard_negative	val	PT	Mamoa 5 da Lama dos Eidos	Vieira do Minho	Caniçada e Soengas		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13405	wl-neg-neg-pt-dgpc-109940	neg-pt-dgpc-109940	0	hard_negative	val	PT	Mamoa 6 da Lama dos Eidos	Vieira do Minho	Ventosa e Cova		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13452	wl-neg-neg-pt-dgpc-109700	neg-pt-dgpc-109700	0	hard_negative	val	PT	Mamoa I de Fojo do Lobal	Ponte de Lima	Rebordões (Souto)		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13432	wl-neg-neg-pt-dgpc-112822	neg-pt-dgpc-112822	0	hard_negative	val	PT	Mamoa da Gougeva	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13425	wl-neg-neg-pt-dgpc-112726	neg-pt-dgpc-112726	0	hard_negative	val	PT	Mamoa da Madalena	Vila Nova de Gaia	Madalena		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13419	wl-neg-neg-pt-dgpc-112669	neg-pt-dgpc-112669	0	hard_negative	val	PT	Mamoa da Raposa/Mamoa de Pedroso	Vila Nova de Gaia	Pedroso e Seixezelo		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13457	wl-neg-neg-pt-dgpc-110120	neg-pt-dgpc-110120	0	hard_negative	val	PT	Mamoa das Regedoiras	Ponte de Lima	Boalhosa		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13467	wl-neg-neg-pt-dgpc-111986	neg-pt-dgpc-111986	0	hard_negative	val	PT	Mamoa de Chã da Mourisca	Ponte de Lima	Refóios do Lima		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13464	wl-neg-neg-pt-dgpc-111295	neg-pt-dgpc-111295	0	hard_negative	val	PT	Mamoa de Chã das Crivas	Ponte de Lima	Refóios do Lima		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13394	wl-neg-neg-pt-dgpc-109388	neg-pt-dgpc-109388	0	hard_negative	val	PT	Mamoa de Mariolas	Vieira do Minho	Ruivães e Campos		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13442	wl-neg-neg-pt-dgpc-112893	neg-pt-dgpc-112893	0	hard_negative	val	PT	Mamoa de Matosinhos	Vila Nova de Gaia	São Félix da Marinha		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13408	wl-neg-neg-pt-dgpc-110067	neg-pt-dgpc-110067	0	hard_negative	val	PT	Mamoa de Pena Cova	Vieira do Minho	Cantelães		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13450	wl-neg-neg-pt-dgpc-109351	neg-pt-dgpc-109351	0	hard_negative	val	PT	Mamoa de Sandiães	Ponte de Lima	Associação de Freguesias do Vale do Neiva		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13465	wl-neg-neg-pt-dgpc-111297	neg-pt-dgpc-111297	0	hard_negative	val	PT	Mamoa de São Mamede	Ponte de Lima	Refóios do Lima		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13434	wl-neg-neg-pt-dgpc-112827	neg-pt-dgpc-112827	0	hard_negative	val	PT	Mamoa do Alto da Cimalha	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13436	wl-neg-neg-pt-dgpc-112842	neg-pt-dgpc-112842	0	hard_negative	val	PT	Mamoa do Alto da Serra	Vila Nova de Gaia	Canelas		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13396	wl-neg-neg-pt-dgpc-109447	neg-pt-dgpc-109447	0	hard_negative	val	PT	Mamoa do Alto da Serrinha	Vieira do Minho	Anjos e Vilar do Chão		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13449	wl-neg-neg-pt-dgpc-108616	neg-pt-dgpc-108616	0	hard_negative	val	PT	Mamoa do Monte das Lajes	Ponte de Lima	Refóios do Lima		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13393	wl-neg-neg-pt-dgpc-109378	neg-pt-dgpc-109378	0	hard_negative	val	PT	Mamoa dos Moinhos	Vieira do Minho	Salamonde		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13390	wl-neg-neg-pt-dgpc-109229	neg-pt-dgpc-109229	0	hard_negative	val	PT	Miliário da Ponte do Arco	Vieira do Minho	Ruivães e Campos		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13406	wl-neg-neg-pt-dgpc-110025	neg-pt-dgpc-110025	0	hard_negative	val	PT	Miliário de Zebral	Vieira do Minho	Ruivães e Campos		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13462	wl-neg-neg-pt-dgpc-110616	neg-pt-dgpc-110616	0	hard_negative	val	PT	Monte Maior 1	Ponte de Lima	Navió e Vitorino dos Piães		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13409	wl-neg-neg-pt-dgpc-110079	neg-pt-dgpc-110079	0	hard_negative	val	PT	Monte das Carvalhas	Vieira do Minho	Cantelães		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13480	wl-neg-neg-pt-dgpc-107840	neg-pt-dgpc-107840	0	hard_negative	val	PT	Monte de Santa Comba	Valpaços	Vales		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13377	wl-neg-neg-pt-dgpc-107319	neg-pt-dgpc-107319	0	hard_negative	val	PT	Monte de Santa Eulália	Guimarães	Fermentões		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13440	wl-neg-neg-pt-dgpc-112873	neg-pt-dgpc-112873	0	hard_negative	val	PT	Necrópole da Serra de Negrelos	Vila Nova de Gaia	Canelas		necropolis_or_burial;roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13384	wl-neg-neg-pt-dgpc-107677	neg-pt-dgpc-107677	0	hard_negative	val	PT	Necrópole de São Pedro	Vieira do Minho	Rossas		necropolis_or_burial;roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13392	wl-neg-neg-pt-dgpc-109370	neg-pt-dgpc-109370	0	hard_negative	val	PT	Outeiro da Coroa	Vieira do Minho	Salamonde		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13412	wl-neg-neg-pt-dgpc-106067	neg-pt-dgpc-106067	0	hard_negative	val	PT	Pala da Moura	Carrazeda de Ansiães	Vilarinho da Castanheira		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13404	wl-neg-neg-pt-dgpc-109932	neg-pt-dgpc-109932	0	hard_negative	val	PT	Pedra Escrita	Vieira do Minho	Cantelães		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13413	wl-neg-neg-pt-dgpc-106211	neg-pt-dgpc-106211	0	hard_negative	val	PT	Penas Curvas 1	Mogadouro	Mogadouro, Valverde, Vale de Porco e Vilar de Rei		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13398	wl-neg-neg-pt-dgpc-109568	neg-pt-dgpc-109568	0	hard_negative	val	PT	Penedo Pegadinha	Vieira do Minho	Pinheiro		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13455	wl-neg-neg-pt-dgpc-109904	neg-pt-dgpc-109904	0	hard_negative	val	PT	Penedo de granito insculturado conhecido por Pedra do Cavalinho	Ponte de Lima	Arcozelo		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13414	wl-neg-neg-pt-dgpc-106953	neg-pt-dgpc-106953	0	hard_negative	val	PT	Pio	Mogadouro	Urrós		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13438	wl-neg-neg-pt-dgpc-112851	neg-pt-dgpc-112851	0	hard_negative	val	PT	Ponte da Retorta	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13385	wl-neg-neg-pt-dgpc-109010	neg-pt-dgpc-109010	0	hard_negative	val	PT	Ponte de Agra	Vieira do Minho	Rossas		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13373	wl-neg-neg-pt-dgpc-111765	neg-pt-dgpc-111765	0	hard_negative	val	PT	Ponte de Bouças/Sangido	Fafe	Golães		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13410	wl-neg-neg-pt-dgpc-110101	neg-pt-dgpc-110101	0	hard_negative	val	PT	Ponte de Campos	Vieira do Minho	Ruivães e Campos		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13463	wl-neg-neg-pt-dgpc-110800	neg-pt-dgpc-110800	0	hard_negative	val	PT	Ponte de Lima - Rua da Abadia, 43-47	Ponte de Lima	Arca e Ponte de Lima		necropolis_or_burial	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13399	wl-neg-neg-pt-dgpc-109699	neg-pt-dgpc-109699	0	hard_negative	val	PT	Ponte do Pêso	Vieira do Minho	Cantelães		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13379	wl-neg-neg-pt-dgpc-107519	neg-pt-dgpc-107519	0	hard_negative	val	PT	Ponte do Turio	Guimarães	Arosa e Castelões		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13433	wl-neg-neg-pt-dgpc-112825	neg-pt-dgpc-112825	0	hard_negative	val	PT	Ponte e Calçada das Menesas	Vila Nova de Gaia	Vilar de Andorinho		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13453	wl-neg-neg-pt-dgpc-109776	neg-pt-dgpc-109776	0	hard_negative	val	PT	Pratos da Senhora	Ponte de Lima	Rebordões (Santa Maria)		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13415	wl-neg-neg-pt-dgpc-106554	neg-pt-dgpc-106554	0	hard_negative	val	PT	Quinta da Devesa	Santo Tirso	Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães		necropolis_or_burial	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13446	wl-neg-neg-pt-dgpc-112923	neg-pt-dgpc-112923	0	hard_negative	val	PT	Quinta de Santo António	Vila Nova de Gaia	Santa Marinha e São Pedro da Afurada		necropolis_or_burial;roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13456	wl-neg-neg-pt-dgpc-109969	neg-pt-dgpc-109969	0	hard_negative	val	PT	Quinta do Antepaço	Ponte de Lima	Arcozelo		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13421	wl-neg-neg-pt-dgpc-112675	neg-pt-dgpc-112675	0	hard_negative	val	PT	Rechousa / Senhora do Monte	Vila Nova de Gaia	Pedroso e Seixezelo		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13381	wl-neg-neg-pt-dgpc-108097	neg-pt-dgpc-108097	0	hard_negative	val	PT	Reguengo	Guimarães	Souto Santa Maria, Souto São Salvador e Gondomar		necropolis_or_burial	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13477	wl-neg-neg-pt-dgpc-109686	neg-pt-dgpc-109686	0	hard_negative	val	PT	Reigal/Chã de Lesenho - Mamoa 1 do Outeiro do Lesenho, Lesanho Grande 1/ Lesanho Grande	Boticas	Covas do Barroso		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13476	wl-neg-neg-pt-dgpc-109619	neg-pt-dgpc-109619	0	hard_negative	val	PT	Reigal/Chã de Lesenho - Mamoa 2 do Outeiro do Lesenho, Lesanho Grande 2	Boticas	Vilar e Viveiro		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13486	wl-neg-neg-pt-dgpc-114573	neg-pt-dgpc-114573	0	hard_negative	val	PT	Ribeira de Lila 1	Valpaços	Veiga de Lila		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13389	wl-neg-neg-pt-dgpc-109211	neg-pt-dgpc-109211	0	hard_negative	val	PT	Salamonde	Vieira do Minho	Salamonde		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13428	wl-neg-neg-pt-dgpc-112752	neg-pt-dgpc-112752	0	hard_negative	val	PT	Soengas de Coimbrões	Vila Nova de Gaia	Santa Marinha e São Pedro da Afurada		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13468	wl-neg-neg-pt-dgpc-112314	neg-pt-dgpc-112314	0	hard_negative	val	PT	São Lourenço	Ponte de Lima	Serdedelo		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13387	wl-neg-neg-pt-dgpc-109060	neg-pt-dgpc-109060	0	hard_negative	val	PT	Tapadas da Várzea	Vieira do Minho	Anjos e Vilar do Chão		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13423	wl-neg-neg-pt-dgpc-112695	neg-pt-dgpc-112695	0	hard_negative	val	PT	Tartomil	Vila Nova de Gaia	Gulpilhares e Valadares		rock_art_surface;roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13426	wl-neg-neg-pt-dgpc-112739	neg-pt-dgpc-112739	0	hard_negative	val	PT	Telheira 1/ Mamoa da Cama	Vila Nova de Gaia	Santa Marinha e São Pedro da Afurada		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13489	wl-neg-neg-pt-dgpc-111091	neg-pt-dgpc-111091	0	hard_negative	val	PT	Terrões	Vila Pouca de Aguiar	Pensalvos e Parada de Monteiros		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13469	wl-neg-neg-pt-dgpc-112397	neg-pt-dgpc-112397	0	hard_negative	val	PT	Terças	Ponte de Lima	Labrujó, Rendufe e Vilar do Monte		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13471	wl-neg-neg-pt-dgpc-112418	neg-pt-dgpc-112418	0	hard_negative	val	PT	Vacariça	Ponte de Lima	Refóios do Lima		megalithic_mound	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13424	wl-neg-neg-pt-dgpc-112717	neg-pt-dgpc-112717	0	hard_negative	val	PT	Valadares/ Sameiro	Vila Nova de Gaia	Gulpilhares e Valadares		necropolis_or_burial;roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13474	wl-neg-neg-pt-dgpc-112421	neg-pt-dgpc-112421	0	hard_negative	val	PT	Varziela	Ponte de Lima	Cabaços e Fojo Lobal		rock_art_surface	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13397	wl-neg-neg-pt-dgpc-109552	neg-pt-dgpc-109552	0	hard_negative	val	PT	Vila Monteira	Vieira do Minho	Parada do Bouro		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13431	wl-neg-neg-pt-dgpc-112811	neg-pt-dgpc-112811	0	hard_negative	val	PT	Vila Nova de Gaia - Rua de São Marcos, 131-133	Vila Nova de Gaia	Santa Marinha e São Pedro da Afurada		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13430	wl-neg-neg-pt-dgpc-112798	neg-pt-dgpc-112798	0	hard_negative	val	PT	Vila Nova de Gaia - Rua do Rei Ramiro/Cais de Gaia	Vila Nova de Gaia	Santa Marinha e São Pedro da Afurada		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-13484	wl-neg-neg-pt-dgpc-110088	neg-pt-dgpc-110088	0	hard_negative	val	PT	Vilarandelo 3	Valpaços	Vilarandelo		roman_built_context	failed	relief_status:failed:manifest_dem_status:unsupported_country																																															
val	wl-tile-v1-12402	wl-neg-neg-es-pba-30584	neg-es-pba-30584	0	hard_negative	val	ES	A Leira da Cova	Guitiriz	San Breixo de Parga (San Breixo)		rock_art_surface	ok		0.41076031	0.14135395	5.12359826	0.00000000	0.00000000	0.42865720	0.10136060	0.13737476	0.32731518	0.28782415	0.33493108	0.36673030	0.32576874	1.12573817	1.09494260	0.13127904	0.15398343	0.14222445	1.08267906	0.46259573	0.50493586	0.40171665	0.06087908	0.05696699	0.61111111	0.70095150	0.12500000	20.00000000	6.14135742	5.72343493	7.17640305	0.79753532	0.99569368	0.94002944	1.05921542	0.47869599	0.14046539	0.33823059	0.33390823	0.30536237	1.09348191	0.36111111	0.59664542	-0.33221762	-0.00962475	-0.07393577	-0.00962475
val	wl-tile-v1-12633	wl-neg-neg-es-pba-35996	neg-es-pba-35996	0	hard_negative	val	ES	A Medorra	Outeiro de Rei	Sobrada de Aguiar (Santa María Madanela)		megalithic_mound	ok		0.54826570	0.14895935	4.95064892	0.00000000	0.00000000	0.55923617	0.09716265	0.14256740	0.28339872	0.30399880	0.32670972	0.30217215	0.28325018	1.06680303	0.92489491	0.17797877	0.15113319	0.14467189	1.04466180	0.42387199	0.52938128	0.56624752	-0.14237553	-0.13749418	0.52777778	0.69500061	0.33333333	20.00000000	2.18688965	1.56469095	1.46516085	1.06793118	0.27530581	0.26405782	1.04259670	0.16476586	-0.00618319	0.17094906	0.25212637	0.22152501	1.13813949	0.30555556	0.64356620	-0.31027037	0.28375723	-0.85299692	0.28375723
val	wl-tile-v1-12008	wl-neg-neg-es-pba-15476	neg-es-pba-15476	0	hard_negative	val	ES	A Medorra/O Petón/Mámoa do Petón 2	Oroso	Senra (Santa Eulalia)		megalithic_mound	ok		0.34135082	0.08190373	4.20514023	0.00000000	0.00000000	0.36089462	0.12574859	0.08013842	0.22531793	0.18386936	0.20613214	0.20900702	0.24846680	0.84118691	1.01394679	0.05542121	0.06209525	0.09691340	0.64072931	0.34617683	0.33734581	0.36249936	-0.01632252	-0.01725480	0.22222222	0.74777081	0.05263158	20.00000000	10.95935059	6.17355394	5.67494106	1.08786221	0.61739224	0.59635717	1.03527261	1.05991375	0.11337437	0.94653938	0.41590419	0.41417107	1.00418456	0.36111111	0.65307842	0.23866944	0.19383547	0.02656239	0.23866944
val	wl-tile-v1-12317	wl-neg-neg-es-pba-29932	neg-es-pba-29932	0	hard_negative	val	ES	A Mina	Cervantes	Vilarello (Santa María)		mining_or_quarry	ok		0.34986255	0.14514998	5.09879617	0.00035265	0.00000000	0.36494622	0.10721880	0.14558217	0.33261770	0.28353831	0.34656170	0.34208041	0.34562385	0.98974771	0.98706930	0.08288318	0.15251778	0.14919923	1.02224239	0.25753695	0.35730413	0.38305485	-0.12551790	-0.12699139	0.38888889	0.74476977	0.12500000	20.00000000	-13.80712891	22.59251595	21.95648384	1.02896785	3.73935056	2.61159945	1.43182392	-0.14212713	-0.51986623	0.37773910	0.42734781	0.31146899	1.37203967	0.55555556	0.63141633	-0.73797072	1.33763326	2.18237599	2.18237599
val	wl-tile-v1-12881	wl-neg-neg-es-pba-64682	neg-es-pba-64682	0	hard_negative	val	ES	A Mina	A Estrada	Ouzande (San Lourenzo)		mining_or_quarry	ok		0.37846702	0.13068980	4.94477968	0.00000000	0.00000000	0.39126831	0.07338645	0.13341068	0.32685912	0.24981047	0.32767218	0.34281841	0.33014223	1.03839612	1.04622372	0.13927284	0.12598616	0.13497809	0.93338232	0.38460559	0.38754469	0.40195578	-0.01735020	-0.01944688	0.36111111	0.76578502	0.14285714	20.00000000	-4.44772339	8.73560429	7.84144402	1.11403005	0.80308032	1.25246131	0.64120170	-0.58225018	0.08610190	-0.66835207	0.28141198	0.31918010	0.88167143	0.08333333	0.58784413	-0.87063316	-0.77232877	-0.68745403	-0.68745403
val	wl-tile-v1-12072	wl-neg-neg-es-pba-29142	neg-es-pba-29142	0	hard_negative	val	ES	A Mina de Allonquiña	A Fonsagrada	A Allonca (Santa María)		mining_or_quarry	ok		0.24605513	0.06691967	3.97526376	0.00000000	0.00000000	0.26202643	0.07370090	0.06974065	0.21521908	0.17964751	0.23134373	0.23640679	0.21608488	1.09404594	1.02188543	0.07937160	0.07058180	0.06362078	1.10941434	0.23213001	0.23690787	0.25165871	-0.01952870	-0.02187982	0.58333333	0.80071980	0.33333333	20.00000000	-2.79986572	24.80814552	21.45470619	1.15630320	3.61800289	2.21196747	1.63564923	-1.18569469	0.57728934	-1.76298404	0.57082146	0.47739807	1.19569287	0.66666667	0.67021471	-0.40457442	1.65928117	2.81060749	2.81060749
val	wl-tile-v1-12688	wl-neg-neg-es-pba-59291	neg-es-pba-59291	0	hard_negative	val	ES	A Mota Grande 2/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	ok		0.38817090	0.09056520	4.45233416	0.00000000	0.00000000	0.38790670	0.03787009	0.09042654	0.18040903	0.18361315	0.23481229	0.17009501	0.17917039	0.94934780	0.72438718	0.08411377	0.08651409	0.09300462	0.93021276	0.43585005	0.39678684	0.38758156	0.04826850	0.04677403	0.38888889	0.62338531	0.10000000	20.00000000	11.92834473	7.05475712	6.77437830	1.04138813	0.90196550	0.75672460	1.19193364	0.81417888	0.12653540	0.68764348	0.29327267	0.30579469	0.95905092	0.52777778	0.60714919	0.34433829	0.48242952	0.03353969	0.48242952
val	wl-tile-v1-12689	wl-neg-neg-es-pba-59292	neg-es-pba-59292	0	hard_negative	val	ES	A Mota Grande 3/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	ok		0.39085692	0.08928704	4.23428369	0.00000000	0.00000000	0.39040565	0.03746203	0.08906665	0.13956437	0.12238157	0.16711415	0.14713439	0.13573225	1.08400469	0.88044244	0.04640227	0.08924329	0.09486929	0.94069735	0.38089168	0.40141171	0.39079693	-0.00990525	-0.01054990	0.44444444	0.68407924	0.14285714	20.00000000	-4.94201660	7.68762827	7.64323616	1.00580803	0.83533579	0.79685682	1.04828844	-0.37785870	0.07695688	-0.45481557	0.32243761	0.27433276	1.17535220	0.50000000	0.63070361	-0.58161112	0.50026044	0.06941960	0.50026044
val	wl-tile-v1-12690	wl-neg-neg-es-pba-59293	neg-es-pba-59293	0	hard_negative	val	ES	A Mota Grande 4/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	ok		0.39568186	0.08905564	4.25742313	0.00000000	0.00000000	0.39519250	0.03747234	0.08889914	0.14104465	0.12356019	0.17599148	0.14857268	0.13120311	1.13238686	0.84420386	0.04755335	0.08917971	0.09174950	0.97199127	0.39422932	0.41872847	0.39070377	0.00352556	0.00322318	0.47222222	0.69392512	0.12500000	20.00000000	-4.31091309	7.05397272	7.46652412	0.94474653	0.78803790	0.79513806	0.99107053	-0.27558509	0.16022065	-0.43580574	0.29750258	0.27963299	1.06390373	0.33333333	0.60218008	-0.76336551	0.00847405	-0.30082589	0.00847405
