queue	priority_order	dataset	final_split	sample_id	bank_id	label_class	label_role	name	municipality	parish	country	longitude	latitude	fusion_probability	fusion_rank	max_safety_rank	archetype_only_rank	specialist_probability	specialist_rank	specialist_mean_rank	rank_delta_fusion_to_max	negative_type	morphology_proxy	review_lane	review_reason
val_top_weak_negatives	9	val	val	wl-neg-neg-es-pba-31186	neg-es-pba-31186	0	hard_negative	Medorra de Demouco	A Fonsagrada	O Padrón (San Xoán)	ES	-7.1291524364639365	43.096809047039315	0.96246215	124	204	267	0.99284442	78	88	-80	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	10	val	val	wl-neg-neg-es-pba-30869	neg-es-pba-30869	0	hard_negative	Mámoa da Castañosa 1	A Fonsagrada	San Pedro de Río (San Pedro)	ES	-7.124144152830854	42.99843514533548	0.96182037	126	167	127	0.93339736	193	155	-41	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	11	val	val	wl-neg-neg-es-pba-64761	neg-es-pba-64761	0	hard_negative	Coto da Mámoa	A Estrada	Orazo (San Pedro)	ES	-8.356431499157418	42.74199468035481	0.95575102	131	220	463	0.89484035	233	170	-89	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	12	val	val	wl-neg-neg-es-pba-29680	neg-es-pba-29680	0	hard_negative	Mina do Fócaro	Cervantes	Cereixedo (Santiago)	ES	-6.913440310711644	42.7954118806087	0.95471815	134	222	180	0.99460261	61	96	-88	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	13	val	val	wl-neg-neg-es-pba-64437	neg-es-pba-64437	0	hard_negative	Mámoa do Foxo	A Estrada	San Pedro de Ancorados (San Pedro)	ES	-8.406332823630136	42.708234080468785	0.94193997	155	248	266	0.80063122	320	232	-93	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	14	val	val	wl-neg-neg-es-pba-69304	neg-es-pba-69304	0	hard_negative	Petróglifo do Alto da Pedreira I-03	Oia	Oia (Santa María)	ES	-8.870582126058139	42.00963759455879	0.94183039	156	250	341	0.89300416	237	181	-94	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	15	val	val	wl-neg-neg-es-pba-31030	neg-es-pba-31030	0	hard_negative	Mina de Casas de Penide/O Portalón	A Fonsagrada	O Trobo (Santa María)	ES	-7.049171673833939	43.19259256708316	0.93304008	168	58	54	0.99111489	84	119	110	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	16	val	val	wl-neg-neg-es-pba-66744	neg-es-pba-66744	0	hard_negative	Mámoa de Outeiro	Meis	Meis (San Salvador)	ES	-8.728320622467985	42.502223980991474	0.93227669	170	150	116	0.98696197	93	125	20	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	17	val	val	wl-neg-neg-es-pba-69374	neg-es-pba-69374	0	hard_negative	Petróglifo do Alto da Pedreira I-08	Oia	Oia (Santa María)	ES	-8.870504044905939	42.0096597520272	0.92752625	181	268	355	0.90794637	223	180	-87	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	18	val	val	wl-neg-neg-es-pba-36107	neg-es-pba-36107	0	hard_negative	Castelo do Picato	Outeiro de Rei	San Fiz de Paz (San Pedro Fiz)	ES	-7.532675574563669	43.10124901506502	0.91813136	192	280	918	0.59818961	494	307	-88	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	19	val	val	wl-neg-neg-es-pba-69303	neg-es-pba-69303	0	hard_negative	Petróglifo do Alto da Pedreira I-02	Oia	Oia (Santa María)	ES	-8.870542945220384	42.009707728394886	0.91770724	193	281	329	0.90483541	224	190	-88	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	20	val	val	wl-neg-neg-es-pba-69375	neg-es-pba-69375	0	hard_negative	Petróglifo do Alto da Pedreira I-09	Oia	Oia (Santa María)	ES	-8.870654949729493	42.0096633789158	0.91552308	194	284	332	0.89882908	231	196	-90	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	21	val	val	wl-neg-neg-es-pba-30845	neg-es-pba-30845	0	hard_negative	Medorra do Carballín 2	A Fonsagrada	Lamas de Moreira (Santa María)	ES	-7.047195173650984	43.04538019425965	0.90131198	203	216	164	0.96355902	146	164	-13	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	22	val	val	wl-neg-neg-es-pba-31034	neg-es-pba-31034	0	hard_negative	Mina de Penedo da Granda	A Fonsagrada	O Trobo (Santa María)	ES	-7.055452330427284	43.1902759857497	0.90076621	204	227	173	0.99504995	58	154	-23	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	23	val	val	wl-neg-neg-es-pba-31891	neg-es-pba-31891	0	hard_negative	Medoña do Marco da Picota	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)	ES	-7.909246495526192	43.16321221370648	0.89974817	205	299	330	0.88727935	244	211	-94	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	24	val	val	wl-neg-neg-es-pba-31032	neg-es-pba-31032	0	hard_negative	Mina de Noceda	A Fonsagrada	O Trobo (Santa María)	ES	-7.067435811053884	43.17629469191855	0.89973185	206	42	41	0.72944940	380	263	164	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	25	val	val	wl-neg-neg-es-pba-69302	neg-es-pba-69302	0	hard_negative	Petróglifo do Alto da Pedreira I-01	Oia	Oia (Santa María)	ES	-8.870501583329652	42.00969209032933	0.89958396	207	300	369	0.89286713	238	207	-93	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	26	val	val	wl-neg-neg-es-pba-31035	neg-es-pba-31035	0	hard_negative	Mina de Vilar de Vela	A Fonsagrada	O Trobo (Santa María)	ES	-7.06371068663599	43.18984183672987	0.89420596	209	215	163	0.94050410	184	182	-6	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	27	val	val	wl-neg-neg-es-pba-62960	neg-es-pba-62960	0	hard_negative	Mámoa dos Xestiños	A Cañiza	Petán (San Xián)	ES	-8.267197113271848	42.2348283830606	0.88384576	213	190	140	0.91926800	205	203	23	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	28	val	val	wl-neg-neg-es-pba-69373	neg-es-pba-69373	0	hard_negative	Petróglifo do Alto da Pedreira I-07	Oia	Oia (Santa María)	ES	-8.870675040215277	42.009713492035914	0.88254318	214	317	361	0.89173869	241	219	-103	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	29	val	val	wl-neg-neg-es-pba-64716	neg-es-pba-64716	0	hard_negative	Artesa dos Mouros	A Estrada	Callobre (San Martiño)	ES	-8.439322851707587	42.70877689915728	0.88063877	215	305	235	0.93417685	189	195	-90	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	30	val	val	wl-neg-neg-es-pba-71376	neg-es-pba-71376	0	hard_negative	Mámoa do Coto da Cruz 1	Salceda de Caselas	A Picoña (San Martiño)	ES	-8.550010560347589	42.12694262148482	0.88006842	216	82	70	0.97506030	129	167	134	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	31	val	val	wl-neg-neg-es-pba-30353	neg-es-pba-30353	0	hard_negative	Mámoa de Pena María 3	Guitiriz	Parga (Santo Estevo)	ES	-7.846160934893224	43.17148198560932	0.87774908	218	324	1575	0.38576238	719	429	-106	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	32	val	val	wl-neg-neg-es-pba-32009	neg-es-pba-32009	0	hard_negative	Medorra de Pegureiros 1	Guitiriz	As Negradas (San Vicenzo)	ES	-7.899188895191932	43.1181709476038	0.87449345	219	326	623	0.84694494	273	240	-107	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	33	val	val	wl-neg-neg-es-pba-36010	neg-es-pba-36010	0	hard_negative	Medorra do Coto 1	Outeiro de Rei	San Tomé de Gaioso (San Tom‚)	ES	-7.711660523297318	43.10754875115939	0.87030637	222	321	248	0.86122046	264	237	-99	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	34	val	val	wl-neg-neg-es-pba-35700	neg-es-pba-35700	0	hard_negative	Castelo	Ourol	Miñotos (San Pedro)	ES	-7.585296375774332	43.57672543262465	0.87001303	224	81	69	0.96681159	142	178	143	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	35	val	val	wl-neg-neg-es-pba-80002	neg-es-pba-80002	0	hard_negative	Mámoa de Guidoiro Areoso 2	A Illa de Arousa	A Illa de Arousa (San Xulián)	ES	-8.90197271317079	42.540075125345126	0.86513677	231	9	9	0.44297851	661	410	222	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	36	val	val	wl-neg-neg-es-pba-61896	neg-es-pba-61896	0	hard_negative	Petróglifo do Con das Sete Pías	Cambados	Oubiña (San Vicenzo)	ES	-8.781004818344071	42.524376037427814	0.86229709	232	152	119	0.97775164	121	175	80	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	37	val	val	wl-neg-neg-es-pba-64522	neg-es-pba-64522	0	hard_negative	Petróglifo do Monte da Portela	Crecente	Sendelle (Santa Cruz)	ES	-8.188333573865076	42.16396745998242	0.85035252	240	291	221	0.90952393	218	226	-51	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	38	val	val	wl-neg-neg-es-pba-29678	neg-es-pba-29678	0	hard_negative	Mina da Volta do Val	Cervantes	Cereixedo (Santiago)	ES	-6.916981490213369	42.79747772973674	0.83569526	253	200	148	0.97230732	134	200	53	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	39	val	val	wl-neg-neg-es-pba-64440	neg-es-pba-64440	0	hard_negative	Mámoa do Monte dos Escurros 2	A Estrada	Orazo (San Pedro)	ES	-8.344092292802669	42.73170665907649	0.83006468	256	36	35	0.83862228	283	252	220	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	40	val	val	wl-neg-neg-es-pba-13691	neg-es-pba-13691	0	hard_negative	Mámoa da Armada	Monfero	O Alto de Xestoso (Santa María)	ES	-7.92308469670636	43.350970054874345	0.82824855	257	357	1089	0.58198675	509	356	-100	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	41	val	val	wl-neg-neg-es-pba-70806	neg-es-pba-70806	0	hard_negative	Castelo de Coruxeiras	Salceda de Caselas	San Xurxo de Salceda (San Xurxo)	ES	-8.561764649747056	42.11424497142879	0.82563766	259	256	195	0.95845361	154	212	3	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	42	val	val	wl-neg-neg-es-pba-29682	neg-es-pba-29682	0	hard_negative	Mina romana do Ribadón	Cervantes	O Castro (Santa María)	ES	-7.0492821905353065	42.87088315921167	0.82029667	265	237	182	0.98468695	105	201	28	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	43	val	val	wl-neg-neg-es-pba-30723	neg-es-pba-30723	0	hard_negative	Medorra de Pico Peniñas 4	A Fonsagrada	Pacios (Santa María)	ES	-7.150687094264465	43.151327699401996	0.81948598	266	366	742	0.67241082	439	320	-100	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	44	val	val	wl-neg-neg-es-pba-64194	neg-es-pba-64194	0	hard_negative	Petróglifos da Quenlla dos Castiñeiros	A Estrada	San Miguel de Barcala (San Miguel)	ES	-8.566589202207755	42.7397757840612	0.81199844	267	358	273	0.85865156	265	251	-91	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	45	val	val	wl-neg-neg-es-pba-63868	neg-es-pba-63868	0	hard_negative	Petróglifo da Riba das Rozas 1	Campo Lameiro	O Campo (San Miguel)	ES	-8.530595277272461	42.53782668922602	0.81179516	268	371	374	0.91999095	204	236	-103	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	46	val	val	wl-neg-neg-es-pba-69298	neg-es-pba-69298	0	hard_negative	Petróglifo do Alto da Pedreira 2	Oia	Oia (Santa María)	ES	-8.87134837513414	42.00946997838491	0.80022035	274	379	302	0.93302500	194	235	-105	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	47	val	val	wl-neg-neg-es-pba-30909	neg-es-pba-30909	0	hard_negative	Medorra da Campa do Searo	A Fonsagrada	Lamas de Moreira (Santa María)	ES	-7.06827325699685	43.01844401405456	0.79902304	276	381	602	0.83153175	296	262	-105	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	48	val	val	wl-neg-neg-es-pba-68772	neg-es-pba-68772	0	hard_negative	Petróglifo da Casa Forestal 2	Oia	Mougás (Santa Uxía)	ES	-8.869131406844138	42.048934157368315	0.79896677	277	337	260	0.90865824	220	244	-60	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	49	val	val	wl-neg-neg-es-pba-30245	neg-es-pba-30245	0	hard_negative	Mámoa de Pena das Cruces	Guitiriz	Os Vilares (San Vicenzo)	ES	-7.929725982849318	43.23601523050398	0.79879326	278	362	278	0.82338884	304	268	-84	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	50	val	val	wl-neg-neg-es-pba-30957	neg-es-pba-30957	0	hard_negative	Medorra do Pico de Provida 2	A Fonsagrada	A Bastida (San Miguel)	ES	-7.06765968969334	43.15163847118325	0.79861837	280	383	437	0.76893561	350	286	-103	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_low_rank_weak_positives	1	val	val	wl-pos-pos-es-pba-63859	pos-es-pba-63859	1	positive	Casa do Castro	Campo Lameiro	Morillas (Santiago)	ES	-8.498408357336032	42.555050382391805	0.03106014	1616	1437	1142	0.08602808	1449	1536	179		generic_castro_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	2	val	val	wl-pos-pos-es-pba-28733	pos-es-pba-28733	1	positive	O Castro	Barreiros	Cabarcos (San Xulián)	ES	-7.22652655882318	43.49768971762742	0.04195658	1535	1730	1715	0.04526121	1637	1615	-195		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	3	val	val	wl-pos-pos-es-pba-25010	pos-es-pba-25010	1	positive	Castro de Fao/A Croa do Castro	Touro	Fao (Santa Uxía)	ES	-8.292134315507132	42.85166278030645	0.08094196	1288	1578	1505	0.06784824	1523	1447	-290		croa_top_ring_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	4	val	val	wl-pos-pos-es-pba-15716	pos-es-pba-15716	1	positive	O Castro/A Santiña/O Castro de Deixebre	Oroso	Deixebre (Santa María)	ES	-8.420101521238182	43.01045645925417	0.08924586	1245	1540	1768	0.12129720	1284	1292	-295		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	5	val	val	wl-pos-pos-es-pba-24978	pos-es-pba-24978	1	positive	Castro da Copa	Touro	Loxo (Santa María)	ES	-8.349194247384062	42.87484630800282	0.09560089	1213	1312	1024	0.19678545	1045	1127	-99		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	6	val	val	wl-pos-pos-es-pba-15418	pos-es-pba-15418	1	positive	Medorra do Castro/Castro de San Román	Oroso	Pasarelos (San Román)	ES	-8.310139112072964	43.00550370826371	0.11652738	1134	1436	1810	0.19396114	1052	1096	-302		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	7	val	val	wl-pos-pos-es-pba-24421	pos-es-pba-24421	1	positive	Medorra de Lañas/O Castro Grande/A Medorra	Touro	San Fiz de Quión (San Fiz)	ES	-8.271432385030025	42.88926127313282	0.11938384	1120	781	583	0.19764607	1044	1086	339		generic_castro_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	8	val	val	wl-pos-pos-es-pba-35730	pos-es-pba-35730	1	positive	Chao do Castro	Ourol	Miñotos (San Pedro)	ES	-7.58788984405704	43.55460111284514	0.11945231	1118	1378	1084	0.23809910	948	1031	-260		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	9	val	val	wl-pos-pos-es-pba-64727	pos-es-pba-64727	1	positive	Castro Lóbrigo	A Estrada	Loimil (Santa María)	ES	-8.34820096675144	42.75364922746449	0.12100363	1103	628	477	0.15677144	1161	1150	475		generic_castro_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	10	val	val	wl-pos-pos-es-pba-29397	pos-es-pba-29397	1	positive	Castro de Candad	Chantada	Pedrafita (Santa Baia)	ES	-7.73630430123401	42.65948803776814	0.12238323	1099	1405	1851	0.00752355	1845	1499	-306		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	11	val	val	wl-pos-pos-es-pba-24554	pos-es-pba-24554	1	positive	Pombal no Castro	Touro	Prevediños (Santiago)	ES	-8.371934625986794	42.85362862119057	0.13105445	1070	1377	1365	0.23127594	962	1024	-307		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	12	val	val	wl-pos-pos-es-pba-47185	pos-es-pba-47185	1	positive	Xacemento romano do Castro	Castrelo do Val	Castrelo do Val (Santa María)	ES	-7.430037611209077	41.983278496802875	0.14483059	1023	1320	1747	0.04189936	1663	1356	-297		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	13	val	val	wl-pos-pos-es-pba-15416	pos-es-pba-15416	1	positive	Medorra do Castro	Oroso	Cardama (Santa María)	ES	-8.383465351303979	42.97393155305773	0.15908389	991	1287	1490	0.25342668	915	965	-296		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	14	val	val	wl-pos-pos-es-pba-30085	pos-es-pba-30085	1	positive	Castro de Quenllas do Forno	Guitiriz	O Buriz (San Pedro)	ES	-7.8318405350245	43.24914822251713	0.16717284	976	1273	1065	0.25451653	911	954	-297		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	15	val	val	wl-pos-pos-es-pba-35702	pos-es-pba-35702	1	positive	Castro de Pena Gateira	Ourol	Bravos (Santiago)	ES	-7.642458623171671	43.593659855605146	0.17107391	969	969	735	0.29568269	848	900	0		hilltop_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	16	val	val	wl-pos-pos-es-pba-26175	pos-es-pba-26175	1	positive	O Castro	Vedra	A Ponte Ulla (Santa María Madanela)	ES	-8.40788503165724	42.77514047635424	0.18259624	938	1229	1162	0.59132252	501	657	-291		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	17	val	val	wl-pos-pos-es-pba-15426	pos-es-pba-15426	1	positive	Castro de Santa Cristina/Castro de Perillo	Oleiros	Perillo (Santa Locaia)	ES	-8.37314680950039	43.34327889223413	0.18706196	930	1219	1282	0.26529401	892	920	-289		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	18	val	val	wl-pos-pos-es-pba-15670	pos-es-pba-15670	1	positive	Castro de Recouso	Oroso	Marzoa (San Martiño)	ES	-8.371981855979755	43.03783465326497	0.19037723	916	1204	1529	0.06152272	1549	1197	-288		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	19	val	val	wl-pos-pos-es-pba-69292	pos-es-pba-69292	1	positive	Castro de Mougás/O Crasto	Oia	Mougás (Santa Uxía)	ES	-8.873630702842346	42.04729664956693	0.19049699	915	1109	840	0.16786066	1132	1028	-194		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	20	val	val	wl-pos-pos-es-pba-15606	pos-es-pba-15606	1	positive	O Castro	Oroso	Vilarromaris (San Tomé)	ES	-8.399734857426045	42.99207149878521	0.19307532	909	1196	1482	0.26240548	897	914	-287		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	21	val	val	wl-pos-pos-es-pba-29400	pos-es-pba-29400	1	positive	Castro de Fornas de Abaixo	Chantada	Fornas (San Cristovo)	ES	-7.7831353652966575	42.62972719004807	0.21820273	858	1134	1771	0.07900962	1483	1117	-276		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	22	val	val	wl-pos-pos-es-pba-35863	pos-es-pba-35863	1	positive	Os Castros	Outeiro de Rei	Santiago de Gaioso (Santiago)	ES	-7.664325532601797	43.125007095133654	0.24578985	807	1056	1021	0.31551075	813	826	-249		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	23	val	val	wl-pos-pos-es-pba-63936	pos-es-pba-63936	1	positive	Castriño/Castro de Couso	Campo Lameiro	O Couso (San Cristovo)	ES	-8.557546992275057	42.561927714400476	0.25926043	785	1028	1029	0.44601614	659	709	-243		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	24	val	val	wl-pos-pos-es-pba-30583	pos-es-pba-30583	1	positive	A Costa de Castro	Guitiriz	Pígara (San Pedro)	ES	-7.7402667374304945	43.22670677229095	0.25971966	783	1026	888	0.17414832	1111	937	-243		coastal_promontory_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	25	val	val	wl-pos-pos-es-pba-64725	pos-es-pba-64725	1	positive	Castro de Vila Criste	A Estrada	Cora (San Miguel)	ES	-8.536652972635391	42.74668291363823	0.27115886	763	577	446	0.45964074	638	691	186		generic_castro_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	26	val	val	wl-pos-pos-es-pba-9496	pos-es-pba-9496	1	positive	Conxunto de Castro	Dodro	San Xoán de Laíño (San Xoán)	ES	-8.72071779148683	42.719812282778975	0.27328085	760	994	1644	0.48121280	613	672	-234		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	27	val	val	wl-pos-pos-es-pba-66619	pos-es-pba-66619	1	positive	Ermida e Castelo do Monte Castrove	Meis	A Armenteira (Santa María)	ES	-8.702819451305215	42.48248479801781	0.27459471	758	433	333	0.40053267	705	731	325		hilltop_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	28	val	val	wl-pos-pos-es-pba-25006	pos-es-pba-25006	1	positive	Castro de Abelenda	Touro	San Fiz de Quión (San Fiz)	ES	-8.287074011014816	42.91695125651633	0.27497398	756	989	1016	0.12389637	1277	979	-233		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	29	val	val	wl-pos-pos-es-pba-63967	pos-es-pba-63967	1	positive	Castro de Morillas	Campo Lameiro	Morillas (Santiago)	ES	-8.500281023773365	42.54635340620573	0.28158422	746	803	596	0.64892098	459	576	-57		coastal_promontory_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	30	val	val	wl-pos-pos-es-pba-9491	pos-es-pba-9491	1	positive	Castro	Dodro	San Xoán de Laíño (San Xoán)	ES	-8.720640967088528	42.72023104050819	0.30593424	703	942	1435	0.52962764	558	624	-239		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	31	val	val	wl-pos-pos-es-pba-25040	pos-es-pba-25040	1	positive	Castro de Touro	Touro	Touro (San Xoán)	ES	-8.318826260361526	42.86627275761193	0.30942196	697	931	1302	0.35065234	757	748	-234		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	32	val	val	wl-pos-pos-es-pba-35866	pos-es-pba-35866	1	positive	Os Castros/Tras Os Castros	Outeiro de Rei	Castelo de Rei (San Salvador)	ES	-7.55843068307333	43.14166617788986	0.31709494	689	918	1677	0.31883387	805	766	-229		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	33	val	val	wl-pos-pos-es-pba-28585	pos-es-pba-28585	1	positive	Castro de Punta de San Pedro	Barreiros	San Pedro de Benquerencia (San Pedro)	ES	-7.202031945388303	43.56144384275869	0.32294934	680	558	427	0.40265982	699	695	122		coastal_promontory_hint	morphology_rescue_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	34	val	val	wl-pos-pos-es-pba-15429	pos-es-pba-15429	1	positive	Castro de Xoez/Castro das Grobas	Oleiros	Serantes (San Xián)	ES	-8.340355656311239	43.38663054254132	0.34116932	664	882	1333	0.59675636	496	571	-218		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
val_low_rank_weak_positives	35	val	val	wl-pos-pos-es-pba-36958	pos-es-pba-36958	1	positive	Pozo no Castro	Pastoriza	Crecente (O Salvador)	ES	-7.332359619751591	43.26283529373789	0.34408414	663	876	1357	0.22906438	966	817	-213		generic_castro_hint	low_positive_review	Weak positive ranked low on validation; inspect label noise, morphology and imagery quality.
