blend	dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	fusion_logit_z	archetype_score	archetype_z	blend_score	rank_desc_in_dataset
archetype_only	train_mini	wl-tile-v1-05776	wl-neg-neg-es-pba-36359	neg-es-pba-36359	0	hard_negative	train	ES	Madorra da Rebola de Vilares 3	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	0.39419171	-0.18691925	1.10818899	0.58111788	0.58111788	166
archetype_only	train_mini	wl-tile-v1-06073	wl-neg-neg-es-pba-38524	neg-es-pba-38524	0	hard_negative	train	ES	Madorra da Veiga 3	Pol	Carazo (San Pedro)		megalithic_mound	0.12700148	-1.05237411	-0.56249023	-1.12456498	-1.12456498	520
archetype_only	train_mini	wl-tile-v1-06074	wl-neg-neg-es-pba-38525	neg-es-pba-38525	0	hard_negative	train	ES	Madorra da Veiga 4	Pol	Carazo (San Pedro)		megalithic_mound	0.36578943	-0.25659255	-0.60159709	-1.16449120	-1.16449120	524
archetype_only	train_mini	wl-tile-v1-09428	wl-neg-neg-es-pba-74213	neg-es-pba-74213	0	hard_negative	train	ES	Madorra de Abaixo	Vila de Cruces	Loño (San Mamede)		megalithic_mound	0.38521334	-0.20872984	-0.79206075	-1.35894541	-1.35894541	544
archetype_only	train_mini	wl-tile-v1-05627	wl-neg-neg-es-pba-31274	neg-es-pba-31274	0	hard_negative	train	ES	Madorra de Montouto 1	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.05468569	-1.58515160	-0.47525947	-1.03550659	-1.03550659	512
archetype_only	train_mini	wl-tile-v1-05628	wl-neg-neg-es-pba-31275	neg-es-pba-31275	0	hard_negative	train	ES	Madorra de Montouto 2	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.41898967	-0.12752562	0.25305563	-0.29193201	-0.29193201	339
archetype_only	train_mini	wl-tile-v1-05629	wl-neg-neg-es-pba-31276	neg-es-pba-31276	0	hard_negative	train	ES	Madorra de Montouto 3	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.37432292	-0.23544297	0.37870037	-0.16365480	-0.16365480	315
archetype_only	train_mini	wl-tile-v1-05630	wl-neg-neg-es-pba-31306	neg-es-pba-31306	0	hard_negative	train	ES	Madorra de Montouto 4	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.29542983	-0.44079434	0.26159941	-0.28320923	-0.28320923	336
archetype_only	train_mini	wl-tile-v1-05631	wl-neg-neg-es-pba-31307	neg-es-pba-31307	0	hard_negative	train	ES	Madorra de Montouto 5	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.39975616	-0.17348975	0.23370984	-0.31168313	-0.31168313	348
archetype_only	train_mini	wl-tile-v1-09429	wl-neg-neg-es-pba-74341	neg-es-pba-74341	0	hard_negative	train	ES	Madorra de Seixas	Vila de Cruces	Cumeiro (San Pedro)		megalithic_mound	0.29894741	-0.43106447	-0.19120157	-0.74549718	-0.74549718	450
archetype_only	train_mini	wl-tile-v1-06075	wl-neg-neg-es-pba-38526	neg-es-pba-38526	0	hard_negative	train	ES	Madorra do Barreiro 1/Madorra do Monte Alfonsín 1	Pol	Valonga (Santa María)		megalithic_mound	0.42119088	-0.12230540	-0.16625597	-0.72002892	-0.72002892	445
archetype_only	train_mini	wl-tile-v1-06076	wl-neg-neg-es-pba-38527	neg-es-pba-38527	0	hard_negative	train	ES	Madorra do Barreiro 2/Madorra do Monte Alfonsín 2	Pol	Valonga (Santa María)		megalithic_mound	0.40443701	-0.16224119	0.23720848	-0.30811119	-0.30811119	345
archetype_only	train_mini	wl-tile-v1-05777	wl-neg-neg-es-pba-36360	neg-es-pba-36360	0	hard_negative	train	ES	Madorra do Chao do Couso 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.20302783	-0.72869221	-0.02834828	-0.57923183	-0.57923183	410
archetype_only	train_mini	wl-tile-v1-05778	wl-neg-neg-es-pba-36361	neg-es-pba-36361	0	hard_negative	train	ES	Madorra do Chao do Couso 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.32795753	-0.35314059	-0.02546782	-0.57629102	-0.57629102	409
archetype_only	train_mini	wl-tile-v1-05779	wl-neg-neg-es-pba-36362	neg-es-pba-36362	0	hard_negative	train	ES	Madorra do Coto da Maestra	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.65499964	0.43173024	2.15044744	1.64521347	1.64521347	53
archetype_only	train_mini	wl-tile-v1-05781	wl-neg-neg-es-pba-36364	neg-es-pba-36364	0	hard_negative	train	ES	Madorra do Monte Meiroi 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.25631674	-0.55405657	1.00533000	0.47610382	0.47610382	191
archetype_only	train_mini	wl-tile-v1-05782	wl-neg-neg-es-pba-36365	neg-es-pba-36365	0	hard_negative	train	ES	Madorra do Monte Meiroi 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.41085350	-0.14688900	1.09446035	0.56710160	0.56710160	168
archetype_only	train_mini	wl-tile-v1-05783	wl-neg-neg-es-pba-36366	neg-es-pba-36366	0	hard_negative	train	ES	Madorra do Monte Meiroi 3	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.12412088	-1.06753221	0.02221163	-0.52761260	-0.52761260	394
archetype_only	train_mini	wl-tile-v1-05780	wl-neg-neg-es-pba-36363	neg-es-pba-36363	0	hard_negative	train	ES	Madorra do Monte da Farrapa/Zarrapa 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.28269324	-0.47660515	0.07273767	-0.47602795	-0.47602795	382
archetype_only	train_mini	wl-tile-v1-05784	wl-neg-neg-es-pba-36367	neg-es-pba-36367	0	hard_negative	train	ES	Madorra do Moural 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.41599526	-0.13463927	0.73720780	0.20236399	0.20236399	248
archetype_only	train_mini	wl-tile-v1-05785	wl-neg-neg-es-pba-36392	neg-es-pba-36392	0	hard_negative	train	ES	Madorra do Moural 2	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.06944697	-1.43800216	-0.29934312	-0.85590448	-0.85590448	478
archetype_only	train_mini	wl-tile-v1-05786	wl-neg-neg-es-pba-36393	neg-es-pba-36393	0	hard_negative	train	ES	Madorra do Pico das Valiñas 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.15267192	-0.92877399	-0.68977359	-1.25451515	-1.25451515	537
archetype_only	train_mini	wl-tile-v1-05787	wl-neg-neg-es-pba-36394	neg-es-pba-36394	0	hard_negative	train	ES	Madorra do Pico das Valiñas 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.23666299	-0.61521648	-0.36103342	-0.91888730	-0.91888730	489
archetype_only	train_mini	wl-tile-v1-10378	wl-pos-pos-es-pba-20474	pos-es-pba-20474	1	positive	train	ES	A Ameixeira/Castro de Caselas/O Terreo	Santa Comba	Santa Comba (San Pedro)	generic_castro_hint		0.76969813	0.75845094	-0.27023135	-0.82618277	-0.82618277	471
archetype_only	train_mini	wl-tile-v1-11164	wl-pos-pos-es-pba-57575	pos-es-pba-57575	1	positive	train	ES	A Canda/Castro da Canda	A Veiga	Valdín (Santa María)	generic_castro_hint		0.84926312	1.06015999	3.00116105	2.51375101	2.51375101	13
archetype_only	train_mini	wl-tile-v1-10719	wl-pos-pos-es-pba-31040	pos-es-pba-31040	1	positive	train	ES	A Castronela	Friol	Vilafiz (Santa María)	generic_castro_hint		0.56527318	0.21305805	1.42382451	0.90336652	0.90336652	121
archetype_only	train_mini	wl-tile-v1-10720	wl-pos-pos-es-pba-31041	pos-es-pba-31041	1	positive	train	ES	A Castronela/O Castro	Friol	Ousá (San Xiao)	generic_castro_hint		0.56323290	0.20826390	-0.02904061	-0.57993866	-0.57993866	411
archetype_only	train_mini	wl-tile-v1-10814	wl-pos-pos-es-pba-35202	pos-es-pba-35202	1	positive	train	ES	A Castronera/O Castelo/As Lagoas/A Castronera	Monterroso	Fufín (San Martiño)	generic_castro_hint		0.56001320	0.20070855	0.53899668	0.00000000	0.00000000	277
archetype_only	train_mini	wl-tile-v1-11243	wl-pos-pos-es-pba-51629	pos-es-pba-51629	1	positive	train	ES	A Cidadella/Castro da Cidadella	Laza	Carraxo (San Bieito)	generic_castro_hint		0.88477133	1.23901424	1.48388194	0.96468225	0.96468225	113
archetype_only	train_mini	wl-tile-v1-11307	wl-pos-pos-es-pba-56891	pos-es-pba-56891	1	positive	train	ES	A Cogola/A Ciuda	Rubiá	O Robledo da Lastra (Nosa Señora da Concepción)	generic_castro_hint		0.71982985	0.60651211	1.78097234	1.26799722	1.26799722	85
archetype_only	train_mini	wl-tile-v1-11131	wl-pos-pos-es-pba-50548	pos-es-pba-50548	1	positive	train	ES	A Corbiza	A Gudiña	O Tameirón (Santa María)	generic_castro_hint		0.13380203	-1.01771975	-0.11263364	-0.66528311	-0.66528311	428
archetype_only	train_mini	wl-tile-v1-11244	wl-pos-pos-es-pba-51630	pos-es-pba-51630	1	positive	train	ES	A Coroa/O Castro	Laza	O Castro de Laza (San Pedro)	croa_top_ring_hint		0.62845426	0.36500282	3.91544608	3.44719191	3.44719191	7
archetype_only	train_mini	wl-tile-v1-10206	wl-pos-pos-es-pba-13980	pos-es-pba-13980	1	positive	train	ES	A Croa	Muxía	Nemiña (San Cristovo)	croa_top_ring_hint		0.75137997	0.70031806	0.70492014	0.16939985	0.16939985	256
archetype_only	train_mini	wl-tile-v1-10270	wl-pos-pos-es-pba-15531	pos-es-pba-15531	1	positive	train	ES	A Croa	Ortigueira	Ladrido (Santalla)	croa_top_ring_hint		0.82049346	0.93933272	1.74440415	1.23066286	1.23066286	86
archetype_only	train_mini	wl-tile-v1-10581	wl-pos-pos-es-pba-42578	pos-es-pba-42578	1	positive	train	ES	A Croa	Baralla	Covas (Santiago)	croa_top_ring_hint		0.85606404	1.09144066	0.87334573	0.34135425	0.34135425	216
archetype_only	train_mini	wl-tile-v1-10664	wl-pos-pos-es-pba-27967	pos-es-pba-27967	1	positive	train	ES	A Croa	Castroverde	Serés (San Pedro)	croa_top_ring_hint		0.70666648	0.56932365	0.92889730	0.39806972	0.39806972	206
archetype_only	train_mini	wl-tile-v1-10755	wl-pos-pos-es-pba-31342	pos-es-pba-31342	1	positive	train	ES	A Croa	Láncara	Carracedo (San Vicente)	croa_top_ring_hint		0.97640717	2.21222700	1.38495934	0.86368705	0.86368705	124
archetype_only	train_mini	wl-tile-v1-10756	wl-pos-pos-es-pba-31370	pos-es-pba-31370	1	positive	train	ES	A Croa	Láncara	Láncara (San Pedro)	croa_top_ring_hint		0.85609941	1.09160651	1.80825089	1.29584730	1.29584730	81
archetype_only	train_mini	wl-tile-v1-11347	wl-pos-pos-es-pba-60421	pos-es-pba-60421	1	positive	train	ES	A Croa	Vilariño de Conso	Sabuguido (Santa María)	croa_top_ring_hint		0.80108611	0.86619247	1.91420243	1.40401871	1.40401871	75
archetype_only	train_mini	wl-tile-v1-10380	wl-pos-pos-es-pba-20110	pos-es-pba-20110	1	positive	train	ES	A Croa das Paradelas	Santiago de Compostela	Nemenzo (Santa Cristina)	croa_top_ring_hint		0.87945977	1.20949976	0.48004388	-0.06018796	-0.06018796	294
archetype_only	train_mini	wl-tile-v1-11578	wl-pos-pos-es-pba-76906	pos-es-pba-76906	1	positive	train	ES	A Croa de Barxiela	Ponteareas	Ribadetea (San Xurxo)	croa_top_ring_hint		0.53996085	0.15389419	0.61770887	0.08036135	0.08036135	267
archetype_only	train_mini	wl-tile-v1-11043	wl-pos-pos-es-pba-41086	pos-es-pba-41086	1	positive	train	ES	A Croa de Castrillos	Taboada	San Xián de Önsua (San Xián)	croa_top_ring_hint		0.44468230	-0.06701233	0.19853655	-0.34759336	-0.34759336	359
archetype_only	train_mini	wl-tile-v1-11673	wl-pos-pos-es-pba-74606	pos-es-pba-74606	1	positive	train	ES	A Croa de Castromouzo	Vila de Cruces	Gres (Santiago)	croa_top_ring_hint		0.73278793	0.64417822	1.53188278	1.01368880	1.01368880	108
archetype_only	train_mini	wl-tile-v1-10665	wl-pos-pos-es-pba-27968	pos-es-pba-27968	1	positive	train	ES	A Croa de Mouriz	Castroverde	Barredo (San Xoán)	croa_top_ring_hint		0.67062962	0.47213997	0.93799454	0.40735756	0.40735756	204
archetype_only	train_mini	wl-tile-v1-11063	wl-pos-pos-es-pba-43239	pos-es-pba-43239	1	positive	train	ES	A Croa de Muruxás	Vilalba	Lanzós (San Martiño)	croa_top_ring_hint		0.57474228	0.23537895	-0.12165233	-0.67449076	-0.67449076	431
archetype_only	train_mini	wl-tile-v1-10886	wl-pos-pos-es-pba-37125	pos-es-pba-37125	1	positive	train	ES	A Croa de San Martiño/Croa do Castro	O Páramo	A Torre (San Martiño)	coastal_promontory_hint		0.82400973	0.95323268	1.36280718	0.84107077	0.84107077	128
archetype_only	train_mini	wl-tile-v1-10666	wl-pos-pos-es-pba-27969	pos-es-pba-27969	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.90806485	1.38450091	0.99131515	0.46179533	0.46179533	194
archetype_only	train_mini	wl-tile-v1-10667	wl-pos-pos-es-pba-27970	pos-es-pba-27970	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.90666375	1.37487046	1.07476918	0.54699787	0.54699787	175
archetype_only	train_mini	wl-tile-v1-10668	wl-pos-pos-es-pba-27971	pos-es-pba-27971	1	positive	train	ES	A Croa de Soutomerille	Castroverde	Soutomerille (San Salvador)	croa_top_ring_hint		0.84267615	1.03095138	1.11292033	0.58594835	0.58594835	165
archetype_only	train_mini	wl-tile-v1-10844	wl-pos-pos-es-pba-29622	pos-es-pba-29622	1	positive	train	ES	A Croa de Vilanova	O Corgo	O Alto (Santalla)	croa_top_ring_hint		0.91734591	1.45185806	1.06310059	0.53508480	0.53508480	178
archetype_only	train_mini	wl-tile-v1-10669	wl-pos-pos-es-pba-27972	pos-es-pba-27972	1	positive	train	ES	A Croa de Xivil	Castroverde	Bolaño (Santa Baia)	croa_top_ring_hint		0.67830042	0.49232497	1.50173806	0.98291249	0.98291249	111
archetype_only	train_mini	wl-tile-v1-11044	wl-pos-pos-es-pba-41087	pos-es-pba-41087	1	positive	train	ES	A Croa de Xián/Castro de Xián	Taboada	Xián (Santa María)	croa_top_ring_hint		0.80945650	0.89703558	0.37186322	-0.17063520	-0.17063520	317
archetype_only	train_mini	wl-tile-v1-09890	wl-pos-pos-es-pba-17047	pos-es-pba-17047	1	positive	train	ES	A Croa do Castro/A Croa de Posmarcos	A Pobra do Caramiñal	Posmarcos (Santo Isidro)	coastal_promontory_hint		0.89488149	1.29863221	1.23509520	0.71068300	0.71068300	150
archetype_only	train_mini	wl-tile-v1-10670	wl-pos-pos-es-pba-27973	pos-es-pba-27973	1	positive	train	ES	A Croa dos Mouros	Castroverde	Montecubeiro (San Cibrao)	croa_top_ring_hint		0.89526133	1.30096878	1.38278444	0.86146659	0.86146659	126
archetype_only	train_mini	wl-tile-v1-11100	wl-pos-pos-es-pba-43437	pos-es-pba-43437	1	positive	train	ES	A Croa/Castro da Forca	Viveiro	Landrove (San Xiao)	croa_top_ring_hint		0.84194288	1.02776192	2.09049697	1.58400693	1.58400693	57
archetype_only	train_mini	wl-tile-v1-10455	wl-pos-pos-es-pba-25056	pos-es-pba-25056	1	positive	train	ES	A Croa/Castro de Bardaos	Tordoia	Bardaos (Santa María)	croa_top_ring_hint		0.92575178	1.51909046	1.50974476	0.99108695	0.99108695	110
archetype_only	train_mini	wl-tile-v1-10757	wl-pos-pos-es-pba-31371	pos-es-pba-31371	1	positive	train	ES	A Croa/O Castro	Láncara	Ronfe (San Pedro)	croa_top_ring_hint		0.64847183	0.41511423	0.34364111	-0.19944861	-0.19944861	322
archetype_only	train_mini	wl-tile-v1-10475	wl-pos-pos-es-pba-24587	pos-es-pba-24587	1	positive	train	ES	A Croela do Castro	Trazo	Castelo (Santa María)	generic_castro_hint		0.44827158	-0.05862150	0.00694068	-0.54320350	-0.54320350	399
archetype_only	train_mini	wl-tile-v1-10456	wl-pos-pos-es-pba-25083	pos-es-pba-25083	1	positive	train	ES	A Medorra de Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		0.36510569	-0.25829600	-0.26316703	-0.81897044	-0.81897044	467
archetype_only	train_mini	wl-tile-v1-10244	wl-pos-pos-es-pba-15436	pos-es-pba-15436	1	positive	train	ES	A Medorra do Gavián/Castro da Medorra do Gavión	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.62575482	0.35833355	0.21184026	-0.33401092	-0.33401092	354
archetype_only	train_mini	wl-tile-v1-10245	wl-pos-pos-es-pba-15438	pos-es-pba-15438	1	positive	train	ES	A Medorra/A Medorra de Castro	Ordes	Leira (Santa María)	generic_castro_hint		0.54655238	0.16924197	-0.39597386	-0.95455980	-0.95455980	499
archetype_only	train_mini	wl-tile-v1-10246	wl-pos-pos-es-pba-15467	pos-es-pba-15467	1	positive	train	ES	A Medorra/Castro de Parada	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.48879649	0.03545435	-0.05134420	-0.60270955	-0.60270955	415
archetype_only	train_mini	wl-tile-v1-10437	wl-pos-pos-es-pba-24889	pos-es-pba-24889	1	positive	train	ES	A Orela de Castro de Ares	Toques	A Capela (Santa María)	generic_castro_hint		0.54524324	0.16619091	-0.41410950	-0.97307542	-0.97307542	502
archetype_only	train_mini	wl-tile-v1-11320	wl-pos-pos-es-pba-56508	pos-es-pba-56508	1	positive	train	ES	A Pena dos Castros	San Xoán de Río	San Xoán de Río (San Xoán)	hilltop_hint		0.78513278	0.80999957	0.59826597	0.06051109	0.06051109	268
archetype_only	train_mini	wl-tile-v1-09928	wl-pos-pos-es-pba-1956	pos-es-pba-1956	1	positive	train	ES	A Roda do Castro	Ares	Caamouco (San Vicente)	earthwork_or_wall_hint		0.96478122	1.97384417	4.04824452	3.58277271	3.58277271	6
archetype_only	train_mini	wl-tile-v1-10220	wl-pos-pos-es-pba-16572	pos-es-pba-16572	1	positive	train	ES	A Roda do Castro	O Pino	Gonzar (Santa María)	generic_castro_hint		0.77769792	0.78484977	0.66192512	0.12550401	0.12550401	259
archetype_only	train_mini	wl-tile-v1-10221	wl-pos-pos-es-pba-16573	pos-es-pba-16573	1	positive	train	ES	A Roda do Castro	O Pino	Pereira (San Miguel)	generic_castro_hint		0.41203898	-0.14406070	0.75897417	0.22458640	0.22458640	242
archetype_only	train_mini	wl-tile-v1-10537	wl-pos-pos-es-pba-38989	pos-es-pba-38989	1	positive	train	ES	A Roda do Castro	A Pobra do Brollón	Salcedo (San Xoán)	generic_castro_hint		0.47477079	0.00299647	0.79428898	0.26064112	0.26064112	229
archetype_only	train_mini	wl-tile-v1-10860	wl-pos-pos-es-pba-32106	pos-es-pba-32106	1	positive	train	ES	A Roda do Castro	O Incio	A Cervela (San Cristovo)	generic_castro_hint		0.89651883	1.30875804	2.17682461	1.67214328	1.67214328	50
archetype_only	train_mini	wl-tile-v1-10222	wl-pos-pos-es-pba-16574	pos-es-pba-16574	1	positive	train	ES	A Roda do Castro de Astrar	O Pino	Arca (Santaia)	generic_castro_hint		0.59662892	0.28749778	-0.09937211	-0.65174373	-0.65174373	425
archetype_only	train_mini	wl-tile-v1-10420	wl-pos-pos-es-pba-24204	pos-es-pba-24204	1	positive	train	ES	A Roda do Castro/Castro de Rairiz	Santiso	Santaia de Rairiz (Santaia)	generic_castro_hint		0.53292786	0.13755424	-0.17660531	-0.73059510	-0.73059510	448
archetype_only	train_mini	wl-tile-v1-10385	wl-pos-pos-es-pba-20170	pos-es-pba-20170	1	positive	train	ES	A Roda dos Mouros/Castro de Enfesta/Casto de Vilasuso	Santiago de Compostela	A Enfesta (San Cristovo)	generic_castro_hint		0.92186545	1.48718472	1.13346010	0.60691847	0.60691847	162
archetype_only	train_mini	wl-tile-v1-10223	wl-pos-pos-es-pba-16575	pos-es-pba-16575	1	positive	train	ES	A Roda/Agra do Castro	O Pino	Ferreiros (San Breixo)	generic_castro_hint		0.83838322	1.01244706	0.64232791	0.10549620	0.10549620	262
archetype_only	train_mini	wl-tile-v1-10282	wl-pos-pos-es-pba-17487	pos-es-pba-17487	1	positive	train	ES	A Torre do Castelo/O Castro	Outes	Outes (San Pedro)	generic_castro_hint		0.94808175	1.73954213	2.17093495	1.66613022	1.66613022	52
archetype_only	train_mini	wl-tile-v1-11322	wl-pos-pos-es-pba-58393	pos-es-pba-58393	1	positive	train	ES	A Torre do Castro	Sandiás	Sandiás (Santo Estevo)	generic_castro_hint		0.95608400	1.84110635	2.14662082	1.64130667	1.64130667	54
archetype_only	train_mini	wl-tile-v1-10247	wl-pos-pos-es-pba-15472	pos-es-pba-15472	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.97977409	2.30317476	1.55885647	1.04122763	1.04122763	103
archetype_only	train_mini	wl-tile-v1-10248	wl-pos-pos-es-pba-15473	pos-es-pba-15473	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Buscás (San Paio)	generic_castro_hint		0.50821716	0.08034054	1.27526151	0.75169086	0.75169086	145
archetype_only	train_mini	wl-tile-v1-10249	wl-pos-pos-es-pba-15474	pos-es-pba-15474	1	positive	train	ES	A Torre/O Castro/A Torre de Moscoso	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.74954439	0.69465514	-0.15511057	-0.70865001	-0.70865001	441
archetype_only	train_mini	wl-tile-v1-10271	wl-pos-pos-es-pba-15636	pos-es-pba-15636	1	positive	train	ES	A Volta dos Castros	Ortigueira	Mera de Abaixo (Santiago)	generic_castro_hint		0.96296024	1.94362755	6.01083295	5.58648079	5.58648079	2
archetype_only	train_mini	wl-tile-v1-09884	wl-pos-pos-es-pba-11387	pos-es-pba-11387	1	positive	train	ES	Agra do Castro/Castro de Lestón/Os Castros	A Laracha	Lestón (San Martiño)	generic_castro_hint		0.64655702	0.41026731	0.97604903	0.44620936	0.44620936	197
archetype_only	train_mini	wl-tile-v1-10845	wl-pos-pos-es-pba-29651	pos-es-pba-29651	1	positive	train	ES	Agra dos Castros	O Corgo	Arxemil (San Pedro)	generic_castro_hint		0.53784685	0.14897909	0.71958362	0.18437055	0.18437055	252
archetype_only	train_mini	wl-tile-v1-11621	wl-pos-pos-es-pba-69983	pos-es-pba-69983	1	positive	train	ES	Agra dos Castros	Silleda	O Castro (San Mamede)	generic_castro_hint		0.13951660	-0.98973335	-0.63831294	-1.20197631	-1.20197631	528
archetype_only	train_mini	wl-tile-v1-11499	wl-pos-pos-es-pba-65686	pos-es-pba-65686	1	positive	train	ES	Agro do Castro	Lalín	Santiso (San Román)	generic_castro_hint		0.24516953	-0.58834061	-0.41916867	-0.97824059	-0.97824059	503
archetype_only	train_mini	wl-tile-v1-11665	wl-pos-pos-es-pba-73150	pos-es-pba-73150	1	positive	train	ES	Agro do Castro	Valga	Cordeiro (Santa Comba)	generic_castro_hint		0.34056902	-0.32039567	-0.38647276	-0.94485964	-0.94485964	497
archetype_only	train_mini	wl-tile-v1-10152	wl-pos-pos-es-pba-12345	pos-es-pba-12345	1	positive	train	ES	Agro do Castro/Castro de Castrarón	Mazaricos	Os Vaos (San Tomé)	generic_castro_hint		0.28506550	-0.46986338	-1.23800092	-1.81422880	-1.81422880	552
archetype_only	train_mini	wl-tile-v1-10861	wl-pos-pos-es-pba-32107	pos-es-pba-32107	1	positive	train	ES	Agro do Castro/Pena do Castro	O Incio	Eirexalba (Santo Estevo)	hilltop_hint		0.83644261	1.00421237	0.46736164	-0.07313592	-0.07313592	297
archetype_only	train_mini	wl-tile-v1-11334	wl-pos-pos-es-pba-58982	pos-es-pba-58982	1	positive	train	ES	Aira da Castro	Vilamartín de Valdeorras	Córgomo (Santa Comba)	generic_castro_hint		0.65560074	0.43326767	2.30964674	1.80774827	1.80774827	41
archetype_only	train_mini	wl-tile-v1-10393	wl-pos-pos-es-pba-20197	pos-es-pba-20197	1	positive	train	ES	Alto da Croa/Alto do Castro	Santiago de Compostela	A Peregrina (Santa María)	croa_top_ring_hint		0.98268765	2.39475391	2.31136803	1.80950562	1.80950562	39
archetype_only	train_mini	wl-tile-v1-11298	wl-pos-pos-es-pba-56643	pos-es-pba-56643	1	positive	train	ES	As Cabarquellas. Os Mouros. O Castro. As Murallas	Riós	Progo (San Miguel)	earthwork_or_wall_hint		0.84711242	1.05051021	2.06042406	1.55330394	1.55330394	65
archetype_only	train_mini	wl-tile-v1-10311	wl-pos-pos-es-pba-27475	pos-es-pba-27475	1	positive	train	ES	As Casiñas de Coterras/Castro de Muruxeses	Oza-Cesuras	Rodeiro (Santa María)	generic_castro_hint		0.35796004	-0.27618129	-0.63032737	-1.19382343	-1.19382343	527
archetype_only	train_mini	wl-tile-v1-10436	wl-pos-pos-es-pba-24300	pos-es-pba-24300	1	positive	train	ES	As Castronelas	Sobrado	Carelle (San Lourenzo)	generic_castro_hint		0.68571709	0.51208323	0.19068634	-0.35560805	-0.35560805	361
archetype_only	train_mini	wl-tile-v1-10250	wl-pos-pos-es-pba-15505	pos-es-pba-15505	1	positive	train	ES	As Cenicas/Castro de Vilasuso	Ordes	Beán (Santa María)	generic_castro_hint		0.45068153	-0.05299477	-0.02387014	-0.57465986	-0.57465986	407
archetype_only	train_mini	wl-tile-v1-10539	wl-pos-pos-es-pba-38688	pos-es-pba-38688	1	positive	train	ES	As Coroas/Fincas dos Castros e das Coroas/Castros de Xudán	A Pontenova	Xudán (Santa María Madanela)	croa_top_ring_hint		0.71430403	0.59077613	2.94868139	2.46017181	2.46017181	15
archetype_only	train_mini	wl-tile-v1-10961	wl-pos-pos-es-pba-38902	pos-es-pba-38902	1	positive	train	ES	As Coroas/Os Castros/Monte das Croas/A Croa do Carballido	Pol	Valonga (Santa María)	croa_top_ring_hint		0.55967586	0.19991764	0.22373940	-0.32186247	-0.32186247	351
archetype_only	train_mini	wl-tile-v1-10312	wl-pos-pos-es-pba-27476	pos-es-pba-27476	1	positive	train	ES	As Croas/Castro de Oza/Castro de Carraceda	Oza-Cesuras	Oza (San Pedro)	croa_top_ring_hint		0.67673456	0.48818443	0.84964747	0.31715947	0.31715947	220
archetype_only	train_mini	wl-tile-v1-10577	wl-pos-pos-es-pba-42398	pos-es-pba-42398	1	positive	train	ES	As Croas/Os Castros	Baralla	Constantín (Santa María)	croa_top_ring_hint		0.92875415	1.54480850	1.67914135	1.16403269	1.16403269	93
archetype_only	train_mini	wl-tile-v1-10578	wl-pos-pos-es-pba-42399	pos-es-pba-42399	1	positive	train	ES	As Croas/Os Castros	Baralla	Vale (San Xurxo)	croa_top_ring_hint		0.79397397	0.84074417	0.38505921	-0.15716273	-0.15716273	313
archetype_only	train_mini	wl-tile-v1-10579	wl-pos-pos-es-pba-42400	pos-es-pba-42400	1	positive	train	ES	As Croas/Os Castros	Baralla	Pacios (Santa María)	croa_top_ring_hint		0.65998773	0.44452729	1.03730156	0.50874524	0.50874524	183
archetype_only	train_mini	wl-tile-v1-10580	wl-pos-pos-es-pba-42401	pos-es-pba-42401	1	positive	train	ES	As Croas/Os Castros	Baralla	Pedrafita de Camporredondo (San Xoán)	croa_top_ring_hint		0.87869024	1.20531746	1.53290709	1.01473457	1.01473457	107
archetype_only	train_mini	wl-tile-v1-10962	wl-pos-pos-es-pba-38903	pos-es-pba-38903	1	positive	train	ES	As Croas/Os Castros	Pol	Torneiros (San Lourenzo)	croa_top_ring_hint		0.48910711	0.03617252	-0.23832970	-0.79361272	-0.79361272	462
