dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
train_mini	wl-tile-v1-08820	wl-neg-neg-es-pba-77254	neg-es-pba-77254	0	hard_negative	train	ES	Gabias exploratorias do Monte Carrascal e Laxedo II	O Porriño	Atios (Santa Eulalia)		mining_or_quarry	0.05403179	0.20288733	0.12845956	0.01096237	0.09868845	532	430	488	509	520	227
train_mini	wl-tile-v1-08821	wl-neg-neg-es-pba-77255	neg-es-pba-77255	0	hard_negative	train	ES	Gabias exploratorias do Monte Carrascal e Laxedo III	O Porriño	Atios (Santa Eulalia)		mining_or_quarry	0.03094905	0.16969101	0.10032003	0.00525178	0.07257164	541	441	517	526	529	127
train_mini	wl-tile-v1-09520	wl-neg-neg-es-pba-74239	neg-es-pba-74239	0	hard_negative	train	ES	Gravado de Maceiras	Vilanova de Arousa	András (San Lourenzo)		rock_art_surface	0.49978180	0.55051631	0.52514905	0.27513803	0.51500215	263	264	256	253	260	58
train_mini	wl-tile-v1-06449	wl-neg-neg-es-pba-43122	neg-es-pba-43122	0	hard_negative	train	ES	Gravado de Pena Grande	Vilalba	Santaballa (San Pedro)		rock_art_surface	0.51050083	0.53167135	0.52108609	0.27141866	0.51685198	258	270	259	254	258	298
train_mini	wl-tile-v1-05832	wl-neg-neg-es-pba-31874	neg-es-pba-31874	0	hard_negative	train	ES	Gravados da Pena Escrita de Treimonte	O Incio	Sirgueiros (San Xoán)		rock_art_surface	0.92930078	0.99133345	0.96031711	0.92124695	0.94791058	36	36	34	34	34	80
train_mini	wl-tile-v1-06263	wl-neg-neg-es-pba-41604	neg-es-pba-41604	0	hard_negative	train	ES	Gravados de Fonte 2	Sarria	Maside (San Pedro)		rock_art_surface	0.36524438	0.32105076	0.34314757	0.11726199	0.35198629	338	364	352	346	347	408
train_mini	wl-tile-v1-05002	wl-neg-neg-es-pba-27562	neg-es-pba-27562	0	hard_negative	train	ES	Hórreo na Mámoa	Zas	San Martiño de Meanos (San Martiño)		megalithic_mound	0.47946819	0.40795771	0.44371295	0.19560274	0.45801505	274	315	296	289	284	339
train_mini	wl-tile-v1-06770	wl-neg-neg-es-pba-57759	neg-es-pba-57759	0	hard_negative	train	ES	Igrexa de Pedrafita (Parroquial de San Martiño)	A Teixeira	Pedrafita (San Martiño)		megalithic_mound	0.03332798	0.02673665	0.03003231	0.00089108	0.03135058	539	546	547	547	544	540
train_mini	wl-tile-v1-05822	wl-neg-neg-es-pba-29301	neg-es-pba-29301	0	hard_negative	train	ES	Igrexa de Pedrafita (Parroquial de San Miguel)	O Corgo	Pedrafita (San Miguel)		megalithic_mound	0.37711034	0.28901999	0.33306516	0.10899243	0.35068323	331	378	359	358	349	400
train_mini	wl-tile-v1-06067	wl-neg-neg-es-pba-37060	neg-es-pba-37060	0	hard_negative	train	ES	Igrexa de Pedrafita do Cebreiro (Parroquial de Santo Antón)	Pedrafita do Cebreiro	Pedrafita do Cebreiro (Santo Antón)		megalithic_mound	0.10017302	0.37799935	0.23908619	0.03786534	0.18352092	512	331	415	438	456	551
train_mini	wl-tile-v1-08556	wl-neg-neg-es-pba-66669	neg-es-pba-66669	0	hard_negative	train	ES	Lapa	Marín	Marín (San Xián)		rock_art_surface	0.25143071	0.71322369	0.48232720	0.17932634	0.38996860	413	215	284	299	320	193
train_mini	wl-tile-v1-08212	wl-neg-neg-es-pba-64531	neg-es-pba-64531	0	hard_negative	train	ES	Lapa de Monte das Mámoas	Dozón	O Castro (San Salvador)		megalithic_mound	0.18926315	0.08276535	0.13601425	0.01566443	0.15731381	449	509	483	485	470	502
train_mini	wl-tile-v1-08682	wl-neg-neg-es-pba-67513	neg-es-pba-67513	0	hard_negative	train	ES	Laxe das Cruces	Mos	Louredo (San Salvador)		rock_art_surface	0.04323337	0.08623340	0.06473338	0.00372816	0.05613338	536	508	534	532	536	378
train_mini	wl-tile-v1-07948	wl-neg-neg-es-pba-63326	neg-es-pba-63326	0	hard_negative	train	ES	Laxe de Chan	Cangas	Darbo (Santa María)		rock_art_surface	0.14700650	0.24846915	0.19773783	0.03652658	0.17744530	479	404	443	440	458	415
train_mini	wl-tile-v1-08141	wl-neg-neg-es-pba-64776	neg-es-pba-64776	0	hard_negative	train	ES	Laxe dos Gatos	Cuntis	Cequeril (Santa María)		rock_art_surface	0.29802648	0.40361083	0.35081865	0.12028671	0.32970178	384	318	347	343	366	426
train_mini	wl-tile-v1-06484	wl-neg-neg-es-pba-43246	neg-es-pba-43246	0	hard_negative	train	ES	Leira da Modia	Vilalba	Vilapedre (San Mamede)		megalithic_mound	0.25107919	0.16396068	0.20751994	0.04116712	0.22494364	414	446	439	434	428	488
train_mini	wl-tile-v1-06760	wl-neg-neg-es-pba-50748	neg-es-pba-50748	0	hard_negative	train	ES	Leiras da Preseira	A Gudiña	A Gudiña (San Martiño e San Pedro)		rock_art_surface	0.00194677	0.00191344	0.00193010	0.00000373	0.00193677	553	553	553	553	553	280
train_mini	wl-tile-v1-05674	wl-neg-neg-es-pba-33907	neg-es-pba-33907	0	hard_negative	train	ES	Lugar da Torre de Vilamor	Mondoñedo	Vilamor (Santa María)		historic_fortification	0.38040257	0.51276593	0.44658425	0.19505748	0.42011158	327	275	295	290	300	264
train_mini	wl-tile-v1-05774	wl-neg-neg-es-pba-36333	neg-es-pba-36333	0	hard_negative	train	ES	Madorra da Rebola de Vilares 1	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	0.38704194	0.41272062	0.39988128	0.15974019	0.39474554	323	312	314	311	315	223
train_mini	wl-tile-v1-05775	wl-neg-neg-es-pba-36358	neg-es-pba-36358	0	hard_negative	train	ES	Madorra da Rebola de Vilares 2	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	0.49496113	0.49119855	0.49307984	0.24312419	0.49383236	268	283	277	271	271	173
train_mini	wl-tile-v1-05776	wl-neg-neg-es-pba-36359	neg-es-pba-36359	0	hard_negative	train	ES	Madorra da Rebola de Vilares 3	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	0.39419171	0.33428383	0.36423777	0.13177191	0.37621934	322	355	337	335	331	219
train_mini	wl-tile-v1-06073	wl-neg-neg-es-pba-38524	neg-es-pba-38524	0	hard_negative	train	ES	Madorra da Veiga 3	Pol	Carazo (San Pedro)		megalithic_mound	0.12700148	0.04583007	0.08641578	0.00582049	0.10265006	491	536	526	524	513	545
train_mini	wl-tile-v1-06074	wl-neg-neg-es-pba-38525	neg-es-pba-38525	0	hard_negative	train	ES	Madorra da Veiga 4	Pol	Carazo (San Pedro)		megalithic_mound	0.36578943	0.19504806	0.28041874	0.07134652	0.31456702	337	434	396	396	379	406
train_mini	wl-tile-v1-09428	wl-neg-neg-es-pba-74213	neg-es-pba-74213	0	hard_negative	train	ES	Madorra de Abaixo	Vila de Cruces	Loño (San Mamede)		megalithic_mound	0.38521334	0.17629081	0.28075207	0.06790957	0.32253658	326	437	395	400	372	394
train_mini	wl-tile-v1-05627	wl-neg-neg-es-pba-31274	neg-es-pba-31274	0	hard_negative	train	ES	Madorra de Montouto 1	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.05468569	0.03238402	0.04353485	0.00177094	0.04799519	531	543	539	538	540	544
train_mini	wl-tile-v1-05628	wl-neg-neg-es-pba-31275	neg-es-pba-31275	0	hard_negative	train	ES	Madorra de Montouto 2	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.41898967	0.21307547	0.31603257	0.08927642	0.35721541	304	423	370	374	342	373
train_mini	wl-tile-v1-05629	wl-neg-neg-es-pba-31276	neg-es-pba-31276	0	hard_negative	train	ES	Madorra de Montouto 3	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.37432292	0.18646568	0.28039430	0.06979838	0.31796575	334	435	397	399	377	383
train_mini	wl-tile-v1-05630	wl-neg-neg-es-pba-31306	neg-es-pba-31306	0	hard_negative	train	ES	Madorra de Montouto 4	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.29542983	0.19708299	0.24625641	0.05822419	0.26592578	386	431	410	407	406	419
train_mini	wl-tile-v1-05631	wl-neg-neg-es-pba-31307	neg-es-pba-31307	0	hard_negative	train	ES	Madorra de Montouto 5	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	0.39975616	0.28641917	0.34308767	0.11449783	0.36575506	318	379	353	351	338	385
train_mini	wl-tile-v1-09429	wl-neg-neg-es-pba-74341	neg-es-pba-74341	0	hard_negative	train	ES	Madorra de Seixas	Vila de Cruces	Cumeiro (San Pedro)		megalithic_mound	0.29894741	0.16205592	0.23050166	0.04844620	0.25787996	383	449	421	422	410	461
train_mini	wl-tile-v1-06075	wl-neg-neg-es-pba-38526	neg-es-pba-38526	0	hard_negative	train	ES	Madorra do Barreiro 1/Madorra do Monte Alfonsín 1	Pol	Valonga (Santa María)		megalithic_mound	0.42119088	0.24190544	0.33154816	0.10188836	0.36740525	301	411	362	362	337	372
train_mini	wl-tile-v1-06076	wl-neg-neg-es-pba-38527	neg-es-pba-38527	0	hard_negative	train	ES	Madorra do Barreiro 2/Madorra do Monte Alfonsín 2	Pol	Valonga (Santa María)		megalithic_mound	0.40443701	0.24664604	0.32554153	0.09975279	0.35709972	314	407	367	364	343	382
train_mini	wl-tile-v1-05777	wl-neg-neg-es-pba-36360	neg-es-pba-36360	0	hard_negative	train	ES	Madorra do Chao do Couso 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.20302783	0.16296008	0.18299395	0.03308543	0.19100750	436	448	450	446	453	492
train_mini	wl-tile-v1-05778	wl-neg-neg-es-pba-36361	neg-es-pba-36361	0	hard_negative	train	ES	Madorra do Chao do Couso 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.32795753	0.35703395	0.34249574	0.11709197	0.33668045	367	346	355	348	361	445
train_mini	wl-tile-v1-05779	wl-neg-neg-es-pba-36362	neg-es-pba-36362	0	hard_negative	train	ES	Madorra do Coto da Maestra	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.65499964	0.74107048	0.69803506	0.48540090	0.68082089	196	207	198	196	196	68
train_mini	wl-tile-v1-05781	wl-neg-neg-es-pba-36364	neg-es-pba-36364	0	hard_negative	train	ES	Madorra do Monte Meiroi 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.25631674	0.31138533	0.28385104	0.07981327	0.27283732	411	367	394	388	401	241
train_mini	wl-tile-v1-05782	wl-neg-neg-es-pba-36365	neg-es-pba-36365	0	hard_negative	train	ES	Madorra do Monte Meiroi 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.41085350	0.41701361	0.41393356	0.17133150	0.41270153	309	311	307	303	305	222
train_mini	wl-tile-v1-05783	wl-neg-neg-es-pba-36366	neg-es-pba-36366	0	hard_negative	train	ES	Madorra do Monte Meiroi 3	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.12412088	0.09050404	0.10731246	0.01123344	0.11403583	495	504	510	507	504	481
train_mini	wl-tile-v1-05780	wl-neg-neg-es-pba-36363	neg-es-pba-36363	0	hard_negative	train	ES	Madorra do Monte da Farrapa/Zarrapa 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.28269324	0.29779640	0.29024482	0.08418503	0.28722419	392	375	389	381	390	467
train_mini	wl-tile-v1-05784	wl-neg-neg-es-pba-36367	neg-es-pba-36367	0	hard_negative	train	ES	Madorra do Moural 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.41599526	0.46486812	0.44043169	0.19338293	0.43065712	305	292	297	293	292	302
train_mini	wl-tile-v1-05785	wl-neg-neg-es-pba-36392	neg-es-pba-36392	0	hard_negative	train	ES	Madorra do Moural 2	Navia de Suarna	Queizán (Santiago)		megalithic_mound	0.06944697	0.03250794	0.05097745	0.00225758	0.05836526	527	542	537	537	535	530
train_mini	wl-tile-v1-05786	wl-neg-neg-es-pba-36393	neg-es-pba-36393	0	hard_negative	train	ES	Madorra do Pico das Valiñas 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.15267192	0.07675850	0.11471521	0.01171887	0.12989790	471	515	503	502	494	541
train_mini	wl-tile-v1-05787	wl-neg-neg-es-pba-36394	neg-es-pba-36394	0	hard_negative	train	ES	Madorra do Pico das Valiñas 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	0.23666299	0.20564090	0.22115194	0.04866759	0.22735636	423	428	429	421	426	501
train_mini	wl-tile-v1-10378	wl-pos-pos-es-pba-20474	pos-es-pba-20474	1	positive	train	ES	A Ameixeira/Castro de Caselas/O Terreo	Santa Comba	Santa Comba (San Pedro)	generic_castro_hint		0.76969813	0.52794164	0.64881988	0.40635569	0.69717118	140	272	221	223	188	194
train_mini	wl-tile-v1-11164	wl-pos-pos-es-pba-57575	pos-es-pba-57575	1	positive	train	ES	A Canda/Castro da Canda	A Veiga	Valdín (Santa María)	generic_castro_hint		0.84926312	0.99166980	0.92046646	0.84218859	0.89198512	90	32	67	70	82	13
train_mini	wl-tile-v1-10719	wl-pos-pos-es-pba-31040	pos-es-pba-31040	1	positive	train	ES	A Castronela	Friol	Vilafiz (Santa María)	generic_castro_hint		0.56527318	0.60433099	0.58480209	0.34161210	0.57699052	235	248	237	234	235	171
train_mini	wl-tile-v1-10720	wl-pos-pos-es-pba-31041	pos-es-pba-31041	1	positive	train	ES	A Castronela/O Castro	Friol	Ousá (San Xiao)	generic_castro_hint		0.56323290	0.59833958	0.58078624	0.33700454	0.57376490	237	250	238	236	238	300
train_mini	wl-tile-v1-10814	wl-pos-pos-es-pba-35202	pos-es-pba-35202	1	positive	train	ES	A Castronera/O Castelo/As Lagoas/A Castronera	Monterroso	Fufín (San Martiño)	generic_castro_hint		0.56001320	0.37883157	0.46942238	0.21215068	0.50565871	238	330	287	282	266	303
train_mini	wl-tile-v1-11243	wl-pos-pos-es-pba-51629	pos-es-pba-51629	1	positive	train	ES	A Cidadella/Castro da Cidadella	Laza	Carraxo (San Bieito)	generic_castro_hint		0.88477133	0.97731606	0.93104370	0.86470123	0.91253475	70	65	61	61	61	117
train_mini	wl-tile-v1-11307	wl-pos-pos-es-pba-56891	pos-es-pba-56891	1	positive	train	ES	A Cogola/A Ciuda	Rubiá	O Robledo da Lastra (Nosa Señora da Concepción)	generic_castro_hint		0.71982985	0.95353535	0.83668260	0.68638321	0.78994150	166	95	132	134	146	112
train_mini	wl-tile-v1-11131	wl-pos-pos-es-pba-50548	pos-es-pba-50548	1	positive	train	ES	A Corbiza	A Gudiña	O Tameirón (Santa María)	generic_castro_hint		0.13380203	0.11202718	0.12291461	0.01498946	0.12726958	488	483	495	488	496	508
train_mini	wl-tile-v1-11244	wl-pos-pos-es-pba-51630	pos-es-pba-51630	1	positive	train	ES	A Coroa/O Castro	Laza	O Castro de Laza (San Pedro)	croa_top_ring_hint		0.62845426	0.93319468	0.78082447	0.58647017	0.71987639	210	114	170	174	180	7
train_mini	wl-tile-v1-10206	wl-pos-pos-es-pba-13980	pos-es-pba-13980	1	positive	train	ES	A Croa	Muxía	Nemiña (San Cristovo)	croa_top_ring_hint		0.75137997	0.78579073	0.76858535	0.59042742	0.76170320	148	192	175	172	165	205
train_mini	wl-tile-v1-10270	wl-pos-pos-es-pba-15531	pos-es-pba-15531	1	positive	train	ES	A Croa	Ortigueira	Ladrido (Santalla)	croa_top_ring_hint		0.82049346	0.91686896	0.86868121	0.75228498	0.84940611	113	132	116	116	112	119
train_mini	wl-tile-v1-10581	wl-pos-pos-es-pba-42578	pos-es-pba-42578	1	positive	train	ES	A Croa	Baralla	Covas (Santiago)	croa_top_ring_hint		0.85606404	0.95200238	0.90403321	0.81497501	0.88484554	88	97	89	90	90	140
train_mini	wl-tile-v1-10664	wl-pos-pos-es-pba-27967	pos-es-pba-27967	1	positive	train	ES	A Croa	Castroverde	Serés (San Pedro)	croa_top_ring_hint		0.70666648	0.68080274	0.69373461	0.48110048	0.69890736	171	228	199	197	187	221
train_mini	wl-tile-v1-10755	wl-pos-pos-es-pba-31342	pos-es-pba-31342	1	positive	train	ES	A Croa	Láncara	Carracedo (San Vicente)	croa_top_ring_hint		0.97640717	0.99725177	0.98682947	0.97372378	0.98266055	8	16	7	7	7	24
train_mini	wl-tile-v1-10756	wl-pos-pos-es-pba-31370	pos-es-pba-31370	1	positive	train	ES	A Croa	Láncara	Láncara (San Pedro)	croa_top_ring_hint		0.85609941	0.90391325	0.88000633	0.77383960	0.87044356	87	141	106	106	100	109
train_mini	wl-tile-v1-11347	wl-pos-pos-es-pba-60421	pos-es-pba-60421	1	positive	train	ES	A Croa	Vilariño de Conso	Sabuguido (Santa María)	croa_top_ring_hint		0.80108611	0.98094631	0.89101621	0.78582247	0.85504417	123	61	102	103	109	97
train_mini	wl-tile-v1-10380	wl-pos-pos-es-pba-20110	pos-es-pba-20110	1	positive	train	ES	A Croa das Paradelas	Santiago de Compostela	Nemenzo (Santa Cristina)	croa_top_ring_hint		0.87945977	0.91557452	0.89751715	0.80521096	0.89029420	75	133	94	94	85	120
train_mini	wl-tile-v1-11578	wl-pos-pos-es-pba-76906	pos-es-pba-76906	1	positive	train	ES	A Croa de Barxiela	Ponteareas	Ribadetea (San Xurxo)	croa_top_ring_hint		0.53996085	0.70856902	0.62426494	0.38259953	0.59054330	247	216	230	229	233	317
train_mini	wl-tile-v1-11043	wl-pos-pos-es-pba-41086	pos-es-pba-41086	1	positive	train	ES	A Croa de Castrillos	Taboada	San Xián de Önsua (San Xián)	croa_top_ring_hint		0.44468230	0.74027516	0.59247873	0.32918726	0.53336016	290	208	235	238	250	365
train_mini	wl-tile-v1-11673	wl-pos-pos-es-pba-74606	pos-es-pba-74606	1	positive	train	ES	A Croa de Castromouzo	Vila de Cruces	Gres (Santiago)	croa_top_ring_hint		0.73278793	0.93206465	0.83242629	0.68300572	0.79257095	161	116	138	138	143	156
train_mini	wl-tile-v1-10665	wl-pos-pos-es-pba-27968	pos-es-pba-27968	1	positive	train	ES	A Croa de Mouriz	Castroverde	Barredo (San Xoán)	croa_top_ring_hint		0.67062962	0.55527369	0.61295165	0.37238298	0.63602284	187	263	232	231	218	243
train_mini	wl-tile-v1-11063	wl-pos-pos-es-pba-43239	pos-es-pba-43239	1	positive	train	ES	A Croa de Muruxás	Vilalba	Lanzós (San Martiño)	croa_top_ring_hint		0.57474228	0.51905463	0.54689845	0.29832264	0.55803598	231	273	247	245	242	291
train_mini	wl-tile-v1-10886	wl-pos-pos-es-pba-37125	pos-es-pba-37125	1	positive	train	ES	A Croa de San Martiño/Croa do Castro	O Páramo	A Torre (San Martiño)	coastal_promontory_hint		0.82400973	0.81528120	0.81964546	0.67179964	0.82139117	111	182	149	146	129	164
train_mini	wl-tile-v1-10666	wl-pos-pos-es-pba-27969	pos-es-pba-27969	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.90806485	0.96258759	0.93532622	0.87409195	0.92442167	50	82	56	56	53	99
train_mini	wl-tile-v1-10667	wl-pos-pos-es-pba-27970	pos-es-pba-27970	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.90666375	0.96364822	0.93515599	0.87370491	0.92375909	51	78	57	57	54	100
train_mini	wl-tile-v1-10668	wl-pos-pos-es-pba-27971	pos-es-pba-27971	1	positive	train	ES	A Croa de Soutomerille	Castroverde	Soutomerille (San Salvador)	croa_top_ring_hint		0.84267615	0.92020445	0.88144030	0.77543434	0.86593464	96	129	105	105	102	151
train_mini	wl-tile-v1-10844	wl-pos-pos-es-pba-29622	pos-es-pba-29622	1	positive	train	ES	A Croa de Vilanova	O Corgo	O Alto (Santalla)	croa_top_ring_hint		0.91734591	0.97967062	0.94850826	0.89869683	0.93604332	47	64	44	44	47	92
train_mini	wl-tile-v1-10669	wl-pos-pos-es-pba-27972	pos-es-pba-27972	1	positive	train	ES	A Croa de Xivil	Castroverde	Bolaño (Santa Baia)	croa_top_ring_hint		0.67830042	0.82652982	0.75241512	0.56063553	0.72276924	185	178	179	179	178	160
train_mini	wl-tile-v1-11044	wl-pos-pos-es-pba-41087	pos-es-pba-41087	1	positive	train	ES	A Croa de Xián/Castro de Xián	Taboada	Xián (Santa María)	croa_top_ring_hint		0.80945650	0.88810511	0.84878081	0.71888246	0.83305108	121	148	124	124	123	174
train_mini	wl-tile-v1-09890	wl-pos-pos-es-pba-17047	pos-es-pba-17047	1	positive	train	ES	A Croa do Castro/A Croa de Posmarcos	A Pobra do Caramiñal	Posmarcos (Santo Isidro)	coastal_promontory_hint		0.89488149	0.94340220	0.91914185	0.84423317	0.90943770	62	109	70	68	67	108
train_mini	wl-tile-v1-10670	wl-pos-pos-es-pba-27973	pos-es-pba-27973	1	positive	train	ES	A Croa dos Mouros	Castroverde	Montecubeiro (San Cibrao)	croa_top_ring_hint		0.89526133	0.99266614	0.94396373	0.88869561	0.92448277	61	25	51	51	52	107
train_mini	wl-tile-v1-11100	wl-pos-pos-es-pba-43437	pos-es-pba-43437	1	positive	train	ES	A Croa/Castro da Forca	Viveiro	Landrove (San Xiao)	croa_top_ring_hint		0.84194288	0.94982759	0.89588524	0.79970058	0.87430829	98	100	96	96	97	71
train_mini	wl-tile-v1-10455	wl-pos-pos-es-pba-25056	pos-es-pba-25056	1	positive	train	ES	A Croa/Castro de Bardaos	Tordoia	Bardaos (Santa María)	croa_top_ring_hint		0.92575178	0.98813579	0.95694378	0.91476847	0.94446698	40	42	37	37	38	86
train_mini	wl-tile-v1-10757	wl-pos-pos-es-pba-31371	pos-es-pba-31371	1	positive	train	ES	A Croa/O Castro	Láncara	Ronfe (San Pedro)	croa_top_ring_hint		0.64847183	0.73089166	0.68968174	0.47396265	0.67319778	199	210	201	200	201	253
train_mini	wl-tile-v1-10475	wl-pos-pos-es-pba-24587	pos-es-pba-24587	1	positive	train	ES	A Croela do Castro	Trazo	Castelo (Santa María)	generic_castro_hint		0.44827158	0.25723430	0.35275294	0.11531083	0.39096040	287	399	344	350	318	361
train_mini	wl-tile-v1-10456	wl-pos-pos-es-pba-25083	pos-es-pba-25083	1	positive	train	ES	A Medorra de Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		0.36510569	0.20415506	0.28463038	0.07453818	0.31682050	339	429	392	390	378	409
train_mini	wl-tile-v1-10244	wl-pos-pos-es-pba-15436	pos-es-pba-15436	1	positive	train	ES	A Medorra do Gavián/Castro da Medorra do Gavión	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.62575482	0.50335652	0.56455567	0.31497777	0.58903533	211	279	243	243	234	263
train_mini	wl-tile-v1-10245	wl-pos-pos-es-pba-15438	pos-es-pba-15438	1	positive	train	ES	A Medorra/A Medorra de Castro	Ordes	Leira (Santa María)	generic_castro_hint		0.54655238	0.43278389	0.48966814	0.23653907	0.51242183	243	305	280	277	262	313
train_mini	wl-tile-v1-10246	wl-pos-pos-es-pba-15467	pos-es-pba-15467	1	positive	train	ES	A Medorra/Castro de Parada	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.48879649	0.54606297	0.51742973	0.26691366	0.50597643	271	265	262	258	265	333
train_mini	wl-tile-v1-10437	wl-pos-pos-es-pba-24889	pos-es-pba-24889	1	positive	train	ES	A Orela de Castro de Ares	Toques	A Capela (Santa María)	generic_castro_hint		0.54524324	0.47592504	0.51058414	0.25949491	0.52444778	244	289	266	262	254	314
train_mini	wl-tile-v1-11320	wl-pos-pos-es-pba-56508	pos-es-pba-56508	1	positive	train	ES	A Pena dos Castros	San Xoán de Río	San Xoán de Río (San Xoán)	hilltop_hint		0.78513278	0.92475132	0.85494205	0.72605257	0.82701834	133	126	123	123	126	184
train_mini	wl-tile-v1-09928	wl-pos-pos-es-pba-1956	pos-es-pba-1956	1	positive	train	ES	A Roda do Castro	Ares	Caamouco (San Vicente)	earthwork_or_wall_hint		0.96478122	0.98485006	0.97481564	0.95016484	0.97080187	15	49	21	20	18	6
train_mini	wl-tile-v1-10220	wl-pos-pos-es-pba-16572	pos-es-pba-16572	1	positive	train	ES	A Roda do Castro	O Pino	Gonzar (Santa María)	generic_castro_hint		0.77769792	0.84380483	0.81075137	0.65622526	0.79752999	137	169	153	148	139	190
train_mini	wl-tile-v1-10221	wl-pos-pos-es-pba-16573	pos-es-pba-16573	1	positive	train	ES	A Roda do Castro	O Pino	Pereira (San Miguel)	generic_castro_hint		0.41203898	0.34847997	0.38025948	0.14358733	0.39297128	308	352	330	326	317	293
train_mini	wl-tile-v1-10537	wl-pos-pos-es-pba-38989	pos-es-pba-38989	1	positive	train	ES	A Roda do Castro	A Pobra do Brollón	Salcedo (San Xoán)	generic_castro_hint		0.47477079	0.64317862	0.55897470	0.30536242	0.52529314	276	239	245	244	253	281
train_mini	wl-tile-v1-10860	wl-pos-pos-es-pba-32106	pos-es-pba-32106	1	positive	train	ES	A Roda do Castro	O Incio	A Cervela (San Cristovo)	generic_castro_hint		0.89651883	0.96298579	0.92975231	0.86333490	0.91645892	60	81	62	62	59	65
train_mini	wl-tile-v1-10222	wl-pos-pos-es-pba-16574	pos-es-pba-16574	1	positive	train	ES	A Roda do Castro de Astrar	O Pino	Arca (Santaia)	generic_castro_hint		0.59662892	0.66425351	0.63044121	0.39631285	0.61691630	224	231	226	225	224	276
train_mini	wl-tile-v1-10420	wl-pos-pos-es-pba-24204	pos-es-pba-24204	1	positive	train	ES	A Roda do Castro/Castro de Rairiz	Santiso	Santaia de Rairiz (Santaia)	generic_castro_hint		0.53292786	0.46558125	0.49925455	0.24812122	0.51272388	251	291	273	268	261	318
train_mini	wl-tile-v1-10385	wl-pos-pos-es-pba-20170	pos-es-pba-20170	1	positive	train	ES	A Roda dos Mouros/Castro de Enfesta/Casto de Vilasuso	Santiago de Compostela	A Enfesta (San Cristovo)	generic_castro_hint		0.92186545	0.97135647	0.94661096	0.89545997	0.93671276	45	74	46	46	46	91
train_mini	wl-tile-v1-10223	wl-pos-pos-es-pba-16575	pos-es-pba-16575	1	positive	train	ES	A Roda/Agra do Castro	O Pino	Ferreiros (San Breixo)	generic_castro_hint		0.83838322	0.85492754	0.84665538	0.71675691	0.84334652	103	164	127	125	118	157
train_mini	wl-tile-v1-10282	wl-pos-pos-es-pba-17487	pos-es-pba-17487	1	positive	train	ES	A Torre do Castelo/O Castro	Outes	Outes (San Pedro)	generic_castro_hint		0.94808175	0.99282944	0.97045560	0.94128347	0.96150606	27	23	26	26	26	55
train_mini	wl-tile-v1-11322	wl-pos-pos-es-pba-58393	pos-es-pba-58393	1	positive	train	ES	A Torre do Castro	Sandiás	Sandiás (Santo Estevo)	generic_castro_hint		0.95608400	0.99140934	0.97374667	0.94787061	0.96668160	23	34	23	23	23	47
train_mini	wl-tile-v1-10247	wl-pos-pos-es-pba-15472	pos-es-pba-15472	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.97977409	0.99871403	0.98924406	0.97851413	0.98545607	6	9	5	5	6	20
train_mini	wl-tile-v1-10248	wl-pos-pos-es-pba-15473	pos-es-pba-15473	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Buscás (San Paio)	generic_castro_hint		0.50821716	0.51228518	0.51025117	0.26035212	0.50943757	260	276	267	261	264	195
train_mini	wl-tile-v1-10249	wl-pos-pos-es-pba-15474	pos-es-pba-15474	1	positive	train	ES	A Torre/O Castro/A Torre de Moscoso	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.74954439	0.69525535	0.72239987	0.52112474	0.73325768	149	223	189	187	174	206
