dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	error	status
train	wl-tile-v1-07209	wl-neg-neg-es-pba-50218	neg-es-pba-50218	0	hard_negative	train	ES	Mámoa de Pena Escrita 03	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.37710209	2986		ok
train	wl-tile-v1-07210	wl-neg-neg-es-pba-50219	neg-es-pba-50219	0	hard_negative	train	ES	Mámoa de Pena Escrita 04	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.50594352	2378		ok
train	wl-tile-v1-07211	wl-neg-neg-es-pba-50220	neg-es-pba-50220	0	hard_negative	train	ES	Mámoa de Pena Escrita 05	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.24984733	3794		ok
train	wl-tile-v1-07212	wl-neg-neg-es-pba-50221	neg-es-pba-50221	0	hard_negative	train	ES	Mámoa de Pena Escrita 06	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.05664806	6928		ok
train	wl-tile-v1-07213	wl-neg-neg-es-pba-50222	neg-es-pba-50222	0	hard_negative	train	ES	Mámoa de Pena Escrita 07	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.05013136	7127		ok
train	wl-tile-v1-07214	wl-neg-neg-es-pba-50245	neg-es-pba-50245	0	hard_negative	train	ES	Mámoa de Pena Escrita 08	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.33288913	3231		ok
train	wl-tile-v1-07215	wl-neg-neg-es-pba-50246	neg-es-pba-50246	0	hard_negative	train	ES	Mámoa de Pena Escrita 10	O Irixo	Parada de Labiote (San Xulián)		megalithic_mound	0.20531399	4198		ok
train	wl-tile-v1-03592	wl-neg-neg-es-pba-10971	neg-es-pba-10971	0	hard_negative	train	ES	Mámoa de Pena Ferreira	Irixoa	Verís (Santa María)		megalithic_mound	0.76642929	1520		ok
train	wl-tile-v1-04440	wl-neg-neg-es-pba-23304	neg-es-pba-23304	0	hard_negative	train	ES	Mámoa de Pena Gallada 1	Sobrado	Grixalba (San Xiao)		megalithic_mound	0.60886604	2002		ok
train	wl-tile-v1-04441	wl-neg-neg-es-pba-23305	neg-es-pba-23305	0	hard_negative	train	ES	Mámoa de Pena Gallada 2	Sobrado	Grixalba (San Xiao)		megalithic_mound	0.54216054	2241		ok
train	wl-tile-v1-09441	wl-neg-neg-es-pba-74483	neg-es-pba-74483	0	hard_negative	train	ES	Mámoa de Pena Grande	Vila de Cruces	Cruces, As (Nosa Señora da Piedade)		megalithic_mound	0.99475629	113		ok
train	wl-tile-v1-06395	wl-neg-neg-es-pba-42915	neg-es-pba-42915	0	hard_negative	train	ES	Mámoa de Pena Grande 01/Pena do Ramallo	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.03533245	7623		ok
train	wl-tile-v1-06396	wl-neg-neg-es-pba-42916	neg-es-pba-42916	0	hard_negative	train	ES	Mámoa de Pena Grande 02	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.05827586	6881		ok
train	wl-tile-v1-06397	wl-neg-neg-es-pba-42917	neg-es-pba-42917	0	hard_negative	train	ES	Mámoa de Pena Grande 03/Pena do Ramallo	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.04576498	7307		ok
train	wl-tile-v1-06398	wl-neg-neg-es-pba-42918	neg-es-pba-42918	0	hard_negative	train	ES	Mámoa de Pena Grande 04	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.01684083	8310		ok
train	wl-tile-v1-06399	wl-neg-neg-es-pba-42919	neg-es-pba-42919	0	hard_negative	train	ES	Mámoa de Pena Grande 05/Pena do Ramallo	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.27776493	3576		ok
train	wl-tile-v1-06400	wl-neg-neg-es-pba-42920	neg-es-pba-42920	0	hard_negative	train	ES	Mámoa de Pena Grande 07/Pena do Ramallo	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.01361010	8416		ok
train	wl-tile-v1-06401	wl-neg-neg-es-pba-42921	neg-es-pba-42921	0	hard_negative	train	ES	Mámoa de Pena Grande 08/Pena do Ramallo	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.01353996	8421		ok
train	wl-tile-v1-06402	wl-neg-neg-es-pba-42922	neg-es-pba-42922	0	hard_negative	train	ES	Mámoa de Pena Grande 09	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.03769418	7548		ok
train	wl-tile-v1-03974	wl-neg-neg-es-pba-17230	neg-es-pba-17230	0	hard_negative	train	ES	Mámoa de Pena Grande 1	Ortigueira	Couzadoiro (San Cristovo)		megalithic_mound	0.04945014	7147		ok
train	wl-tile-v1-04127	wl-neg-neg-es-pba-17924	neg-es-pba-17924	0	hard_negative	train	ES	Mámoa de Pena Grande 1	Pontedeume	Ombre (Santa María)		megalithic_mound	0.10786027	5632		ok
train	wl-tile-v1-06403	wl-neg-neg-es-pba-42923	neg-es-pba-42923	0	hard_negative	train	ES	Mámoa de Pena Grande 10	Vilalba	Santaballa (San Pedro)		megalithic_mound	0.03325576	7700		ok
train	wl-tile-v1-03975	wl-neg-neg-es-pba-17231	neg-es-pba-17231	0	hard_negative	train	ES	Mámoa de Pena Grande 2	Ortigueira	Couzadoiro (San Cristovo)		megalithic_mound	0.01830644	8260		ok
train	wl-tile-v1-04128	wl-neg-neg-es-pba-17925	neg-es-pba-17925	0	hard_negative	train	ES	Mámoa de Pena Grande 2/O Bosque	Pontedeume	Ombre (Santa María)		megalithic_mound	0.50353138	2386		ok
train	wl-tile-v1-06698	wl-neg-neg-es-pba-30574	neg-es-pba-30574	0	hard_negative	train	ES	Mámoa de Pena Grande 6/Pena do Ramallo	Xermade	Lousada (Santo André)		megalithic_mound	0.46757876	2549		ok
train	wl-tile-v1-08240	wl-neg-neg-es-pba-64612	neg-es-pba-64612	0	hard_negative	train	ES	Mámoa de Pena Mazorca	Dozón	O Sisto (San Xoán)		megalithic_mound	0.95547638	621		ok
train	wl-tile-v1-03593	wl-neg-neg-es-pba-10972	neg-es-pba-10972	0	hard_negative	train	ES	Mámoa de Pena Moura	Irixoa	Verís (Santa María)		megalithic_mound	0.82172142	1336		ok
train	wl-tile-v1-03976	wl-neg-neg-es-pba-17232	neg-es-pba-17232	0	hard_negative	train	ES	Mámoa de Pena Paxón 1	Ortigueira	Insua (San Xoán)		megalithic_mound	0.52818187	2286		ok
train	wl-tile-v1-03977	wl-neg-neg-es-pba-17260	neg-es-pba-17260	0	hard_negative	train	ES	Mámoa de Pena Paxón 2	Ortigueira	Insua (San Xoán)		megalithic_mound	0.58078176	2112		ok
train	wl-tile-v1-03978	wl-neg-neg-es-pba-17261	neg-es-pba-17261	0	hard_negative	train	ES	Mámoa de Pena Paxón 3	Ortigueira	Insua (San Xoán)		megalithic_mound	0.47198350	2529		ok
train	wl-tile-v1-04426	wl-neg-neg-es-pba-24182	neg-es-pba-24182	0	hard_negative	train	ES	Mámoa de Pena Queixeira	Santiso	Niñodaguia (San Paio)		megalithic_mound	0.46341060	2562		ok
train	wl-tile-v1-08007	wl-neg-neg-es-pba-79018	neg-es-pba-79018	0	hard_negative	train	ES	Mámoa de Pena Redonda 1	Cerdedo-Cotobade	Quireza (San Tomé)		megalithic_mound	0.01969395	8206		ok
train	wl-tile-v1-08016	wl-neg-neg-es-pba-79106	neg-es-pba-79106	0	hard_negative	train	ES	Mámoa de Pena Redonda 2	Cerdedo-Cotobade	Quireza (San Tomé)		megalithic_mound	0.02041154	8188		ok
train	wl-tile-v1-04442	wl-neg-neg-es-pba-23306	neg-es-pba-23306	0	hard_negative	train	ES	Mámoa de Pena Serrón 1	Sobrado	Grixalba (San Xiao)		megalithic_mound	0.37657628	2990		ok
train	wl-tile-v1-04443	wl-neg-neg-es-pba-23307	neg-es-pba-23307	0	hard_negative	train	ES	Mámoa de Pena Serrón 2	Sobrado	Grixalba (San Xiao)		megalithic_mound	0.11205557	5554		ok
train	wl-tile-v1-04261	wl-neg-neg-es-pba-19990	neg-es-pba-19990	0	hard_negative	train	ES	Mámoa de Pena Silveira 1	Santa Comba	Fontecada (San Martiño)		megalithic_mound	0.35845689	3090		ok
train	wl-tile-v1-04262	wl-neg-neg-es-pba-19991	neg-es-pba-19991	0	hard_negative	train	ES	Mámoa de Pena Silveira 2	Santa Comba	Fontecada (San Martiño)		megalithic_mound	0.06102084	6795		ok
train	wl-tile-v1-04263	wl-neg-neg-es-pba-19992	neg-es-pba-19992	0	hard_negative	train	ES	Mámoa de Pena Silveira 3	Santa Comba	Fontecada (San Martiño)		megalithic_mound	0.18654287	4382		ok
train	wl-tile-v1-05430	wl-neg-neg-es-pba-30283	neg-es-pba-30283	0	hard_negative	train	ES	Mámoa de Pena Ventosa/Mámoa do Colado	Friol	Anafreita (San Pedro)		megalithic_mound	0.67157569	1807		ok
train	wl-tile-v1-05276	wl-neg-neg-es-pba-28941	neg-es-pba-28941	0	hard_negative	train	ES	Mámoa de Pena da Corva	Cospeito	Pino (San Martiño)		megalithic_mound	0.35826747	3093		ok
train	wl-tile-v1-08492	wl-neg-neg-es-pba-67211	neg-es-pba-67211	0	hard_negative	train	ES	Mámoa de Pena da Cruz 1	Lalín	Gresande (Santiago)		megalithic_mound	0.10701749	5652		ok
train	wl-tile-v1-08493	wl-neg-neg-es-pba-67212	neg-es-pba-67212	0	hard_negative	train	ES	Mámoa de Pena da Cruz 2	Lalín	Gresande (Santiago)		megalithic_mound	0.29289639	3466		ok
train	wl-tile-v1-08494	wl-neg-neg-es-pba-67213	neg-es-pba-67213	0	hard_negative	train	ES	Mámoa de Pena da Cruz 3	Lalín	Gresande (Santiago)		megalithic_mound	0.51582211	2338		ok
train	wl-tile-v1-04438	wl-neg-neg-es-pba-23302	neg-es-pba-23302	0	hard_negative	train	ES	Mámoa de Pena da Moura	Sobrado	Grixalba (San Xiao)		megalithic_mound	0.17201405	4575		ok
train	wl-tile-v1-04439	wl-neg-neg-es-pba-23303	neg-es-pba-23303	0	hard_negative	train	ES	Mámoa de Pena da Moura	Sobrado	Pousada (San Mamede)		megalithic_mound	0.11225199	5548		ok
train	wl-tile-v1-03011	wl-neg-neg-es-pba-2077	neg-es-pba-2077	0	hard_negative	train	ES	Mámoa de Pena da Vela 1	Aranga	Cambás (San Pedro)		megalithic_mound	0.32957456	3245		ok
train	wl-tile-v1-03012	wl-neg-neg-es-pba-2078	neg-es-pba-2078	0	hard_negative	train	ES	Mámoa de Pena de Vela 2	Aranga	Cambás (San Pedro)		megalithic_mound	0.24206756	3862		ok
train	wl-tile-v1-03013	wl-neg-neg-es-pba-2079	neg-es-pba-2079	0	hard_negative	train	ES	Mámoa de Pena de Vela 3	Aranga	Cambás (San Pedro)		megalithic_mound	0.11480887	5494		ok
train	wl-tile-v1-06222	wl-neg-neg-es-pba-40905	neg-es-pba-40905	0	hard_negative	train	ES	Mámoa de Pena do Gato/Regodomel 1	Ribadeo	A Devesa (Santalla)		megalithic_mound	0.03272023	7722		ok
train	wl-tile-v1-06223	wl-neg-neg-es-pba-40906	neg-es-pba-40906	0	hard_negative	train	ES	Mámoa de Pena do Gato/Regodomel 2	Ribadeo	A Devesa (Santalla)		megalithic_mound	0.36575047	3049		ok
train	wl-tile-v1-06224	wl-neg-neg-es-pba-40907	neg-es-pba-40907	0	hard_negative	train	ES	Mámoa de Pena do Gato/Regodomel 3	Ribadeo	A Devesa (Santalla)		megalithic_mound	0.08949409	6059		ok
train	wl-tile-v1-05429	wl-neg-neg-es-pba-30256	neg-es-pba-30256	0	hard_negative	train	ES	Mámoa de Pena do Mixón	Friol	Anafreita (San Pedro)		megalithic_mound	0.28294233	3537		ok
train	wl-tile-v1-03014	wl-neg-neg-es-pba-2080	neg-es-pba-2080	0	hard_negative	train	ES	Mámoa de Pena do Toxo	Aranga	Cambás (San Pedro)		megalithic_mound	0.37470460	2995		ok
train	wl-tile-v1-03102	wl-neg-neg-es-pba-17940	neg-es-pba-17940	0	hard_negative	train	ES	Mámoa de Pena dos Corvos 1	As Pontes de García Rodríguez	O Freixo (San Xoán)		megalithic_mound	0.09949262	5830		ok
train	wl-tile-v1-03103	wl-neg-neg-es-pba-17941	neg-es-pba-17941	0	hard_negative	train	ES	Mámoa de Pena dos Corvos 2	As Pontes de García Rodríguez	O Freixo (San Xoán)		megalithic_mound	0.11815825	5434		ok
train	wl-tile-v1-03972	wl-neg-neg-es-pba-17228	neg-es-pba-17228	0	hard_negative	train	ES	Mámoa de Pena dos Corvos 3	Ortigueira	As Neves (Santa María)		megalithic_mound	0.17522383	4533		ok
train	wl-tile-v1-03973	wl-neg-neg-es-pba-17229	neg-es-pba-17229	0	hard_negative	train	ES	Mámoa de Pena dos Corvos 4	Ortigueira	As Neves (Santa María)		megalithic_mound	0.24722573	3813		ok
train	wl-tile-v1-06394	wl-neg-neg-es-pba-42914	neg-es-pba-42914	0	hard_negative	train	ES	Mámoa de Pena dos Mouros	Vilalba	Samarugo (Santiago)		megalithic_mound	0.10882725	5615		ok
train	wl-tile-v1-08573	wl-neg-neg-es-pba-66485	neg-es-pba-66485	0	hard_negative	train	ES	Mámoa de Penaguda 1	Meaño	Xil (Santa Eulalia)		megalithic_mound	0.11656871	5462		ok
train	wl-tile-v1-08574	wl-neg-neg-es-pba-66512	neg-es-pba-66512	0	hard_negative	train	ES	Mámoa de Penaguda 2	Meaño	Xil (Santa Eulalia)		megalithic_mound	0.06049251	6808		ok
train	wl-tile-v1-08575	wl-neg-neg-es-pba-66513	neg-es-pba-66513	0	hard_negative	train	ES	Mámoa de Penaguda 3	Meaño	Xil (Santa Eulalia)		megalithic_mound	0.05502770	6975		ok
train	wl-tile-v1-05431	wl-neg-neg-es-pba-30284	neg-es-pba-30284	0	hard_negative	train	ES	Mámoa de Penalonga	Friol	Vilalvite (San Pedro)		megalithic_mound	0.12072814	5386		ok
train	wl-tile-v1-03262	wl-neg-neg-es-pba-4035	neg-es-pba-4035	0	hard_negative	train	ES	Mámoa de Penalonga 1	Cabanas	Soaserra (Santa Baia)		megalithic_mound	0.11986444	5399		ok
train	wl-tile-v1-03263	wl-neg-neg-es-pba-4036	neg-es-pba-4036	0	hard_negative	train	ES	Mámoa de Penalonga 2	Cabanas	Soaserra (Santa Baia)		megalithic_mound	0.05818686	6885		ok
train	wl-tile-v1-03264	wl-neg-neg-es-pba-4037	neg-es-pba-4037	0	hard_negative	train	ES	Mámoa de Penalonga 3	Cabanas	Soaserra (Santa Baia)		megalithic_mound	0.07120596	6479		ok
train	wl-tile-v1-08643	wl-neg-neg-es-pba-68183	neg-es-pba-68183	0	hard_negative	train	ES	Mámoa de Penalta	Mondariz	Meirol (Santo André)		megalithic_mound	0.15444729	4820		ok
train	wl-tile-v1-06875	wl-neg-neg-es-pba-45055	neg-es-pba-45055	0	hard_negative	train	ES	Mámoa de Penamá 1	Bande	Carpazás (San Pedro)		megalithic_mound	0.03062801	7793		ok
train	wl-tile-v1-06876	wl-neg-neg-es-pba-45056	neg-es-pba-45056	0	hard_negative	train	ES	Mámoa de Penamá 2	Bande	Carpazás (San Pedro)		megalithic_mound	0.01965288	8209		ok
train	wl-tile-v1-06877	wl-neg-neg-es-pba-45057	neg-es-pba-45057	0	hard_negative	train	ES	Mámoa de Penamá 3	Bande	Carpazás (San Pedro)		megalithic_mound	0.02049276	8184		ok
train	wl-tile-v1-06878	wl-neg-neg-es-pba-45058	neg-es-pba-45058	0	hard_negative	train	ES	Mámoa de Penamá 4	Bande	Carpazás (San Pedro)		megalithic_mound	0.14015588	5035		ok
train	wl-tile-v1-06879	wl-neg-neg-es-pba-45059	neg-es-pba-45059	0	hard_negative	train	ES	Mámoa de Penamá 5	Bande	Carpazás (San Pedro)		megalithic_mound	0.02776224	7904		ok
train	wl-tile-v1-05330	wl-neg-neg-es-pba-29101	neg-es-pba-29101	0	hard_negative	train	ES	Mámoa de Penas Brancas	Folgoso do Courel	Seoane do Courel (San Xoán)		megalithic_mound	0.62591126	1939		ok
train	wl-tile-v1-03979	wl-neg-neg-es-pba-17262	neg-es-pba-17262	0	hard_negative	train	ES	Mámoa de Penas Longas 1	Ortigueira	Devesos (San Sebastián)		megalithic_mound	0.04837587	7191		ok
train	wl-tile-v1-03980	wl-neg-neg-es-pba-17263	neg-es-pba-17263	0	hard_negative	train	ES	Mámoa de Penas Longas 2	Ortigueira	Devesos (San Sebastián)		megalithic_mound	0.02595619	7967		ok
train	wl-tile-v1-03981	wl-neg-neg-es-pba-17264	neg-es-pba-17264	0	hard_negative	train	ES	Mámoa de Penas Longas 3	Ortigueira	Devesos (San Sebastián)		megalithic_mound	0.10089202	5793		ok
train	wl-tile-v1-03982	wl-neg-neg-es-pba-17265	neg-es-pba-17265	0	hard_negative	train	ES	Mámoa de Penas Longas 4	Ortigueira	Devesos (San Sebastián)		megalithic_mound	0.07779788	6333		ok
train	wl-tile-v1-06404	wl-neg-neg-es-pba-42924	neg-es-pba-42924	0	hard_negative	train	ES	Mámoa de Penas Miúdas 01/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.20042820	4248		ok
train	wl-tile-v1-06405	wl-neg-neg-es-pba-42958	neg-es-pba-42958	0	hard_negative	train	ES	Mámoa de Penas Miúdas 02/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.09598872	5915		ok
train	wl-tile-v1-06406	wl-neg-neg-es-pba-42959	neg-es-pba-42959	0	hard_negative	train	ES	Mámoa de Penas Miúdas 03/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.05051270	7113		ok
train	wl-tile-v1-06407	wl-neg-neg-es-pba-42960	neg-es-pba-42960	0	hard_negative	train	ES	Mámoa de Penas Miúdas 04/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.12171555	5361		ok
train	wl-tile-v1-06408	wl-neg-neg-es-pba-42961	neg-es-pba-42961	0	hard_negative	train	ES	Mámoa de Penas Miúdas 05/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.05303610	7028		ok
train	wl-tile-v1-06409	wl-neg-neg-es-pba-42962	neg-es-pba-42962	0	hard_negative	train	ES	Mámoa de Penas Miúdas 06/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.18151171	4438		ok
train	wl-tile-v1-06410	wl-neg-neg-es-pba-42963	neg-es-pba-42963	0	hard_negative	train	ES	Mámoa de Penas Miúdas 07/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.11443987	5500		ok
train	wl-tile-v1-06411	wl-neg-neg-es-pba-42964	neg-es-pba-42964	0	hard_negative	train	ES	Mámoa de Penas Miúdas 08/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.10781375	5635		ok
train	wl-tile-v1-06412	wl-neg-neg-es-pba-42965	neg-es-pba-42965	0	hard_negative	train	ES	Mámoa de Penas Miúdas 09/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.12461778	5303		ok
train	wl-tile-v1-06413	wl-neg-neg-es-pba-42966	neg-es-pba-42966	0	hard_negative	train	ES	Mámoa de Penas Miúdas 10/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.05750081	6907		ok
train	wl-tile-v1-06414	wl-neg-neg-es-pba-42967	neg-es-pba-42967	0	hard_negative	train	ES	Mámoa de Penas Miúdas 11/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.04968870	7138		ok
train	wl-tile-v1-06415	wl-neg-neg-es-pba-42968	neg-es-pba-42968	0	hard_negative	train	ES	Mámoa de Penas Miúdas 12/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.10569197	5684		ok
train	wl-tile-v1-06416	wl-neg-neg-es-pba-43002	neg-es-pba-43002	0	hard_negative	train	ES	Mámoa de Penas Miúdas 13/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.05061416	7105		ok
train	wl-tile-v1-06417	wl-neg-neg-es-pba-43003	neg-es-pba-43003	0	hard_negative	train	ES	Mámoa de Penas Miúdas 14/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.03469825	7645		ok
train	wl-tile-v1-06418	wl-neg-neg-es-pba-43004	neg-es-pba-43004	0	hard_negative	train	ES	Mámoa de Penas Miúdas 15/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.03008726	7814		ok
train	wl-tile-v1-06419	wl-neg-neg-es-pba-43005	neg-es-pba-43005	0	hard_negative	train	ES	Mámoa de Penas Miúdas 16/As Moas	Vilalba	Román (Santalla)		megalithic_mound	0.10350609	5730		ok
train	wl-tile-v1-06420	wl-neg-neg-es-pba-43006	neg-es-pba-43006	0	hard_negative	train	ES	Mámoa de Penas Miúdas 17	Vilalba	Román (Santalla)		megalithic_mound	0.09958161	5827		ok
train	wl-tile-v1-03131	wl-neg-neg-es-pba-18043	neg-es-pba-18043	0	hard_negative	train	ES	Mámoa de Penas Pardas 1	As Pontes de García Rodríguez	Ribadeume (Santa María)		megalithic_mound	0.02319589	8076		ok
train	wl-tile-v1-03132	wl-neg-neg-es-pba-18044	neg-es-pba-18044	0	hard_negative	train	ES	Mámoa de Penas Pardas 2	As Pontes de García Rodríguez	Ribadeume (Santa María)		megalithic_mound	0.02343324	8071		ok
train	wl-tile-v1-03104	wl-neg-neg-es-pba-17942	neg-es-pba-17942	0	hard_negative	train	ES	Mámoa de Penas de Aguas	As Pontes de García Rodríguez	Somede (San Mamede)		megalithic_mound	0.17252179	4569		ok
train	wl-tile-v1-03105	wl-neg-neg-es-pba-17943	neg-es-pba-17943	0	hard_negative	train	ES	Mámoa de Penas do Castelo 1	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.05743767	6909		ok
train	wl-tile-v1-03106	wl-neg-neg-es-pba-17944	neg-es-pba-17944	0	hard_negative	train	ES	Mámoa de Penas do Castelo 2	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.06342221	6719		ok
train	wl-tile-v1-03107	wl-neg-neg-es-pba-17945	neg-es-pba-17945	0	hard_negative	train	ES	Mámoa de Penas do Castelo 3	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.05790256	6894		ok
train	wl-tile-v1-03126	wl-neg-neg-es-pba-18038	neg-es-pba-18038	0	hard_negative	train	ES	Mámoa de Penas do Castelo 4	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.09402499	5962		ok
train	wl-tile-v1-03127	wl-neg-neg-es-pba-18039	neg-es-pba-18039	0	hard_negative	train	ES	Mámoa de Penas do Castelo 5	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.16544743	4654		ok
train	wl-tile-v1-03128	wl-neg-neg-es-pba-18040	neg-es-pba-18040	0	hard_negative	train	ES	Mámoa de Penas do Castelo 6	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.02121729	8159		ok
train	wl-tile-v1-03129	wl-neg-neg-es-pba-18041	neg-es-pba-18041	0	hard_negative	train	ES	Mámoa de Penas do Castelo 7	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.02755089	7913		ok
train	wl-tile-v1-03130	wl-neg-neg-es-pba-18042	neg-es-pba-18042	0	hard_negative	train	ES	Mámoa de Penas do Castelo 8	As Pontes de García Rodríguez	Espiñaredo (Santa María)		megalithic_mound	0.00665367	8604		ok
train	wl-tile-v1-06880	wl-neg-neg-es-pba-45060	neg-es-pba-45060	0	hard_negative	train	ES	Mámoa de Penedos da Chan 1	Bande	Corvelle (Santa María)		megalithic_mound	0.13766822	5073		ok
train	wl-tile-v1-09303	wl-neg-neg-es-pba-71685	neg-es-pba-71685	0	hard_negative	train	ES	Mámoa de Penido 1	Silleda	Refoxos (San Paio)		megalithic_mound	0.10922604	5606		ok
train	wl-tile-v1-09304	wl-neg-neg-es-pba-71686	neg-es-pba-71686	0	hard_negative	train	ES	Mámoa de Penido 2	Silleda	Refoxos (San Paio)		megalithic_mound	0.20204657	4236		ok
train	wl-tile-v1-09305	wl-neg-neg-es-pba-71687	neg-es-pba-71687	0	hard_negative	train	ES	Mámoa de Penido 3	Silleda	Refoxos (San Paio)		megalithic_mound	0.26728148	3663		ok
train	wl-tile-v1-09306	wl-neg-neg-es-pba-71688	neg-es-pba-71688	0	hard_negative	train	ES	Mámoa de Penido 4	Silleda	Refoxos (San Paio)		megalithic_mound	0.49620073	2416		ok
train	wl-tile-v1-09307	wl-neg-neg-es-pba-71689	neg-es-pba-71689	0	hard_negative	train	ES	Mámoa de Penido 5	Silleda	Refoxos (San Paio)		megalithic_mound	0.13172486	5179		ok
train	wl-tile-v1-06993	wl-neg-neg-es-pba-47442	neg-es-pba-47442	0	hard_negative	train	ES	Mámoa de Penouzes	Calvos de Randín	Vila (Santa María)		megalithic_mound	0.02239083	8106		ok
train	wl-tile-v1-06994	wl-neg-neg-es-pba-47443	neg-es-pba-47443	0	hard_negative	train	ES	Mámoa de Penouzes	Calvos de Randín	Vila (Santa María)		megalithic_mound	0.02627749	7961		ok
train	wl-tile-v1-08299	wl-neg-neg-es-pba-64362	neg-es-pba-64362	0	hard_negative	train	ES	Mámoa de Pereira	Forcarei	Castrelo (Santa Mariña)		megalithic_mound	0.07914403	6296		ok
train	wl-tile-v1-08300	wl-neg-neg-es-pba-64363	neg-es-pba-64363	0	hard_negative	train	ES	Mámoa de Pereiriño/Mámoa do Pepeiriño	Forcarei	Castrelo (Santa Mariña)		megalithic_mound	0.14416205	4973		ok
train	wl-tile-v1-03375	wl-neg-neg-es-pba-5972	neg-es-pba-5972	0	hard_negative	train	ES	Mámoa de Perravella 1	Cerceda	Queixas (Santa María)		megalithic_mound	0.16983586	4605		ok
train	wl-tile-v1-03376	wl-neg-neg-es-pba-5973	neg-es-pba-5973	0	hard_negative	train	ES	Mámoa de Perravella 2	Cerceda	Queixas (Santa María)		megalithic_mound	0.54228431	2238		ok
train	wl-tile-v1-09516	wl-neg-neg-es-pba-75980	neg-es-pba-75980	0	hard_negative	train	ES	Mámoa de Perrón	Vilagarcía de Arousa	Rubiáns (Santa María)		megalithic_mound	0.53453411	2265		ok
train	wl-tile-v1-05974	wl-neg-neg-es-pba-37643	neg-es-pba-37643	0	hard_negative	train	ES	Mámoa de Pesqueiras (Mámoa de Guítara 18)	Pantón	Atán (Santo Estevo)		megalithic_mound	0.07433389	6408		ok
train	wl-tile-v1-05686	wl-neg-neg-es-pba-34689	neg-es-pba-34689	0	hard_negative	train	ES	Mámoa de Piabos 1	Monterroso	Pedraza (Santa María)		megalithic_mound	0.04561016	7313		ok
train	wl-tile-v1-05687	wl-neg-neg-es-pba-34690	neg-es-pba-34690	0	hard_negative	train	ES	Mámoa de Piabos 2	Monterroso	Pedraza (Santa María)		megalithic_mound	0.07280817	6445		ok
train	wl-tile-v1-03869	wl-neg-neg-es-pba-14609	neg-es-pba-14609	0	hard_negative	train	ES	Mámoa de Piaxe 1/Mámoa das Paiagueiras 1	Negreira	A Pena (San Mamede)		megalithic_mound	0.10445763	5714		ok
train	wl-tile-v1-03870	wl-neg-neg-es-pba-14610	neg-es-pba-14610	0	hard_negative	train	ES	Mámoa de Piaxe 2/Mámoa das Paiagueiras 2	Negreira	A Pena (San Mamede)		megalithic_mound	0.05520591	6970		ok
train	wl-tile-v1-07631	wl-neg-neg-es-pba-65963	neg-es-pba-65963	0	hard_negative	train	ES	Mámoa de Picolongo/Mámoa do Monte da Cima da Costa	Agolada	As Trabancas (San Mamede)		megalithic_mound	0.63365167	1914		ok
train	wl-tile-v1-08644	wl-neg-neg-es-pba-68208	neg-es-pba-68208	0	hard_negative	train	ES	Mámoa de Picoto	Mondariz	Mouriscados (San Cibrán)		megalithic_mound	0.05754192	6905		ok
train	wl-tile-v1-03871	wl-neg-neg-es-pba-14611	neg-es-pba-14611	0	hard_negative	train	ES	Mámoa de Picotos	Negreira	Portor (Santa María)		megalithic_mound	0.02252921	8102		ok
