dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	status	error
train_mini	wl-tile-v1-10107	wl-pos-pos-es-pba-9620	pos-es-pba-9620	1	positive	train	ES	Castro da Grixa	Dumbría	Berdeogás (Santiago)	generic_castro_hint		0.49803466	267	ok	
train_mini	wl-tile-v1-10846	wl-pos-pos-es-pba-29948	pos-es-pba-29948	1	positive	train	ES	Castro da Grova	O Corgo	Paradela (San Fiz)	generic_castro_hint		0.39643063	320	ok	
train_mini	wl-tile-v1-11359	wl-pos-pos-es-pba-66198	pos-es-pba-66198	1	positive	train	ES	Castro da Gurobela	Agolada	O Sexo (Santiago)	generic_castro_hint		0.48728677	272	ok	
train_mini	wl-tile-v1-10586	wl-pos-pos-es-pba-44402	pos-es-pba-44402	1	positive	train	ES	Castro da Igrexa/A Cortiña da Igrexa	Baralla	Piñeira (San Salvador)	generic_castro_hint		0.88577533	69	ok	
train_mini	wl-tile-v1-10587	wl-pos-pos-es-pba-44431	pos-es-pba-44431	1	positive	train	ES	Castro da Igrexa/Castro de Lebruxo	Baralla	Lebruxo (San Tomé)	generic_castro_hint		0.84111952	100	ok	
train_mini	wl-tile-v1-11102	wl-pos-pos-es-pba-30225	pos-es-pba-30225	1	positive	train	ES	Castro da Igrexa/O Castro de Cazas	Xermade	Cazás (San Xulián)	generic_castro_hint		0.55522375	242	ok	
train_mini	wl-tile-v1-10329	wl-pos-pos-es-pba-18628	pos-es-pba-18628	1	positive	train	ES	Castro da Illa da Estrela	Ponteceso	Corme Aldea (Santo Adrán)	coastal_promontory_hint		0.90165701	56	ok	
train_mini	wl-tile-v1-10422	wl-pos-pos-es-pba-23921	pos-es-pba-23921	1	positive	train	ES	Castro da Lagoa/Os Castros de Muradelo	Sobrado	Codesoso (San Miguel)	generic_castro_hint		0.88909549	65	ok	
train_mini	wl-tile-v1-10832	wl-pos-pos-es-pba-35177	pos-es-pba-35177	1	positive	train	ES	Castro da Lagúa	Navia de Suarna	Mosteiro (San Salvador)	generic_castro_hint		0.84054150	102	ok	
train_mini	wl-tile-v1-10526	wl-pos-pos-es-pba-38417	pos-es-pba-38417	1	positive	train	ES	Castro da Lama	A Pobra do Brollón	Barxa de Lor (Santa Mariña)	generic_castro_hint		0.98221017	5	ok	
train_mini	wl-tile-v1-11354	wl-pos-pos-es-pba-67107	pos-es-pba-67107	1	positive	train	ES	Castro da Lama	A Lama	A Lama (San Salvador)	generic_castro_hint		0.97210711	9	ok	
train_mini	wl-tile-v1-11046	wl-pos-pos-es-pba-41245	pos-es-pba-41245	1	positive	train	ES	Castro da Laxa	Taboada	Sobrecedo (Santiago)	generic_castro_hint		0.88830722	66	ok	
train_mini	wl-tile-v1-11233	wl-pos-pos-es-pba-48059	pos-es-pba-48059	1	positive	train	ES	Castro da Madanela	Coles	Coles (San Xoán)	generic_castro_hint		0.98340952	3	ok	
train_mini	wl-tile-v1-10862	wl-pos-pos-es-pba-32296	pos-es-pba-32296	1	positive	train	ES	Castro da Margarida/A Ciudá	O Incio	Santa María do Mao (Santa María)	coastal_promontory_hint		0.71997545	165	ok	
train_mini	wl-tile-v1-11316	wl-pos-pos-es-pba-58046	pos-es-pba-58046	1	positive	train	ES	Castro da Martiña	San Cristovo de Cea	Oseira (Santa María a Real)	coastal_promontory_hint		0.84166715	99	ok	
train_mini	wl-tile-v1-11470	wl-pos-pos-es-pba-65785	pos-es-pba-65785	1	positive	train	ES	Castro da Matanza	Gondomar	Vincios (Santa Mariña)	generic_castro_hint		0.94101198	31	ok	
train_mini	wl-tile-v1-11155	wl-pos-pos-es-pba-55771	pos-es-pba-55771	1	positive	train	ES	Castro da Medorra	A Pobra de Trives	Mendoia (Nosa Señora da Concepción)	generic_castro_hint		0.26871638	403	ok	
train_mini	wl-tile-v1-10817	wl-pos-pos-es-pba-35344	pos-es-pba-35344	1	positive	train	ES	Castro da Morerira/Agro do Castro	Monterroso	Pedraza (Santa María)	generic_castro_hint		0.76640377	143	ok	
train_mini	wl-tile-v1-11460	wl-pos-pos-es-pba-64033	pos-es-pba-64033	1	positive	train	ES	Castro da Mota	Forcarei	Castrelo (Santa Mariña)	generic_castro_hint		0.65638395	193	ok	
train_mini	wl-tile-v1-10019	wl-pos-pos-es-pba-27147	pos-es-pba-27147	1	positive	train	ES	Castro da Moura	Cariño	A Pedra (Santa María)	generic_castro_hint		0.96878403	12	ok	
train_mini	wl-tile-v1-11461	wl-pos-pos-es-pba-64034	pos-es-pba-64034	1	positive	train	ES	Castro da Mouteira	Forcarei	Millarada (San Amedio)	generic_castro_hint		0.67888442	184	ok	
train_mini	wl-tile-v1-11124	wl-pos-pos-es-pba-47786	pos-es-pba-47786	1	positive	train	ES	Castro da Munía	A Bola	Sorga (San Mamede)	generic_castro_hint		0.62331026	213	ok	
train_mini	wl-tile-v1-10555	wl-pos-pos-es-pba-26987	pos-es-pba-26987	1	positive	train	ES	Castro da Orela	Antas de Ulla	Santo Estevo do Castro de Amarante (Santo Estevo)	generic_castro_hint		0.81061616	118	ok	
train_mini	wl-tile-v1-10373	wl-pos-pos-es-pba-20300	pos-es-pba-20300	1	positive	train	ES	Castro da Pallota	Santa Comba	Fontecada (San Martiño)	generic_castro_hint		0.76089287	144	ok	
train_mini	wl-tile-v1-10650	wl-pos-pos-es-pba-27875	pos-es-pba-27875	1	positive	train	ES	Castro da Pallota	Castroverde	Soutomerille (San Salvador)	generic_castro_hint		0.96633249	13	ok	
train_mini	wl-tile-v1-10556	wl-pos-pos-es-pba-26988	pos-es-pba-26988	1	positive	train	ES	Castro da Pena Grande	Antas de Ulla	Agela (San Mamede)	hilltop_hint		0.66578404	188	ok	
train_mini	wl-tile-v1-10540	wl-pos-pos-es-pba-38845	pos-es-pba-38845	1	positive	train	ES	Castro da Pena das Vellas	A Pontenova	Vilarmide (O Salvador)	hilltop_hint		0.33641457	359	ok	
train_mini	wl-tile-v1-09877	wl-pos-pos-es-pba-11223	pos-es-pba-11223	1	positive	train	ES	Castro da Pena/O Petón	A Laracha	Montemaior (Santa María Madanela)	hilltop_hint		0.79227008	128	ok	
train_mini	wl-tile-v1-11136	wl-pos-pos-es-pba-52998	pos-es-pba-52998	1	positive	train	ES	Castro da Peneda de Cebre	A Merca	A Merca (Santa María)	generic_castro_hint		0.74106099	154	ok	
train_mini	wl-tile-v1-11600	wl-pos-pos-es-pba-71332	pos-es-pba-71332	1	positive	train	ES	Castro da Peneda/Castrizán	Redondela	O Viso (Santa María)	castrel_toponym_hint		0.96910827	11	ok	
train_mini	wl-tile-v1-10557	wl-pos-pos-es-pba-26989	pos-es-pba-26989	1	positive	train	ES	Castro da Penela	Antas de Ulla	Reboredo (Santiago)	generic_castro_hint		0.61021496	218	ok	
train_mini	wl-tile-v1-10765	wl-pos-pos-es-pba-31585	pos-es-pba-31585	1	positive	train	ES	Castro da Penela	Láncara	Vilarello (San Pedro)	generic_castro_hint		0.65564902	194	ok	
train_mini	wl-tile-v1-11342	wl-pos-pos-es-pba-60249	pos-es-pba-60249	1	positive	train	ES	Castro da Plaza	Vilardevós	Santa María de Traseirexa (Santa María)	generic_castro_hint		0.68705212	178	ok	
train_mini	wl-tile-v1-10991	wl-pos-pos-es-pba-40973	pos-es-pba-40973	1	positive	train	ES	Castro da Portela	Ribas de Sil	Soutordei (Santiago)	generic_castro_hint		0.95966507	20	ok	
train_mini	wl-tile-v1-10162	wl-pos-pos-es-pba-12435	pos-es-pba-12435	1	positive	train	ES	Castro da Pousada	Mesía	Castro (San Sebastián)	earthwork_or_wall_hint		0.42709222	298	ok	
train_mini	wl-tile-v1-10912	wl-pos-pos-es-pba-41930	pos-es-pba-41930	1	positive	train	ES	Castro da Pousada	O Saviñao	Licín (Santalla)	generic_castro_hint		0.74885597	150	ok	
train_mini	wl-tile-v1-11591	wl-pos-pos-es-pba-69678	pos-es-pba-69678	1	positive	train	ES	Castro da Raxeira/Monte do Castro	Pontevedra	Mourente (Santa María)	hilltop_hint		0.82449774	110	ok	
train_mini	wl-tile-v1-11132	wl-pos-pos-es-pba-50677	pos-es-pba-50677	1	positive	train	ES	Castro da Ribeira	A Gudiña	A Gudiña (San Martiño e San Pedro)	valley_or_river_edge_hint		0.84577267	93	ok	
train_mini	wl-tile-v1-09993	wl-pos-pos-es-pba-3509	pos-es-pba-3509	1	positive	train	ES	Castro da Ribeira/Castro de Nogareda	Carballo	Rus (Santa María)	valley_or_river_edge_hint		0.97081947	10	ok	
val	wl-tile-v1-12402	wl-neg-neg-es-pba-30584	neg-es-pba-30584	0	hard_negative	val	ES	A Leira da Cova	Guitiriz	San Breixo de Parga (San Breixo)		rock_art_surface	0.27586088	935	ok	
val	wl-tile-v1-12633	wl-neg-neg-es-pba-35996	neg-es-pba-35996	0	hard_negative	val	ES	A Medorra	Outeiro de Rei	Sobrada de Aguiar (Santa María Madanela)		megalithic_mound	0.75530238	181	ok	
val	wl-tile-v1-12008	wl-neg-neg-es-pba-15476	neg-es-pba-15476	0	hard_negative	val	ES	A Medorra/O Petón/Mámoa do Petón 2	Oroso	Senra (Santa Eulalia)		megalithic_mound	0.68242550	237	ok	
val	wl-tile-v1-12317	wl-neg-neg-es-pba-29932	neg-es-pba-29932	0	hard_negative	val	ES	A Mina	Cervantes	Vilarello (Santa María)		mining_or_quarry	0.23519070	1052	ok	
val	wl-tile-v1-12881	wl-neg-neg-es-pba-64682	neg-es-pba-64682	0	hard_negative	val	ES	A Mina	A Estrada	Ouzande (San Lourenzo)		mining_or_quarry	0.12070759	1446	ok	
val	wl-tile-v1-12072	wl-neg-neg-es-pba-29142	neg-es-pba-29142	0	hard_negative	val	ES	A Mina de Allonquiña	A Fonsagrada	A Allonca (Santa María)		mining_or_quarry	0.02328079	1832	ok	
val	wl-tile-v1-12688	wl-neg-neg-es-pba-59291	neg-es-pba-59291	0	hard_negative	val	ES	A Mota Grande 2/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	0.18553732	1199	ok	
val	wl-tile-v1-12689	wl-neg-neg-es-pba-59292	neg-es-pba-59292	0	hard_negative	val	ES	A Mota Grande 3/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	0.07618234	1623	ok	
val	wl-tile-v1-12690	wl-neg-neg-es-pba-59293	neg-es-pba-59293	0	hard_negative	val	ES	A Mota Grande 4/Mámoas da Serra do Leboreiro	Verea	Bangueses (San Miguel)		megalithic_mound	0.05368918	1727	ok	
val	wl-tile-v1-12880	wl-neg-neg-es-pba-64681	neg-es-pba-64681	0	hard_negative	val	ES	A Mámoa/A Lagoa	A Estrada	Guimarei (San Xiao)		megalithic_mound	0.46447915	490	ok	
val	wl-tile-v1-12319	wl-neg-neg-es-pba-29198	neg-es-pba-29198	0	hard_negative	val	ES	A Pedra das Mentiras	Chantada	Santiago de Arriba (Santiago)		rock_art_surface	0.31377344	817	ok	
val	wl-tile-v1-12403	wl-neg-neg-es-pba-30586	neg-es-pba-30586	0	hard_negative	val	ES	Abrigo de Penas da Carballosa	Guitiriz	Lagostelle (San Xoán)		rock_art_surface	0.37104380	679	ok	
val	wl-tile-v1-12290	wl-neg-neg-es-pba-28383	neg-es-pba-28383	0	hard_negative	val	ES	Antiga capela e cemiterio de Santo Estevo do Ermo	Barreiros	Celeiro de Mariñaos (Santa Cristina)		necropolis_or_burial	0.00270866	1851	ok	
val	wl-tile-v1-12073	wl-neg-neg-es-pba-29146	neg-es-pba-29146	0	hard_negative	val	ES	Arqueira de Morocos 1	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.32193160	796	ok	
val	wl-tile-v1-12067	wl-neg-neg-es-pba-28954	neg-es-pba-28954	0	hard_negative	val	ES	Arqueira de Morocos 2	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.25741520	993	ok	
val	wl-tile-v1-12068	wl-neg-neg-es-pba-28955	neg-es-pba-28955	0	hard_negative	val	ES	Arqueira de Morocos 3	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.39071618	634	ok	
val	wl-tile-v1-12069	wl-neg-neg-es-pba-28956	neg-es-pba-28956	0	hard_negative	val	ES	Arqueira de Morocos 4	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.33606285	755	ok	
val	wl-tile-v1-12070	wl-neg-neg-es-pba-28957	neg-es-pba-28957	0	hard_negative	val	ES	Arqueira de Morocos 5	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.29948059	873	ok	
val	wl-tile-v1-12071	wl-neg-neg-es-pba-28958	neg-es-pba-28958	0	hard_negative	val	ES	Arquela da Pruída	A Fonsagrada	A Trapa (San Cibrán)		megalithic_mound	0.41954381	563	ok	
val	wl-tile-v1-12882	wl-neg-neg-es-pba-64716	neg-es-pba-64716	0	hard_negative	val	ES	Artesa dos Mouros	A Estrada	Callobre (San Martiño)		megalithic_mound	0.92718412	56	ok	
val	wl-tile-v1-12634	wl-neg-neg-es-pba-36006	neg-es-pba-36006	0	hard_negative	val	ES	As Medorras 1	Outeiro de Rei	Guillar (San Martiño)		megalithic_mound	0.26428249	975	ok	
val	wl-tile-v1-12644	wl-neg-neg-es-pba-36033	neg-es-pba-36033	0	hard_negative	val	ES	As Medorras/Medorra de Penas de Rodas 1	Outeiro de Rei	Santiago de Gaioso (Santiago)		megalithic_mound	0.15688990	1304	ok	
val	wl-tile-v1-12645	wl-neg-neg-es-pba-36034	neg-es-pba-36034	0	hard_negative	val	ES	As Medorras/Medorra de Penas de Rodas 2	Outeiro de Rei	Santiago de Gaioso (Santiago)		megalithic_mound	0.13545337	1392	ok	
val	wl-tile-v1-13231	wl-neg-neg-es-pba-68982	neg-es-pba-68982	0	hard_negative	val	ES	As Moreiras	Oia	Viladesuso (San Miguel)		rock_art_surface	0.05413190	1724	ok	
val	wl-tile-v1-11999	wl-neg-neg-es-pba-16203	neg-es-pba-16203	0	hard_negative	val	ES	Batería de Punta Torrella	Oleiros	Dexo (Santa María)		historic_fortification	0.24315441	1023	ok	
val	wl-tile-v1-12883	wl-neg-neg-es-pba-64754	neg-es-pba-64754	0	hard_negative	val	ES	Campo das Tombas 6/Mámoa da Casa da Cruz 1	A Estrada	Matalobos (Santa Baia)		megalithic_mound	0.16536327	1266	ok	
val	wl-tile-v1-12560	wl-neg-neg-es-pba-35700	neg-es-pba-35700	0	hard_negative	val	ES	Castelo	Ourol	Miñotos (San Pedro)		historic_fortification	0.73981654	190	ok	
val	wl-tile-v1-13356	wl-neg-neg-es-pba-70806	neg-es-pba-70806	0	hard_negative	val	ES	Castelo de Coruxeiras	Salceda de Caselas	San Xurxo de Salceda (San Xurxo)		historic_fortification	0.64150262	281	ok	
val	wl-tile-v1-12652	wl-neg-neg-es-pba-36107	neg-es-pba-36107	0	hard_negative	val	ES	Castelo do Picato	Outeiro de Rei	San Fiz de Paz (San Pedro Fiz)		historic_fortification	0.51122120	416	ok	
val	wl-tile-v1-13286	wl-neg-neg-es-pba-69364	neg-es-pba-69364	0	hard_negative	val	ES	Corte das Cabras	Oia	Oia (Santa María)		rock_art_surface	0.05280955	1733	ok	
val	wl-tile-v1-12884	wl-neg-neg-es-pba-64761	neg-es-pba-64761	0	hard_negative	val	ES	Coto da Mámoa	A Estrada	Orazo (San Pedro)		megalithic_mound	0.82355366	139	ok	
val	wl-tile-v1-12937	wl-neg-neg-es-pba-63562	neg-es-pba-63562	0	hard_negative	val	ES	Cruces da Fonte da Pena Furada	Campo Lameiro	Moimenta (Santa María)		rock_art_surface	0.14439852	1361	ok	
val	wl-tile-v1-12728	wl-neg-neg-es-pba-63125	neg-es-pba-63125	0	hard_negative	val	ES	Dolmen da Cavada da Santa	A Cañiza	As Achas (San Sebastián)		megalithic_mound	0.18359285	1207	ok	
val	wl-tile-v1-12112	wl-neg-neg-es-pba-30797	neg-es-pba-30797	0	hard_negative	val	ES	Dolmen de Hospital Novo	A Fonsagrada	Vieiro (Santo Antonio)		megalithic_mound	0.18741684	1192	ok	
val	wl-tile-v1-12378	wl-neg-neg-es-pba-30279	neg-es-pba-30279	0	hard_negative	val	ES	Dolmen do Pino	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.48397249	455	ok	
val	wl-tile-v1-12346	wl-neg-neg-es-pba-30846	neg-es-pba-30846	0	hard_negative	val	ES	Explotación mineira Cano dos Mouros	Foz	San Martiño de Mondoñedo (San Marti¤o)		mining_or_quarry	0.14165827	1373	ok	
val	wl-tile-v1-12292	wl-neg-neg-es-pba-28623	neg-es-pba-28623	0	hard_negative	val	ES	Explotación mineira Forno dos Mouros/Cano dos Mouros	Barreiros	Cabarcos (San Xulián)		mining_or_quarry	0.40847626	588	ok	
val	wl-tile-v1-12347	wl-neg-neg-es-pba-30847	neg-es-pba-30847	0	hard_negative	val	ES	Explotación mineira da Espiñeira	Foz	Vilaronte (San Xoán)		mining_or_quarry	0.34812825	729	ok	
val	wl-tile-v1-12291	wl-neg-neg-es-pba-28622	neg-es-pba-28622	0	hard_negative	val	ES	Explotación mineira das Covas	Barreiros	San Cosme de Barreiros (San Cosme)		mining_or_quarry	0.19044242	1177	ok	
val	wl-tile-v1-12348	wl-neg-neg-es-pba-30848	neg-es-pba-30848	0	hard_negative	val	ES	Explotación mineira do Carreiro/Marzán	Foz	Foz (Santiago)		mining_or_quarry	0.28005467	919	ok	
val	wl-tile-v1-13133	wl-neg-neg-es-pba-65002	neg-es-pba-65002	0	hard_negative	val	ES	Explotación mineira dos Petoutos	Crecente	Filgueira (San Pedro)		mining_or_quarry	0.23405507	1058	ok	
val	wl-tile-v1-13297	wl-neg-neg-es-pba-69436	neg-es-pba-69436	0	hard_negative	val	ES	Fiales	Oia	Pedornes (San Mamede)		rock_art_surface	0.09356815	1552	ok	
val	wl-tile-v1-13298	wl-neg-neg-es-pba-69437	neg-es-pba-69437	0	hard_negative	val	ES	Finca do Bosque 1	Oia	Oia (Santa María)		rock_art_surface	0.04008923	1786	ok	
val	wl-tile-v1-13299	wl-neg-neg-es-pba-69438	neg-es-pba-69438	0	hard_negative	val	ES	Finca do Bosque 2	Oia	Oia (Santa María)		rock_art_surface	0.10570248	1494	ok	
val	wl-tile-v1-12896	wl-neg-neg-es-pba-62262	neg-es-pba-62262	0	hard_negative	val	ES	Gravado da Igrexa	Cambados	Corvillón (San Amedio)		rock_art_surface	0.22936652	1064	ok	
val	wl-tile-v1-12391	wl-neg-neg-es-pba-30401	neg-es-pba-30401	0	hard_negative	val	ES	Gravado de Paraños	Guitiriz	Parga (Santo Estevo)		rock_art_surface	0.20368174	1141	ok	
val	wl-tile-v1-12561	wl-neg-neg-es-pba-35816	neg-es-pba-35816	0	hard_negative	val	ES	Gravado do Monte Cristo dos Callós	Ourol	San Pantaleón de Cabanas (San Pantaleón)		rock_art_surface	0.15305067	1316	ok	
val	wl-tile-v1-12683	wl-neg-neg-es-pba-51539	neg-es-pba-51539	0	hard_negative	val	ES	Grupo de 18 Miliarios	Lobios	Río Caldo (Santa María)		roman_built_context	0.04837534	1759	ok	
val	wl-tile-v1-12366	wl-neg-neg-es-pba-30202	neg-es-pba-30202	0	hard_negative	val	ES	Igrexa de Pedrafita (Parroquial de San Mamede)	Guitiriz	Pedrafita (San Mamede)		megalithic_mound	0.40762695	592	ok	
val	wl-tile-v1-12318	wl-neg-neg-es-pba-29134	neg-es-pba-29134	0	hard_negative	val	ES	Igrexa de Pedrafita (Parroquial de Santa Baia)	Chantada	Pedrafita (Santa Baia)		megalithic_mound	0.40602144	596	ok	
val	wl-tile-v1-12590	wl-neg-neg-es-pba-35709	neg-es-pba-35709	0	hard_negative	val	ES	Madorra do Curro de Lerois	Outeiro de Rei	Taboi (San Pedro)		megalithic_mound	0.61745882	301	ok	
val	wl-tile-v1-12150	wl-neg-neg-es-pba-30905	neg-es-pba-30905	0	hard_negative	val	ES	Medorra 1 dos Chaos	A Fonsagrada	Vilabol de Suarna (Santa María)		megalithic_mound	0.50892228	420	ok	
val	wl-tile-v1-12151	wl-neg-neg-es-pba-30906	neg-es-pba-30906	0	hard_negative	val	ES	Medorra 2 dos Chaos	A Fonsagrada	Vilabol de Suarna (Santa María)		megalithic_mound	0.46962466	479	ok	
val	wl-tile-v1-12152	wl-neg-neg-es-pba-30907	neg-es-pba-30907	0	hard_negative	val	ES	Medorra da Campa das Penas de Monterriu 6	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.16638436	1262	ok	
val	wl-tile-v1-12153	wl-neg-neg-es-pba-30908	neg-es-pba-30908	0	hard_negative	val	ES	Medorra da Campa das Penas de Monterriu 7	A Fonsagrada	San Pedro de Río (San Pedro)		megalithic_mound	0.15202736	1319	ok	
val	wl-tile-v1-12154	wl-neg-neg-es-pba-30909	neg-es-pba-30909	0	hard_negative	val	ES	Medorra da Campa do Searo	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	0.71483259	211	ok	
val	wl-tile-v1-12155	wl-neg-neg-es-pba-30910	neg-es-pba-30910	0	hard_negative	val	ES	Medorra da Cruz da Graña 1	A Fonsagrada	Santo André de Logares (Santo Andr‚)		megalithic_mound	0.20549121	1137	ok	
val	wl-tile-v1-12156	wl-neg-neg-es-pba-30911	neg-es-pba-30911	0	hard_negative	val	ES	Medorra da Cruz da Graña 2	A Fonsagrada	Santo André de Logares (Santo Andr‚)		megalithic_mound	0.61110110	311	ok	
val	wl-tile-v1-12157	wl-neg-neg-es-pba-30912	neg-es-pba-30912	0	hard_negative	val	ES	Medorra da Cruz do Pito 01	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.59185337	327	ok	
val	wl-tile-v1-12168	wl-neg-neg-es-pba-30943	neg-es-pba-30943	0	hard_negative	val	ES	Medorra da Cruz do Pito 02	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.56200612	362	ok	
val	wl-tile-v1-12169	wl-neg-neg-es-pba-30944	neg-es-pba-30944	0	hard_negative	val	ES	Medorra da Cruz do Pito 03	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.61402770	307	ok	
val	wl-tile-v1-12170	wl-neg-neg-es-pba-30945	neg-es-pba-30945	0	hard_negative	val	ES	Medorra da Cruz do Pito 04	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.54636054	376	ok	
val	wl-tile-v1-12171	wl-neg-neg-es-pba-30946	neg-es-pba-30946	0	hard_negative	val	ES	Medorra da Cruz do Pito 05	A Fonsagrada	O Trobo (Santa María)		megalithic_mound	0.41838355	566	ok	
val	wl-tile-v1-12172	wl-neg-neg-es-pba-30947	neg-es-pba-30947	0	hard_negative	val	ES	Medorra da Cruz do Pito 06	A Fonsagrada	Maderne (San Pedro)		megalithic_mound	0.45352824	508	ok	
val	wl-tile-v1-12173	wl-neg-neg-es-pba-30948	neg-es-pba-30948	0	hard_negative	val	ES	Medorra da Cruz do Pito 07	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.58033454	335	ok	
val	wl-tile-v1-12174	wl-neg-neg-es-pba-30949	neg-es-pba-30949	0	hard_negative	val	ES	Medorra da Cruz do Pito 08	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.63119032	291	ok	
val	wl-tile-v1-12175	wl-neg-neg-es-pba-30950	neg-es-pba-30950	0	hard_negative	val	ES	Medorra da Cruz do Pito 09	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.35531244	708	ok	
val	wl-tile-v1-12176	wl-neg-neg-es-pba-30951	neg-es-pba-30951	0	hard_negative	val	ES	Medorra da Cruz do Pito 10	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.36960020	681	ok	
val	wl-tile-v1-12177	wl-neg-neg-es-pba-30952	neg-es-pba-30952	0	hard_negative	val	ES	Medorra da Cruz do Pito 11	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.39513671	620	ok	
val	wl-tile-v1-12187	wl-neg-neg-es-pba-30981	neg-es-pba-30981	0	hard_negative	val	ES	Medorra da Cruz do Pito 12	A Fonsagrada	San Pedro de Neiro (San Pedro)		megalithic_mound	0.56759884	351	ok	
val	wl-tile-v1-12188	wl-neg-neg-es-pba-30982	neg-es-pba-30982	0	hard_negative	val	ES	Medorra da Grandiña 1	A Fonsagrada	Pacios (Santa María)		megalithic_mound	0.41065149	581	ok	
val	wl-tile-v1-12189	wl-neg-neg-es-pba-30983	neg-es-pba-30983	0	hard_negative	val	ES	Medorra da Grandiña 2	A Fonsagrada	Pacios (Santa María)		megalithic_mound	0.18162292	1213	ok	
val	wl-tile-v1-12190	wl-neg-neg-es-pba-30984	neg-es-pba-30984	0	hard_negative	val	ES	Medorra da Grandiña 3	A Fonsagrada	Pacios (Santa María)		megalithic_mound	0.49809257	439	ok	
val	wl-tile-v1-12191	wl-neg-neg-es-pba-30985	neg-es-pba-30985	0	hard_negative	val	ES	Medorra da Grandiña 4	A Fonsagrada	Pacios (Santa María)		megalithic_mound	0.29008227	894	ok	
val	wl-tile-v1-12192	wl-neg-neg-es-pba-30986	neg-es-pba-30986	0	hard_negative	val	ES	Medorra da Grandiña 5	A Fonsagrada	Pacios (Santa María)		megalithic_mound	0.40028672	608	ok	
val	wl-tile-v1-12437	wl-neg-neg-es-pba-31970	neg-es-pba-31970	0	hard_negative	val	ES	Medorra da Gándara 1	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	0.26604057	967	ok	
val	wl-tile-v1-12438	wl-neg-neg-es-pba-31971	neg-es-pba-31971	0	hard_negative	val	ES	Medorra da Gándara 2	Guitiriz	Santa Locaia de Parga (Santa Locaia)		megalithic_mound	0.18571842	1198	ok	
val	wl-tile-v1-12439	wl-neg-neg-es-pba-31972	neg-es-pba-31972	0	hard_negative	val	ES	Medorra da Lagoa 1	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	0.37657870	665	ok	
val	wl-tile-v1-12440	wl-neg-neg-es-pba-31973	neg-es-pba-31973	0	hard_negative	val	ES	Medorra da Lagoa 2	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	0.24574482	1016	ok	
val	wl-tile-v1-12193	wl-neg-neg-es-pba-30987	neg-es-pba-30987	0	hard_negative	val	ES	Medorra da Loma de Perulledo 6	A Fonsagrada	Vieiro (Santo Antonio)		megalithic_mound	0.41302810	576	ok	
val	wl-tile-v1-12339	wl-neg-neg-es-pba-29261	neg-es-pba-29261	0	hard_negative	val	ES	Medorra da Moura	Chantada	Arcos (Santa María)		megalithic_mound	0.19909996	1153	ok	
val	wl-tile-v1-12194	wl-neg-neg-es-pba-30988	neg-es-pba-30988	0	hard_negative	val	ES	Medorra da Peza	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	0.20149788	1148	ok	
val	wl-tile-v1-12195	wl-neg-neg-es-pba-30989	neg-es-pba-30989	0	hard_negative	val	ES	Medorra da Regoa 2	A Fonsagrada	Monteseiro (San Bartolo)		megalithic_mound	0.43151162	546	ok	
val	wl-tile-v1-12196	wl-neg-neg-es-pba-30990	neg-es-pba-30990	0	hard_negative	val	ES	Medorra da Valiña 1	A Fonsagrada	Carballido (Santa María)		megalithic_mound	0.28851105	898	ok	
val	wl-tile-v1-12206	wl-neg-neg-es-pba-31018	neg-es-pba-31018	0	hard_negative	val	ES	Medorra da Valiña 2	A Fonsagrada	Carballido (Santa María)		megalithic_mound	0.35734213	701	ok	
val	wl-tile-v1-12207	wl-neg-neg-es-pba-31019	neg-es-pba-31019	0	hard_negative	val	ES	Medorra da Valiña 3	A Fonsagrada	Carballido (Santa María)		megalithic_mound	0.35639990	703	ok	
