tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_score	rank_desc	dominant_scale_m	best_ring_radius_m
wl-tile-v1-04128	wl-neg-neg-es-pba-17925	neg-es-pba-17925	0	hard_negative	train	ES	Mámoa de Pena Grande 2/O Bosque	Pontedeume	Ombre (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04128-neg-es-pba-17925-mdt5.tif	1.01881680	2347	30.00000000	40.00000000
wl-tile-v1-04129	wl-neg-neg-es-pba-17926	neg-es-pba-17926	0	hard_negative	train	ES	Mámoa de Seixas 2	Pontedeume	Andrade (San Martiño)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04129-neg-es-pba-17926-mdt5.tif	-0.23064447	7750	240.00000000	100.00000000
wl-tile-v1-04130	wl-neg-neg-es-pba-17927	neg-es-pba-17927	0	hard_negative	train	ES	Mámoa de Seixas 3	Pontedeume	Andrade (San Martiño)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04130-neg-es-pba-17927-mdt5.tif	-0.56848979	10299	240.00000000	100.00000000
wl-tile-v1-04131	wl-neg-neg-es-pba-17955	neg-es-pba-17955	0	hard_negative	train	ES	Mámoa dos Lombiños/Mámoa dos Lombiños	Pontedeume	Ombre (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04131-neg-es-pba-17955-mdt5.tif	-0.76255284	11521	240.00000000	100.00000000
wl-tile-v1-04132	wl-neg-neg-es-pba-17956	neg-es-pba-17956	0	hard_negative	train	ES	Mámoas de Campo Carreira 1	Pontedeume	Ombre (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04132-neg-es-pba-17956-mdt5.tif	0.10521410	5610	120.00000000	100.00000000
wl-tile-v1-04133	wl-neg-neg-es-pba-17957	neg-es-pba-17957	0	hard_negative	train	ES	Mámoas de Campo Carreira 2	Pontedeume	Ombre (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04133-neg-es-pba-17957-mdt5.tif	0.85263344	2748	15.00000000	40.00000000
wl-tile-v1-04134	wl-neg-neg-es-pba-17958	neg-es-pba-17958	0	hard_negative	train	ES	Mámoas de Campo Carreira 3	Pontedeume	Ombre (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04134-neg-es-pba-17958-mdt5.tif	-0.47572219	9635	240.00000000	120.00000000
wl-tile-v1-04135	wl-neg-neg-es-pba-18093	neg-es-pba-18093	0	hard_negative	train	ES	Petróglifo da Chousa do Conde	Pontedeume	Andrade (San Martiño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04135-neg-es-pba-18093-mdt5.tif	0.23270314	4972	240.00000000	40.00000000
wl-tile-v1-04136	wl-neg-neg-es-pba-18094	neg-es-pba-18094	0	hard_negative	train	ES	Petróglifo da Regueira	Pontedeume	Ombre (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04136-neg-es-pba-18094-mdt5.tif	-0.35766315	8711	240.00000000	40.00000000
wl-tile-v1-04137	wl-neg-neg-es-pba-18706	neg-es-pba-18706	0	hard_negative	train	ES	Mámoa do Monte da Pena II-5	Rianxo	Rianxo (Santa Comba)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04137-neg-es-pba-18706-mdt5.tif	0.28826288	4716	240.00000000	100.00000000
wl-tile-v1-04138	wl-neg-neg-es-pba-18707	neg-es-pba-18707	0	hard_negative	train	ES	Mámoa do Monte de Dorna	Rianxo	Taragoña (San Salvador)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04138-neg-es-pba-18707-mdt5.tif	-0.01061233	6300	15.00000000	60.00000000
wl-tile-v1-04139	wl-neg-neg-es-pba-18708	neg-es-pba-18708	0	hard_negative	train	ES	Mámoa do Monte Picoto 01	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04139-neg-es-pba-18708-mdt5.tif	-0.29527826	8241	15.00000000	220.00000000
wl-tile-v1-04140	wl-neg-neg-es-pba-18709	neg-es-pba-18709	0	hard_negative	train	ES	Mámoa do Monte Picoto 02	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04140-neg-es-pba-18709-mdt5.tif	-0.53764966	10081	15.00000000	180.00000000
wl-tile-v1-04141	wl-neg-neg-es-pba-18710	neg-es-pba-18710	0	hard_negative	train	ES	Mámoa do Monte Picoto 03	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04141-neg-es-pba-18710-mdt5.tif	-0.38552914	8919	15.00000000	220.00000000
wl-tile-v1-04142	wl-neg-neg-es-pba-18711	neg-es-pba-18711	0	hard_negative	train	ES	Mámoa do Monte Picoto 04	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04142-neg-es-pba-18711-mdt5.tif	-0.38081311	8873	15.00000000	180.00000000
wl-tile-v1-04143	wl-neg-neg-es-pba-18712	neg-es-pba-18712	0	hard_negative	train	ES	Mámoa do Monte Picoto 05	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04143-neg-es-pba-18712-mdt5.tif	-0.07066129	6670	120.00000000	40.00000000
wl-tile-v1-04144	wl-neg-neg-es-pba-18713	neg-es-pba-18713	0	hard_negative	train	ES	Mámoa do Monte Picoto 06	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04144-neg-es-pba-18713-mdt5.tif	0.73851880	3051	15.00000000	80.00000000
wl-tile-v1-04145	wl-neg-neg-es-pba-18714	neg-es-pba-18714	0	hard_negative	train	ES	Mámoa do Monte Picoto 07	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04145-neg-es-pba-18714-mdt5.tif	0.57047708	3580	60.00000000	100.00000000
wl-tile-v1-04146	wl-neg-neg-es-pba-18741	neg-es-pba-18741	0	hard_negative	train	ES	Mámoa do Monte Picoto 08	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04146-neg-es-pba-18741-mdt5.tif	1.44574114	1491	60.00000000	40.00000000
wl-tile-v1-04147	wl-neg-neg-es-pba-18742	neg-es-pba-18742	0	hard_negative	train	ES	Mámoa do Monte Picoto 09	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04147-neg-es-pba-18742-mdt5.tif	0.06516031	5832	60.00000000	80.00000000
wl-tile-v1-04148	wl-neg-neg-es-pba-18743	neg-es-pba-18743	0	hard_negative	train	ES	Mámoa do Monte Picoto 10	Rianxo	Asados (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04148-neg-es-pba-18743-mdt5.tif	0.74355506	3036	120.00000000	100.00000000
wl-tile-v1-04149	wl-neg-neg-es-pba-18744	neg-es-pba-18744	0	hard_negative	train	ES	Mámoa dos Campiños I-1	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04149-neg-es-pba-18744-mdt5.tif	-1.05518275	12707	30.00000000	150.00000000
wl-tile-v1-04150	wl-neg-neg-es-pba-18745	neg-es-pba-18745	0	hard_negative	train	ES	Mámoa dos Campiños I-2	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04150-neg-es-pba-18745-mdt5.tif	-1.10494520	12805	15.00000000	80.00000000
wl-tile-v1-04151	wl-neg-neg-es-pba-18746	neg-es-pba-18746	0	hard_negative	train	ES	Mámoa dos Campiños I-3	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04151-neg-es-pba-18746-mdt5.tif	-0.78269388	11637	30.00000000	60.00000000
wl-tile-v1-04152	wl-neg-neg-es-pba-18747	neg-es-pba-18747	0	hard_negative	train	ES	Mámoa dos Campiños I-4	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04152-neg-es-pba-18747-mdt5.tif	-0.51097599	9884	120.00000000	40.00000000
wl-tile-v1-04153	wl-neg-neg-es-pba-18748	neg-es-pba-18748	0	hard_negative	train	ES	Mámoa dos Campiños I-5	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04153-neg-es-pba-18748-mdt5.tif	-0.09839098	6838	120.00000000	40.00000000
wl-tile-v1-04154	wl-neg-neg-es-pba-18749	neg-es-pba-18749	0	hard_negative	train	ES	Mámoa dos Campiños I-6	Rianxo	Leiro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04154-neg-es-pba-18749-mdt5.tif	1.68629187	1139	15.00000000	40.00000000
wl-tile-v1-04155	wl-neg-neg-es-pba-18750	neg-es-pba-18750	0	hard_negative	train	ES	Mámoa dos Campiños II-1	Rianxo	Leiro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04155-neg-es-pba-18750-mdt5.tif	-0.24211233	7834	240.00000000	180.00000000
wl-tile-v1-04156	wl-neg-neg-es-pba-18751	neg-es-pba-18751	0	hard_negative	train	ES	Mámoa dos Campiños II-2	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04156-neg-es-pba-18751-mdt5.tif	2.26092840	496	240.00000000	40.00000000
wl-tile-v1-04157	wl-neg-neg-es-pba-18779	neg-es-pba-18779	0	hard_negative	train	ES	Mámoa dos Campiños II-3	Rianxo	Isorna (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04157-neg-es-pba-18779-mdt5.tif	-0.98813857	12532	15.00000000	220.00000000
wl-tile-v1-04158	wl-neg-neg-es-pba-18786	neg-es-pba-18786	0	hard_negative	train	ES	Petróglifo da ensenada de Leiro II	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04158-neg-es-pba-18786-mdt5.tif	0.21316067	5066	60.00000000	100.00000000
wl-tile-v1-04159	wl-neg-neg-es-pba-18787	neg-es-pba-18787	0	hard_negative	train	ES	Petróglifo de Brión IV	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04159-neg-es-pba-18787-mdt5.tif	0.11807399	5540	240.00000000	180.00000000
wl-tile-v1-04160	wl-neg-neg-es-pba-18788	neg-es-pba-18788	0	hard_negative	train	ES	Petróglifo de Brión V	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04160-neg-es-pba-18788-mdt5.tif	-0.19131816	7449	60.00000000	100.00000000
wl-tile-v1-04161	wl-neg-neg-es-pba-18789	neg-es-pba-18789	0	hard_negative	train	ES	Petróglifo de Frexó	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04161-neg-es-pba-18789-mdt5.tif	0.64646765	3306	240.00000000	60.00000000
wl-tile-v1-04162	wl-neg-neg-es-pba-18817	neg-es-pba-18817	0	hard_negative	train	ES	Petróglifo de Monte Pedride 1	Rianxo	O Araño (Santa Baia)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04162-neg-es-pba-18817-mdt5.tif	0.42957993	4098	240.00000000	40.00000000
wl-tile-v1-04163	wl-neg-neg-es-pba-18818	neg-es-pba-18818	0	hard_negative	train	ES	Petróglifo de Quintáns 1	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04163-neg-es-pba-18818-mdt5.tif	-0.48403639	9707	15.00000000	180.00000000
wl-tile-v1-04164	wl-neg-neg-es-pba-18819	neg-es-pba-18819	0	hard_negative	train	ES	Petróglifo de Quintáns 2	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04164-neg-es-pba-18819-mdt5.tif	-0.21189036	7611	30.00000000	100.00000000
wl-tile-v1-04165	wl-neg-neg-es-pba-18820	neg-es-pba-18820	0	hard_negative	train	ES	Petróglifo de Rego do Floxo	Rianxo	Taragoña (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04165-neg-es-pba-18820-mdt5.tif	-0.38649527	8928	120.00000000	40.00000000
wl-tile-v1-04166	wl-neg-neg-es-pba-18821	neg-es-pba-18821	0	hard_negative	train	ES	Petróglifo de Rianxiño 1	Rianxo	Rianxo (Santa Comba)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04166-neg-es-pba-18821-mdt5.tif	-0.24563723	7860	15.00000000	60.00000000
wl-tile-v1-04167	wl-neg-neg-es-pba-18822	neg-es-pba-18822	0	hard_negative	train	ES	Petróglifo de Rianxiño 2	Rianxo	Rianxo (Santa Comba)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04167-neg-es-pba-18822-mdt5.tif	-0.60856956	10566	15.00000000	150.00000000
wl-tile-v1-04168	wl-neg-neg-es-pba-18823	neg-es-pba-18823	0	hard_negative	train	ES	Petróglifo do Monte Picoto	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04168-neg-es-pba-18823-mdt5.tif	-0.39441017	8992	15.00000000	180.00000000
wl-tile-v1-04169	wl-neg-neg-es-pba-18824	neg-es-pba-18824	0	hard_negative	train	ES	Petróglifo do Pazo de Rianxiño	Rianxo	Rianxo (Santa Comba)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04169-neg-es-pba-18824-mdt5.tif	-0.52833887	10014	240.00000000	150.00000000
wl-tile-v1-04170	wl-neg-neg-es-pba-18825	neg-es-pba-18825	0	hard_negative	train	ES	Petróglifo dos Pozos 1	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04170-neg-es-pba-18825-mdt5.tif	-0.80324511	11748	30.00000000	180.00000000
wl-tile-v1-04171	wl-neg-neg-es-pba-18826	neg-es-pba-18826	0	hard_negative	train	ES	Petróglifos da Devesa de Rianxiño 1	Rianxo	Rianxo (Santa Comba)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04171-neg-es-pba-18826-mdt5.tif	0.13924494	5442	240.00000000	180.00000000
wl-tile-v1-04172	wl-neg-neg-es-pba-18852	neg-es-pba-18852	0	hard_negative	train	ES	Petróglifos da Devesa de Rianxiño 2	Rianxo	Rianxo (Santa Comba)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04172-neg-es-pba-18852-mdt5.tif	-0.39276100	8978	30.00000000	100.00000000
wl-tile-v1-04173	wl-neg-neg-es-pba-18853	neg-es-pba-18853	0	hard_negative	train	ES	Petróglifos da Ensenada de Leiro	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04173-neg-es-pba-18853-mdt5.tif	0.31669952	4574	60.00000000	80.00000000
wl-tile-v1-04174	wl-neg-neg-es-pba-18854	neg-es-pba-18854	0	hard_negative	train	ES	Petróglifos da Foxa Vella	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04174-neg-es-pba-18854-mdt5.tif	-0.58100136	10399	15.00000000	120.00000000
wl-tile-v1-04175	wl-neg-neg-es-pba-18855	neg-es-pba-18855	0	hard_negative	train	ES	Petróglifos da Insua I	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04175-neg-es-pba-18855-mdt5.tif	1.50554662	1416	60.00000000	40.00000000
wl-tile-v1-04176	wl-neg-neg-es-pba-18856	neg-es-pba-18856	0	hard_negative	train	ES	Petróglifos de Abuín I	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04176-neg-es-pba-18856-mdt5.tif	0.25395133	4867	60.00000000	120.00000000
wl-tile-v1-04177	wl-neg-neg-es-pba-18857	neg-es-pba-18857	0	hard_negative	train	ES	Petróglifos de Abuín II	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04177-neg-es-pba-18857-mdt5.tif	0.56914653	3586	120.00000000	60.00000000
wl-tile-v1-04178	wl-neg-neg-es-pba-18858	neg-es-pba-18858	0	hard_negative	train	ES	Petróglifos de Abuín III	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04178-neg-es-pba-18858-mdt5.tif	0.64171562	3324	240.00000000	80.00000000
wl-tile-v1-04179	wl-neg-neg-es-pba-18859	neg-es-pba-18859	0	hard_negative	train	ES	Petróglifos de Abuín IV	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04179-neg-es-pba-18859-mdt5.tif	0.75645145	3000	120.00000000	80.00000000
wl-tile-v1-04180	wl-neg-neg-es-pba-18860	neg-es-pba-18860	0	hard_negative	train	ES	Petróglifos de Brión I	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04180-neg-es-pba-18860-mdt5.tif	-0.16073347	7246	15.00000000	60.00000000
wl-tile-v1-04181	wl-neg-neg-es-pba-18861	neg-es-pba-18861	0	hard_negative	train	ES	Petróglifos de Brión II	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04181-neg-es-pba-18861-mdt5.tif	0.18455650	5202	240.00000000	120.00000000
wl-tile-v1-04182	wl-neg-neg-es-pba-18862	neg-es-pba-18862	0	hard_negative	train	ES	Petróglifos de Brión III	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04182-neg-es-pba-18862-mdt5.tif	0.10668061	5600	120.00000000	180.00000000
wl-tile-v1-04183	wl-neg-neg-es-pba-18888	neg-es-pba-18888	0	hard_negative	train	ES	Petróglifos de Castiñeiriñas	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04183-neg-es-pba-18888-mdt5.tif	-0.21137660	7607	120.00000000	100.00000000
wl-tile-v1-04184	wl-neg-neg-es-pba-18889	neg-es-pba-18889	0	hard_negative	train	ES	Petróglifos de Insua II	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04184-neg-es-pba-18889-mdt5.tif	0.66807498	3246	60.00000000	60.00000000
wl-tile-v1-04185	wl-neg-neg-es-pba-18890	neg-es-pba-18890	0	hard_negative	train	ES	Petróglifos de Isorna 1	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04185-neg-es-pba-18890-mdt5.tif	0.23789560	4950	240.00000000	180.00000000
wl-tile-v1-04186	wl-neg-neg-es-pba-18891	neg-es-pba-18891	0	hard_negative	train	ES	Petróglifos de Isorna 2	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04186-neg-es-pba-18891-mdt5.tif	-0.58195296	10404	60.00000000	100.00000000
wl-tile-v1-04187	wl-neg-neg-es-pba-18892	neg-es-pba-18892	0	hard_negative	train	ES	Petróglifos de Isorna 3	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04187-neg-es-pba-18892-mdt5.tif	-0.17569523	7354	120.00000000	40.00000000
wl-tile-v1-04188	wl-neg-neg-es-pba-18893	neg-es-pba-18893	0	hard_negative	train	ES	Petróglifos de Rial I	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04188-neg-es-pba-18893-mdt5.tif	-0.11010496	6911	15.00000000	60.00000000
wl-tile-v1-04189	wl-neg-neg-es-pba-18894	neg-es-pba-18894	0	hard_negative	train	ES	Petróglifos de Rial II	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04189-neg-es-pba-18894-mdt5.tif	-0.06670216	6646	240.00000000	150.00000000
wl-tile-v1-04190	wl-neg-neg-es-pba-18895	neg-es-pba-18895	0	hard_negative	train	ES	Petróglifos de Sestelo	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04190-neg-es-pba-18895-mdt5.tif	-0.30101561	8282	15.00000000	60.00000000
wl-tile-v1-04191	wl-neg-neg-es-pba-18896	neg-es-pba-18896	0	hard_negative	train	ES	Petróglifos de Sobrelodeiro	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04191-neg-es-pba-18896-mdt5.tif	0.07144878	5793	240.00000000	220.00000000
wl-tile-v1-04192	wl-neg-neg-es-pba-18897	neg-es-pba-18897	0	hard_negative	train	ES	Petróglifos do Monte Cabanas	Rianxo	Leiro (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04192-neg-es-pba-18897-mdt5.tif	-0.12184747	6998	60.00000000	180.00000000
wl-tile-v1-04193	wl-neg-neg-es-pba-18898	neg-es-pba-18898	0	hard_negative	train	ES	Petróglifos do Monte Ceán	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04193-neg-es-pba-18898-mdt5.tif	-0.69215777	11093	240.00000000	120.00000000
wl-tile-v1-04194	wl-neg-neg-es-pba-18925	neg-es-pba-18925	0	hard_negative	train	ES	Petróglifos do Monte Loiro	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04194-neg-es-pba-18925-mdt5.tif	0.03421741	6025	240.00000000	80.00000000
wl-tile-v1-04195	wl-neg-neg-es-pba-18926	neg-es-pba-18926	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-1	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04195-neg-es-pba-18926-mdt5.tif	-0.52736281	10004	15.00000000	220.00000000
wl-tile-v1-04196	wl-neg-neg-es-pba-18927	neg-es-pba-18927	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-2	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04196-neg-es-pba-18927-mdt5.tif	-0.60343622	10538	15.00000000	180.00000000
wl-tile-v1-04197	wl-neg-neg-es-pba-18928	neg-es-pba-18928	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-3	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04197-neg-es-pba-18928-mdt5.tif	-0.50394093	9841	15.00000000	180.00000000
wl-tile-v1-04198	wl-neg-neg-es-pba-18929	neg-es-pba-18929	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-4	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04198-neg-es-pba-18929-mdt5.tif	-0.18517306	7404	15.00000000	150.00000000
wl-tile-v1-04199	wl-neg-neg-es-pba-18930	neg-es-pba-18930	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-5	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04199-neg-es-pba-18930-mdt5.tif	-0.23478086	7775	15.00000000	120.00000000
wl-tile-v1-04200	wl-neg-neg-es-pba-18931	neg-es-pba-18931	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-5	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04200-neg-es-pba-18931-mdt5.tif	-0.23700335	7799	15.00000000	150.00000000
wl-tile-v1-04201	wl-neg-neg-es-pba-18932	neg-es-pba-18932	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-6	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04201-neg-es-pba-18932-mdt5.tif	-0.21739212	7649	15.00000000	120.00000000
wl-tile-v1-04202	wl-neg-neg-es-pba-18933	neg-es-pba-18933	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña I-7	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04202-neg-es-pba-18933-mdt5.tif	0.29977042	4651	60.00000000	100.00000000
wl-tile-v1-04203	wl-neg-neg-es-pba-18934	neg-es-pba-18934	0	hard_negative	train	ES	Petróglifos do Monte Pelotiña II	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04203-neg-es-pba-18934-mdt5.tif	-0.58777349	10439	240.00000000	150.00000000
wl-tile-v1-04204	wl-neg-neg-es-pba-18935	neg-es-pba-18935	0	hard_negative	train	ES	Petróglifos do Monte Picoto I-1	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04204-neg-es-pba-18935-mdt5.tif	-0.70563095	11184	60.00000000	220.00000000
wl-tile-v1-04205	wl-neg-neg-es-pba-18963	neg-es-pba-18963	0	hard_negative	train	ES	Petróglifos do Monte Picoto I-2	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04205-neg-es-pba-18963-mdt5.tif	0.12651210	5506	60.00000000	60.00000000
wl-tile-v1-04206	wl-neg-neg-es-pba-18964	neg-es-pba-18964	0	hard_negative	train	ES	Petróglifos do Monte Picoto I-3	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04206-neg-es-pba-18964-mdt5.tif	-0.33868961	8561	240.00000000	220.00000000
wl-tile-v1-04207	wl-neg-neg-es-pba-18965	neg-es-pba-18965	0	hard_negative	train	ES	Petróglifos do Monte Picoto II	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04207-neg-es-pba-18965-mdt5.tif	2.50722877	331	15.00000000	40.00000000
wl-tile-v1-04208	wl-neg-neg-es-pba-18966	neg-es-pba-18966	0	hard_negative	train	ES	Petróglifos do Monte Picoto VII	Rianxo	Isorna (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04208-neg-es-pba-18966-mdt5.tif	0.45069531	4017	120.00000000	40.00000000
wl-tile-v1-04209	wl-neg-neg-es-pba-18967	neg-es-pba-18967	0	hard_negative	train	ES	Petróglifos do Monte Pilotiño I-10	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04209-neg-es-pba-18967-mdt5.tif	-0.07952480	6728	15.00000000	120.00000000
wl-tile-v1-04210	wl-neg-neg-es-pba-18968	neg-es-pba-18968	0	hard_negative	train	ES	Petróglifos do Monte Pilotiño I-8	Rianxo	Asados (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04210-neg-es-pba-18968-mdt5.tif	-0.61186394	10586	15.00000000	220.00000000
