tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_abs_annulus_mean	msrm_abs_context_mean	msrm_abs_ratio	msrm_core_mean	msrm_context_mean	msrm_core_delta	msrm_ring_coverage	msrm_ring_balance	best_ring_radius_m	best_ring_coverage	best_ring_balance	best_ring_abs_ratio	ring_radius_sharpness	dominant_scale_m	dominant_scale_ratio	scale_ratio_spread	scale_response_entropy	lrm_15m_abs_ratio	lrm_15m_core_delta	lrm_30m_abs_ratio	lrm_30m_core_delta	lrm_60m_abs_ratio	lrm_60m_core_delta	lrm_120m_abs_ratio	lrm_120m_core_delta	lrm_240m_abs_ratio	lrm_240m_core_delta	status	error
wl-tile-v1-02702	wl-pos-pos-es-pba-14594	pos-es-pba-14594	1	positive	test_trasancos	ES	Castro de Vicás	Narón	San Xiao de Narón (San Xiao)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02702-pos-es-pba-14594-mdt5.tif	0.61489755	0.64368647	0.95527493	1.15995228	0.08546304	1.07448924	0.33333333	0.64878719	40.00000000	0.83333333	0.66889970	2.45667825	0.40972222	15.00000000	1.00162219	0.10664923	0.99943331	1.00162219	0.14715384	0.98645734	0.53111881	0.99571553	1.86603002	0.89497296	5.32202327	0.93773033	9.94444662	ok	
wl-tile-v1-02703	wl-pos-pos-es-pba-14488	pos-es-pba-14488	1	positive	test_trasancos	ES	Castro de Ancos	Neda	Santa María de Neda (Santa María)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02703-pos-es-pba-14488-mdt5.tif	0.64213550	0.55175579	1.16380384	1.15339243	0.14286891	1.01052353	0.44444444	0.57076356	40.00000000	0.58333333	0.80352941	1.32739228	0.23263889	240.00000000	1.79447510	0.84168388	0.97978582	0.95279122	0.24960903	0.96149288	0.84787856	1.02692413	2.92984697	1.25902792	9.56926727	1.79447510	23.27534962	ok	
wl-tile-v1-02704	wl-pos-pos-es-pba-14518	pos-es-pba-14518	1	positive	test_trasancos	ES	Castro de Viladonelle	Neda	Viladonelle (Santo André)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02704-pos-es-pba-14518-mdt5.tif	0.69837111	0.53658986	1.30149890	1.04183054	0.04291214	0.99891840	0.58333333	0.62481047	100.00000000	0.66666667	0.62481959	1.42068632	0.18402778	240.00000000	1.61175976	0.54952330	0.99200029	1.14362722	0.36628578	1.07700865	1.30089222	1.06223645	4.87541182	1.23933688	17.58499683	1.61175976	43.79263997	ok	
wl-tile-v1-02705	wl-pos-pos-es-pba-14519	pos-es-pba-14519	1	positive	test_trasancos	ES	Castros	Neda	Santa María de Neda (Santa María)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02705-pos-es-pba-14519-mdt5.tif	1.01142561	0.55492526	1.82263393	0.75562012	-0.18259631	0.93821643	0.86111111	0.71116770	120.00000000	0.86111111	0.71116770	1.82263393	0.33680556	60.00000000	2.24631127	0.99569944	0.98735848	1.41796716	0.14453493	1.75018200	0.48924553	2.24631127	1.65720630	1.76223106	4.62657470	1.25061184	7.07814085	ok	
wl-tile-v1-02706	wl-pos-pos-es-pba-20260	pos-es-pba-20260	1	positive	test_trasancos	ES	Castro de Riboira	San Sadurniño	Lamas (San Xiao)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02706-pos-es-pba-20260-mdt5.tif	0.44231540	0.61187512	0.72288509	1.41763103	-0.04855908	1.46619011	0.16666667	0.66825166	60.00000000	0.83333333	0.70600379	2.59141694	0.38541667	240.00000000	0.93362565	0.27841560	0.99544840	0.82441376	0.36543824	0.71635112	1.07780494	0.65521005	3.36747547	0.79150067	9.65224278	0.93362565	17.86853057	ok	
wl-tile-v1-02707	wl-pos-pos-es-pba-20261	pos-es-pba-20261	1	positive	test_trasancos	ES	Castro de Rupiallo	San Sadurniño	San Sadurniño (Santa María)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02707-pos-es-pba-20261-mdt5.tif	0.70636028	0.68359095	1.03330842	1.10128140	-0.18273722	1.28401862	0.22222222	0.66661173	60.00000000	0.69444444	0.65578579	1.50036054	0.25000000	240.00000000	1.41773381	0.63701037	0.98360168	0.88391027	0.21553065	0.78072344	0.72182639	0.91797170	2.37184322	1.26423328	7.06624889	1.41773381	14.15808454	ok	
wl-tile-v1-02708	wl-pos-pos-es-pba-20265	pos-es-pba-20265	1	positive	test_trasancos	ES	Coto da Croa	San Sadurniño	Bardaos (Santa María)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02708-pos-es-pba-20265-mdt5.tif	0.69381618	0.72137564	0.96179597	1.39284706	-0.10038878	1.49323584	0.41666667	0.61487095	60.00000000	0.88888889	0.75938363	1.79130196	0.35069444	240.00000000	1.53576979	0.74782374	0.97767728	0.83968336	0.35429040	0.81388091	1.20500745	0.78794605	4.02968508	1.04029646	12.61362565	1.53576979	27.56041390	ok	
wl-tile-v1-02709	wl-pos-pos-es-pba-20704	pos-es-pba-20704	1	positive	test_trasancos	ES	A Croa	San Sadurniño	Naraío (Santa María)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02709-pos-es-pba-20704-mdt5.tif	0.68468595	0.60862815	1.12496594	-0.14528014	-0.05012377	-0.09515637	0.36111111	0.55696401	80.00000000	0.77777778	0.67905279	1.89720745	0.38541667	240.00000000	1.36194105	0.37374215	0.99610575	0.98819889	0.05906147	1.04102762	0.21129077	1.11525224	0.44421472	1.14609636	-1.33012995	1.36194105	-9.18735266	ok	
wl-tile-v1-02710	wl-pos-pos-es-pba-20705	pos-es-pba-20705	1	positive	test_trasancos	ES	A Croa do Castro	San Sadurniño	Santa Mariña do Monte (Santa Mariña)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02710-pos-es-pba-20705-mdt5.tif	0.56987077	0.41780773	1.36395459	1.73899746	0.09424922	1.64474824	0.41666667	0.65622617	80.00000000	0.83333333	0.69214192	2.27327127	0.38541667	240.00000000	2.45673571	1.49994977	0.96516190	0.95678594	0.27022386	1.13215897	0.89345169	1.50936764	3.08358341	1.83257925	9.53537384	2.45673571	19.99683142	ok	
wl-tile-v1-02711	wl-pos-pos-es-pba-20706	pos-es-pba-20706	1	positive	test_trasancos	ES	A Croa do Redo	San Sadurniño	Lamas (San Xiao)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02711-pos-es-pba-20706-mdt5.tif	0.76375353	0.59186846	1.29041094	1.26177239	-0.17126015	1.43303254	0.44444444	0.59685587	40.00000000	0.88888889	0.73962400	2.23228136	0.37847222	60.00000000	1.31966944	0.25642291	0.99828756	1.18271511	0.42636649	1.27947842	1.45571718	1.31966944	4.84224620	1.24698948	13.05935967	1.06324653	19.53651309	ok	
wl-tile-v1-02712	wl-pos-pos-es-pba-20782	pos-es-pba-20782	1	positive	test_trasancos	ES	Castro Das Croas	San Sadurniño	San Sadurniño (Santa María)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02712-pos-es-pba-20782-mdt5.tif	0.90322310	0.57853687	1.56121960	1.54599357	0.11024625	1.43574732	0.63888889	0.70001680	60.00000000	0.88888889	0.85353649	1.40565589	0.25347222	240.00000000	2.24704792	1.22101110	0.97609979	1.02603682	0.28524604	1.19654581	0.98852700	1.40302571	3.49704409	1.65919207	11.91366363	2.24704792	29.17435741	ok	
wl-tile-v1-02713	wl-pos-pos-es-pba-20783	pos-es-pba-20783	1	positive	test_trasancos	ES	Castro de Castrelo	San Sadurniño	Santa Mariña do Monte (Santa Mariña)	castrel_toponym_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02713-pos-es-pba-20783-mdt5.tif	0.59525758	0.49748504	1.19653363	1.46736979	0.09752074	1.36984906	0.36111111	0.63275600	40.00000000	0.88888889	0.72174110	2.20531545	0.45833333	240.00000000	2.16431029	1.16860863	0.96875482	0.99570166	0.15293294	1.01158523	0.53567510	1.08367970	1.97509511	1.46870028	6.14168620	2.16431029	13.35633838	ok	
wl-tile-v1-02714	wl-pos-pos-es-pba-20784	pos-es-pba-20784	1	positive	test_trasancos	ES	Castro de croas de Ramil	San Sadurniño	Lamas (San Xiao)	croa_top_ring_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02714-pos-es-pba-20784-mdt5.tif	0.57067496	0.46876264	1.21740709	0.38052660	-0.11821025	0.49873685	0.50000000	0.65360808	80.00000000	0.80555556	0.68844503	1.66874946	0.31250000	120.00000000	1.33508191	0.42954988	0.99279645	0.95183536	0.07189632	1.05129452	0.26073100	1.25460632	0.98604271	1.33508191	2.50759435	0.90553203	2.78999978	ok	
wl-tile-v1-02715	wl-pos-pos-es-pba-24334	pos-es-pba-24334	1	positive	test_trasancos	ES	O Castrillón	Valdoviño	Meirás (San Vicente)	castrel_toponym_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02715-pos-es-pba-24334-mdt5.tif	0.55831170	0.53943491	1.03499364	0.95624298	-0.09234190	1.04858488	0.52777778	0.72687404	120.00000000	0.52777778	0.72687404	1.03499364	0.20486111	240.00000000	1.40468860	0.48019410	0.99355278	1.20051359	0.06958099	1.07450045	0.29994947	0.92449450	1.25922781	1.03532515	4.06466109	1.40468860	7.84872471	ok	
wl-tile-v1-02716	wl-pos-pos-es-pba-24335	pos-es-pba-24335	1	positive	test_trasancos	ES	O Castro	Valdoviño	Lago (Santiago)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02716-pos-es-pba-24335-mdt5.tif	0.56759435	0.57034534	0.99517662	0.52779979	-0.08233814	0.61013792	0.22222222	0.65526520	80.00000000	0.69444444	0.68898272	1.35835667	0.36805556	60.00000000	1.02786753	0.07145112	0.99979437	0.95641641	0.01179616	1.02178357	0.06034744	1.02786753	0.27434170	0.99080886	0.91310689	0.99124962	1.73213994	ok	
wl-tile-v1-02717	wl-pos-pos-es-pba-24337	pos-es-pba-24337	1	positive	test_trasancos	ES	Os Castros	Valdoviño	Pantín (Santiago)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02717-pos-es-pba-24337-mdt5.tif	0.71170217	0.50016212	1.42294295	0.26767784	0.22810099	0.03957686	0.50000000	0.58378354	120.00000000	0.50000000	0.58378354	1.42294295	0.28819444	60.00000000	1.61327909	0.65472291	0.99000490	0.95855618	-0.03614500	1.23344159	-0.09324627	1.61327909	-0.21094236	1.50275362	0.17396808	1.20469046	4.93918419	ok	
wl-tile-v1-02718	wl-pos-pos-es-pba-24370	pos-es-pba-24370	1	positive	test_trasancos	ES	Zona arqueolóxica da Igrexa e Castro de Santo Tomás de Taraza	Valdoviño	Meirás (San Vicente)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02718-pos-es-pba-24370-mdt5.tif	0.58369637	0.62893140	0.92807636	1.12964284	0.30877998	0.82086286	0.22222222	0.76691969	60.00000000	0.80555556	0.71205552	1.98625345	0.42708333	240.00000000	1.14056515	0.35432158	0.99469624	1.10602912	0.05451746	0.99626225	0.18751360	0.92429329	0.53551282	0.78624356	1.28544426	1.14056515	2.47914255	ok	
wl-tile-v1-02719	wl-pos-pos-es-pba-24673	pos-es-pba-24673	1	positive	test_trasancos	ES	Castro	Valdoviño	Vilarrube (San Martiño)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02719-pos-es-pba-24673-mdt5.tif	0.69688237	0.46658301	1.49358709	2.02926493	0.04351164	1.98575329	0.66666667	0.71200178	40.00000000	0.91666667	0.85942832	1.49665570	0.30902778	240.00000000	3.62010887	2.68178745	0.90692332	0.94492912	0.31137640	0.93832142	1.05831495	1.24151612	3.69475531	2.02295770	11.70152900	3.62010887	25.03317451	ok	
wl-tile-v1-02720	wl-pos-pos-es-pba-24674	pos-es-pba-24674	1	positive	test_trasancos	ES	Castro da Punta do Vico	Valdoviño	Valdoviño (Santaia)	coastal_promontory_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02720-pos-es-pba-24674-mdt5.tif	0.77496129	0.50668359	1.52947779	-0.40463468	-0.08632699	-0.31830769	0.61111111	0.60864621	100.00000000	0.66666667	0.57944962	1.89834565	0.15277778	120.00000000	1.67747779	0.34808576	0.99755695	1.32939202	-0.03788933	1.54090872	-0.15991781	1.67226018	-0.59888694	1.67747779	-2.33954376	1.43536552	-5.51423335	ok	
wl-tile-v1-02721	wl-pos-pos-es-pba-24675	pos-es-pba-24675	1	positive	test_trasancos	ES	Castro de Aviño	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02721-pos-es-pba-24675-mdt5.tif	0.57259566	0.72003388	0.79523432	0.85930282	-0.29598957	1.15529239	0.25000000	0.63025528	40.00000000	0.97222222	0.78134487	2.19197474	0.51388889	30.00000000	0.98445089	0.30582565	0.99300080	0.97814057	0.28759385	0.98445089	0.98376715	0.85175176	3.52389657	0.67862524	10.00706553	0.72460381	14.87596393	ok	
wl-tile-v1-02722	wl-pos-pos-es-pba-24676	pos-es-pba-24676	1	positive	test_trasancos	ES	Castro de Carreira de Abaixo	Valdoviño	O Sequeiro (Santa María)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02722-pos-es-pba-24676-mdt5.tif	0.69429994	0.54011506	1.28546673	0.98645055	0.01225846	0.97419209	0.44444444	0.63414151	80.00000000	0.94444444	0.72998882	2.35855841	0.41666667	120.00000000	1.51037180	0.45755425	0.99509458	1.05281756	0.16917765	1.17060428	0.58492732	1.30195451	1.83886909	1.51037180	4.11330767	1.39175067	4.86142457	ok	
wl-tile-v1-02723	wl-pos-pos-es-pba-24677	pos-es-pba-24677	1	positive	test_trasancos	ES	Castro de Casianes	Valdoviño	Pantín (Santiago)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02723-pos-es-pba-24677-mdt5.tif	0.50507247	0.53387666	0.94604712	-0.21881376	-0.22526595	0.00645219	0.27777778	0.64797322	60.00000000	0.41666667	0.67447749	1.09680378	0.15625000	240.00000000	1.01722899	0.17717990	0.99861319	0.99103904	0.01469640	0.93462408	0.06449180	0.84004909	0.25734201	0.98792509	0.29813635	1.01722899	-2.83711505	ok	
wl-tile-v1-02724	wl-pos-pos-es-pba-24678	pos-es-pba-24678	1	positive	test_trasancos	ES	Castro de Coto Redondo	Valdoviño	Pantín (Santiago)	hilltop_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02724-pos-es-pba-24678-mdt5.tif	0.57219690	0.47893801	1.19472016	0.33054706	-0.03063376	0.36118082	0.33333333	0.51844280	60.00000000	0.75000000	0.68681455	1.46834787	0.26736111	120.00000000	1.30161052	0.25088733	0.99785050	1.05072319	0.11912709	1.14372092	0.58018056	1.24743121	2.08240384	1.30161052	3.94854894	1.07492267	0.53824392	ok	
wl-tile-v1-02725	wl-pos-pos-es-pba-24679	pos-es-pba-24679	1	positive	test_trasancos	ES	Castro de Crecente	Valdoviño	Loira (San Pedro)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02725-pos-es-pba-24679-mdt5.tif	0.50919825	0.63476735	0.80218090	0.44842023	-0.24794120	0.69636142	0.05555556	0.75300641	80.00000000	0.77777778	0.70621717	1.64391894	0.48263889	15.00000000	0.98457740	0.45984070	0.98149316	0.98457740	0.04002387	0.98140043	0.18117306	0.85634134	0.73263991	0.61489564	2.48251539	0.52473670	4.54063475	ok	
wl-tile-v1-02726	wl-pos-pos-es-pba-24705	pos-es-pba-24705	1	positive	test_trasancos	ES	Castro de Lagoa	Valdoviño	Pantín (Santiago)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02726-pos-es-pba-24705-mdt5.tif	0.88637924	0.63410872	1.39783480	0.61967534	0.01232450	0.60735084	0.47222222	0.64469097	150.00000000	0.83333333	0.69680076	1.62969899	0.46527778	60.00000000	1.46349250	0.25697920	0.99840327	1.20651329	0.15239466	1.39607876	0.42874365	1.46349250	1.23285475	1.37469613	3.35243612	1.24858371	5.46565443	ok	
wl-tile-v1-02727	wl-pos-pos-es-pba-24706	pos-es-pba-24706	1	positive	test_trasancos	ES	Castro de Lodeiro	Valdoviño	O Sequeiro (Santa María)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02727-pos-es-pba-24706-mdt5.tif	0.51259679	0.62560648	0.81935978	1.33802867	0.22442843	1.11360024	0.13888889	0.65192457	40.00000000	0.69444444	0.63533426	1.74482942	0.34027778	240.00000000	1.04168302	0.31255142	0.99565305	0.96057352	0.08137666	0.90229679	0.26122221	0.84967241	0.97110178	0.72913160	2.90283558	1.04168302	5.44755292	ok	
wl-tile-v1-02728	wl-pos-pos-es-pba-24707	pos-es-pba-24707	1	positive	test_trasancos	ES	Castro de Lousada	Valdoviño	Loira (San Pedro)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02728-pos-es-pba-24707-mdt5.tif	0.57755303	0.77790320	0.74244846	0.83620483	-0.38831085	1.22451568	0.22222222	0.62467349	40.00000000	0.77777778	0.70065254	2.06679694	0.39236111	15.00000000	0.82626054	0.27313466	0.99374313	0.82626054	0.51887819	0.80132009	1.79419833	0.80933417	6.28835833	0.70455855	18.02934504	0.55312588	27.12917995	ok	
wl-tile-v1-02729	wl-pos-pos-es-pba-24708	pos-es-pba-24708	1	positive	test_trasancos	ES	Castro de Poulo	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02729-pos-es-pba-24708-mdt5.tif	0.51817214	0.48430866	1.06992129	0.65035975	0.01151475	0.63884500	0.27777778	0.74486375	60.00000000	0.58333333	0.71656044	1.38114226	0.27430556	30.00000000	1.11877197	0.36078742	0.99412643	1.09724069	0.03185293	1.11877197	0.14480100	1.10974742	0.54946955	1.03927559	1.60505742	0.75798454	2.99169011	ok	
wl-tile-v1-02730	wl-pos-pos-es-pba-24709	pos-es-pba-24709	1	positive	test_trasancos	ES	Castro de Punta Frouxeira	Valdoviño	Valdoviño (Santaia)	coastal_promontory_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02730-pos-es-pba-24709-mdt5.tif	0.76463121	0.49235746	1.55300015	0.66879481	-0.22050801	0.88930282	0.80555556	0.64161802	120.00000000	0.80555556	0.64161802	1.55300015	0.28125000	15.00000000	1.80391316	0.58456022	0.99458573	1.80391316	0.18811947	1.74590952	0.72879210	1.68293011	2.45221847	1.65563394	6.04559517	1.21935295	8.02577209	ok	
wl-tile-v1-02731	wl-pos-pos-es-pba-24710	pos-es-pba-24710	1	positive	test_trasancos	ES	Castro de Punta Taraza	Valdoviño	Meirás (San Vicente)	coastal_promontory_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02731-pos-es-pba-24710-mdt5.tif	1.14509773	0.62974447	1.81835298	1.01692832	-0.08733540	1.10426372	0.75000000	0.63269432	120.00000000	0.75000000	0.63269432	1.81835298	0.19097222	60.00000000	2.09990864	0.48623342	0.99636038	1.78025018	0.58717482	2.00258968	1.88831341	2.09990864	6.10216296	1.61367523	17.69653404	1.61972519	32.60463452	ok	
wl-tile-v1-02732	wl-pos-pos-es-pba-24711	pos-es-pba-24711	1	positive	test_trasancos	ES	Castro de Vidueiros	Valdoviño	Vilaboa (San Vicente)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02732-pos-es-pba-24711-mdt5.tif	0.67579240	0.75240612	0.89817504	1.27953100	-0.19785789	1.47738889	0.22222222	0.67612206	40.00000000	0.80555556	0.75412251	1.74619519	0.35069444	15.00000000	1.07810977	0.25305203	0.99668124	1.07810977	0.27304139	0.98047198	0.95017228	0.82505774	3.37396663	0.82793851	10.52203405	0.95956897	20.78397906	ok	
wl-tile-v1-02733	wl-pos-pos-es-pba-24712	pos-es-pba-24712	1	positive	test_trasancos	ES	Castro de Vilarrube/Os Castros de Ferreirías	Valdoviño	Pantín (Santiago)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02733-pos-es-pba-24712-mdt5.tif	0.86154270	0.53653902	1.60574100	0.11603297	-0.32369345	0.43972643	0.75000000	0.62293042	120.00000000	0.75000000	0.62293042	1.60574100	0.29861111	30.00000000	1.93605021	0.88767644	0.98483567	1.81436985	0.18484139	1.93605021	0.61449066	1.90558269	1.89096808	1.38454179	4.20149195	1.04837377	1.49604321	ok	
wl-tile-v1-02734	wl-pos-pos-es-pba-24738	pos-es-pba-24738	1	positive	test_trasancos	ES	Castro e Mina do Pereiro	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02734-pos-es-pba-24738-mdt5.tif	0.54953384	0.71981537	0.76343721	-0.20356330	-0.26177397	0.05821067	0.08333333	0.67420125	220.00000000	0.41666667	0.66808981	1.03003937	0.15972222	240.00000000	0.90662974	0.21328094	0.99679006	0.86057184	0.05847703	0.72023685	0.16092960	0.69334881	0.33404788	0.79883914	0.26375759	0.90662974	-2.26465464	ok	
wl-tile-v1-02735	wl-neg-neg-es-pba-1011	neg-es-pba-1011	0	hard_negative	train	ES	Mámoa do Campo da Feira 2	A Baña	A Riba (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02735-neg-es-pba-1011-mdt5.tif	0.43900159	0.60603690	0.72438096	0.49371794	0.04434029	0.44937764	0.08333333	0.71936645	60.00000000	0.50000000	0.62468686	1.31186593	0.27430556	15.00000000	0.97850223	0.39182258	0.98750515	0.97850223	0.03945595	0.89736491	0.14013593	0.71173305	0.49373678	0.62451767	1.42219537	0.58667965	2.57196915	ok	
wl-tile-v1-02736	wl-neg-neg-es-pba-1012	neg-es-pba-1012	0	hard_negative	train	ES	Mámoa do Campo da Feira 3	A Baña	A Riba (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02736-neg-es-pba-1012-mdt5.tif	0.49110180	0.62779450	0.78226521	0.21608801	0.21832645	-0.00223844	0.08333333	0.69530807	220.00000000	0.30555556	0.74168032	0.93036334	0.13194444	15.00000000	0.94080917	0.31871874	0.99398032	0.94080917	-0.00318283	0.85507447	-0.01813413	0.74434164	-0.07487635	0.62209042	-0.13383865	0.74491015	0.62875545	ok	
wl-tile-v1-02737	wl-neg-neg-es-pba-1013	neg-es-pba-1013	0	hard_negative	train	ES	Mámoa do Campo da Feira 4	A Baña	A Riba (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02737-neg-es-pba-1013-mdt5.tif	0.47979790	0.60042846	0.79909253	0.32453752	-0.19639066	0.52092817	0.19444444	0.70259841	100.00000000	0.38888889	0.67529190	1.12812227	0.13194444	15.00000000	1.04819301	0.46081856	0.98735433	1.04819301	0.04257827	0.98601316	0.16325311	0.82572474	0.60334513	0.73654383	1.83962083	0.58737445	2.94015545	ok	
wl-tile-v1-02738	wl-neg-neg-es-pba-1014	neg-es-pba-1014	0	hard_negative	train	ES	Mámoa do Campo da Feira 5	A Baña	A Riba (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02738-neg-es-pba-1014-mdt5.tif	0.57050198	0.61898220	0.92167753	0.47958452	-0.28194290	0.76152742	0.25000000	0.70219239	60.00000000	0.41666667	0.73512193	1.18751366	0.16666667	15.00000000	1.14792176	0.47437386	0.99011847	1.14792176	0.08372771	1.06359211	0.28638865	0.91099946	0.92462835	0.86995478	2.40549922	0.67354790	3.38891006	ok	
wl-tile-v1-02739	wl-neg-neg-es-pba-1015	neg-es-pba-1015	0	hard_negative	train	ES	Mámoa do Campo da Tilla	A Baña	A Riba (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02739-neg-es-pba-1015-mdt5.tif	0.72300547	0.61686146	1.17207107	-0.02400840	0.05552370	-0.07953210	0.44444444	0.60802031	120.00000000	0.44444444	0.60802031	1.17207107	0.18055556	240.00000000	1.36957875	0.31107827	0.99748600	1.12000923	0.02091897	1.14312228	0.04706641	1.05850048	0.03528747	1.13246346	-0.32450901	1.36957875	-1.62557900	ok	
wl-tile-v1-02740	wl-neg-neg-es-pba-1016	neg-es-pba-1016	0	hard_negative	train	ES	Mámoa do Campo do Pozo	A Baña	Cabanas (San Miguel)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02740-neg-es-pba-1016-mdt5.tif	0.57506365	0.60212219	0.95506138	0.28513405	0.29960170	-0.01446766	0.25000000	0.63781948	80.00000000	0.36111111	0.60648853	0.91045060	0.11805556	240.00000000	1.20709159	0.35800493	0.99522258	0.93558025	-0.02371783	0.84908666	-0.08055535	0.90590416	-0.26911712	0.99021214	-0.27990174	1.20709159	2.54420590	ok	
wl-tile-v1-02741	wl-neg-neg-es-pba-1017	neg-es-pba-1017	0	hard_negative	train	ES	Mámoa do Campo Redondo	A Baña	Marcelle (Santa Cristina)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02741-neg-es-pba-1017-mdt5.tif	0.72216976	0.68528843	1.05381869	0.15201218	0.01179130	0.14022089	0.33333333	0.69512410	100.00000000	0.50000000	0.66807414	1.39056837	0.29513889	30.00000000	1.06427127	0.08494550	0.99975550	1.02586383	0.02024308	1.06427127	0.06682935	1.02124204	0.20238602	1.04805467	0.64283397	0.97932576	1.01002079	ok	
wl-tile-v1-02742	wl-neg-neg-es-pba-1018	neg-es-pba-1018	0	hard_negative	train	ES	Mámoa do Cotón Grande 1	A Baña	O Barro (Santa Mariña)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02742-neg-es-pba-1018-mdt5.tif	0.64518261	0.64536512	0.99971720	1.37843728	0.18733320	1.19110408	0.30555556	0.58620688	40.00000000	0.94444444	0.84477294	1.60285864	0.44791667	240.00000000	1.56391279	0.67653097	0.98606100	1.04534947	0.18597762	1.02969007	0.61183028	0.88738181	1.92743918	0.94946817	5.53579611	1.56391279	12.60763597	ok	
wl-tile-v1-02743	wl-neg-neg-es-pba-1019	neg-es-pba-1019	0	hard_negative	train	ES	Mámoa do Cotón Grande 2	A Baña	Cabanas (San Miguel)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02743-neg-es-pba-1019-mdt5.tif	0.72612154	0.70403588	1.03137009	0.64748502	0.28558174	0.36190328	0.27777778	0.60224186	180.00000000	0.44444444	0.68284824	1.04722196	0.13541667	240.00000000	1.16083362	0.16549597	0.99899044	1.01304928	0.04076562	1.02063935	0.10125104	1.01949108	0.32336429	0.99533765	1.55495179	1.16083362	5.95871544	ok	
