osm_type	osm_id	negative_class	name	osm_tags	longitude	latitude
node	12790358792	hilltop_settlement	Cascarneiro	place=isolated_dwelling	-7.9907144	43.5078273
node	9602736012	hilltop_settlement	Doniños	place=hamlet	-8.2931022	43.4914938
node	11162529253	hilltop_settlement	Freixeiro	place=hamlet	-8.0646326	43.6323855
node	11918249011	hilltop_settlement	Silvalonga	place=hamlet	-8.0826057	43.5477227
node	6152623287	hilltop_settlement	Guitiriz	place=hamlet	-8.0352421	43.4253491
node	11927021797	hilltop_settlement	O Vinculeiro	place=hamlet	-8.212702	43.5086002
node	6343863154	hilltop_settlement	Gondredo	place=hamlet	-7.9885792	43.6293341
node	11920842645	hilltop_settlement	O Monte	place=hamlet	-8.2794754	43.4466805
node	13374223175	hilltop_settlement	O Camiño de Pedrós	place=hamlet	-8.240505	43.435349
node	6352478908	hilltop_settlement	O Petón	place=hamlet	-8.0078197	43.5503517
node	710906562	hilltop_settlement	Lavandeira	place=hamlet	-8.10542	43.4417272
node	4887865250	hilltop_settlement	O Muíño do Vento	place=hamlet	-8.2204207	43.5249856
node	7666615752	hilltop_settlement	O Cal	place=hamlet	-8.1355006	43.5098712
node	6354214885	hilltop_settlement	A Ermida	place=hamlet	-7.9582252	43.5482611
node	6152690771	hilltop_settlement	Campos Verdes	place=hamlet	-8.0245326	43.4591317
node	2424434091	hilltop_settlement	Santa Ana	place=hamlet	-8.1605703	43.4648127
node	11918074476	hilltop_settlement	Vilarxá	place=hamlet	-8.0460531	43.4991484
node	11945327074	hilltop_settlement	Lousada	place=hamlet	-8.0965217	43.6159337
node	13902852597	hilltop_settlement	O Vilar	place=hamlet	-8.0120226	43.5451001
node	4984031811	hilltop_settlement	Vilallonte	place=hamlet	-8.1339569	43.5374047
node	10310474879	hilltop_settlement	O Batán	place=hamlet	-8.1651036	43.4270998
node	11920842651	hilltop_settlement	O Outeiro de Barracido	place=hamlet	-8.2096064	43.4339077
node	10651535589	hilltop_settlement	A Pedreira	place=hamlet	-8.185638	43.5861379
node	6340579479	hilltop_settlement	O Coto	place=hamlet	-8.0406299	43.6551535
node	408490379	hilltop_settlement	A Malata	place=hamlet	-8.1984172	43.4323494
node	10554793859	hilltop_settlement	O Rodo	place=hamlet	-8.118943	43.635578
node	6338660801	hilltop_settlement	O Lameiro	place=hamlet	-8.003337	43.648861
node	11917857815	hilltop_settlement	Candaíl	place=hamlet	-8.0715761	43.5917259
node	6342055786	hilltop_settlement	Punta Candieira	place=hamlet	-8.0471616	43.7106413
node	6352478891	hilltop_settlement	A Corveira	place=hamlet	-8.0217671	43.5605939
node	4984041395	hilltop_settlement	O Salgueiral	place=hamlet	-8.161759	43.5461722
node	10269219967	hilltop_settlement	Combarro	place=hamlet	-8.14814	43.5002314
node	4888423168	hilltop_settlement	Os Canteiros	place=hamlet	-8.2013238	43.5704481
node	10247981440	hilltop_settlement	A Picota	place=hamlet	-8.179138	43.4986417
node	4870345027	hilltop_settlement	Ragón	place=hamlet	-8.2723563	43.5399251
node	6295577299	hilltop_settlement	Os Casás	place=hamlet	-7.9570441	43.4912386
node	11918795643	hilltop_settlement	O Igrexario	place=hamlet	-8.1841458	43.4371247
node	11918617916	hilltop_settlement	O Souto da Ribeira	place=hamlet	-8.198048	43.4599562
node	6343863005	hilltop_settlement	As Seixas	place=hamlet	-8.0159996	43.6074636
node	11918249006	hilltop_settlement	A Portela	place=hamlet	-8.0833807	43.5349225
node	6352479011	hilltop_settlement	A Ponte do Sur	place=hamlet	-8.0047472	43.5360453
node	11918054862	hilltop_settlement	O Furado	place=isolated_dwelling	-8.0561926	43.4905702
node	11916808625	hilltop_settlement	O Castro	place=hamlet	-7.9822628	43.4777167
node	11916251719	hilltop_settlement	O Carbeiral	place=hamlet	-8.0149843	43.5850294
node	181290960	hilltop_settlement	San Felipe	place=hamlet	-8.280933	43.4679723
node	6152624149	hilltop_settlement	Casauría	place=hamlet	-8.0051584	43.437218
node	6152624121	hilltop_settlement	Os Covos	place=hamlet	-8.0668742	43.4418009
node	11918680368	hilltop_settlement	O Penedo	place=hamlet	-8.1779921	43.4682205
node	10291053865	hilltop_settlement	O Ameneiral	place=hamlet	-8.1738596	43.4714028
node	11916808638	hilltop_settlement	A Fraga Nova	place=isolated_dwelling	-8.0320379	43.4963159
node	11918074484	hilltop_settlement	O Monte	place=hamlet	-8.0695468	43.47991
node	6354215899	hilltop_settlement	Ramisquido	place=hamlet	-7.9701636	43.5648234
node	11949299559	hilltop_settlement	O Camiño Vello	place=hamlet	-8.1488793	43.5136062
node	3858746870	hilltop_settlement	A Fraga de Maniños	place=hamlet	-8.1942631	43.4554904
node	11916691704	hilltop_settlement	A Praza	place=hamlet	-8.0296619	43.5220041
node	11920597625	hilltop_settlement	Os Enxertados	place=hamlet	-8.059055	43.4619336
node	11949306869	hilltop_settlement	Fausto Cansado	place=hamlet	-8.1465119	43.5095748
node	11917857804	hilltop_settlement	A Fraga	place=hamlet	-8.0651462	43.576603
node	10651535593	hilltop_settlement	A Cubeta	place=hamlet	-8.1952844	43.5931751
node	10285606864	hilltop_settlement	O Feal	place=hamlet	-8.1446784	43.4566638
node	1241635258	hilltop_settlement	Taxoneira	place=isolated_dwelling	-8.121297	43.4898002
node	13917342063	hilltop_settlement	As Boeiras	place=hamlet	-8.1543058	43.5604345
node	6340580082	hilltop_settlement	O Castro	place=hamlet	-8.0196694	43.6650497
node	6155666232	hilltop_settlement	As Congostras	place=hamlet	-7.9680415	43.4420188
node	10261443533	hilltop_settlement	Balvís	place=hamlet	-8.1527384	43.5034731
node	10270515973	hilltop_settlement	San Marcos	place=hamlet	-8.123711	43.460242
node	6338660832	hilltop_settlement	O Pinar	place=hamlet	-8.0179647	43.655918
node	6338660834	hilltop_settlement	O Carballo	place=hamlet	-8.0147858	43.6518078
node	11948916698	hilltop_settlement	O Carballal	place=hamlet	-8.1396792	43.6145875
node	11918617919	hilltop_settlement	O Catalán	place=hamlet	-8.191423	43.4553482
node	11945327081	hilltop_settlement	Vilaboi	place=hamlet	-8.1058182	43.6005446
node	4996957697	hilltop_settlement	O Codesal	place=hamlet	-8.2165282	43.5695216
node	6344892343	hilltop_settlement	Rioforcado	place=hamlet	-7.9639328	43.6198653
node	4905963257	hilltop_settlement	O Vilar	place=hamlet	-8.225561	43.5414507
node	10896054432	hilltop_settlement	O Campón	place=hamlet	-8.0745485	43.6361661
node	6354214932	hilltop_settlement	A Abelleira	place=hamlet	-7.9663636	43.5613233
node	6340579485	hilltop_settlement	A Estoxa	place=hamlet	-8.0375216	43.6631906
node	10287982112	hilltop_settlement	Mosende de Abaixo	place=hamlet	-8.1557896	43.5837795
node	12473411180	hilltop_settlement	A Teupoeira	place=hamlet	-8.199196	43.4358885
node	12473316944	hilltop_settlement	As Barcias	place=hamlet	-8.2157833	43.4586362
node	6337375631	hilltop_settlement	A Ferrería	place=hamlet	-7.9858674	43.6552508
node	6344892302	hilltop_settlement	Regueirolongo	place=hamlet	-7.9803719	43.6252517
node	11946315773	hilltop_settlement	O Sisto	place=hamlet	-8.1786231	43.5684589
node	11949306875	hilltop_settlement	Ribeira do Coto	place=hamlet	-8.1554896	43.5072734
node	13374223178	hilltop_settlement	O Alto de Simou	place=hamlet	-8.2549579	43.4435089
node	11923455857	hilltop_settlement	O Someiro	place=hamlet	-8.1078499	43.4490458
node	11918617907	hilltop_settlement	As Arangas	place=hamlet	-8.1921809	43.4518913
node	7245985586	hilltop_settlement	Bazón	place=hamlet	-8.1241399	43.5225942
node	6352478923	hilltop_settlement	Vigo	place=hamlet	-8.0184638	43.5335971
node	11916808653	hilltop_settlement	O Cando	place=isolated_dwelling	-7.9855183	43.4830304
node	6340071091	hilltop_settlement	Redemuíños	place=hamlet	-8.0504973	43.6397547
node	6342055719	hilltop_settlement	Golmar	place=hamlet	-8.0560347	43.6886059
node	11927131610	hilltop_settlement	A Venda	place=hamlet	-8.1764573	43.534158
node	11916808639	hilltop_settlement	A Pena da Meda	place=hamlet	-7.9872973	43.4880799
node	12473344758	hilltop_settlement	A Regueira	place=hamlet	-8.2204124	43.4496012
node	6352478930	hilltop_settlement	Armenteiro de Abaixo	place=hamlet	-7.9967146	43.5503813
node	413409602	hilltop_settlement	Valdoviño	place=village	-8.143537	43.6068643
node	11920842648	hilltop_settlement	Maiobre	place=hamlet	-8.2651953	43.4339211
node	11945327069	hilltop_settlement	Donelle	place=hamlet	-8.1013589	43.5917349
node	6152659451	hilltop_settlement	Vilar de Mouros	place=hamlet	-8.0747592	43.464551
node	4885773796	hilltop_settlement	A Barca de Abaixo	place=hamlet	-8.2579509	43.4909228
node	3218956087	hilltop_settlement	Veriño de Abaixo	place=hamlet	-8.0302373	43.674133
node	11927021790	hilltop_settlement	Beleicón	place=hamlet	-8.2141022	43.5048944
node	10269243859	hilltop_settlement	A Rabadeña	place=hamlet	-8.1481466	43.487951
node	11920451864	hilltop_settlement	O Poulo	place=hamlet	-8.0183855	43.4389255
node	10255052558	hilltop_settlement	A Toeleira	place=hamlet	-8.1520742	43.5104844
node	11917857792	hilltop_settlement	Ardariz	place=hamlet	-8.0849594	43.5588367
node	3218956074	hilltop_settlement	O Barral	place=hamlet	-8.0349062	43.6749601
node	11948916695	hilltop_settlement	Bacorelle	place=hamlet	-8.1391329	43.6184311
node	12647385017	hilltop_settlement	A Freixa	place=isolated_dwelling	-7.9518736	43.5730451
node	4102248397	hilltop_settlement	As Penas	place=hamlet	-8.290853	43.4431873
node	10572338700	hilltop_settlement	A Gabeira	place=hamlet	-8.1016575	43.6444548
node	4984041377	hilltop_settlement	Os Carballiños	place=hamlet	-8.0952067	43.5436948
node	12461143372	hilltop_settlement	O Vilar	place=hamlet	-8.2965318	43.5435294
node	6351040832	hilltop_settlement	O Coto	place=hamlet	-7.9756014	43.5893207
node	11916691705	hilltop_settlement	O Chao do Rosoiro	place=hamlet	-7.9818773	43.5180734
node	9900190395	hilltop_settlement	Padín	place=hamlet	-8.1876044	43.5887376
node	10568496481	hilltop_settlement	Frádegas	place=hamlet	-8.0904158	43.6390327
node	11916691684	hilltop_settlement	Caínce	place=hamlet	-7.9916848	43.5063048
node	6152659454	hilltop_settlement	O Campo	place=hamlet	-8.0518232	43.451519
node	11918054856	hilltop_settlement	A Ferraría	place=hamlet	-8.0811651	43.496079
node	11923551846	hilltop_settlement	A Torre	place=hamlet	-8.1703296	43.423568
node	11948916706	hilltop_settlement	A Gándara	place=isolated_dwelling	-8.1428147	43.591373
node	6351040824	hilltop_settlement	Leboriz	place=hamlet	-8.0229988	43.5881653
node	11920656474	hilltop_settlement	O Vilar	place=hamlet	-8.2247266	43.4423076
node	6351040818	hilltop_settlement	Vilariño	place=hamlet	-8.0224501	43.5908483
node	10288198371	hilltop_settlement	A Lóngara	place=hamlet	-8.1579042	43.5907617
node	11946070639	hilltop_settlement	O Pereiro	place=hamlet	-8.0563969	43.6027234
node	11327563792	hilltop_settlement	A Chabola	place=hamlet	-8.071918	43.4604754
node	5812559890	hilltop_settlement	San Ramón	place=village	-8.015013	43.5631753
node	11916691686	hilltop_settlement	A Castiñeira	place=hamlet	-8.0355826	43.5283297
node	9602736014	hilltop_settlement	Bustelo	place=hamlet	-8.2376571	43.5161662
node	11916808628	hilltop_settlement	A Ermida	place=hamlet	-7.9994686	43.4817335
node	6352478921	hilltop_settlement	Casalousada	place=hamlet	-8.022134	43.5396166
node	6340071285	hilltop_settlement	Santallamar	place=hamlet	-8.0514861	43.6458939
node	10310474829	hilltop_settlement	O Feal	place=hamlet	-8.1342587	43.4405959
node	6240128650	hilltop_settlement	O Porto do Cabo	place=hamlet	-8.0399985	43.6264103
node	6152659447	hilltop_settlement	Fiúnte	place=hamlet	-8.0594281	43.4529782
node	11948916699	hilltop_settlement	A Carreira	place=hamlet	-8.1381049	43.6047943
node	11948543161	hilltop_settlement	A Barreira	place=hamlet	-8.1050155	43.6391357
node	12473344746	hilltop_settlement	Boado	place=hamlet	-8.2056759	43.4517984
node	3218956077	hilltop_settlement	O Canaval	place=hamlet	-8.0325107	43.6747994
node	9863599663	hilltop_settlement	As Folgueiras	place=hamlet	-8.0483776	43.6233202
node	11931754833	hilltop_settlement	O Cotelo	place=hamlet	-8.1057802	43.5393608
node	6342055746	hilltop_settlement	Sobolocovo	place=hamlet	-8.0421431	43.6875387
node	11948916727	hilltop_settlement	A Vacariza	place=hamlet	-8.1322079	43.5733096
node	10259177012	hilltop_settlement	Os Alcallás	place=hamlet	-8.1364589	43.5083469
node	11922908042	hilltop_settlement	A Lagoa	place=hamlet	-8.1081226	43.4354273
node	13374241649	hilltop_settlement	Mariña do Pombal	place=hamlet	-8.2131778	43.4296452
node	9870656055	hilltop_settlement	As Ferrerías	place=hamlet	-8.080842	43.6335169
node	11918074469	hilltop_settlement	O Pousadoiro	place=hamlet	-8.0711135	43.4848723
node	10284347239	hilltop_settlement	O Pedrón	place=hamlet	-8.1500751	43.4577604
node	10310474815	hilltop_settlement	O Salto de Baixo	place=hamlet	-8.1346086	43.4336792
node	10251476284	hilltop_settlement	As Casas Novas	place=hamlet	-8.1345941	43.5864738
node	4984031818	hilltop_settlement	O Mosteiro	place=hamlet	-8.1088916	43.537513
node	11916808630	hilltop_settlement	A Fraguela	place=hamlet	-8.0172094	43.4974965
node	4886556336	hilltop_settlement	Vilar	place=hamlet	-8.3053266	43.4968446
node	6343863113	hilltop_settlement	Becerroi	place=hamlet	-8.001583	43.6191079
node	4984041391	hilltop_settlement	O Río da Lousa	place=hamlet	-8.1491134	43.5555292
node	4827159161	hilltop_settlement	Os Sobecos	place=hamlet	-8.1807573	43.5372078
node	13374223176	hilltop_settlement	O Pombal	place=hamlet	-8.2441869	43.4381964
node	11933957146	hilltop_settlement	A Pedreira	place=hamlet	-8.1536722	43.5417229
node	3218957992	hilltop_settlement	Eiravedra	place=hamlet	-8.035105	43.6765739
node	6295576931	hilltop_settlement	Santa Cristina	place=hamlet	-7.9753759	43.5075193
node	6340579481	hilltop_settlement	O Pereiro	place=hamlet	-8.0372215	43.6605679
node	3218175762	hilltop_settlement	Muruxás	place=hamlet	-7.9701923	43.6590663
node	9870656016	hilltop_settlement	Ianes	place=hamlet	-8.077668	43.6317974
node	6152659347	hilltop_settlement	Guillurfe	place=hamlet	-8.0821778	43.4514397
node	3218175361	hilltop_settlement	A Cheda de Abaixo	place=hamlet	-7.9765697	43.6443961
node	6152624148	hilltop_settlement	O Seixo	place=hamlet	-8.0209003	43.4398365
node	4888450789	hilltop_settlement	Leiras	place=hamlet	-8.2080419	43.5331353
node	11927021796	hilltop_settlement	O Souto de San Pedro	place=hamlet	-8.2108905	43.5094479
node	11949299560	hilltop_settlement	Casadelos	place=hamlet	-8.1419958	43.5086441
node	6352478901	hilltop_settlement	Riovello	place=hamlet	-8.0132162	43.5525881
node	6352479003	hilltop_settlement	Requiá	place=hamlet	-8.0022425	43.540261
node	6155666255	hilltop_settlement	Vista Alegre	place=hamlet	-7.9846508	43.43399
node	7122788305	hilltop_settlement	Os Muíños	place=hamlet	-7.9612516	43.5045143
node	6342054819	hilltop_settlement	Vilacacín	place=hamlet	-8.0610913	43.6631456
node	4878866136	hilltop_settlement	O Chá da Mariña	place=hamlet	-8.2754456	43.5248908
node	4984011769	hilltop_settlement	A Borrallada	place=hamlet	-8.1393741	43.5435545
node	5079732177	hilltop_settlement	A Porta do Río	place=hamlet	-8.2941989	43.4442151
node	3218175461	hilltop_settlement	A Cheda de Arriba	place=hamlet	-7.9700248	43.6457105
node	10589789731	hilltop_settlement	O Casal	place=hamlet	-8.0806186	43.532247
node	403800230	hilltop_settlement	Cariño	place=hamlet	-8.3164268	43.4716032
node	11916691685	hilltop_settlement	A Camba	place=hamlet	-8.040292	43.5289349
node	6352478915	hilltop_settlement	A Bouza	place=hamlet	-8.0190005	43.5431038
node	3218175863	hilltop_settlement	Portovello	place=hamlet	-7.95234	43.647748
node	4888423194	hilltop_settlement	As Chousas	place=hamlet	-8.2206233	43.5545303
node	11918054851	hilltop_settlement	As Cancelas	place=hamlet	-8.0478205	43.5057766
node	6342055762	hilltop_settlement	Espiñaredo	place=hamlet	-8.025948	43.6980699
node	10301613916	hilltop_settlement	O Pudrical	place=hamlet	-8.1767461	43.4305772
node	12473520770	hilltop_settlement	As Fieiteiras	place=hamlet	-8.2429959	43.4564277
node	11918074487	hilltop_settlement	O Pico	place=hamlet	-8.0679472	43.5034135
node	6340071291	hilltop_settlement	A Marabilla	place=hamlet	-8.0440139	43.651765
node	13908359995	hilltop_settlement	As Agras	place=hamlet	-8.1692781	43.5191995
node	12473316946	hilltop_settlement	O Campo do Río	place=hamlet	-8.2167592	43.4549173
node	12790424802	hilltop_settlement	A Esfondalada	place=isolated_dwelling	-8.0539196	43.51683
node	6337375089	hilltop_settlement	A Ruferta	place=hamlet	-7.9767946	43.651211
node	11945272768	hilltop_settlement	Choupenete	place=hamlet	-8.1062314	43.6038957
node	13374241650	hilltop_settlement	Carballás	place=hamlet	-8.2167174	43.4286592
node	3218222261	hilltop_settlement	A Fraguela	place=hamlet	-7.9668463	43.6586612
node	10588654995	hilltop_settlement	O Outeiro	place=hamlet	-8.0685619	43.5311834
node	13917395066	hilltop_settlement	Santá	place=hamlet	-8.0907778	43.5248899
node	9870655930	hilltop_settlement	Vilelas	place=hamlet	-8.0732489	43.6333101
node	13914610266	hilltop_settlement	Casa do Martuxo	place=isolated_dwelling	-8.2396605	43.56133
node	11107542049	hilltop_settlement	A Lousada	place=hamlet	-8.112517	43.4553976
node	11154448394	hilltop_settlement	O Folgar	place=hamlet	-8.080864	43.6300015
node	11918458054	hilltop_settlement	O Carril	place=hamlet	-8.1948281	43.4632448
node	11931777877	hilltop_settlement	A Braña	place=hamlet	-8.0905222	43.5208839
node	11918458066	hilltop_settlement	Tras do Río	place=hamlet	-8.1905715	43.4624715
node	11917017811	hilltop_settlement	A Ferrecha	place=isolated_dwelling	-8.060096	43.5734035
node	6336516793	hilltop_settlement	Balvís	place=hamlet	-7.9531504	43.6517119
node	11918617905	hilltop_settlement	A Corredoira	place=hamlet	-8.1900948	43.4448444
node	11949306874	hilltop_settlement	O Portádego	place=hamlet	-8.1504544	43.5120689
node	3766266400	hilltop_settlement	As Roibeiras	place=hamlet	-8.2596816	43.4524548
node	11948916721	hilltop_settlement	Postamaior	place=hamlet	-8.1426706	43.6227116
node	11917857807	hilltop_settlement	A Lobeira	place=hamlet	-8.1074946	43.5738501
node	6152624125	hilltop_settlement	Os Calzados	place=hamlet	-8.0455299	43.4560098
node	4121304857	hilltop_settlement	Os Corzás	place=hamlet	-8.2521232	43.4563636
node	10651535586	hilltop_settlement	Riaña	place=hamlet	-8.1807246	43.5783715
node	10269220000	hilltop_settlement	Os Currás	place=hamlet	-8.1499569	43.4965079
node	6152623341	hilltop_settlement	Gunxel	place=hamlet	-8.0593953	43.4251066
node	10310474546	hilltop_settlement	Lodeiro	place=hamlet	-8.1657478	43.4330225
node	6152623782	hilltop_settlement	O Lombo	place=hamlet	-8.0506818	43.4468163
node	6337375131	hilltop_settlement	O Empalme de Arón	place=hamlet	-7.9843548	43.644718
node	12473344768	hilltop_settlement	A Fraga	place=hamlet	-8.211998	43.45465
node	10270515884	hilltop_settlement	O Reboredo	place=hamlet	-8.1349601	43.4699643
node	4984041400	hilltop_settlement	A Borrallada	place=hamlet	-8.1813106	43.5493451
node	4878866138	hilltop_settlement	Lodeiro	place=hamlet	-8.2630931	43.5231778
node	6152624150	hilltop_settlement	Xasén de Riba	place=hamlet	-8.0279846	43.4389404
node	11918054850	hilltop_settlement	Campo Labrado	place=hamlet	-8.0686959	43.509523
node	4826583270	hilltop_settlement	Gadoi	place=hamlet	-8.1844757	43.5292553
node	6340579488	hilltop_settlement	A Area	place=hamlet	-8.0450735	43.6614262
node	10269219985	hilltop_settlement	Nogueirido	place=hamlet	-8.1494961	43.4978473
node	10254097025	hilltop_settlement	Santo Antonio	place=hamlet	-8.1475103	43.5148071
node	10281870265	hilltop_settlement	A Arriba	place=hamlet	-8.1523939	43.4759891
node	4878508179	hilltop_settlement	A Aldea	place=hamlet	-8.2746595	43.54533
node	11933957149	hilltop_settlement	Prados	place=hamlet	-8.1489906	43.5369305
node	3218175663	hilltop_settlement	Regueiro	place=hamlet	-7.9760478	43.649976
node	6155666262	hilltop_settlement	O Pico Vello	place=hamlet	-7.9926211	43.4289485
node	10287005500	hilltop_settlement	O Peón	place=hamlet	-8.1649217	43.4411166
node	11916691691	hilltop_settlement	O Couce da Fraga	place=hamlet	-8.0101448	43.5202174
node	12473344756	hilltop_settlement	A Amora	place=hamlet	-8.2218353	43.4482347
node	4984031813	hilltop_settlement	A Pedra	place=hamlet	-8.1120457	43.5361889
node	11917857797	hilltop_settlement	A Castiñeira	place=hamlet	-8.0880658	43.5877634
node	3218175162	hilltop_settlement	Agrochao	place=isolated_dwelling	-7.9642121	43.639693
node	6354214930	hilltop_settlement	Vilazanche	place=hamlet	-7.9644559	43.5560632
node	11916808654	hilltop_settlement	A Granxa	place=isolated_dwelling	-7.991976	43.4846711
node	10270515970	hilltop_settlement	O Ameneiro	place=hamlet	-8.1247947	43.4648344
node	6342055712	hilltop_settlement	O Cotelo	place=hamlet	-8.0585734	43.6670243
node	6341259984	hilltop_settlement	Tide	place=hamlet	-8.0232196	43.6773536
node	9870655995	hilltop_settlement	O Patronato	place=hamlet	-8.0780064	43.6334632
node	6352478995	hilltop_settlement	O Pereiro	place=hamlet	-7.9973225	43.545851
node	6295276057	hilltop_settlement	A Queira	place=hamlet	-7.9628024	43.5388854
node	10893884952	hilltop_settlement	Os Corrás	place=hamlet	-8.246664	43.496363
node	6352478910	hilltop_settlement	A Valiña de Arriba	place=hamlet	-8.0020399	43.5522708
node	11917017793	hilltop_settlement	Piagolongo	place=hamlet	-8.0285048	43.5386764
node	4880664003	hilltop_settlement	Tralocastro	place=hamlet	-8.2630797	43.5306505
node	6343863099	hilltop_settlement	A Pena	place=hamlet	-7.985524	43.6180116
node	11917017802	hilltop_settlement	A Seara	place=hamlet	-8.0462153	43.5643057
node	6343863098	hilltop_settlement	A Pena de Abaixo	place=hamlet	-7.9870233	43.6172454
node	9383688433	hilltop_settlement	A Fonte da Tella	place=hamlet	-8.3064753	43.5589882
node	6352478991	hilltop_settlement	Cas de Eirido de Abaixo	place=hamlet	-7.9894898	43.5515845
node	11923308572	hilltop_settlement	Porcar	place=hamlet	-8.1183624	43.445058
node	11920842653	hilltop_settlement	Ixobre	place=hamlet	-8.2039011	43.4332766
node	4984083854	hilltop_settlement	Corval	place=hamlet	-8.1999385	43.5625026
node	408401599	hilltop_settlement	Valón	place=hamlet	-8.2719491	43.4967318
node	6336516592	hilltop_settlement	Fragoso	place=hamlet	-7.9924232	43.6602111
node	11918722669	hilltop_settlement	A Xunqueira	place=hamlet	-8.1755717	43.4709481
node	11948005363	hilltop_settlement	O Canteiro	place=hamlet	-8.1737366	43.587218
node	11948006071	hilltop_settlement	O Vilar de Lago	place=hamlet	-8.1436554	43.5730855
node	11918248995	hilltop_settlement	Agra de Abaixo	place=hamlet	-8.0718851	43.5378708
node	6152690693	hilltop_settlement	Cenzoi	place=hamlet	-8.0460156	43.4599036
node	11948555074	hilltop_settlement	O Mouriscal	place=hamlet	-8.0972604	43.6415204
node	13931179782	hilltop_settlement	O Souto da Cana	place=hamlet	-8.240435	43.4483933
node	6340071287	hilltop_settlement	O Corveiral	place=hamlet	-8.0468196	43.6471184
node	10270515883	hilltop_settlement	A Gándara	place=hamlet	-8.1370131	43.4716764
node	10292402376	hilltop_settlement	O Rego da Moa	place=hamlet	-8.1669305	43.4531965
node	11916808646	hilltop_settlement	Solposto	place=hamlet	-8.0114932	43.4890988
node	10276534081	hilltop_settlement	A Fonte do Campo	place=hamlet	-8.1647418	43.4781175
node	11927131607	hilltop_settlement	A Fraga	place=hamlet	-8.1605373	43.526972
node	11916251722	hilltop_settlement	A Corveira	place=hamlet	-8.0251914	43.5640094
node	3856735331	hilltop_settlement	Ardá	place=hamlet	-8.1240749	43.5071049
node	10259177252	hilltop_settlement	Candá	place=hamlet	-8.1180437	43.5029772
node	6351040830	hilltop_settlement	O Seixo	place=hamlet	-7.9802932	43.5890224
node	6295577333	hilltop_settlement	A Toca	place=hamlet	-7.9709809	43.4838382
node	4884504796	hilltop_settlement	Vila da Area	place=hamlet	-8.3107748	43.5162154
node	11918248997	hilltop_settlement	Cornide	place=hamlet	-8.0797134	43.5270662
node	11948916702	hilltop_settlement	A Costeira	place=hamlet	-8.1412185	43.5933675
node	6295276690	hilltop_settlement	Sueiras	place=hamlet	-7.950136	43.5195384
node	10269244036	hilltop_settlement	O Valado	place=hamlet	-8.1482714	43.4810514
node	11918249002	hilltop_settlement	Gunduriz	place=hamlet	-8.0791294	43.5430102
node	3222531261	hilltop_settlement	O Campón	place=hamlet	-7.9941593	43.6529801
node	7245959580	hilltop_settlement	Pielas	place=hamlet	-8.1120507	43.5149052
node	11916808623	hilltop_settlement	A Castiñeira	place=hamlet	-8.0155978	43.4954414
node	13367407123	hilltop_settlement	As Salgueiras	place=hamlet	-8.3019909	43.4474558
node	12647650920	hilltop_settlement	A Trémoa	place=hamlet	-8.0217467	43.5306597
node	11918249008	hilltop_settlement	Raña	place=hamlet	-8.0561919	43.5211127
node	11916808615	hilltop_settlement	Amido	place=hamlet	-7.9767588	43.5118144
node	6152690695	hilltop_settlement	A Graña	place=hamlet	-8.0524709	43.4600436
node	11948555078	hilltop_settlement	A Ramalleira	place=hamlet	-8.1144112	43.6202209
node	6295276688	hilltop_settlement	Coucixoso	place=hamlet	-7.9553834	43.5172752
node	10270515974	hilltop_settlement	A Brea de Sillobre	place=hamlet	-8.1174748	43.4642796
node	10310474876	hilltop_settlement	O Rego	place=hamlet	-8.17936	43.429153
node	10266229702	hilltop_settlement	Lanzós	place=hamlet	-8.1536012	43.5881206
node	6295276053	hilltop_settlement	Trigal	place=hamlet	-7.9547896	43.5278799
node	11918617912	hilltop_settlement	A Brea de Maniños	place=hamlet	-8.1914558	43.4567275
node	11926918438	hilltop_settlement	O Bosque	place=hamlet	-8.2392328	43.4987079
node	4983987212	hilltop_settlement	Cornido	place=hamlet	-8.1757599	43.5053521
node	3222530461	hilltop_settlement	A Penica	place=hamlet	-7.9815108	43.6514486
node	4888434850	hilltop_settlement	O Curro	place=hamlet	-8.2142402	43.5389525
node	11923308574	hilltop_settlement	O Alto	place=hamlet	-8.1409563	43.4360252
node	6152624143	hilltop_settlement	A Teixeira	place=hamlet	-8.0237223	43.4451462
node	5002094713	hilltop_settlement	Longras	place=hamlet	-8.1894201	43.4931111
node	9863599625	hilltop_settlement	O Puntal	place=hamlet	-8.0489021	43.6334659
node	6295576935	hilltop_settlement	O Machuco	place=isolated_dwelling	-7.9749486	43.5040602
node	11949306876	hilltop_settlement	Ribeira de Santa María	place=hamlet	-8.1575216	43.5045653
node	6354214901	hilltop_settlement	O Vilar	place=hamlet	-7.9599484	43.5507964
node	11918795639	hilltop_settlement	A Areosa	place=hamlet	-8.1848431	43.4346394
node	3858742073	hilltop_settlement	O Camiño Grande	place=hamlet	-8.1950891	43.4355085
node	11916691706	hilltop_settlement	San Cristovo	place=hamlet	-7.9937626	43.5118406
node	4984011766	hilltop_settlement	Os Barracós	place=hamlet	-8.153666	43.5198429
node	6295577328	hilltop_settlement	Viñas	place=hamlet	-7.9648881	43.4986278
node	11916691692	hilltop_settlement	As Filgueiras	place=hamlet	-7.9939449	43.5263213
node	6337375598	hilltop_settlement	A Granxa	place=hamlet	-7.9784956	43.6546568
node	7245959577	hilltop_settlement	A Cruz do Pouso	place=hamlet	-8.1233076	43.5104431
node	4888423177	hilltop_settlement	O Grandal	place=hamlet	-8.2174072	43.5621364
