sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-neg-neg-es-pba-1886	neg-es-pba-1886	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Fonte, A	Petróglifo da Fonte 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1886	GA15003117		ARU		-8.080945262233227	43.23997836882085	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.08410203,43.23767869,-8.07778849,43.24227805				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1887	neg-es-pba-1887	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Fonte, A	Petróglifo da Fonte 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1887	GA15003118		ARU		-8.082018115223258	43.24018329010005	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.08517489,43.23788361,-8.07886134,43.24248297				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1888	neg-es-pba-1888	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Fonte, A	Petróglifo da Fonte 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1888	GA15003119		ARU		-8.084828145851183	43.240048126977456	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.08798492,43.23774845,-8.08167137,43.24234780				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1889	neg-es-pba-1889	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Fonte, A	Petróglifo da Pena da Chouza Nova	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1889	GA15003116		ARU		-8.084822394408876	43.24199253694073	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.08797927,43.23969286,-8.08166552,43.24429221				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1890	neg-es-pba-1890	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Petróglifo das Penas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1890	RE15003001		ARU		-8.052777936487507	43.162768079819045	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.05593071,43.16046840,-8.04962516,43.16506776				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1908	neg-es-pba-1908	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Caínzos, Os	Mámoa da Serra do Galiñeiro II-04	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1908	GA15003111		-		-7.938817172101294	43.27656955798635	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94197584,43.27426988,-7.93565851,43.27886923				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1909	neg-es-pba-1909	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Galiñeiro	Mámoa da Serra do Galiñeiro II-05	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1909	GA15003112		-		-7.941437693174943	43.279067964396475	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94459649,43.27676829,-7.93827890,43.28136764				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1910	neg-es-pba-1910	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Galiñeiro	Mámoa da Serra do Galiñeiro II-06	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1910	GA15003113		-		-7.941326607573488	43.27877811964426	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94448539,43.27647844,-7.93816783,43.28107780				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1911	neg-es-pba-1911	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Galiñeiro	Mámoa da Serra do Galiñeiro II-07	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1911	GA15003114		-		-7.940419326293423	43.278064373405165	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94357807,43.27576470,-7.93726058,43.28036405				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1912	neg-es-pba-1912	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Caínzos, Os	Mámoa da Serra do Galiñeiro III-1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1912	GA15003024	Túmulo/Mámoa	-		-7.934638002510217	43.27425449921445	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.93779655,43.27195482,-7.93147946,43.27655418				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1913	neg-es-pba-1913	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Caínzos, Os	Mámoa da Serra do Galiñeiro III-2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1913	GA15003097	Túmulo/Mámoa	-		-7.935410647135992	43.27446879823034	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.93856920,43.27216912,-7.93225209,43.27676847				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1914	neg-es-pba-1914	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Caínzos, Os	Mámoa da Serra do Galiñeiro III-3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1914	GA15003098	Túmulo/Mámoa	-		-7.935014159504784	43.27459117102001	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.93817272,43.27229149,-7.93185560,43.27689085				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1915	neg-es-pba-1915	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Caínzos, Os	Mámoa da Serra do Galiñeiro III-4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1915	GA15003099	Túmulo/Mámoa	-		-7.934896282918801	43.27428391833447	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.93805483,43.27198424,-7.93173774,43.27658359				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1916	neg-es-pba-1916	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Torreiro, O	Petróglifo de Cotón Furreiro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1916	GA15003040		ARU		-8.090509626595177	43.23573243617239	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.09366617,43.23343276,-8.08735308,43.23803211				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1917	neg-es-pba-1917	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Curra	Petróglifo de Cruz de Curra	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1917	GA15003125		ARU		-8.069073779112752	43.232733855679506	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.07223017,43.23043418,-8.06591739,43.23503353				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1918	neg-es-pba-1918	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Feás (San Pedro)	Ribadevila	Petróglifo de Rivadevila	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1918	GA15003039		ARU		-8.07875049627328	43.235254122010964	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.08190702,43.23295445,-8.07559397,43.23755380				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1943	neg-es-pba-1943	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Medoñas 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1943	GA15003069		-		-8.060684357210459	43.17019437757526	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.06383752,43.16789470,-8.05753120,43.17249405				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1944	neg-es-pba-1944	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Medoñas 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1944	GA15003070	Túmulo/Mámoa	-		-8.059912148143445	43.1689176276238	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.06306524,43.16661795,-8.05675905,43.17121730				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1945	neg-es-pba-1945	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Medoñas 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1945	GA15003071		-		-8.060608289577225	43.16673546267951	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.06376127,43.16443579,-8.05745531,43.16903514				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1946	neg-es-pba-1946	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-01	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1946	GA15003008		-		-8.056232370802608	43.164934484189125	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05938526,43.16263481,-8.05307948,43.16723416				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1947	neg-es-pba-1947	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-02	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1947	GA15003072		-		-8.0557495618198	43.16545406618983	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05890248,43.16315439,-8.05259665,43.16775374				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1948	neg-es-pba-1948	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-03	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1948	GA15003073		-		-8.054742787537629	43.16486061296198	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05789567,43.16256094,-8.05158990,43.16716029				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1949	neg-es-pba-1949	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-04	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1949	GA15003074		-		-8.05584705701433	43.16455536208303	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05899993,43.16225569,-8.05269419,43.16685504				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1950	neg-es-pba-1950	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-05	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1950	GA15003075		-		-8.054855134859974	43.16419182186996	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05800798,43.16189215,-8.05170229,43.16649150				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1976	neg-es-pba-1976	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-06	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1976	GA15003076		-		-8.055118692495117	43.16442450969597	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05827155,43.16212483,-8.05196583,43.16672419				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1977	neg-es-pba-1977	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-07	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1977	GA15003077		-		-8.052944287314597	43.16473358316422	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05609716,43.16243391,-8.04979141,43.16703326				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1978	neg-es-pba-1978	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-08	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1978	GA15003078		-		-8.05423188566029	43.16314199952194	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05738468,43.16084232,-8.05107909,43.16544168				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1979	neg-es-pba-1979	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-09	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1979	GA15003079		-		-8.053877920731033	43.16281631821351	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05703070,43.16051664,-8.05072514,43.16511599				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1980	neg-es-pba-1980	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-10	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1980	GA15003080		-		-8.05303938891234	43.16298142184362	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05619218,43.16068175,-8.04988660,43.16528110				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1981	neg-es-pba-1981	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Porto	Mámoa das Penas I-11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1981	GA15003081		-		-8.053329312813439	43.16220911171823	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05648206,43.15990944,-8.05017657,43.16450879				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1982	neg-es-pba-1982	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Porto	Mámoa das Penas I-12	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1982	GA15003082		-		-8.053926215285953	43.16189807337491	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05707895,43.15959840,-8.05077348,43.16419775				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-1983	neg-es-pba-1983	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Porto	Mámoa das Penas I-13	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	1983	GA15003083		-		-8.053381945356891	43.161821743994544	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05653467,43.15952207,-8.05022922,43.16412142				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2010	neg-es-pba-2010	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-14	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2010	GA15003133		-		-8.057717953576512	43.166025366062826	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.06087090,43.16372569,-8.05456501,43.16832504				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2011	neg-es-pba-2011	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas I-15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2011	RE15003007		-		-8.058102283116954	43.16653745940724	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.06125525,43.16423778,-8.05494931,43.16883714				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2012	neg-es-pba-2012	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas II-01	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2012	GA15003009		-		-8.052689754386012	43.16257665334261	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05584252,43.16027698,-8.04953699,43.16487633				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2013	neg-es-pba-2013	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas II-02	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2013	GA15003084		-		-8.052404820968823	43.162741184167864	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05555760,43.16044151,-8.04925205,43.16504086				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2014	neg-es-pba-2014	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Vilarraso (San Lourenzo)	Penas do Porto	Mámoa das Penas II-03	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2014	GA15003085		-		-8.052409540445565	43.16257822282952	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05556231,43.16027855,-8.04925677,43.16487790				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2015	neg-es-pba-2015	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Muniferral (San Cristovo)	Montesalgueiro	Mámoa das Trapelas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2015	GA15003128		-		-8.054470717209153	43.20478374269909	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.05762566,43.20248407,-8.05131577,43.20708342				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2016	neg-es-pba-2016	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Gomelio	Mámoa de Ar da Medorra 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2016	GA15003017		-		-7.94299704317731	43.226730171199115	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94615313,43.22443049,-7.93984096,43.22902985				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-2017	neg-es-pba-2017	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|A Coruña|Aranga	ES	Galicia	A Coruña	Aranga	Cambás (San Pedro)	Fidalgos, Os	Mámoa de Ar da Medorra 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	2017	GA15003093		-		-7.943398867226596	43.22599734755201	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-7.94655491,43.22369767,-7.94024282,43.22829702				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
