export_id	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	longitude	latitude	bbox_epsg4326	tile_side_m	wms_source	wms_base	wms_layer	target_png_path	training_use	width_px_requested	height_px_requested	status	image_status	actual_width_px	actual_height_px	image_mode	bytes	attempts	error	wms_url	generated_at
weak-chip-export-v1-00132	wl-tile-v1-09690	wl-neg-neg-pt-dgpc-111142	neg-pt-dgpc-111142	0	hard_negative	train	PT	Igreja Paroquial de Cristelos (Santo André)	-8.292352250041256	41.278268931584925	-8.29541231,41.27596925,-8.28929219,41.28056861	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09690-neg-pt-dgpc-111142.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	235156	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.29541231%2C41.27596925%2C-8.28929219%2C41.28056861&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00133	wl-tile-v1-09672	wl-neg-neg-pt-dgpc-114021	neg-pt-dgpc-114021	0	hard_negative	train	PT	Igreja de Nossa Senhora do Lufrei	-8.054377551712612	41.27363913446673	-8.05743739,41.27133946,-8.05131771,41.27593881	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09672-neg-pt-dgpc-114021.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	240100	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.05743739%2C41.27133946%2C-8.05131771%2C41.27593881&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00134	wl-tile-v1-09616	wl-neg-neg-pt-dgpc-106976	neg-pt-dgpc-106976	0	hard_negative	train	PT	Landim	-8.467838557088948	41.37876751676841	-8.47090334,41.37646784,-8.46477378,41.38106719	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09616-neg-pt-dgpc-106976.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	232041	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.47090334%2C41.37646784%2C-8.46477378%2C41.38106719&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00135	wl-tile-v1-09710	wl-neg-neg-pt-dgpc-106145	neg-pt-dgpc-106145	0	hard_negative	train	PT	Leça do Bailio	-8.621977700308152	41.209840076872936	-8.62503455,41.20754040,-8.61892085,41.21213975	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09710-neg-pt-dgpc-106145.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	229903	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.62503455%2C41.20754040%2C-8.61892085%2C41.21213975&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00136	wl-tile-v1-09793	wl-neg-neg-pt-dgpc-112395	neg-pt-dgpc-112395	0	hard_negative	train	PT	Linhares	-8.612885080577993	41.926373750116824	-8.61597603,41.92407407,-8.60979413,41.92867343	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09793-neg-pt-dgpc-112395.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	239360	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.61597603%2C41.92407407%2C-8.60979413%2C41.92867343&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00137	wl-tile-v1-09538	wl-neg-neg-pt-dgpc-108044	neg-pt-dgpc-108044	0	hard_negative	train	PT	Lordelo	-8.688908528714684	41.495320102078274	-8.69197882,41.49302043,-8.68583824,41.49761978	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09538-neg-pt-dgpc-108044.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	221806	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.69197882%2C41.49302043%2C-8.68583824%2C41.49761978&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00138	wl-tile-v1-09798	wl-neg-neg-pt-dgpc-112409	neg-pt-dgpc-112409	0	hard_negative	train	PT	Mamoa 1 da Fonte Cavada	-8.553612436495301	41.9612264962826	-8.55670507,41.95892682,-8.55051980,41.96352617	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09798-neg-pt-dgpc-112409.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	245596	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.55670507%2C41.95892682%2C-8.55051980%2C41.96352617&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00139	wl-tile-v1-09639	wl-neg-neg-pt-dgpc-109630	neg-pt-dgpc-109630	0	hard_negative	train	PT	Mamoa 1 de Bustelo	-8.45088401165534	41.700516067169154	-8.45396408,41.69821639,-8.44780395,41.70281574	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09639-neg-pt-dgpc-109630.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	246192	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.45396408%2C41.69821639%2C-8.44780395%2C41.70281574&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00140	wl-tile-v1-09795	wl-neg-neg-pt-dgpc-112406	neg-pt-dgpc-112406	0	hard_negative	train	PT	Mamoa 1 de Chão das Porreiras	-8.54599211809675	41.96171826361448	-8.54908478,41.95941859,-8.54289946,41.96401794	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09795-neg-pt-dgpc-112406.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	253753	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.54908478%2C41.95941859%2C-8.54289946%2C41.96401794&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00141	wl-tile-v1-09625	wl-neg-neg-pt-dgpc-109350	neg-pt-dgpc-109350	0	hard_negative	train	PT	Mamoa 1 de Chão de Couce	-8.47680095613144	41.68545066386597	-8.47988030,41.68315099,-8.47372161,41.68775034	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09625-neg-pt-dgpc-109350.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	247159	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.47988030%2C41.68315099%2C-8.47372161%2C41.68775034&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00142	wl-tile-v1-09779	wl-neg-neg-pt-dgpc-112378	neg-pt-dgpc-112378	0	hard_negative	train	PT	Mamoa 1 do Cárdio	-8.53620304544613	41.974037938981745	-8.53929630,41.97173826,-8.53310979,41.97633762	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09779-neg-pt-dgpc-112378.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	243001	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.53929630%2C41.97173826%2C-8.53310979%2C41.97633762&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00143	wl-tile-v1-09753	wl-neg-neg-pt-dgpc-113975	neg-pt-dgpc-113975	0	hard_negative	train	PT	Mamoa 1 dos Prados da Saba	-8.135086558641975	42.044317883439845	-8.13818324,42.04201821,-8.13198988,42.04661756	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09753-neg-pt-dgpc-113975.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	246679	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.13818324%2C42.04201821%2C-8.13198988%2C42.04661756&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00144	wl-tile-v1-09630	wl-neg-neg-pt-dgpc-109548	neg-pt-dgpc-109548	0	hard_negative	train	PT	Mamoa 10 de Bustelo	-8.456629632801764	41.69635843918555	-8.45970950,41.69405876,-8.45354977,41.69865812	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09630-neg-pt-dgpc-109548.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	245320	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.45970950%2C41.69405876%2C-8.45354977%2C41.69865812&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00145	wl-tile-v1-09764	wl-neg-neg-pt-dgpc-114017	neg-pt-dgpc-114017	0	hard_negative	train	PT	Mamoa 10 de Vale das Antas	-8.105840592692044	42.06740601916049	-8.10893840,42.06510634,-8.10274279,42.06970570	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09764-neg-pt-dgpc-114017.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	246524	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.10893840%2C42.06510634%2C-8.10274279%2C42.06970570&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00146	wl-tile-v1-09629	wl-neg-neg-pt-dgpc-109537	neg-pt-dgpc-109537	0	hard_negative	train	PT	Mamoa 11 de Bustelo	-8.457709406447089	41.69608528689129	-8.46078926,41.69378561,-8.45462955,41.69838496	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09629-neg-pt-dgpc-109537.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	242886	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.46078926%2C41.69378561%2C-8.45462955%2C41.69838496&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00147	wl-tile-v1-09765	wl-neg-neg-pt-dgpc-114022	neg-pt-dgpc-114022	0	hard_negative	train	PT	Mamoa 11 de Vale das Antas	-8.105871573428251	42.066838789664054	-8.10896935,42.06453911,-8.10277380,42.06913847	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09765-neg-pt-dgpc-114022.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	252089	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.10896935%2C42.06453911%2C-8.10277380%2C42.06913847&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00148	wl-tile-v1-09628	wl-neg-neg-pt-dgpc-109534	neg-pt-dgpc-109534	0	hard_negative	train	PT	Mamoa 12 de Bustelo	-8.45867040880866	41.69608256315368	-8.46175026,41.69378289,-8.45559055,41.69838224	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09628-neg-pt-dgpc-109534.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	242214	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.46175026%2C41.69378289%2C-8.45559055%2C41.69838224&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00149	wl-tile-v1-09757	wl-neg-neg-pt-dgpc-113989	neg-pt-dgpc-113989	0	hard_negative	train	PT	Mamoa 12 de Lama do Brincadoiro	-8.101900725344722	42.05556294870289	-8.10499795,42.05326327,-8.09880350,42.05786263	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09757-neg-pt-dgpc-113989.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	247540	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.10499795%2C42.05326327%2C-8.09880350%2C42.05786263&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00150	wl-tile-v1-09759	wl-neg-neg-pt-dgpc-113999	neg-pt-dgpc-113999	0	hard_negative	train	PT	Mamoa 13 da Corga do Gato	-8.092630038757248	42.04160701238704	-8.09572658,42.03930734,-8.08953349,42.04390669	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09759-neg-pt-dgpc-113999.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	251263	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.09572658%2C42.03930734%2C-8.08953349%2C42.04390669&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00151	wl-tile-v1-09627	wl-neg-neg-pt-dgpc-109525	neg-pt-dgpc-109525	0	hard_negative	train	PT	Mamoa 13 de Bustelo	-8.459149543429913	41.6958110999612	-8.46222938,41.69351142,-8.45606970,41.69811078	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09627-neg-pt-dgpc-109525.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	241830	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.46222938%2C41.69351142%2C-8.45606970%2C41.69811078&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00152	wl-tile-v1-09766	wl-neg-neg-pt-dgpc-114026	neg-pt-dgpc-114026	0	hard_negative	train	PT	Mamoa 14 do Cabeço das Quatro Fontes	-8.160131910705118	42.062732075470514	-8.16322949,42.06043240,-8.15703434,42.06503175	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09766-neg-pt-dgpc-114026.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	251669	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.16322949%2C42.06043240%2C-8.15703434%2C42.06503175&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00153	wl-tile-v1-09799	wl-neg-neg-pt-dgpc-112410	neg-pt-dgpc-112410	0	hard_negative	train	PT	Mamoa 2 da Fonte Cavada	-8.55350892853024	41.96152994219102	-8.55660158,41.95923027,-8.55041628,41.96382962	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09799-neg-pt-dgpc-112410.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	245301	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.55660158%2C41.95923027%2C-8.55041628%2C41.96382962&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00154	wl-tile-v1-09734	wl-neg-neg-pt-dgpc-108526	neg-pt-dgpc-108526	0	hard_negative	train	PT	Mamoa 2 das Lameiras	-8.41817569789668	41.97842385054688	-8.42126917,41.97612417,-8.41508223,41.98072353	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09734-neg-pt-dgpc-108526.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	243502	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.42126917%2C41.97612417%2C-8.41508223%2C41.98072353&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00155	wl-tile-v1-09638	wl-neg-neg-pt-dgpc-109628	neg-pt-dgpc-109628	0	hard_negative	train	PT	Mamoa 2 de Bustelo	-8.45088267952095	41.70024596794812	-8.45396273,41.69794629,-8.44780263,41.70254564	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09638-neg-pt-dgpc-109628.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	246232	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.45396273%2C41.69794629%2C-8.44780263%2C41.70254564&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00156	wl-tile-v1-09796	wl-neg-neg-pt-dgpc-112407	neg-pt-dgpc-112407	0	hard_negative	train	PT	Mamoa 2 de Chão de Porreiras	-8.547419497214836	41.96149059729115	-8.55051215,41.95919092,-8.54432685,41.96379027	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09796-neg-pt-dgpc-112407.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	250677	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.55051215%2C41.95919092%2C-8.54432685%2C41.96379027&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00157	wl-tile-v1-09754	wl-neg-neg-pt-dgpc-113978	neg-pt-dgpc-113978	0	hard_negative	train	PT	Mamoa 2 do Alto dos Piornais/ Rio Laboreiro	-8.114336331656219	42.05314323185476	-8.11743344,42.05084356,-8.11123922,42.05544291	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09754-neg-pt-dgpc-113978.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	247396	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.11743344%2C42.05084356%2C-8.11123922%2C42.05544291&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00158	wl-tile-v1-09800	wl-neg-neg-pt-dgpc-112411	neg-pt-dgpc-112411	0	hard_negative	train	PT	Mamoa 2 do Couto da Pinheira	-8.54735101397753	41.95768484552137	-8.55044348,41.95538517,-8.54425855,41.95998452	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09800-neg-pt-dgpc-112411.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	254023	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.55044348%2C41.95538517%2C-8.54425855%2C41.95998452&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00159	wl-tile-v1-09780	wl-neg-neg-pt-dgpc-112379	neg-pt-dgpc-112379	0	hard_negative	train	PT	Mamoa 2 do Cárdio	-8.53852501296144	41.97545556529664	-8.54161834,41.97315589,-8.53543169,41.97775524	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09780-neg-pt-dgpc-112379.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	240881	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.54161834%2C41.97315589%2C-8.53543169%2C41.97775524&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
weak-chip-export-v1-00160	wl-tile-v1-09755	wl-neg-neg-pt-dgpc-113982	neg-pt-dgpc-113982	0	hard_negative	train	PT	Mamoa 3 da Lama do Brincadoiro	-8.10125498839346	42.05583208006538	-8.10435223,42.05353240,-8.09815775,42.05813176	512	dgt_ortos2021_rgb	https://cartografia.dgterritorio.gov.pt/wms/ortos2021	Ortos2021-RGB	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09755-neg-pt-dgpc-113982.png	weak_label_candidate_for_model_v1	512	512	downloaded	valid	512	512	P	247591	1		https://cartografia.dgterritorio.gov.pt/wms/ortos2021?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetMap&LAYERS=Ortos2021-RGB&STYLES=&SRS=EPSG%3A4326&BBOX=-8.10435223%2C42.05353240%2C-8.09815775%2C42.05813176&WIDTH=512&HEIGHT=512&FORMAT=image%2Fpng&TRANSPARENT=false	2026-08-01T00:00:00Z
