theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
4_review_budget	human in the loop verification remote sensing candidates	crossref	Calibration and Verification of Remote Sensing Instruments and Observations	2014	Remote Sensing	27		10.3390/rs6065692		en	Satellite instruments are nowadays a very important source of information. The physical quantities (essential variables) derived from satellites are utilized in a wide field of applications, in particular in atmospheric physics and geoscience. In contrast to ground measurements the physical quantities are not directly measured, but have to be retrieved from satellite observations. Satellites observe hereby the reflection or emission of radiation by the Earth's surface or atmosphere, which enables the retrieval of respective physical quantities (essential variables). The physical basis for the retrieval is the interaction of the radiation with the Earth’s atmosphere and surface. This interaction is defined by radiative transfer, which favors the use of radiances and their respective units within retrieval methods. [...]
4_review_budget	human in the loop verification remote sensing candidates	crossref	Pointing Verification Method for Spaceborne Lidars	2017	Remote Sensing	5		10.3390/rs9010056		en	High precision acquisition of atmospheric parameters from the air or space by means of lidar requires accurate knowledge of laser pointing. Discrepancies between the assumed and actual pointing can introduce large errors due to the Doppler effect or a wrongly assumed air pressure at ground level. In this paper, a method for precisely quantifying these discrepancies for airborne and spaceborne lidar systems is presented. The method is based on the comparison of ground elevations derived from the lidar ranging data with high-resolution topography data obtained from a digital elevation model and allows for the derivation of the lateral and longitudinal deviation of the laser beam propagation direction. The applicability of the technique is demonstrated by using experimental data from an airborne lidar system, confirming that geo-referencing of the lidar ground spot trace with an uncertainty of less than 10 m with respect to the used digital elevation model (DEM) can be obtained.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of NCEP Reanalysis Shortwave Radiation With Mesoscale Remote Sensing Data	2008	IEEE Geoscience and Remote Sensing Letters	22		10.1109/lgrs.2007.907537			
4_review_budget	human in the loop verification remote sensing candidates	crossref	The Verification of Conventional Disarmament Treaties by Remote Sensing	1989	Verification of Arms Reductions	0		10.1007/978-3-642-46684-7_20		en	
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of Sea Ice Drift Data Obtained from Remote Sensing Information	2018	IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium	5		10.1109/igarss.2018.8517650			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Efficient SfM for Oblique UAV Images: From Match Pair Selection to Geometrical Verification	2018	Remote Sensing	34		10.3390/rs10081246		en	Accurate orientation is required for the applications of UAV (Unmanned Aerial Vehicle) images. In this study, an integrated Structure from Motion (SfM) solution is proposed, which aims to address three issues to ensure the efficient and reliable orientation of oblique UAV images, including match pair selection for large-volume images with large overlap degree, reliable feature matching of images captured from varying directions, and efficient geometrical verification of initial matches. By using four datasets captured with different oblique imaging systems, the proposed SfM solution is comprehensively compared and analyzed. The results demonstrate that linear computational costs can be achieved in feature extraction and matching; although high decrease ratios occur in image pairs, reliable orientation results are still obtained from both the relative and absolute bundle adjustment (BA) tests when compared with other software packages. For the orientation of oblique UAV images, the proposed method can be an efficient and reliable solution.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Airborne And Satellite Verification Of Agreements: Past, Present, And Future		12th Canadian Symposium on Remote Sensing Geoscience and Remote Sensing Symposium,	0		10.1109/igarss.1989.577925			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Classification of remote sensing time series and similarity metrics for crop type verification	2022	Journal of Applied Remote Sensing	8		10.1117/1.jrs.16.024519			
4_review_budget	human in the loop verification remote sensing candidates	crossref	A Submerged and Buried Mesolithic Site off Svanemøllen Harbor, Copenhagen, Denmark: Acoustic Detection (Human-Altered Lithic Detection) and Verification by Means of Coring	2025	Remote Sensing	1		10.3390/rs17030413		en	Teledyne Chirp III high-resolution seismic data were acquired over a three-year period at a water depth of 6.0–9.0 m, with a clear concentration of acoustic “haystack” features, in the dredged Svanemøllen Harbor, Copenhagen. The recordings show haystacks related to preserved shallow basins and rivers in the paleo-coastal setting. Eleven short vibrocores were retrieved below these pronounced haystacks and a sandy interval, underlain by clayey till and overlain by harbor mud, which represent the basin configuration. Two cores contained four pieces of knapped flint in the sandy interval (statistical density of around 230 pieces per square meter), while the remaining cores did not reach the desired depth. Finite Element (FE) modeling revealed that the small pieces of knapped flint were resonant and that the acoustic impedance of the flint was high. The Svanemøllen Harbor site is a hitherto unknown buried Stone Age site, and this is the first time ever that an unknown submerged, buried Stone Age site has been acoustically detected (using Teledyne Chirp III), verified by means of coring and modeled using FE modeling. The Innomar and Geopulse data acquired at the site did not register any haystacks. Due to the global sea level rise after the Last Glacial Maximum, a significant part of the world’s submerged Stone Age sites must be expected to be buried in seafloor sediments.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of Fractional Vegetation Coverage and NDVI of Desert Vegetation via UAVRS Technology	2020	Remote Sensing	39		10.3390/rs12111742		en	Desertification control and scientific evaluation of desert ecosystem sustainability are important issues for countries along the Silk Road Economic Belt. Fractional vegetation coverage (FVC) is used as a quantitative indicator to describe the vegetation coverage of desert ecosystems. Although satellite remote sensing technology has been widely used to retrieve FVC at the regional and global scale, the authenticity evaluation of the inversion results has been flawed. To gain insight into the composition, structure and changes of desert vegetation, it is important to assess the accuracy of FVC and explore the relationship between FVC and meteorological factors. Therefore, we adopted unmanned aerial vehicle remote sensing (UAVRS) technology to verify the inversion results and analyse the practicability of MODIS-NDVI (where NDVI = normalized difference vegetation index) products in desert areas. To provide a new method for the estimation of vegetation coverage in the natural state, the relationships between vegetation coverage and four meteorological factors, namely, land surface temperature, temperature, precipitation and evaporation were analysed. The results showed that using the original MODIS-NDVI data product with a spatial resolution of 250 m to invert vegetation coverage is practical in desert areas (coefficient of determination (R2) = 0.83, root mean square error (RMSE) = 0.052, normalized root mean square error (NRMSE) = 42.94%, mean absolute error (MAE) = 0.007) but underestimates vegetation coverage in the study area. MODIS-NDVI data products are different from the real NDVI in the study area. Correcting MODIS-NDVI data products can effectively improve the accuracy of the inversion. When extracting vegetation coverage in this area, the scale has little effect on the results. There is a significant correlation between precipitation, evaporation and FVC in the area, but the interaction of temperature and land surface temperature with precipitation and evaporation also has a considerable impact on FVC, and evaporation has a substantial impact on FVC values inverted from MODIS-NDVI data (FVCM), When exploring the relationship between vegetation coverage and meteorological elements, if vegetation coverage is retrieved from MODIS-NDVI data products or MODIS-NDVI data, when considering temperature and precipitation, the effect of evaporation should also be considered. In addition, meteorological factors can be used to predict FVC (R2 = 0.7364, RMSE = 0.0623), which provides a new method for estimating FVC in areas with less manual intervention.
4_review_budget	human in the loop verification remote sensing candidates	crossref	ESTIMATING PRODUCTION OF WINTER WHEAT BY REMOTE SENSING AND UNIFIED GROUND NETWORK. I. SYSTEM VERIFICATION	1990	Applications of Remote Sensing in Agriculture	0		10.1016/b978-0-408-04767-8.50013-x		en	
4_review_budget	human in the loop verification remote sensing candidates	crossref	Analysis and Verification of Building Changes Based on Point Clouds from Different Sources and Time Periods	2023	Remote Sensing	7		10.3390/rs15051414		en	Detecting changes in buildings over time is an important issue in monitoring urban areas, landscape changes, assessing natural disaster risks or updating geospatial databases. Three-dimensional (3D) information derived from dense image matching or laser data can effectively extract changes in buildings. This research proposes an automated method for detecting building changes in urban areas using archival aerial images and LiDAR data. The archival images, dating from 1970 to 1993, were subjected to a dense matching procedure to obtain point clouds. The LiDAR data came from 2006 and 2012. The proposed algorithm is based on height difference-generated nDSM. In addition, morphological filters and criteria considering area size and shape parameters were included. The study was divided into two sections: one concerned the detection of buildings from LiDAR data, an issue that is now widely known and used; the other concerned an attempt at automatic detection from archived aerial images. The automation of detection from archival data proved to be complex, so issues related to the generation of a dense point cloud from this type of data were discussed in detail. The study revealed problems of archival images related to the poor identification of ground control points (GCP), insufficient overlap between images or poor radiometric quality of the scanned material. The research showed that over the 50 years, the built-up area increased as many as three times in the analysed area. The developed method of detecting buildings calculated at a level of more than 90% in the case of the LiDAR data and 88% based on the archival data.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Calibration and verification of remote sensing data for east Asia migratory plague locust reed habitat monitoring		IEEE International Geoscience and Remote Sensing Symposium	1		10.1109/igarss.2002.1026805			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Human-in-the-loop Based Framework for Solid Waste Dumps Detection in Remote Sensing Images	2025		0		10.2139/ssrn.5646070			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Human-in-The-Loop Based Framework for Solid Waste Dumps Detection in Remote Sensing Images	2025		0		10.2139/ssrn.5333527			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Investigation the influence of soil’s moisture regime on their degradation using the remote sensing and ground field verification	2018	Ukrainian journal of remote sensing	2		10.36023/ujrs.2018.17.126			In the article were used the field and distance methods of determination of moisture content in the upper layer of soil cover. Comparison of field measurements of soil moisture and Sentinel-2 image processing results revealed their correlation. On the basis of the moisture content data in the soil layer and the vegetation state analysis the soil fertility prediction was made. The research were done near Berezan, the Baryshivskyi raion in east-central Kiev Oblast of Ukraine.
4_review_budget	human in the loop verification remote sensing candidates	crossref	High-Precision Attitude Post-Processing and Initial Verification for the ZY-3 Satellite	2014	Remote Sensing	30		10.3390/rs70100111		en	Attitude data, which is the important data strongly correlated with the geometric accuracy of optical remote sensing satellite images, are generally obtained using a real-time Extended Kalman Filter (EKF) with star-tracker and gyro data for current high-resolution satellites, such as Orb-view, IKONOS, Quickbird,Pleiades, and ZY-3.We propose a forward-backward Unscented Kalman Filter (UKF) for post-processing, and the proposed method employs UKF to suppress noise by using an unscented transformation (UT) rather than an EKF in a nonlinear attitude system. Moreover, this method makes full use of the collected data in the fixed-interval and computational resources on the ground, and it determines optimal attitude results by forward-backward filtering and weighted smoothing with the raw star-tracker and gyro data collected for a fixed period. In this study, the principle and implementation of the proposed method are described. The post-processed attitude was compared with the on-board attitude, and the absolute accuracy was evaluated by the two methods. One method compares the positioning accuracy of the object space coordinates with the post-processed and on-board attitude data without using ground control points (GCPs). The other method compares the tie-point residuals of the image coordinates after a free net adjustment. In addition, the internal and external parameters of the camera were accurately calibrated before use for an objective evaluation of the attitude accuracy. The experimental results reveal that the accuracy of the post-processed attitude is superior to the accuracy of the on-board processed attitude. This method has been applied to the ZiYuan-3 satellite system for processing the raw star-tracker and gyro data daily.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Landsat 8 Thermal Infrared Sensor Scene Select Mechanism Open Loop Operations	2021	Remote Sensing	2		10.3390/rs13040617		en	The Landsat 8 (L8) spacecraft and its two instruments, the operational land imager (OLI) and thermal infrared sensor (TIRS), have been consistently characterized and calibrated since its launch in February 2013. These performance metrics and calibration updates are determined through the U.S. Geological Survey (USGS) Landsat image assessment system (IAS), which has been performing this function since its launch. The TIRS on-orbit geometric calibration procedures include TIRS-to-OLI alignment, TIRS sensor chip assembly (SCA) alignment, and TIRS band alignment. In December 2014, the TIRS instrument experienced an anomalous condition related to the instrument’s ability to accurately measure the location of the scene select mechanism (SSM). The SSM is a rotating mirror that allows the instrument’s field of view to be pointed at the Earth, for normal imaging, or at either deep space or an onboard black body, for radiometric calibration purposes. This anomalous condition in the SSM’s position sensor made it necessary to implement a new mode of operation for this mirror, termed mode-0. Mode-0 involves operating the mirror in an open-loop control state during normal mission operations when acquiring Earth data. Closed-loop mode-4 is needed for directing the mirror towards the radiometric calibration targets and is used approximately once every two weeks to collect radiometric calibration data. Mode-0 is used for most operational imaging because it does not require SSM encoder data, thereby allowing the SSM encoder electronics to remain unpowered most of the time, reducing its use throughout the lifetime of the TIRS instrument, thus helping to preserve its nominal behavior during it use. This paper discusses the geometric calibration of the SSM mirror during its current normal mode-0 set of image operations, as its open-loop control allows the mirror to drift over time in its uncontrolled state and its effects on products. The results shown in this paper demonstrate that the ability to have ongoing updates to the modeling of the TIRS SSM mirror model, in both an automated fashion and with a set of more manual operations, allows accuracy that approaches mode-4 results within days from the start of a mode-0 event.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Ice Classification Algorithm Development and Verification for the Alaska Sar Facility Using Aircraft Imagery		12th Canadian Symposium on Remote Sensing Geoscience and Remote Sensing Symposium,	9		10.1109/igarss.1989.578987			
4_review_budget	human in the loop verification remote sensing candidates	crossref	High-Precision Attitude Post-Processing and Initial Verification for the ZY-3 Satellite	2014	Remote Sensing	0		10.3390/rs7010111		en	
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of AIRS boresight accuracy using coastline detection	2003	IEEE Transactions on Geoscience and Remote Sensing	20		10.1109/tgrs.2002.808311			
4_review_budget	human in the loop verification remote sensing candidates	crossref	The Traveling Wave Loop Antenna: A Terminated Wire Loop Aerial for Directional High-Frequency Ocean RADAR Transmission	2020	Remote Sensing	4		10.3390/rs12172800		en	In this paper we document the design, development, results, performance and field applications of a compact directive transmit antenna for the long-range High Frequency ocean RADAR (HFR) systems operating in the International Telecommunication Union (ITU) designated 4MHz and 5MHz radiodetermination bands. The antenna design is based on the combination of the concepts of an electrically small loop with that of travelling wave antenna. This has the effect of inducing a radiated wave predominantly in a direction opposed to that of energy flow on the antenna structures. We demonstrate here that travelling wave design allows for a more compact antenna than other directive options, it has straightforward feed-point matching arrangements, and a flat frequency and phase response over an entire radiodetermination band. In situ measurements of the antenna radiation pattern, obtained with the aid of a drone, correlate well with those obtained from simulations, and show between 8dB and 30dB front-to-back suppression, with a 3dB beam width in the forward lobe of 100∘ or more. The broad-beam radiation pattern ensures proper illumination over the ocean and the significant front-to-back suppression guarantees reduced interference to terrestrial services. The proposed antenna design is compact and straight forward and can be easily deployed by minimal modifications of an existing transmission antenna. The design may be readily adapted to different environments due to the relative insensitivity of its radiation pattern and frequency response to geometric detail. The only downside to these antennas is their relatively low radiation efficiency which, however, may easily be compensated for by the available power output of a typical HFR transmitter. Antennas based on this design are currently deployed at the SeaSonde HFR sites in New South Wales, Australia, with operational ranges up to 200 km offshore despite their low radiating efficiency and the extremely low output power in use at these installations. Due to their directional pattern, it is also planned to test these antennas in phased-array Wellen RADAR (WERA) systems in both the standard receive arrays: where in-band radio frequency noise of terrestrial origin is impacting on data quality, and in the transmit array: to possibly simplify splitting, phasing and tuning requirements.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Satellite remote sensing, environmental quality, and human health and wellbeing	2019	Satellite Remote Sensing and the Management of Natural Resources	0		10.1093/oso/9780198717263.003.0009		en	This chapter reviews how satellite data can provide key information relevant to efforts to improve human health and wellbeing. It first discusses how satellite remote sensing can be used to track, predict, and manage vectorborne disease such as malaria, dengue fever, and trypanosomiasis. The second section of this chapter focuses on the use of satellite data to monitor air quality, looking at how satellites can help (1) track air pollution associated with the release of harmful substances into the atmosphere through human activities, such as nitrogen oxides, carbon monoxide, and chlorofluorocarbons (CFCs); (2) detect and forecast outbreaks of airborne substances that trigger an allergic reaction, such as pollen grains; (3) assess emissions from volcanic eruptions; and (4) monitor dust storms in space and time. The third part of this chapter explores how satellite data can be used to report on water quality, detailing how these data can be used to predict and manage harmful algae blooms and to study eutrophication. The fourth section addresses satellite remote sensing in the context of human wellbeing, highlighting how satellite data can be used to estimate economic welfare and poverty, and how this information can be used to test various hypotheses pertaining to the role of greenness in determining various aspects of our physical and mental health.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Monitoring of aerosol chemical composition by remote sensing : Verification of the concept and methodology development			0		10.70675/09caad14z28cbz4787z804azb5101f28ddea			Suivi de la composition chimique des aérosols par télédétection : vérification du concept et développement de la méthodologie La détermination de la composition chimique des aérosols atmosphériques est essentielle pour le climat terrestre et l’environnement. Néanmoins, les mesures in situ qui permettent d’accéder à cette composition sont limitées et les modèles de chimie-transport peuvent ne pas bien représenter la réalité. Notre travail de thèse a consisté à développer une nouvelle approche afin de remonter à la composition des aérosols à grande échelle par télédétection. Les modèles de mélange des composants des aérosols, soit par proportion en volume soit par l’approximation de Maxwell Garnett qui relient les propriétés optiques à la composition, ont été incorporés dans l’algorithme de restitution des propriétés atmosphériques (GRASP). La nouveauté du concept réside dans la restitution directe des composants chimiques de l’aérosol plutôt que dans une estimation indirecte à partir des propriétés optiques retrouvées. Les tests synthétiques ont montré une sensibilité des observations du satellite POLDER/PARASOL à la présence d’éléments chimiques clés des aérosols. La méthodologie a ensuite été appliquée aux mesures réelles. Les caractéristiques optiques dérivées de PARASOL en utilisant le module de composition chimique ont montré un bon accord (R de ~ 0,9 pour l’épaisseur optique) avec nos mesures de référence — le réseau AERONET. La méthodologie a aussi été appliquée aux mesures de AERONET. Les variabilités spatiale et temporelle de la composition de l’aérosol ainsi retrouvée correspondent bien à nos attentes. La composition obtenue a également été validée à l’aide de données de campagne de terrain et a pu être comparée avec les simulations réalisées avec le modèle chimie-transport GOCART.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of the nonparametric characteristics of backpropagation neural networks for image classification	1999	IEEE Transactions on Geoscience and Remote Sensing	90		10.1109/36.752193			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Verification of a reflectance model for mature corn with applications to corn blight detection	1971	Remote Sensing of Environment	25		10.1016/0034-4257(71)90092-7		en	
4_review_budget	human in the loop verification remote sensing candidates	crossref	A LiDAR/Visual SLAM Backend with Loop Closure Detection and Graph Optimization	2021	Remote Sensing	63		10.3390/rs13142720		en	LiDAR (light detection and ranging), as an active sensor, is investigated in the simultaneous localization and mapping (SLAM) system. Typically, a LiDAR SLAM system consists of front-end odometry and back-end optimization modules. Loop closure detection and pose graph optimization are the key factors determining the performance of the LiDAR SLAM system. However, the LiDAR works at a single wavelength (905 nm), and few textures or visual features are extracted, which restricts the performance of point clouds matching based loop closure detection and graph optimization. With the aim of improving LiDAR SLAM performance, in this paper, we proposed a LiDAR and visual SLAM backend, which utilizes LiDAR geometry features and visual features to accomplish loop closure detection. Firstly, the bag of word (BoW) model, describing the visual similarities, was constructed to assist in the loop closure detection and, secondly, point clouds re-matching was conducted to verify the loop closure detection and accomplish graph optimization. Experiments with different datasets were carried out for assessing the proposed method, and the results demonstrated that the inclusion of the visual features effectively helped with the loop closure detection and improved LiDAR SLAM performance. In addition, the source code, which is open source, is available for download once you contact the corresponding author.
4_review_budget	human in the loop verification remote sensing candidates	crossref	SVG-Loop: Semantic–Visual–Geometric Information-Based Loop Closure Detection	2021	Remote Sensing	24		10.3390/rs13173520		en	Loop closure detection is an important component of visual simultaneous localization and mapping (SLAM). However, most existing loop closure detection methods are vulnerable to complex environments and use limited information from images. As higher-level image information and multi-information fusion can improve the robustness of place recognition, a semantic–visual–geometric information-based loop closure detection algorithm (SVG-Loop) is proposed in this paper. In detail, to reduce the interference of dynamic features, a semantic bag-of-words model was firstly constructed by connecting visual features with semantic labels. Secondly, in order to improve detection robustness in different scenes, a semantic landmark vector model was designed by encoding the geometric relationship of the semantic graph. Finally, semantic, visual, and geometric information was integrated by fuse calculation of the two modules. Compared with art-of-the-state methods, experiments on the TUM RBG-D dataset, KITTI odometry dataset, and practical environment show that SVG-Loop has advantages in complex environments with varying light, changeable weather, and dynamic interference.
4_review_budget	human in the loop verification remote sensing candidates	crossref	PRF Selection in Formation-Flying SAR: Experimental Verification on Sentinel-1 Monostatic Repeat-Pass Data	2019	Remote Sensing	9		10.3390/rs12010029		en	Formation-flying synthetic aperture radar (FF-SAR) enables new working modes and can achieve very high performance through a series of very compact, low-weight, satellite platforms thanks to passive operations of conveniently distributed formation-flying receivers. System timing is a crucial aspect of FF-SAR. The manuscript presents a novel approach to pulse repetition frequency (PRF) selection in order to obtain a uniform distribution of samples at given platform positions. A digital beamforming algorithm is applied on a stack of monostatic repeat-pass images collected by the Sentinel-1 system to test the validity of the PRF selection method. Processed images were thus properly selected to achieve the best merit index measuring the quality of samples distribution. The results show that: (a) the image resulting from beamforming features better azimuth ambiguity-to-signal ratio and (b) the proposed approach for PRF selection allows one to individuate a subset of the available images leading to uniform distribution of samples which can be used to support FF-SAR processing.
4_review_budget	human in the loop verification remote sensing candidates	crossref	Remote Sensing of Sea Ice at Small Incidence Angles: Verification of Theoretical Models	2021	2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS	7		10.1109/igarss47720.2021.9554163			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Look Before You Reason: Hierarchical Verification and Self-Reflective Recovery for Remote Sensing Agents	2026	IEEE Geoscience and Remote Sensing Letters	0		10.1109/lgrs.2026.3704107			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Storm Power Outage Prediction and Verification using NWP Models and Remote Sensing Data	2020	IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium	3		10.1109/igarss39084.2020.9324667			
4_review_budget	human in the loop verification remote sensing candidates	crossref	VERIFICATION OF REMOTE SENSING DATA FOR MEASURING BATHYMETRY ON SMALL WATER RESERVOIRS.	2011	SGEM International Multidisciplinary Scientific GeoConference EXPO Proceedings	0		10.5593/sgem2015/b21/s10.155			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Human–Environment Interactions and Scalable Remote Sensing	2018	Comprehensive Remote Sensing	0		10.1016/b978-0-12-409548-9.10413-0		en	
4_review_budget	human in the loop verification remote sensing candidates	crossref	Special issue on human settlements: a global remote sensing challenge	2009	IEEE Geoscience and Remote Sensing Letters	0		10.1109/lgrs.2009.2034249			
4_review_budget	human in the loop verification remote sensing candidates	crossref	Multifiltering MLP for Spectral Super-Resolution With Remote Sensing Image Verification	2024	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing	1		10.1109/jstars.2024.3449800			
