sample_id	name	municipality	lon	lat
wl-pos-pos-es-pba-41566	Castro da Xabrega/Cotarro do Castro	Sober	-7.6338263443001635	42.410564104193675
wl-pos-pos-es-pba-41570	Castro de Francos	Sober	-7.59406984485628	42.453987927243936
wl-pos-pos-es-pba-41295	Castro de Cancelo	Triacastela	-7.209171067080239	42.771892913081686
wl-pos-pos-es-pba-41399	Castro de Cileiro	Triacastela	-7.215234866684964	42.78241680201054
wl-pos-pos-es-pba-41400	Castro de Lagares	Triacastela	-7.222682353987742	42.764590232032575
wl-pos-pos-es-pba-41401	Castro de San Andreau	Triacastela	-7.2200048819123275	42.77694535986645
wl-pos-pos-es-pba-45832	Castro Cavadoso/O Castelo do Castro	Boborás	-8.118741153302231	42.40616801462082
wl-pos-pos-es-pba-45833	Castro de Cameixa/Outeiro do Castro	Boborás	-8.155260384414252	42.417247691769944
wl-pos-pos-es-pba-45834	Castro de Carricovas/Castro de Souteliño/Cercas	Boborás	-8.130299461064691	42.464087723951934
wl-pos-pos-es-pba-45973	Castro de Meimón	Boborás	-8.188505401555636	42.427078731423826
wl-pos-pos-es-pba-45974	Castro de Moldes	Boborás	-8.127659554077969	42.41651173224836
wl-pos-pos-es-pba-45975	Castro do Monte do Coto	Boborás	-8.171435674496298	42.4066877655006
wl-pos-pos-es-pba-47588	Orcellón/Castro da Teixeira	Boborás	-8.15882992443711	42.443154223257146
wl-pos-pos-es-pba-47720	Ponte do Castro no rio Arenteiro	Boborás	-8.11848178660115	42.40496604233584
wl-pos-pos-es-pba-49891	A Carballeira/Castro dos Mallos	Cualedro	-7.542267244009346	41.98553274793117
wl-pos-pos-es-pba-49922	A Cidá do Castro	Cualedro	-7.607534809619763	41.905008292606766
wl-pos-pos-es-pba-49923	A Cidá do Castro/Castro de San Millán	Cualedro	-7.605065715732505	41.903838090673986
wl-pos-pos-es-pba-49215	Castro dos Castelos	Entrimo	-8.092507382850712	41.930803008742366
wl-pos-pos-es-pba-50909	Xardín do doutor Luis de Castro García	Entrimo	-8.116011668015368	41.93114323404017
wl-pos-pos-es-pba-51388	Castro de Canedo	Maside	-8.01004105576354	42.42367923889465
wl-pos-pos-es-pba-51389	Castro de Piñeiro	Maside	-7.993083865606079	42.41408212086379
wl-pos-pos-es-pba-51390	Castro do Monte da Circa	Maside	-7.98566657630563	42.41693585621661
wl-pos-pos-es-pba-51391	Castro grande da Reguenga	Maside	-8.048587194994374	42.41448317318601
wl-pos-pos-es-pba-53045	Monte do Castro	Maside	-8.031045622888193	42.41122697540917
wl-pos-pos-es-pba-53089	O Castro do Agro da Quinta	Maside	-8.035647027658417	42.43329412708183
wl-pos-pos-es-pba-53750	Penedos do Castro/Os Castros	Nogueira de Ramuín	-7.692785673846744	42.414918288931965
wl-pos-pos-es-pba-54223	Castro da Torre da Cidá	Nogueira de Ramuín	-7.779339096940543	42.38393346296664
wl-pos-pos-es-pba-54296	Os Penedos do Castro	Nogueira de Ramuín	-7.708151559164389	42.42612121228361
wl-pos-pos-es-pba-54297	Outeiro do Castro	Nogueira de Ramuín	-7.745412879179738	42.37857692147989
wl-pos-pos-es-pba-45815	O Castro	O Barco de Valdeorras	-6.978642828059854	42.392314205591866
wl-pos-pos-es-pba-45844	O Castro de Vila de Castro	O Barco de Valdeorras	-6.9924157216450755	42.42821473469583
wl-pos-pos-es-pba-46131	Castro da Escrita	O Barco de Valdeorras	-6.9881201647706055	42.40619216051488
wl-pos-pos-es-pba-46132	Castro das Torres Villabril	O Barco de Valdeorras	-7.001502086630445	42.40668578889856
wl-pos-pos-es-pba-46133	Castro de Casteliño Redondo	O Barco de Valdeorras	-6.963673839943227	42.446292057405536
wl-pos-pos-es-pba-46160	Castro de Soutariz	O Barco de Valdeorras	-6.981767912549141	42.38451704705845
wl-pos-pos-es-pba-46161	Castro do Castillo	O Barco de Valdeorras	-6.942815897641805	42.4136746547895
wl-pos-pos-es-pba-46162	Castro do Cavaxón	O Barco de Valdeorras	-6.975774907649312	42.3871562371578
wl-pos-pos-es-pba-46164	Castro do Xardoal	O Barco de Valdeorras	-6.975188158690659	42.448366591936
wl-pos-pos-es-pba-46167	Castro Moucido	O Barco de Valdeorras	-7.00774565601966	42.44077380355992
wl-pos-pos-es-pba-46196	Conxunto do Castro	O Barco de Valdeorras	-6.988474000977195	42.428347134527314
wl-pos-pos-es-pba-55912	Monte do Castro	O Pereiro de Aguiar	-7.79402147157245	42.391425936046744
wl-pos-pos-es-pba-55916	O Castro de Outeiromau	O Pereiro de Aguiar	-7.759647373952497	42.32033900700922
wl-pos-pos-es-pba-55944	O Castro de Outeiromau	O Pereiro de Aguiar	-7.759647373952497	42.32033900700922
wl-pos-pos-es-pba-55947	Outeiro/Castro de Outeiro	O Pereiro de Aguiar	-7.819615426736872	42.36002586341206
wl-pos-pos-es-pba-53650	Castro de Beiro	Ourense	-7.915987364210272	42.37442078915346
wl-pos-pos-es-pba-53651	Castro de Eiroás/de Valdegola	Ourense	-7.873003723682455	42.36271276839674
wl-pos-pos-es-pba-53679	Castro de Madrosende	Ourense	-7.877860448091504	42.38954745931559
wl-pos-pos-es-pba-53680	Castro de Oira	Ourense	-7.8581674601010345	42.35362868787665
wl-pos-pos-es-pba-53681	Castro de Santomé	Ourense	-7.829755219589031	42.34755683897978
wl-pos-pos-es-pba-53994	Castro da Mina	Oímbra	-7.584914573615906	41.85208571931177
wl-pos-pos-es-pba-53995	Castro de Vamba	Oímbra	-7.464504813081348	41.866835724264625
wl-pos-pos-es-pba-57410	Castro de Marnotos	Ramirás	-8.066703208882025	42.194462287824216
wl-pos-pos-es-pba-50307	Outeiro do Castro	Xunqueira de Ambía	-7.7378095974298375	42.232076398475975
wl-pos-pos-es-pba-52065	Castro O Castelo	Xunqueira de Espadanedo	-7.648644893587825	42.317390281085494
wl-pos-pos-es-pba-61431	Castro da Roda/Roda do Castro/Castro de Cernadas	Caldas de Reis	-8.636099894163976	42.66340595901753
wl-pos-pos-es-pba-61432	Castro da Xaiba/Castro de Arriba	Caldas de Reis	-8.7668179767853	42.61047572014958
wl-pos-pos-es-pba-61433	Castro de Asar/Monte do Castelo	Caldas de Reis	-8.621167322742943	42.629542943900795
wl-pos-pos-es-pba-61434	Castro de Badoucos	Caldas de Reis	-8.634095916318373	42.58361756524899
wl-pos-pos-es-pba-61435	Castro de Follente/O Castro	Caldas de Reis	-8.6642572390705	42.60964147536631
wl-pos-pos-es-pba-61461	Castro de Monte Porreiro/Castro Segade	Caldas de Reis	-8.628368384989182	42.608532927626044
wl-pos-pos-es-pba-61462	Castro de Paradela/Castro dos Tres Picos	Caldas de Reis	-8.652432746523136	42.63035262835123
wl-pos-pos-es-pba-61463	Castro de San Clemente de Cesar	Caldas de Reis	-8.623396393936433	42.648917110974644
wl-pos-pos-es-pba-62453	Outeiro do Castro	Caldas de Reis	-8.64000141170618	42.62863957059864
wl-pos-pos-es-pba-62454	Outeiro do Castro II	Caldas de Reis	-8.694606535543105	42.60790635534575
wl-pos-pos-es-pba-64305	Castro da Cidade	Fornelos de Montes	-8.487617440799934	42.328722099425164
wl-pos-pos-es-pba-64306	Castrovez	Fornelos de Montes	-8.385480466695425	42.33550472122248
wl-pos-pos-es-pba-64339	O Castro	Fornelos de Montes	-8.375872174658038	42.34966456834395
wl-pos-pos-es-pba-78354	Castro de Piñeiro/Monte do Castro	Portas	-8.67120185801895	42.58414507426036
wl-pos-pos-es-pba-70094	Os Castros	Rodeiro	-7.915374352790661	42.6473826062978
wl-pos-pos-es-pba-70358	Castro de Alboldrón/Coto dos Mouros	Rodeiro	-7.90431471591323	42.66709562683997
wl-pos-pos-es-pba-70359	Castro de Baroncelle/O Castro	Rodeiro	-7.961070114591048	42.59811464477472
wl-pos-pos-es-pba-70360	Castro de Cantelle/O Castro	Rodeiro	-7.871675508020405	42.71404811095457
wl-pos-pos-es-pba-70361	Castro de Casa Soa/Castro de Vence	Rodeiro	-7.939032504606479	42.65058165732581
wl-pos-pos-es-pba-70362	Castro de Melide/O Castrillón	Rodeiro	-7.903717958745808	42.70623213792524
wl-pos-pos-es-pba-70492	Castro Pequeno	Rodeiro	-7.900482640911435	42.73156617641099
wl-pos-pos-es-pba-72498	Castro Castriño de Cabral	Vigo	-8.665089778119892	42.21811861288313
wl-pos-pos-es-pba-72499	Castro Castriño de Coia	Vigo	-8.744672510560918	42.224539342794706
wl-pos-pos-es-pba-72500	Castro Chouzo	Vigo	-8.780545346398753	42.17120294287086
wl-pos-pos-es-pba-72641	Castro da Punta do Muíño de Vento	Vigo	-8.769864956229474	42.224406536328814
wl-pos-pos-es-pba-72642	Castro das Cíes/As Hortas/Castro de Monteagudo	Vigo	-8.913049500013853	42.213586125105785
wl-pos-pos-es-pba-72643	Castro de Barrocas/Castro da Cotaxeira/Eira dos Mouros	Vigo	-8.726746784992683	42.17302809732785
wl-pos-pos-es-pba-72648	Castro de Estea/O Castro	Vigo	-8.79835948149778	42.171728982133146
wl-pos-pos-es-pba-72782	Castro de Freiría/O Castro	Vigo	-8.64525265762852	42.24199094966224
wl-pos-pos-es-pba-72784	Castro de San Lourenzo/O Penedo	Vigo	-8.769567617399286	42.19212842911386
wl-pos-pos-es-pba-72785	Castro de Sobreira/Os Castros	Vigo	-8.704107968060573	42.1725561361219
wl-pos-pos-es-pba-72786	Castro de Toralla	Vigo	-8.802937122687634	42.2000534414997
wl-pos-pos-es-pba-72787	Castro de Torres de Padin	Vigo	-8.677287295131208	42.258732158200054
wl-pos-pos-es-pba-72788	Castro de Vigo/O Castro	Vigo	-8.725855863322346	42.23182619799062
wl-pos-pos-es-pba-72927	Castro do Monte do Alba/Castro de Valadares	Vigo	-8.736093735647588	42.17247773664849
wl-pos-pos-es-pba-72928	Castro do Piricoto	Vigo	-8.724277898228596	42.21383372634704
wl-pos-pos-es-pba-72930	Castro O Redondo/O Outeiro	Vigo	-8.770921080725723	42.204614518266276
wl-pos-pos-es-pba-74678	Os Castros/Os Seixos	Vigo	-8.724610232045713	42.18570259896563
wl-pos-pos-es-pba-74813	Parque do Castro	Vigo	-8.726187496926583	42.23186735091945
wl-pos-pos-es-pba-76262	Fortalezas do Castro e San Sebastián	Vigo	-8.72624626117501	42.23229078690796
wl-pos-pos-pt-dgpc-107461	Outeiro dos Moiros / Cividade de Chacim	Cabeceiras de Basto	-7.95697555474579	41.534888056729386
wl-pos-pos-pt-dgpc-108111	Guerreiro galaico-lusitano do Castro de Santa Comba	Cabeceiras de Basto	-7.977053649464094	41.507005493152796
wl-pos-pos-pt-dgpc-107488	Castro do Senhor dos Desamparados	Esposende	-8.735914897949263	41.54073152929046
wl-pos-pos-pt-dgpc-107601	Castro de São Lourenço	Esposende	-8.761229725179039	41.5560820670326
wl-pos-pos-pt-dgpc-107784	Cividade de Belinho/Cidade de Belinho	Esposende	-8.776873904372353	41.59975190387367
wl-pos-pos-pt-dgpc-107265	Penhal Castro	Miranda do Douro	-6.458984693486297	41.44811773119043
wl-pos-pos-pt-dgpc-107361	Casa do Quinteiro/Castro de Cércio	Miranda do Douro	-6.302826852406688	41.45617428101935
wl-pos-pos-pt-dgpc-107480	Castro de Aldeia Nova/ São João das Arribas	Miranda do Douro	-6.223557703266154	41.53961415041236
wl-pos-pos-pt-dgpc-108169	Castro de Vale de Águia ou Castrilhouço	Miranda do Douro	-6.259352209090383	41.51589458141283
wl-pos-pos-pt-dgpc-109015	Castro de São Juzenda	Mirandela	-7.158131999488469	41.60346248306208
wl-pos-pos-pt-dgpc-109943	Torre de Dona Chama/ Castro de São Brás	Mirandela	-7.121092408055874	41.655542144847885
wl-pos-pos-pt-dgpc-105226	Arados/Castro de Arados	Marco de Canaveses	-8.22727255153935	41.09774779419848
wl-pos-pos-pt-dgpc-105975	Castro de Santiago	Marco de Canaveses	-8.082110859326605	41.18043525188717
wl-pos-pos-pt-dgpc-106131	Vila Boa de Quires/Castro de Quires	Marco de Canaveses	-8.224212266123343	41.2079625826037
wl-pos-pos-pt-dgpc-106050	Castro do Monte do Muro de Vandoma	Paredes	-8.392999070518814	41.19707947837106
wl-pos-pos-pt-dgpc-105870	Castro de Monte Mozinho/ Cidade Morta de Penafiel	Penafiel	-8.311082181799065	41.1460915787575
wl-pos-pos-pt-dgpc-106078	Castro de Santa Luzia	Penafiel	-8.300503737412484	41.20175367961338
wl-pos-pos-pt-dgpc-108581	Castro da Senhora da Vista	Monção	-8.374029512192909	42.02904800494905
wl-pos-pos-pt-dgpc-109144	Castro de Moldes	Viana do Castelo	-8.785304289179663	41.613750527843045
wl-pos-pos-pt-dgpc-109474	Castro do Peso	Viana do Castelo	-8.655294925536976	41.69319543164157
wl-pos-pos-pt-dgpc-109617	Senhora do Castro	Viana do Castelo	-8.77908330744358	41.6395355841581
wl-pos-pos-pt-dgpc-109629	Rego do Castro	Viana do Castelo	-8.78131746478362	41.76638007120772
wl-pos-pos-pt-dgpc-109676	Citânia de Santa Luzia	Viana do Castelo	-8.83548341750965	41.70483909790075
wl-pos-pos-pt-dgpc-109761	Castro de Agrichousa	Viana do Castelo	-8.841525555112028	41.77358697068899
wl-pos-pos-pt-dgpc-109777	Castro de Carmona / Povoado Fortificado de Carmona	Viana do Castelo	-8.647841654498016	41.647311670051444
wl-pos-pos-pt-dgpc-109890	Castro da Terronha	Viana do Castelo	-8.746704319751457	41.71813265457155
wl-pos-pos-pt-dgpc-109916	Castro de Cardielos - Monte	Viana do Castelo	-8.752964838213362	41.71935948487616
wl-pos-pos-pt-dgpc-109966	Castro de São Silvestre	Viana do Castelo	-8.746620159531762	41.721914499712305
wl-pos-pos-pt-dgpc-109989	Cividade de Âncora	Viana do Castelo	-8.854901932980411	41.78664831471218
wl-pos-pos-pt-dgpc-109992	Castro do Calvário	Viana do Castelo	-8.779680820634956	41.72317357572957
wl-pos-pos-pt-dgpc-110074	Castro de Vieito	Viana do Castelo	-8.795349173477462	41.727585907665436
wl-pos-pos-pt-dgpc-107238	Castelo dos Mouros /Castro do Cadaval	Murça	-7.4844446384475	41.395439443894595
wl-pos-pos-pt-dgpc-107369	Castro de Castelo dos Mouros	Murça	-7.473505170473407	41.40122979731809
wl-pos-pos-pt-dgpc-110840	Castro de Seirós	Ribeira de Pena	-7.728542557089279	41.57886692839982
wl-pos-pos-pt-dgpc-104616	Castro	Vila Real	-7.704970638467878	41.22539412474147
wl-pos-pos-pt-dgpc-107312	Monte da Murada/ Castro da Murada ou da Morcegueira	Vila Real	-7.695469690219898	41.39823510307755
wl-pos-pos-es-pba-14328	Monte do Castro (Castro de Vilasuso)	Narón	-8.22038749289567	43.56699829005009
wl-pos-pos-es-pba-14367	O Castro (Castro de Quintá)	Narón	-8.214396988420809	43.55274573295716
wl-pos-pos-es-pba-14553	Castro da Pedreira	Narón	-8.229105393271073	43.56083091186418
wl-pos-pos-es-pba-14588	Castro de Pena Lopesa	Narón	-8.22594601477777	43.57701844556937
wl-pos-pos-es-pba-8704	Castro das Pías/Castro de Cardoeiro	Fene	-8.171572505093756	43.47427554901182
wl-pos-pos-es-pba-8705	Castro de Barallobre	Fene	-8.178759499653474	43.46407350807626
wl-pos-pos-es-pba-8709	Castro do Río Castro	Fene	-8.186321260418124	43.42396916091138
wl-pos-pos-es-pba-10262	Necrópole de Santa Comba/Castro de Santa Comba	Ferrol	-8.282642845995516	43.559082757693524
wl-pos-pos-es-pba-9072	A Croa/Castro da Croa de Fontá	Ferrol	-8.30888795518832	43.48731411879081
wl-pos-pos-es-pba-9153	Castro de Ferrol Vello	Ferrol	-8.242683156451365	43.47962400888347
wl-pos-pos-es-pba-9155	Castro de Lobariz	Ferrol	-8.328772268544135	43.50827264612299
wl-pos-pos-es-pba-9186	Castro de Tralocastro	Ferrol	-8.267255436208933	43.531960897710164
wl-pos-pos-es-pba-9187	Castro de Vilasanche	Ferrol	-8.261870362176957	43.50060487866211
wl-pos-pos-es-pba-14210	As Croas	Narón	-8.222309428322422	43.543889071619255
wl-pos-pos-es-pba-14552	Castro da Ermida	Narón	-8.104051749616847	43.53377786336151
wl-pos-pos-es-pba-14554	Castro da Pereiruga	Narón	-8.11927005988558	43.5435880296391
wl-pos-pos-es-pba-14556	Castro de Eiravedra	Narón	-8.130785103274073	43.553635249028005
wl-pos-pos-es-pba-14590	Castro de Santo Estevo	Narón	-8.136844261989637	43.55153816561511
wl-pos-pos-es-pba-14591	Castro de Sedes/Castro de Eiravedra	Narón	-8.133661544730217	43.551023008990136
wl-pos-pos-es-pba-14593	Castro de Trasancos	Narón	-8.220621570398505	43.54366705275839
wl-pos-pos-es-pba-14594	Castro de Vicás	Narón	-8.158893830961198	43.53438144117154
wl-pos-pos-es-pba-14518	Castro de Viladonelle	Neda	-8.119504115401668	43.484762875184245
wl-pos-pos-es-pba-20260	Castro de Riboira	San Sadurniño	-8.055496892379018	43.543599965426836
wl-pos-pos-es-pba-20261	Castro de Rupiallo	San Sadurniño	-8.079881377191462	43.537082151009194
wl-pos-pos-es-pba-20265	Coto da Croa	San Sadurniño	-8.032826260167933	43.577979015085575
wl-pos-pos-es-pba-20704	A Croa	San Sadurniño	-8.081000277632068	43.48946910625164
wl-pos-pos-es-pba-20705	A Croa do Castro	San Sadurniño	-8.073395247811263	43.580510855618954
wl-pos-pos-es-pba-20784	Castro de croas de Ramil	San Sadurniño	-8.042097773882631	43.54078893976058
wl-pos-pos-es-pba-24337	Os Castros	Valdoviño	-8.093620081527554	43.639579102678184
wl-pos-pos-es-pba-24673	Castro	Valdoviño	-8.066000016189715	43.62601595138847
wl-pos-pos-es-pba-24674	Castro da Punta do Vico	Valdoviño	-8.147683735016127	43.62230830936563
wl-pos-pos-es-pba-24677	Castro de Casianes	Valdoviño	-8.09873394334149	43.6341480312583
wl-pos-pos-es-pba-24678	Castro de Coto Redondo	Valdoviño	-8.110405528230721	43.64384397902806
wl-pos-pos-es-pba-24705	Castro de Lagoa	Valdoviño	-8.119373302895987	43.63140985564435
wl-pos-pos-es-pba-24712	Castro de Vilarrube/Os Castros de Ferreirías	Valdoviño	-8.08589185535877	43.637237042304854
wl-pos-pos-es-pba-1186	Castelo de Rodado/Castro de Gosende	A Baña	-8.802837179521353	42.99406417811803
wl-pos-pos-es-pba-1187	Castro da Baña	A Baña	-8.763157440610867	42.951214194085864
wl-pos-pos-es-pba-1188	Castro de Cabanas	A Baña	-8.709822331556436	42.981405714419054
wl-pos-pos-es-pba-1189	Castro de Lañas	A Baña	-8.698925908000925	42.962733010192004
wl-pos-pos-es-pba-1190	Castro de Liñares	A Baña	-8.770921671560563	42.9730523002687
wl-pos-pos-es-pba-1191	Castro de Suevos	A Baña	-8.76266816647361	42.99010033040039
wl-pos-pos-es-pba-1222	Castro de Troitosende	A Baña	-8.666008413969054	42.93821223248304
wl-pos-pos-es-pba-1223	Castro de Vilar da Torre	A Baña	-8.711272322229936	42.94340598042183
wl-pos-pos-es-pba-11057	Castro Pequeno/Castro das Motas/A Mota	A Laracha	-8.601181211517181	43.24176397879824
wl-pos-pos-es-pba-11058	Castro/Castro de Revirente	A Laracha	-8.514630997529311	43.22874852331912
wl-pos-pos-es-pba-11223	Castro da Pena/O Petón	A Laracha	-8.576713561026166	43.18284946716882
wl-pos-pos-es-pba-11224	Castro de Erboedo/Os Castros/As Croas	A Laracha	-8.501596946665856	43.25261624128911
wl-pos-pos-es-pba-11225	Castro de Gabenlle/Castro das Croas/Os Castros	A Laracha	-8.570941250206099	43.24384061857908
wl-pos-pos-es-pba-11227	Castro de Refoxo/Castro de Cerqueira	A Laracha	-8.44276477829718	43.23497491901351
wl-pos-pos-es-pba-11229	Castro de Santa Baia	A Laracha	-8.472843300963262	43.23670082256985
wl-pos-pos-es-pba-11387	Agra do Castro/Castro de Lestón/Os Castros	A Laracha	-8.569654533569624	43.264640149570845
wl-pos-pos-es-pba-13015	O Castro/Os Castros	A Laracha	-8.480957113535824	43.238230275726416
wl-pos-pos-es-pba-107	Castro de Presedo	Abegondo	-8.273105546769536	43.201600222563485
wl-pos-pos-es-pba-108	Castro de Vilar	Abegondo	-8.272926449744423	43.25604139810035
wl-pos-pos-es-pba-109	Castro de Vizoño	Abegondo	-8.322842991095227	43.158448439304514
wl-pos-pos-es-pba-110	Castro do Encoro	Abegondo	-8.291987124824352	43.281400921228105
wl-pos-pos-es-pba-111	Castro do Encoro	Abegondo	-8.291987124824352	43.281400921228105
wl-pos-pos-es-pba-112	Castro Grande de Alcaiana	Abegondo	-8.345982051278382	43.16169870893086
wl-pos-pos-es-pba-113	Castro Maior	Abegondo	-8.32903332081917	43.17388309609089
wl-pos-pos-es-pba-114	Chan do Castro	Abegondo	-8.324685001970092	43.210074603854366
wl-pos-pos-es-pba-82	Castro de Areosa – Xuanzos	Abegondo	-8.242703696347169	43.213442313547446
wl-pos-pos-es-pba-84	Castro de Brea	Abegondo	-8.291773753610116	43.23602522497881
wl-pos-pos-es-pba-86	Castro de Cos	Abegondo	-8.248397505176746	43.22999446682632
wl-pos-pos-es-pba-687	Castro da ermida de San Marcos	Ames	-8.636935167914674	42.907853646062314
wl-pos-pos-es-pba-688	Castro de Castelo/Castro de Ventosa	Ames	-8.635254819211525	42.89118525181303
wl-pos-pos-es-pba-689	Castro de Cruxeiras	Ames	-8.657975690039022	42.90514297485181
wl-pos-pos-es-pba-690	Castro de Mirás	Ames	-8.616658214923328	42.86498458078685
wl-pos-pos-es-pba-691	Castro de Ortoño	Ames	-8.63844104540255	42.857345075249725
wl-pos-pos-es-pba-692	Castro de Paramuíño/Torreón do Castro/O Moutón	Ames	-8.596667392997043	42.85117638225371
wl-pos-pos-es-pba-815	O Castro de PiRor	Ames	-8.603981980640372	42.91552341861304
wl-pos-pos-es-pba-1852	O Castro de Cambás	Aranga	-7.972478078950475	43.24163894794531
wl-pos-pos-es-pba-1853	O Castro do Painzal	Aranga	-8.09633734190916	43.205194895767654
wl-pos-pos-es-pba-1854	O Castro/As Croas do Castro	Aranga	-8.058440392710612	43.236111363703984
wl-pos-pos-es-pba-1855	Os Castros/A Chousa Vella	Aranga	-8.04095636264042	43.20365126729301
wl-pos-pos-es-pba-922	Castro de Flores/Flores de Turreiro	Aranga	-8.0939441116031	43.242380074188794
wl-pos-pos-es-pba-1685	Castro de Cervás	Ares	-8.273998198798784	43.439280742472306
wl-pos-pos-es-pba-1859	Castro de Ares	Ares	-8.235472413520352	43.432141319135845
wl-pos-pos-es-pba-1860	Castro de Lubre	Ares	-8.251694569152415	43.43119511649624
wl-pos-pos-es-pba-1861	Castro de Punta de Santa Mariña	Ares	-8.277895015787124	43.434758215182214
wl-pos-pos-es-pba-1862	Castro de Punta Mourón ou Punta Caamouco	Ares	-8.215345244214484	43.419705011173555
wl-pos-pos-es-pba-1956	A Roda do Castro	Ares	-8.205444887139212	43.437132129643814
wl-pos-pos-es-pba-17793	Castro da Uz	As Pontes de García Rodríguez	-7.886133120616473	43.4732101992184
wl-pos-pos-es-pba-17794	Castro de Bermui	As Pontes de García Rodríguez	-7.904922525879837	43.400156931830416
wl-pos-pos-es-pba-1270	Castro de Bergondiño	Bergondo	-8.23951826220955	43.32614936801437
wl-pos-pos-es-pba-1559	Castro de Illobre/Castro do Monte	Betanzos	-8.228291373393997	43.29217823847615
wl-pos-pos-es-pba-3883	Castro de San Fins	Cabana de Bergantiños	-8.920547622810261	43.205517833692824
wl-pos-pos-es-pba-3896	Castro das Modias	Cabanas	-8.181000342935837	43.426805424081635
wl-pos-pos-es-pba-3512	Castro de Cances	Carballo	-8.734928479212574	43.242160176090486
wl-pos-pos-es-pba-4472	Muíño no Castro	Carballo	-8.684655516807197	43.137091384698095
wl-pos-pos-es-pba-4654	Muíño no Castro	Carballo	-8.684117882297631	43.13643254655266
wl-pos-pos-es-pba-27212	Faro de Punta do Castro	Cariño	-7.862469774687272	43.73414229297223
wl-pos-pos-es-pba-6566	Castro de Cañás	Carral	-8.3264477805144	43.23670288345883
wl-pos-pos-es-pba-6567	Castro de Gosende	Carral	-8.355787721177284	43.25743852692694
wl-pos-pos-es-pba-6219	Castro de San Román	Cedeira	-8.003463318871185	43.657358609073285
wl-pos-pos-es-pba-5500	Os Castros	Cerceda	-8.575767663395972	43.147835200396216
wl-pos-pos-es-pba-5747	As Picureas do Castro/As Quenllas	Coristanco	-8.729405400435878	43.194333225838534
wl-pos-pos-es-pba-5918	Castro de Oca	Coristanco	-8.731353035787171	43.19692051851762
wl-pos-pos-es-pba-9309	Muíño de Vila do Castro	Curtis	-8.007593631611151	43.12006609458106
wl-pos-pos-es-pba-9413	Castro de Vila do Castro	Curtis	-8.008130351553037	43.118950626704404
wl-pos-pos-es-pba-9641	Medoña da Croa 1	Curtis	-7.9994296032098555	43.146513361577185
wl-pos-pos-es-pba-9642	Medoña da Croa 2	Curtis	-7.999233696572018	43.14619752217249
wl-pos-pos-es-pba-9643	Medoña da Croa 3	Curtis	-7.999377958720828	43.145906613450016
wl-pos-pos-es-pba-9644	Medoña da Croa 4	Curtis	-7.998106943115799	43.14333695297546
wl-pos-pos-es-pba-9645	Medoña da Croa 5	Curtis	-7.999528031779004	43.1462670702728
wl-pos-pos-es-pba-9720	Medoña de Tras A Croa 2	Curtis	-7.998625528059568	43.143337521049794
wl-pos-pos-es-pba-9721	Medoña de Tras A Croa 3	Curtis	-7.996614706174097	43.1432390606535
wl-pos-pos-es-pba-9722	Medoña de Tras A Croa 4	Curtis	-7.99486744188774	43.14040677907139
wl-pos-pos-es-pba-11691	Castro das Medorras/O Castro do Campo do Carro	Frades	-8.217524489017825	43.03143361303802
wl-pos-pos-es-pba-12434	Castro da Braña	Mesía	-8.286253420784236	43.13064428026022
wl-pos-pos-es-pba-14807	Vivenda na rúa Rosalía de Castro 26-2	Muros	-9.057183501689549	42.773721163891416
wl-pos-pos-es-pba-14808	Vivenda na rúa Rosalía de Castro 28	Muros	-9.057159004170739	42.77366714343535
wl-pos-pos-es-pba-15103	Vivenda na rúa Rosalía de Castro 11	Muros	-9.05620569434941	42.77383871877393
wl-pos-pos-es-pba-15109	Vivenda na rúa Rosalía de Castro 26-1	Muros	-9.057207999250986	42.773775184341716
wl-pos-pos-es-pba-15312	Parcela na rúa Rosalía de Castro	Muros	-9.05740378166686	42.7739912171093
wl-pos-pos-es-pba-15313	Parcela na rúa Rosalía de Castro e rúa das Laxes	Muros	-9.057183402269182	42.77361309856939
wl-pos-pos-es-pba-13106	Os Castros	Muxía	-9.20875168741905	43.076095812350275
wl-pos-pos-es-pba-13107	Os Castros	Muxía	-9.20082073182599	43.07998726375544
wl-pos-pos-es-pba-13130	Ermida de Santo Outel de Castro	Muxía	-9.158354309496277	43.02483633446556
wl-pos-pos-es-pba-13828	Castro de Coucieiro	Muxía	-9.160845287690892	43.02419924308076
wl-pos-pos-es-pba-15375	O Castro/Castro de Pumariño	Ordes	-8.446015454961984	43.06063953157155
wl-pos-pos-es-pba-15378	Os Castros/As Medorras/Castro de Castiñeira	Ordes	-8.395938886934996	43.132593589901326
wl-pos-pos-es-pba-15414	Tras do Castro	Ordes	-8.408520136535307	43.02763184532029
wl-pos-pos-es-pba-15436	A Medorra do Gavián/Castro da Medorra do Gavión	Ordes	-8.442096245966633	43.05983226765069
wl-pos-pos-es-pba-15438	A Medorra/A Medorra de Castro	Ordes	-8.405513498691642	43.138197137560354
wl-pos-pos-es-pba-15473	A Torre/Castro da Torre	Ordes	-8.3776557004095	43.097118640386256
wl-pos-pos-es-pba-15505	As Cenicas/Castro de Vilasuso	Ordes	-8.378646874246721	43.02467247611575
wl-pos-pos-es-pba-15912	O Castro/Castro de Aldea do Castro	Ordes	-8.402462844532431	43.13795341879462
wl-pos-pos-es-pba-15914	O Castro/Castro de Carras	Ordes	-8.406566862162741	43.02940987429921
