sid	label	group	name	lon	lat	block	split
0_random_terrain_618d74d214	0	random_terrain		-8.801409929885363	42.17593689932667	258_2334	train
0_random_terrain_166ac81cf1	0	random_terrain		-8.79919343268033	42.17939533665416	258_2334	train
0_random_terrain_19d7e7a9e6	0	random_terrain		-8.803071799396527	42.17730736947562	258_2334	train
0_random_terrain_166097ef31	0	random_terrain		-8.798975081398247	42.17613155375789	258_2334	train
0_random_terrain_ef45487a84	0	random_terrain		-8.797311880258498	42.17837477275485	258_2334	train
0_random_terrain_208ecd08e0	0	random_terrain		-8.798836181931517	42.194827801696796	258_2335	train
0_random_terrain_f82a60841e	0	random_terrain		-8.797957172895504	42.19328066708428	258_2335	train
0_random_terrain_d665cc48fe	0	random_terrain		-8.80044527403925	42.193291376076644	258_2335	train
0_random_terrain_dbbd983480	0	random_terrain		-8.799700256253988	42.20559413151338	258_2336	val
0_random_terrain_d1ebdc6ec8	0	random_terrain		-8.80294517367079	42.20491042695746	258_2336	val
0_random_terrain_4e4a584763	0	random_terrain		-8.797197244058165	42.20453786394232	258_2336	val
0_random_terrain_648a18dc95	0	random_terrain		-8.801767330286799	42.20638733438618	258_2336	val
0_random_terrain_850a51ccb8	0	random_terrain		-8.797549213788797	42.2063747855503	258_2336	val
0_random_terrain_580a88e0f6	0	random_terrain		-8.80182981165997	42.27561288966783	258_2340	train
0_random_terrain_54fe105b57	0	random_terrain		-8.800621186338494	42.27714796316898	258_2340	train
0_random_terrain_a941adfc19	0	random_terrain		-8.79832039167004	42.27740567410759	258_2340	train
0_random_terrain_d767c07d6c	0	random_terrain		-8.79872914331879	42.2751841406387	258_2340	train
0_random_terrain_f84971bea8	0	random_terrain		-8.797197202374196	42.510694797273516	258_2353	train
0_random_terrain_fa493b34e6	0	random_terrain		-8.799374453199423	42.50899503796795	258_2353	train
0_random_terrain_f7037d360f	0	random_terrain		-8.80115554438178	42.51147086715861	258_2353	train
0_random_terrain_caad144256	0	random_terrain		-8.801468695109218	42.50983556093848	258_2353	train
0_random_terrain_15c27f7551	0	random_terrain		-8.799198299859242	42.512551258664935	258_2353	train
0_random_terrain_aa7e21b546	0	random_terrain		-8.796212084266863	42.50892625205857	258_2353	train
0_random_terrain_8a7a9e5e8a	0	random_terrain		-8.796182504691497	42.51239023119476	258_2353	train
0_random_terrain_6589004118	0	random_terrain		-8.800135613213445	42.77874375777652	258_2368	train
0_random_terrain_f96f3c9955	0	random_terrain		-8.800963635386742	42.78068281136559	258_2368	train
0_random_terrain_c10a066028	0	random_terrain		-8.800699127601062	42.78275673393443	258_2368	train
0_random_terrain_afd525f6ba	0	random_terrain		-8.796715775108126	42.78101761237947	258_2368	train
0_random_terrain_566ff60eee	0	random_terrain		-8.798874316608218	42.781402078388275	258_2368	train
0_random_terrain_8c4b5f04bd	0	random_terrain		-8.796480073899819	42.779282096589995	258_2368	train
0_random_terrain_825ced68bb	0	random_terrain		-8.797345295329723	42.782876451194916	258_2368	train
0_random_terrain_78dbbacc0c	0	random_terrain		-8.798080918009298	42.7897233391847	258_2368	train
0_random_terrain_0d256ac4d5	0	random_terrain		-8.796378834136894	42.788637594803454	258_2368	train
0_random_terrain_b081cf7a62	0	random_terrain		-8.800154595291941	42.788206394686405	258_2368	train
0_random_terrain_2b76f8e7f2	0	random_terrain		-8.797591095271274	42.79145908177053	258_2368	train
0_random_terrain_d2b1c4d0cf	0	random_terrain		-8.79544964011259	42.792049947057016	258_2368	train
0_random_terrain_830e37e9c9	0	random_terrain		-8.795316402161317	42.790208586711636	258_2368	train
0_random_terrain_5b77fa6e82	0	random_terrain		-8.800953876235914	42.79090962707178	258_2368	train
0_random_terrain_d74872a639	0	random_terrain		-8.796497410326023	42.98649347307322	258_2379	train
0_random_terrain_9b59fdfc13	0	random_terrain		-8.794738616273479	42.98988080214466	258_2379	train
0_random_terrain_d70a4fd533	0	random_terrain		-8.79889425557981	42.98639842543008	258_2379	train
0_random_terrain_5c1c753ff7	0	random_terrain		-8.795181711517781	42.988001202442895	258_2379	train
0_random_terrain_8b7d391b7a	0	random_terrain		-8.797571292365005	42.99567229816094	258_2380	train
0_random_terrain_7217744918	0	random_terrain		-8.794661319445622	42.996844248391334	258_2380	train
0_random_terrain_914208acfd	0	random_terrain		-8.796952229066585	42.998903144213024	258_2380	train
0_random_terrain_785e7df0a3	0	random_terrain		-8.794672620570246	42.99858334460867	258_2380	train
0_random_terrain_4374bd6e52	0	random_terrain		-8.795089331551255	42.994980600084325	258_2380	train
0_random_terrain_b7bf3345d6	0	random_terrain		-8.797009973347922	42.99727960573579	258_2380	train
0_random_terrain_4aebce3d57	0	random_terrain		-8.794870589760396	43.18807533154589	258_2390	train
0_random_terrain_2ea31b44ea	0	random_terrain		-8.796529357537542	43.18557590830076	258_2390	train
0_random_terrain_2190b45ecb	0	random_terrain		-8.799106253943819	43.187346350034574	258_2390	train
0_random_terrain_e89a6d1411	0	random_terrain		-8.79411213215827	43.18512056135406	258_2390	train
0_random_terrain_7dbcb2869b	0	random_terrain		-8.79714709008916	43.18825447551792	258_2390	train
0_random_terrain_d6523a6a04	0	random_terrain		-8.786258093949863	41.92592184356769	258_2320	train
0_random_terrain_c8a74c8396	0	random_terrain		-8.790618748183288	41.92473730864375	258_2320	train
0_random_terrain_433d0f5a4f	0	random_terrain		-8.788311639386807	41.92385254493143	258_2320	train
0_random_terrain_7c65b222e0	0	random_terrain		-8.789876323328167	41.9269351211033	258_2320	train
0_random_terrain_85c5d74b92	0	random_terrain		-8.787308014146014	41.92737382171614	258_2320	train
0_random_terrain_c08e9dbaad	0	random_terrain		-8.791083815305846	41.92313641577669	258_2320	train
0_random_terrain_a08d918a78	0	random_terrain		-8.78629349690099	41.92312834787082	258_2320	train
0_random_terrain_816053e385	0	random_terrain		-8.791849962972009	41.92616369219996	258_2320	train
0_random_terrain_be7038b6f7	0	random_terrain		-8.78866346728767	41.92557778126035	258_2320	train
0_random_terrain_11e6534fc1	0	random_terrain		-8.787027429131227	41.93628106417661	258_2321	val
0_random_terrain_6845dcb254	0	random_terrain		-8.789339802682782	41.936465214414916	258_2321	val
0_random_terrain_e80ebcbf84	0	random_terrain		-8.79120781870973	41.935086435278066	258_2321	val
0_random_terrain_94de321eac	0	random_terrain		-8.786306364269066	41.934659566060894	258_2321	val
0_random_terrain_9fd77e67ab	0	random_terrain		-8.788499915934635	41.93491734267364	258_2321	val
0_random_terrain_d7cbbf1c0d	0	random_terrain		-8.784829384477044	42.30269304516575	258_2341	train
0_random_terrain_c66432ea2c	0	random_terrain		-8.786220067688884	42.30531248441606	258_2341	train
0_random_terrain_54b5b89eb8	0	random_terrain		-8.79002357277723	42.431655801781396	258_2348	train
0_random_terrain_0a38987b13	0	random_terrain		-8.79015782891967	42.42777225838742	258_2348	train
0_random_terrain_dbc5adf150	0	random_terrain		-8.783588751606107	42.7799397940384	258_2368	train
0_random_terrain_d39b788851	0	random_terrain		-8.786369376146718	42.77971984472596	258_2368	train
0_random_terrain_8f0613d5cc	0	random_terrain		-8.78872921251794	42.779740816237606	258_2368	train
0_random_terrain_f55c8bcb68	0	random_terrain		-8.785951668832798	42.79091815691026	258_2368	train
0_random_terrain_d136db30fb	0	random_terrain		-8.786814323769788	42.78808950090903	258_2368	train
0_random_terrain_ac10019851	0	random_terrain		-8.784187847152378	42.78794827319344	258_2368	train
0_random_terrain_3196dda783	0	random_terrain		-8.788842705982418	42.78999051231355	258_2368	train
0_random_terrain_016c9e7042	0	random_terrain		-8.78820815863384	42.79177997451819	258_2368	train
0_random_terrain_b50fd72167	0	random_terrain		-8.78320030450842	42.791664488897744	258_2368	train
0_random_terrain_3ec1872d04	0	random_terrain		-8.784322541226366	42.78960936291112	258_2368	train
0_random_terrain_89cacdf1ff	0	random_terrain		-8.774807608785913	41.934907196331096	259_2321	val
0_random_terrain_16e32f3dd8	0	random_terrain		-8.776386683769143	41.93285592843632	259_2321	val
0_random_terrain_58045ab357	0	random_terrain		-8.779454628616078	41.93207482347305	259_2321	val
0_random_terrain_cc6532e0c5	0	random_terrain		-8.778396204412358	41.93536640324891	259_2321	val
0_random_terrain_4dec982465	0	random_terrain		-8.77925535922127	41.933712896034535	259_2321	val
0_random_terrain_2eda66aad4	0	random_terrain		-8.774218488812819	41.93225534816026	259_2321	val
0_random_terrain_7e4a48932b	0	random_terrain		-8.776196471472462	41.93620243052749	259_2321	val
0_random_terrain_8510b265a9	0	random_terrain		-8.779489327294009	41.9512367531418	259_2322	train
0_random_terrain_72db27d1bd	0	random_terrain		-8.776329736531089	41.952349207194146	259_2322	train
0_random_terrain_8f0dfb7da4	0	random_terrain		-8.773867896023338	41.95218391951849	259_2322	train
0_random_terrain_f9881635e5	0	random_terrain		-8.776596759101531	41.950476517526226	259_2322	train
0_random_terrain_e4919f96bb	0	random_terrain		-8.774593401787978	41.953776546272856	259_2322	train
0_random_terrain_0d13c2d5cf	0	random_terrain		-8.774378270188246	41.950240060154854	259_2322	train
0_random_terrain_b52935941c	0	random_terrain		-8.777509332231668	41.96301420111812	259_2322	train
0_random_terrain_8ab8eb82a5	0	random_terrain		-8.776682454902504	41.96053058597562	259_2322	train
0_random_terrain_3c624e0756	0	random_terrain		-8.774569653804583	41.960016344537756	259_2322	train
0_random_terrain_f60eec3979	0	random_terrain		-8.773872853681304	41.96330708200799	259_2322	train
0_random_terrain_632fc222c0	0	random_terrain		-8.778839530867481	41.9613087732653	259_2322	train
0_random_terrain_0cab8487ba	0	random_terrain		-8.77462215105984	41.961749393134596	259_2322	train
0_random_terrain_7ecaaacbd6	0	random_terrain		-8.774870361180286	42.175736984569056	259_2334	train
0_random_terrain_31ebde9edc	0	random_terrain		-8.778018447666678	42.17633325573982	259_2334	train
0_random_terrain_87c1f499ef	0	random_terrain		-8.778669396652683	42.184983143256524	259_2335	train
0_random_terrain_0917ae2b3d	0	random_terrain		-8.778059852624722	42.19575004860653	259_2335	train
0_random_terrain_4a69c25768	0	random_terrain		-8.777675279450579	42.19325744076736	259_2335	train
0_random_terrain_480c382196	0	random_terrain		-8.775176872286352	42.193430418156375	259_2335	train
0_random_terrain_0c2f055b7c	0	random_terrain		-8.776280760104454	42.19679157184166	259_2335	train
0_random_terrain_34a4348f50	0	random_terrain		-8.778823027126508	42.19732726548965	259_2335	train
0_random_terrain_8d24775d72	0	random_terrain		-8.775585452288194	42.19508598790472	259_2335	train
0_random_terrain_f873fc7d1b	0	random_terrain		-8.77849720012842	42.20298874667302	259_2336	val
0_random_terrain_a007e628a1	0	random_terrain		-8.777995284637711	42.20620390918968	259_2336	val
0_random_terrain_3e0a7517d6	0	random_terrain		-8.778781740487876	42.204628136530026	259_2336	val
0_random_terrain_1e5ceabff7	0	random_terrain		-8.77752793981642	42.221300940721086	259_2337	train
0_random_terrain_6d474dccbe	0	random_terrain		-8.774536938455638	42.221136803017515	259_2337	train
0_random_terrain_9308b1ac44	0	random_terrain		-8.776111036443199	42.22268453438398	259_2337	train
0_random_terrain_8de8e477cc	0	random_terrain		-8.771784788861394	42.611014871845164	259_2358	val
0_random_terrain_3214b9eea9	0	random_terrain		-8.772814526579339	42.969332968939476	259_2378	train
0_random_terrain_8fb3862a0c	0	random_terrain		-8.775546030796955	42.97101370908412	259_2378	train
0_random_terrain_115302283d	0	random_terrain		-8.775502809803898	42.96908726762552	259_2378	train
0_random_terrain_4b128687e9	0	random_terrain		-8.770691265542988	42.96780988982921	259_2378	train
0_random_terrain_42debe9c99	0	random_terrain		-8.770386484290317	42.969431876882574	259_2378	train
0_random_terrain_ea9623c58c	0	random_terrain		-8.773817514283772	42.967743025480075	259_2378	train
0_random_terrain_1fbf92c643	0	random_terrain		-8.770225562731019	42.978971714944194	259_2379	train
0_random_terrain_4107ed134e	0	random_terrain		-8.775236427384757	42.977996214081685	259_2379	train
0_random_terrain_38606e22e4	0	random_terrain		-8.772217202898359	42.97704621540235	259_2379	train
0_random_terrain_13e4a46eb1	0	random_terrain		-8.771624025217612	42.98074522230757	259_2379	train
0_random_terrain_58d2c740e0	0	random_terrain		-8.776028911044	42.98050123667182	259_2379	train
0_random_terrain_d271cafbdd	0	random_terrain		-8.772768995997033	42.979066904982425	259_2379	train
0_random_terrain_ee05e3a873	0	random_terrain		-8.773831536045583	42.98068615154583	259_2379	train
0_random_terrain_f438a8c050	0	random_terrain		-8.7619288165725	42.19537187077306	259_2335	train
0_random_terrain_a9a74c17f8	0	random_terrain		-8.765090341225664	42.19614822685755	259_2335	train
0_random_terrain_97759ca9ef	0	random_terrain		-8.761369454897263	42.19350587360787	259_2335	train
0_random_terrain_93addbafa8	0	random_terrain		-8.764514861150566	42.194450099828565	259_2335	train
0_random_terrain_006b1b7c5b	0	random_terrain		-8.761645742153227	42.197116145083726	259_2335	train
0_random_terrain_a09376b001	0	random_terrain		-8.764058694331844	42.19758929524118	259_2335	train
0_random_terrain_0ed22fefda	0	random_terrain		-8.7631564886926	42.205301852047945	259_2336	val
0_random_terrain_c6d235387f	0	random_terrain		-8.762357680166444	42.20376142361511	259_2336	val
0_random_terrain_473e6e0d85	0	random_terrain		-8.765906020337896	42.20425879050374	259_2336	val
0_random_terrain_ec92410273	0	random_terrain		-8.764983646668405	42.202737068068586	259_2336	val
0_random_terrain_af57203f7c	0	random_terrain		-8.76106830085208	42.206155036317796	259_2336	val
0_random_terrain_3df01e12e2	0	random_terrain		-8.765902626260083	42.20596689606989	259_2336	val
0_random_terrain_ca045cd3ff	0	random_terrain		-8.761168529887748	42.202367001293624	259_2336	val
0_random_terrain_9c596b9aab	0	random_terrain		-8.764421908954033	42.22231802386246	259_2337	train
0_random_terrain_d20a32a472	0	random_terrain		-8.760757316624007	42.22386990981382	259_2337	train
0_random_terrain_5a951c40f3	0	random_terrain		-8.761258032299963	42.22183469246098	259_2337	train
0_random_terrain_cf2d7f4afb	0	random_terrain		-8.763443571103219	42.22389198751926	259_2337	train
0_random_terrain_e8f8f72580	0	random_terrain		-8.76349367652587	42.2206625910124	259_2337	train
0_random_terrain_b8605284ce	0	random_terrain		-8.766597459205244	42.22057922137091	259_2337	train
0_random_terrain_9e78bb2d67	0	random_terrain		-8.76505582305359	42.27504086548312	259_2340	train
0_random_terrain_2e82ce8f44	0	random_terrain		-8.765589973937614	42.27810242127742	259_2340	train
0_random_terrain_abf5019953	0	random_terrain		-8.766391832808491	42.276519142597856	259_2340	train
0_random_terrain_9068759678	0	random_terrain		-8.76521878637714	42.472724217907256	259_2351	train
0_random_terrain_ba638b11cd	0	random_terrain		-8.760124437222442	42.473495723109316	259_2351	train
0_random_terrain_d2e404f691	0	random_terrain		-8.76273546279656	42.47268192619796	259_2351	train
0_random_terrain_1bd732b684	0	random_terrain		-8.764758853416344	42.484570315461305	259_2351	train
0_random_terrain_2e017ab653	0	random_terrain		-8.762167972545031	42.48236731522916	259_2351	train
0_random_terrain_8980ce216d	0	random_terrain		-8.761230863681037	42.48434445316819	259_2351	train
0_random_terrain_210ce10435	0	random_terrain		-8.764773112231106	42.48144145477916	259_2351	train
0_random_terrain_c18ef0d4d0	0	random_terrain		-8.760180576819677	42.481423790804776	259_2351	train
0_random_terrain_064904bf1b	0	random_terrain		-8.762561517123588	42.485738041553965	259_2351	train
0_random_terrain_7b9f4c3fd3	0	random_terrain		-8.760116113252717	42.48577897423293	259_2351	train
0_random_terrain_3b9371eb25	0	random_terrain		-8.760595731338272	42.59048832067237	259_2357	train
0_random_terrain_ad94fb8a5c	0	random_terrain		-8.76342635796501	42.59148016884482	259_2357	train
0_random_terrain_2494ab0f85	0	random_terrain		-8.761614137360981	42.59242718750911	259_2357	train
0_random_terrain_f3f77ab63b	0	random_terrain		-8.764779709914057	42.590176041824186	259_2357	train
0_random_terrain_0c36519be0	0	random_terrain		-8.7625358963308	42.589517565125846	259_2357	train
0_random_terrain_c9592287b3	0	random_terrain		-8.759425365385887	42.59224975614298	259_2357	train
0_random_terrain_26acb56ed1	0	random_terrain		-8.76061493841092	42.61022271679824	259_2358	val
0_random_terrain_e3503c9df5	0	random_terrain		-8.759801976003894	42.60769779892908	259_2358	val
0_random_terrain_7878be7c76	0	random_terrain		-8.759769202235399	42.61174529886264	259_2358	val
0_random_terrain_b55f0d7b13	0	random_terrain		-8.761803665326536	42.608698579055705	259_2358	val
0_random_terrain_cc1b9950ab	0	random_terrain		-8.761973679352709	42.61152910747138	259_2358	val
0_random_terrain_d193d71555	0	random_terrain		-8.75868401402815	42.95286341327427	259_2377	train
0_random_terrain_4758ff3f39	0	random_terrain		-8.758105869941902	42.949964569355465	259_2377	train
0_random_terrain_0a73ffa408	0	random_terrain		-8.757843602487762	42.98834675144701	259_2379	train
0_random_terrain_8e7446aa67	0	random_terrain		-8.762513570054125	42.9857751788493	259_2379	train
0_random_terrain_31eae5645f	0	random_terrain		-8.757899196942446	42.98611202419817	259_2379	train
0_random_terrain_5e27551fa9	0	random_terrain		-8.759710492564231	42.987200508970716	259_2379	train
0_random_terrain_0f65a0c7c6	0	random_terrain		-8.75191101774754	42.22384384210153	260_2337	train
0_random_terrain_9e494305a9	0	random_terrain		-8.754407767589118	42.222337095752955	260_2337	train
0_random_terrain_9819ae157a	0	random_terrain		-8.751157977255474	42.22141479732776	260_2337	train
0_random_terrain_a5ebcbcd3b	0	random_terrain		-8.753557730666989	42.22031683981374	260_2337	train
0_random_terrain_253b49d3dc	0	random_terrain		-8.7541739303995	42.22439465621825	260_2337	train
0_random_terrain_3d8a5fe4d5	0	random_terrain		-8.749716067046549	42.22445665651977	260_2337	train
0_random_terrain_de4606308a	0	random_terrain		-8.749877306856458	42.222738115843484	260_2337	train
0_random_terrain_2cfaacac67	0	random_terrain		-8.749841475256105	42.26717306034451	260_2339	train
0_random_terrain_49c770de65	0	random_terrain		-8.750524767386967	42.265525788257456	260_2339	train
0_random_terrain_7541411e98	0	random_terrain		-8.748631200166258	42.26866024725553	260_2339	train
0_random_terrain_42fb288739	0	random_terrain		-8.753581602476968	42.26551124984264	260_2339	train
0_random_terrain_77b66d2bc6	0	random_terrain		-8.75077613133146	42.26933145489857	260_2339	train
0_random_terrain_ec3384fc4d	0	random_terrain		-8.753870265060039	42.26778988782165	260_2339	train
0_random_terrain_ee7e9bbd97	0	random_terrain		-8.75199222902797	42.2667468805594	260_2339	train
0_random_terrain_98ec26b7bc	0	random_terrain		-8.751525619139324	42.27802783433656	260_2340	train
0_random_terrain_0301d2f19f	0	random_terrain		-8.748719231549142	42.275926625012126	260_2340	train
0_random_terrain_ba152c5b5b	0	random_terrain		-8.749150515672094	42.27779539269196	260_2340	train
0_random_terrain_68cfde676a	0	random_terrain		-8.753834844672314	42.27779027918511	260_2340	train
0_random_terrain_81710638ed	0	random_terrain		-8.748571578056369	42.274246693772305	260_2340	train
0_random_terrain_d601604047	0	random_terrain		-8.747642892153225	42.4833050663328	260_2351	val
0_random_terrain_fdd96513eb	0	random_terrain		-8.753317743862935	42.48293637839381	260_2351	val
0_random_terrain_baab78e9ee	0	random_terrain		-8.750985625005226	42.483672448118305	260_2351	val
0_random_terrain_e91b843e34	0	random_terrain		-8.752522463374538	42.48523558001073	260_2351	val
0_random_terrain_01e67aaa3f	0	random_terrain		-8.74977483358024	42.481697044727674	260_2351	val
0_random_terrain_bb59f39c63	0	random_terrain		-8.747976983320601	42.48529116287197	260_2351	val
0_random_terrain_dab7eca0f7	0	random_terrain		-8.750172844298872	42.485460795723796	260_2351	val
0_random_terrain_e33cefdf7a	0	random_terrain		-8.752483863498309	42.48141620345945	260_2351	val
0_random_terrain_669c41e53d	0	random_terrain		-8.751665128240049	42.60001954722453	260_2358	train
0_random_terrain_d127f6559d	0	random_terrain		-8.749374244690653	42.599219193208235	260_2358	train
0_random_terrain_f2431a5b72	0	random_terrain		-8.751204525623658	42.6020511502559	260_2358	train
0_random_terrain_cf56c7e642	0	random_terrain		-8.747702685655012	42.60064528595914	260_2358	train
0_random_terrain_f0fc137e67	0	random_terrain		-8.747257737249926	42.598543835685305	260_2358	train
0_random_terrain_4bc72b48f2	0	random_terrain		-8.752588170660253	42.59853242481739	260_2358	train
0_random_terrain_a3d312bd14	0	random_terrain		-8.746393248105367	42.814873974884684	260_2370	train
0_random_terrain_7b60894211	0	random_terrain		-8.74089010257147	42.14092342844364	260_2332	val
0_random_terrain_32c12be42a	0	random_terrain		-8.740745620119256	42.14293523048071	260_2332	val
0_random_terrain_90e57c35a0	0	random_terrain		-8.737602785805429	42.14292024008342	260_2332	val
0_random_terrain_b0fb85ebbd	0	random_terrain		-8.737933962620763	42.14086819114978	260_2332	val
0_random_terrain_b76f7ffbd4	0	random_terrain		-8.738130505008685	42.13916369144718	260_2332	val
0_random_terrain_2ec3e352f6	0	random_terrain		-8.740589782200432	42.139247128157834	260_2332	val
0_random_terrain_ded8c9098f	0	random_terrain		-8.739946073817197	42.16745760324729	260_2334	train
0_random_terrain_5277a12de9	0	random_terrain		-8.737902862041292	42.16665873762495	260_2334	train
0_random_terrain_72bcad83a3	0	random_terrain		-8.737058137353953	42.168731186992375	260_2334	train
0_random_terrain_6067b6dc0e	0	random_terrain		-8.740684377483293	42.16912783700545	260_2334	train
0_random_terrain_55ddd57134	0	random_terrain		-8.742473043472529	42.17944708097578	260_2334	train
0_random_terrain_471511e6e9	0	random_terrain		-8.737434162629025	42.222938234782404	260_2337	train
0_random_terrain_c5ce2085c2	0	random_terrain		-8.740586538592106	42.22064972278568	260_2337	train
0_random_terrain_a31191cb5b	0	random_terrain		-8.739920495928603	42.22336715190502	260_2337	train
0_random_terrain_e640239d13	0	random_terrain		-8.737541776642088	42.22126773053409	260_2337	train
0_random_terrain_be0c419fa2	0	random_terrain		-8.737675305681924	42.224551550043444	260_2337	train
0_random_terrain_aa18e0a554	0	random_terrain		-8.737853045765634	42.28560084585575	260_2340	train
0_random_terrain_1dc0076f9b	0	random_terrain		-8.73756543174015	42.28754247682512	260_2340	train
0_random_terrain_43b71e9a07	0	random_terrain		-8.736760244523031	42.28407650740905	260_2340	train
0_random_terrain_c3b633b96b	0	random_terrain		-8.74121577343405	42.28571383448284	260_2340	train
0_random_terrain_2ff3c6ad36	0	random_terrain		-8.741667451553177	42.28748200334708	260_2340	train
0_random_terrain_d039639add	0	random_terrain		-8.736031680795673	43.19447638561142	260_2391	train
0_random_terrain_6f71259723	0	random_terrain		-8.737509095261345	43.19649757056949	260_2391	train
0_random_terrain_bc9c1b9ebf	0	random_terrain		-8.738294433629529	43.1939569104954	260_2391	train
0_random_terrain_28220c5be8	0	random_terrain		-8.734213424563476	43.193213537626036	260_2391	train
0_random_terrain_68c3a91fa2	0	random_terrain		-8.735308314574747	43.23822203866468	260_2393	val
0_random_terrain_988d06d291	0	random_terrain		-8.737879557238516	43.23859533747118	260_2393	val
0_random_terrain_25adb9b764	0	random_terrain		-8.733082116719208	43.23800922196375	260_2393	val
0_random_terrain_04ac6b5c94	0	random_terrain		-8.7251539616287	42.16675101590835	261_2334	train
0_random_terrain_5a09cde6a0	0	random_terrain		-8.730506017303393	42.16865745763265	261_2334	train
0_random_terrain_751bc332c6	0	random_terrain		-8.7262730520851	42.16848612438679	261_2334	train
0_random_terrain_92c75d9489	0	random_terrain		-8.729554930001596	42.16710150403811	261_2334	train
0_random_terrain_ae2775291d	0	random_terrain		-8.728626189823899	42.16948212245222	261_2334	train
0_random_terrain_01c7b47daf	0	random_terrain		-8.727595639785271	42.1661646416648	261_2334	train
0_random_terrain_74be3df9b5	0	random_terrain		-8.72472034768093	42.16969997516538	261_2334	train
0_random_terrain_d69d635977	0	random_terrain		-8.725916815242176	42.17678948701833	261_2334	train
0_random_terrain_364d5c9ac7	0	random_terrain		-8.72948131341451	42.177943418367484	261_2334	train
0_random_terrain_40ec61f9cf	0	random_terrain		-8.724995168637262	42.17923456360309	261_2334	train
0_random_terrain_05fce22547	0	random_terrain		-8.727362139145562	42.17860772944065	261_2334	train
0_random_terrain_ac9d291745	0	random_terrain		-8.730300990304071	42.17945294075493	261_2334	train
0_random_terrain_4ff2656863	0	random_terrain		-8.729615482337001	42.176113262619424	261_2334	train
0_random_terrain_ebb6e009c2	0	random_terrain		-8.73004365108898	42.18416641582237	261_2335	train
0_random_terrain_09bd38e271	0	random_terrain		-8.72964061459444	42.204409974352075	261_2336	train
0_random_terrain_33614dd2c3	0	random_terrain		-8.727232704096428	42.20584414859481	261_2336	train
0_random_terrain_fd2dcdbf08	0	random_terrain		-8.725005751442426	42.20370939378533	261_2336	train
0_random_terrain_6ba85bf581	0	random_terrain		-8.73026206437332	42.206049902361535	261_2336	train
0_random_terrain_767449726c	0	random_terrain		-8.727535476365555	42.20302604858846	261_2336	train
0_random_terrain_caf954db01	0	random_terrain		-8.725018660539364	42.20550056411206	261_2336	train
0_random_terrain_820f09807b	0	random_terrain		-8.729707099756325	42.20252763917099	261_2336	train
0_random_terrain_ad619aaa68	0	random_terrain		-8.72946229742989	42.215330422412414	261_2336	train
0_random_terrain_61634bd6d8	0	random_terrain		-8.73018595012856	42.22934013427458	261_2337	train
0_random_terrain_ecc09ddda7	0	random_terrain		-8.726090046318534	42.36770320306102	261_2345	val
0_random_terrain_97c302eea6	0	random_terrain		-8.729711284959633	42.365698608222544	261_2345	val
0_random_terrain_eb96ba35bd	0	random_terrain		-8.728682576772737	42.36715919767395	261_2345	val
0_random_terrain_2e05a34023	0	random_terrain		-8.728455152998675	42.36430664981025	261_2345	val
0_random_terrain_036aa34e73	0	random_terrain		-8.727112296596236	42.718602017335584	261_2364	train
0_random_terrain_ccc2bdef35	0	random_terrain		-8.727587709494795	42.716152080740784	261_2364	train
0_random_terrain_38dc64ba4c	0	random_terrain		-8.727544493304523	42.75554473152927	261_2366	train
0_random_terrain_473639ab7a	0	random_terrain		-8.726117983950116	42.75430362777082	261_2366	train
0_random_terrain_686f5302a2	0	random_terrain		-8.724949989035737	42.75587624579718	261_2366	train
0_random_terrain_1b39c4cfa6	0	random_terrain		-8.72151409683586	43.19567556867229	261_2391	train
0_random_terrain_7f5f898e6e	0	random_terrain		-8.724530608633906	43.19490142906814	261_2391	train
0_random_terrain_f529b354e4	0	random_terrain		-8.72321240544032	43.193495037857446	261_2391	train
0_random_terrain_6fe362695a	0	random_terrain		-8.724602945620665	43.19688074180744	261_2391	train
0_random_terrain_4506af0d13	0	random_terrain		-8.720158902752182	43.19401929051448	261_2391	train
0_random_terrain_d4ec1ed308	0	random_terrain		-8.720202701222588	43.19710381410037	261_2391	train
0_random_terrain_22228957ae	0	random_terrain		-8.715651711275697	42.21230420578134	261_2336	train
0_random_terrain_f248db4cf9	0	random_terrain		-8.71791332505063	42.21196529905932	261_2336	train
0_random_terrain_ffc363dd4c	0	random_terrain		-8.712653078733483	42.21295460723176	261_2336	train
0_random_terrain_10181be7a5	0	random_terrain		-8.714488895868701	42.21441492174707	261_2336	train
0_random_terrain_800b66f26a	0	random_terrain		-8.712967576844052	42.2112967316691	261_2336	train
0_random_terrain_bd97e11bc9	0	random_terrain		-8.712608164177627	42.21530504377685	261_2336	train
0_random_terrain_89b124f4e0	0	random_terrain		-8.714052571381314	42.718782954571786	261_2364	train
0_random_terrain_1e5d43c8a1	0	random_terrain		-8.712387903233976	42.71748039414793	261_2364	train
0_random_terrain_a8938afd95	0	random_terrain		-8.71492225399681	42.716148845653	261_2364	train
0_random_terrain_1684b7eaf6	0	random_terrain		-8.711403522959573	42.7195865303359	261_2364	train
0_random_terrain_b4f52603e3	0	random_terrain		-8.711438809827115	42.71571931514588	261_2364	train
0_random_terrain_babd8a93ef	0	random_terrain		-8.710098370553832	42.71821235660908	261_2364	train
0_random_terrain_5071befa89	0	random_terrain		-8.715709313129144	42.71768583899191	261_2364	train
0_random_terrain_ea400a6203	0	random_terrain		-8.715780378002453	42.71979960598315	261_2364	train
